date,qu,qd,qt,mm,mx,mn
2011-08-22,3890.30,13500.00,13574.15,74.63,96.90,59.10
2011-08-23,4372.96,13400.00,13479.67,72.77,93.80,54.20
2011-08-24,4063.21,13300.00,13416.90,71.32,94.50,55.10
2011-08-25,13739.69,13700.00,13739.81,77.26,96.70,63.70
2011-08-26,-5478.11,14000.00,14040.33,76.38,95.20,62.90
2011-08-27,2908.09,13800.00,13841.96,80.77,96.40,68.30
2011-08-28,1371.60,13700.00,13798.88,74.74,89.60,64.10
2011-08-29,5776.67,13700.00,13764.88,76.76,90.70,61.50
2011-08-30,5283.88,13600.00,13653.94,71.31,92.70,52.60
2011-08-31,1274.35,13500.00,13598.46,71.12,85.20,61.20
2011-09-01,4361.15,13400.00,13500.19,62.12,75.30,51.70
2011-09-02,4348.51,13400.00,13534.69,61.48,79.60,41.70
2011-09-03,4270.68,13600.00,13695.77,61.22,79.90,43.00
2011-09-04,4159.46,13600.00,13659.92,60.94,81.80,41.80
2011-09-05,4243.06,13400.00,13453.94,64.18,80.50,47.70
2011-09-06,3848.63,13100.00,13212.27,65.57,81.30,50.20
2011-09-07,6735.39,13000.00,13088.21,64.59,80.80,48.30
2011-09-08,3318.08,12700.00,12762.96,65.81,81.30,49.60
2011-09-09,4483.96,12600.00,12625.81,66.10,82.00,54.60
2011-09-10,4801.14,12500.00,12586.90,67.25,82.40,52.50
2011-09-11,3957.18,12900.00,12949.13,66.25,80.20,51.00
2011-09-12,4083.50,13400.00,13494.56,68.89,79.70,59.00
2011-09-13,6366.37,13400.00,13501.50,64.50,83.40,53.70
2011-09-14,5199.08,13400.00,13479.10,64.43,79.10,50.80
2011-09-15,4278.87,13400.00,13427.96,64.21,81.30,48.30
2011-09-16,5367.07,13400.00,13424.48,62.03,72.00,55.00
2011-09-17,3271.46,13500.00,13575.02,61.64,70.80,52.80
2011-09-18,8662.28,13500.00,13512.52,61.51,76.70,45.10
2011-09-19,6426.74,13400.00,13449.50,64.56,79.90,49.40
2011-09-20,7605.04,13200.00,13231.79,58.22,75.10,43.70
2011-09-21,7074.42,12800.00,12881.79,59.83,78.30,42.30
2011-09-22,7221.52,12700.00,12782.83,59.79,84.30,44.00
2011-09-23,7063.74,12800.00,12821.90,61.93,90.00,45.40
2011-09-24,7390.31,12800.00,12856.27,62.72,84.50,45.90
2011-09-25,5973.20,12800.00,12814.08,65.85,88.20,46.60
2011-09-26,7378.69,12700.00,12784.40,64.93,79.90,52.70
2011-09-27,6952.46,12700.00,12709.92,62.03,87.20,43.60
2011-09-28,5824.07,12600.00,12672.42,63.05,81.20,49.50
2011-09-29,7794.32,12700.00,12686.00,59.58,79.60,44.40
2011-09-30,5517.17,12600.00,12675.02,66.64,87.00,50.10
2011-10-01,5355.01,12700.00,12788.04,72.08,83.30,56.70
2011-10-02,5471.71,12700.00,12723.46,71.29,84.20,59.00
2011-10-03,5040.83,12500.00,12496.42,67.99,81.30,50.70
2011-10-04,5984.11,12100.00,12103.19,63.62,68.50,54.60
2011-10-05,3764.89,11600.00,11656.83,52.64,60.20,37.00
2011-10-06,5782.49,11100.00,11136.83,39.62,41.80,38.00
2011-10-07,10212.00,10400.00,10424.48,42.64,46.20,37.90
2011-10-08,9274.24,9950.00,9954.17,47.64,57.10,42.50
2011-10-09,8542.54,9650.00,9647.40,48.13,61.80,36.90
2011-10-10,7165.18,9100.00,9119.96,52.00,60.80,43.90
2011-10-11,8337.21,8660.00,8677.15,54.14,62.10,48.60
2011-10-12,10205.42,8570.00,8590.64,50.17,64.10,37.10
2011-10-13,7872.31,8240.00,8254.75,53.94,70.30,41.40
2011-10-14,8422.43,8240.00,8252.46,57.61,75.50,43.20
2011-10-15,8089.20,8260.00,8259.17,59.28,69.40,48.30
2011-10-16,8260.83,8260.00,8260.83,53.76,68.60,45.90
2011-10-17,6807.89,8250.00,8252.71,48.28,59.50,40.30
2011-10-18,8988.84,8060.00,8053.96,44.65,61.60,33.80
2011-10-19,6417.03,7860.00,7861.88,45.61,60.90,35.40
2011-10-20,8117.71,8120.00,8117.71,50.34,68.80,35.70
2011-10-21,7562.17,8290.00,8284.58,53.85,68.60,42.60
2011-10-22,8126.49,8300.00,8296.46,52.23,65.60,40.20
2011-10-23,8448.72,8280.00,8278.75,56.22,73.10,40.50
2011-10-24,4811.14,6770.00,6765.89,55.91,63.50,41.80
2011-10-25,9828.33,5370.00,5366.35,39.57,50.90,32.20
2011-10-26,6774.18,5370.00,5371.88,36.27,50.80,26.40
2011-10-27,8102.82,5380.00,5383.13,40.46,55.10,28.40
2011-10-28,7659.72,5360.00,5365.00,40.61,54.40,24.30
2011-10-29,7734.98,5400.00,5397.76,52.99,61.50,48.70
2011-10-30,8155.92,5410.00,5408.49,50.39,66.10,36.10
2011-10-31,6557.18,5460.00,5456.61,50.67,60.40,42.50
2011-11-01,10832.63,5460.00,5461.93,39.10,52.10,32.30
2011-11-02,6719.35,5440.00,5442.71,33.13,45.70,19.80
2011-11-03,9053.09,5880.00,5883.49,39.70,49.50,24.70
2011-11-04,7468.84,6720.00,6720.47,42.13,51.20,32.60
2011-11-05,8491.16,6820.00,6818.33,31.33,40.10,27.30
2011-11-06,9727.42,6780.00,6777.92,33.61,40.40,27.80
2011-11-07,7512.87,6790.00,6792.92,31.28,35.20,26.90
2011-11-08,9470.14,6800.00,6796.04,32.88,42.40,24.30
2011-11-09,8561.38,6840.00,6839.11,30.57,44.70,20.30
2011-11-10,8735.85,5880.00,5880.47,34.92,50.90,22.90
2011-11-11,6856.70,5310.00,5315.68,36.34,50.40,23.90
2011-11-12,7945.01,5270.00,5270.94,36.70,44.90,30.20
2011-11-13,10593.66,5290.00,5290.83,38.76,47.00,32.80
2011-11-14,7413.23,5500.00,5504.58,40.89,48.20,36.30
2011-11-15,8744.80,5810.00,5809.79,38.04,45.40,28.80
2011-11-16,8887.40,5950.00,5952.40,32.09,42.70,16.90
2011-11-17,10329.19,6180.00,6182.92,43.57,48.20,36.20
2011-11-18,5443.95,6050.00,6049.58,33.77,41.40,30.90
2011-11-19,9461.78,6160.00,6154.06,29.23,37.00,23.60
2011-11-20,8686.16,6120.00,6123.85,27.41,34.10,22.20
2011-11-21,8073.55,5930.00,5930.52,35.60,49.50,27.30
2011-11-22,7600.53,5640.00,5643.85,42.74,49.10,34.50
2011-11-23,9365.40,5540.00,5538.33,49.33,54.70,43.20
2011-11-24,7569.10,5560.00,5559.90,49.38,53.40,38.00
2011-11-25,7441.45,5810.00,5814.95,38.16,46.10,27.60
2011-11-26,9151.24,5940.00,5946.09,28.64,39.90,20.30
2011-11-27,8301.82,5910.00,5909.90,31.01,44.90,22.20
2011-11-28,7097.93,5900.00,5901.98,34.02,45.20,24.20
2011-11-29,7727.35,5910.00,5909.48,33.71,42.40,23.80
2011-11-30,14249.32,5900.00,5900.00,34.07,38.60,28.30
2011-12-01,2611.03,5910.00,5908.44,27.97,35.30,20.10
2011-12-02,6288.62,5900.00,5894.90,22.29,28.40,15.90
2011-12-03,6447.70,5810.00,5807.92,24.10,33.30,16.60
2011-12-04,10600.11,5830.00,5826.25,25.59,30.80,17.10
2011-12-05,5163.49,5800.00,5803.28,17.25,30.00,6.90
2011-12-06,6192.32,5800.00,5798.59,18.14,31.20,7.80
2011-12-07,6873.46,5790.00,5790.73,20.56,33.60,12.80
2011-12-08,7704.29,5640.00,5637.24,24.38,36.70,14.10
2011-12-09,7858.71,5590.00,5594.84,22.00,36.40,12.80
2011-12-10,6331.64,5740.00,5741.04,22.84,37.90,14.90
2011-12-11,7341.97,5860.00,5865.52,23.25,34.50,16.90
2011-12-12,7833.06,5770.00,5766.04,27.12,38.60,19.20
2011-12-13,6806.74,5770.00,5773.23,25.77,35.50,19.70
2011-12-14,7856.69,5790.00,5789.64,28.10,40.00,17.60
2011-12-15,7179.47,5750.00,5752.24,24.74,41.80,16.40
2011-12-16,7607.50,5690.00,5687.60,26.20,39.00,19.60
2011-12-17,6745.15,5680.00,5684.17,24.18,37.20,17.10
2011-12-18,7324.73,5660.00,5657.45,23.51,39.60,14.00
2011-12-19,7709.94,5590.00,5587.97,27.05,34.40,20.70
2011-12-20,7100.87,5580.00,5585.16,20.97,30.70,15.90
2011-12-21,7475.07,5610.00,5605.68,27.75,35.50,18.50
2011-12-22,6903.35,5590.00,5589.74,19.83,34.40,10.90
2011-12-23,7056.11,5590.00,5590.94,15.88,27.00,8.90
2011-12-24,5948.09,5540.00,5543.91,16.25,27.50,7.40
2011-12-25,6552.65,5490.00,5491.67,24.88,40.10,11.40
2011-12-26,6167.22,5510.00,5510.42,35.11,48.20,25.10
2011-12-27,7061.82,5600.00,5596.61,31.75,45.00,23.20
2011-12-28,6736.40,5670.00,5675.42,41.12,47.70,37.30
2011-12-29,8069.28,5690.00,5694.69,44.53,51.30,34.60
2011-12-30,8069.74,5710.00,5715.00,46.45,62.40,34.00
2011-12-31,7443.90,5730.00,5728.44,28.71,36.20,20.40
2012-01-01,7893.29,5710.00,5710.00,26.83,37.70,18.20
2012-01-02,8071.23,5680.00,5680.00,30.78,45.40,21.40
2012-01-03,7061.58,5710.00,5710.00,38.08,52.70,26.20
2012-01-04,7009.59,5710.00,5710.00,30.35,43.40,22.90
2012-01-05,6667.49,5160.00,5160.00,35.23,54.50,22.30
2012-01-06,7694.98,4420.00,4420.00,32.02,42.30,26.30
2012-01-07,6701.23,4310.00,4310.00,28.32,31.20,25.10
2012-01-08,7179.07,4320.00,4320.00,30.22,38.30,22.80
2012-01-09,7279.90,4180.00,4180.00,26.04,37.90,17.70
2012-01-10,7091.32,3790.00,3790.00,28.31,44.80,19.10
2012-01-11,6850.80,3230.00,3230.00,23.47,32.80,12.50
2012-01-12,6308.34,3220.00,3220.00,16.77,32.90,8.10
2012-01-13,6667.58,3100.00,3100.00,23.57,38.60,12.80
2012-01-14,5958.58,3030.00,3030.00,31.40,49.90,15.50
2012-01-15,5948.61,3020.00,3020.00,38.63,47.10,27.20
2012-01-16,6064.90,3150.00,3150.00,23.91,30.40,18.70
2012-01-17,7437.01,3270.00,3270.00,24.88,35.90,17.50
2012-01-18,6200.75,3240.00,3240.00,33.99,36.80,29.60
2012-01-19,7516.32,3130.00,3130.00,37.96,39.40,36.00
2012-01-20,7765.69,3160.00,3160.00,41.15,46.80,37.00
2012-01-21,8452.88,2970.00,2970.00,38.16,41.00,33.00
2012-01-22,10089.60,2500.00,2500.00,33.07,37.80,27.50
2012-01-23,8537.96,2410.00,2410.00,33.78,36.40,28.90
2012-01-24,7667.26,2720.00,2720.00,31.77,37.70,28.40
2012-01-25,7411.33,2970.00,2970.00,39.67,51.30,33.70
2012-01-26,7315.60,3160.00,3160.00,38.66,42.10,32.90
2012-01-27,7282.99,3170.00,3170.00,28.98,34.20,24.50
2012-01-28,7504.72,3160.00,3160.00,30.38,42.00,21.30
2012-01-29,7804.43,3170.00,3170.00,32.81,42.80,24.30
2012-01-30,5834.77,3170.00,3170.00,37.11,45.20,28.20
2012-01-31,7572.64,3170.00,3170.00,32.96,43.90,25.10
2012-02-01,6335.28,3140.00,3140.00,33.77,46.20,26.60
2012-02-02,6633.83,3130.00,3130.00,31.20,34.70,27.70
2012-02-03,8296.01,3070.00,3070.00,29.57,39.00,25.30
2012-02-04,6573.83,3070.00,3070.00,29.71,41.50,22.60
2012-02-05,7058.95,3080.00,3080.00,27.31,37.00,20.70
2012-02-06,6534.47,3090.00,3090.00,26.37,39.10,18.10
2012-02-07,6504.24,4010.00,4010.00,29.86,42.00,19.20
2012-02-08,6492.17,4430.00,4430.00,30.53,34.80,27.20
2012-02-09,7665.26,4390.00,4390.00,34.22,37.00,30.30
2012-02-10,5926.34,4410.00,4410.00,34.64,39.40,31.00
2012-02-11,6724.80,4420.00,4420.00,35.13,41.30,30.70
2012-02-12,7422.63,4390.00,4390.00,35.23,36.50,34.50
2012-02-13,6957.43,4410.00,4410.00,35.37,45.20,27.60
2012-02-14,6452.23,4390.00,4390.00,32.62,35.90,29.00
2012-02-15,6512.17,4450.00,4450.00,32.51,40.40,29.30
2012-02-16,6936.80,4450.00,4450.00,32.09,40.70,25.80
2012-02-17,6472.17,4410.00,4410.00,37.41,45.80,30.90
2012-02-18,6098.91,4340.00,4340.00,35.28,40.20,28.20
2012-02-19,5890.99,4350.00,4350.00,29.22,37.70,23.40
2012-02-20,7204.07,4360.00,4360.00,31.20,38.30,23.80
2012-02-21,5163.77,4360.00,4360.00,39.16,43.60,34.70
2012-02-22,8997.01,4360.00,4360.00,45.47,53.70,35.00
2012-02-23,5967.54,4360.00,4360.00,33.65,44.80,27.30
2012-02-24,9880.78,4440.00,4440.00,35.47,45.50,22.70
2012-02-25,4757.29,4510.00,4510.00,33.97,41.80,25.00
2012-02-26,10098.14,4410.00,4410.00,28.59,37.50,22.80
2012-02-27,6253.00,4460.00,4460.00,30.48,37.10,25.10
2012-02-28,5838.36,4540.00,4540.00,32.66,41.70,25.70
2012-02-29,7381.78,4490.00,4490.00,31.55,39.50,21.00
2012-03-01,6030.69,3890.00,3890.00,29.78,37.50,20.80
2012-03-02,4080.41,3010.00,3010.00,27.53,33.50,21.20
2012-03-03,9316.29,3020.00,3020.00,38.61,47.40,29.60
2012-03-04,6976.66,3010.00,3010.00,43.58,51.40,32.50
2012-03-05,6410.04,3010.00,3010.00,48.90,62.10,35.30
2012-03-06,9631.14,3020.00,3020.00,35.85,50.60,26.10
2012-03-07,5091.64,2980.00,2980.00,31.43,42.30,20.80
2012-03-08,8090.53,2960.00,2960.00,33.71,47.60,21.70
2012-03-09,7543.32,2990.00,2990.00,36.74,53.30,25.70
2012-03-10,7597.48,2980.00,2980.00,42.03,59.50,25.60
2012-03-11,8056.37,2990.00,2990.00,48.12,58.60,36.10
2012-03-12,8613.58,2970.00,2970.00,44.70,58.60,29.70
2012-03-13,9559.42,2960.00,2960.00,51.63,57.10,37.20
2012-03-14,7272.52,2960.00,2960.00,45.87,55.00,37.60
2012-03-15,10650.16,2940.00,2940.00,47.03,58.20,36.00
2012-03-16,11117.63,2950.00,2950.00,45.83,53.70,41.40
2012-03-17,10731.08,2940.00,2940.00,39.09,52.10,33.80
2012-03-18,9982.94,2980.00,2980.00,35.14,41.60,31.70
2012-03-19,10115.90,3980.00,3980.00,32.16,40.60,27.30
2012-03-20,11756.17,5020.00,5020.00,34.95,42.10,26.90
2012-03-21,10194.98,5940.00,5940.00,48.11,55.20,40.90
2012-03-22,10888.78,6960.00,6960.00,55.70,67.20,43.60
2012-03-23,8372.51,6950.00,6950.00,53.40,62.50,39.30
2012-03-24,9484.02,6910.00,6910.00,50.63,67.90,32.00
2012-03-25,10316.87,6930.00,6930.00,60.09,67.10,47.70
2012-03-26,9851.58,8700.00,8700.00,43.91,60.40,37.10
2012-03-27,10712.84,9900.00,9900.00,46.62,56.40,36.90
2012-03-28,9087.16,9900.00,9900.00,48.04,56.10,38.10
2012-03-29,7596.90,9900.00,9900.00,42.61,51.20,33.60
2012-03-30,9890.00,9890.00,9890.00,47.54,59.60,37.30
2012-03-31,0.26,9890.00,9890.00,60.53,72.40,45.20
2012-04-01,15659.97,9970.00,9970.00,43.06,50.50,35.20
2012-04-02,9511.33,9850.00,9850.00,38.68,52.10,29.10
2012-04-03,10158.67,9820.00,9820.00,42.90,60.50,24.90
2012-04-04,4451.02,9870.00,9870.00,50.00,64.80,36.30
2012-04-05,6804.06,9920.00,9920.00,40.67,53.00,32.50
2012-04-06,5754.66,9970.00,9970.00,37.79,47.60,31.40
2012-04-07,11033.81,9900.00,9900.00,41.29,57.80,23.60
2012-04-08,11854.18,9920.00,9920.00,48.87,69.00,32.60
2012-04-09,12228.88,9930.00,9930.00,51.01,72.40,32.00
2012-04-10,11603.43,9910.00,9910.00,54.60,73.80,36.90
2012-04-11,16484.72,9440.00,9440.00,52.87,70.90,39.00
2012-04-12,10120.44,8410.00,8427.00,47.65,56.90,40.00
2012-04-13,14829.55,7970.00,7988.00,45.77,56.20,36.90
2012-04-14,13958.89,7980.00,7998.00,45.91,63.80,32.10
2012-04-15,10543.27,8020.00,8037.00,47.73,58.50,40.00
2012-04-16,13774.08,7970.00,7987.00,47.03,60.90,30.40
2012-04-17,11270.50,8050.00,8095.00,52.70,63.90,43.40
2012-04-18,12350.17,7680.00,7725.00,52.95,61.80,46.10
2012-04-19,11860.16,7190.00,7235.00,49.47,60.80,37.40
2012-04-20,12647.58,7080.00,7125.00,58.67,72.60,47.80
2012-04-21,11179.84,7130.00,7176.00,59.05,81.50,39.50
2012-04-22,9452.11,7160.00,7208.00,63.91,84.90,46.10
2012-04-23,9217.00,7180.00,7228.00,62.34,83.60,48.00
2012-04-24,9152.73,7470.00,7537.00,63.15,78.00,50.40
2012-04-25,8485.62,7580.00,7647.00,60.66,75.20,45.10
2012-04-26,8854.95,8160.00,8226.00,59.21,69.00,42.50
2012-04-27,9037.50,8720.00,8758.00,42.74,51.30,36.40
2012-04-28,12361.62,8550.00,8588.00,44.29,56.10,32.30
2012-04-29,12617.08,8170.00,8214.50,50.36,61.80,40.50
2012-04-30,11659.44,10700.00,10751.00,55.73,69.00,40.10
2012-05-01,10909.05,11500.00,11538.00,51.79,60.10,44.90
2012-05-02,10743.56,10400.00,10464.00,50.98,61.60,43.10
2012-05-03,4395.87,9010.00,9078.00,52.15,60.60,43.20
2012-05-04,920.81,8400.00,8468.00,53.13,63.50,43.30
2012-05-05,7669.49,8510.00,8578.00,45.10,55.20,37.60
2012-05-06,8226.50,8450.00,8506.00,45.00,56.60,32.80
2012-05-07,4338.65,8340.00,8426.00,48.40,64.70,30.40
2012-05-08,5561.76,8030.00,8116.00,55.90,75.40,36.90
2012-05-09,2498.32,8190.00,8297.00,61.96,83.00,40.90
2012-05-10,639.19,8610.00,8716.00,54.00,67.00,45.10
2012-05-11,4111.49,9460.00,9565.00,50.35,66.60,35.40
2012-05-12,3177.14,9990.00,10095.00,53.92,72.00,34.70
2012-05-13,4107.04,9980.00,10068.00,56.61,75.50,37.30
2012-05-14,3837.12,9980.00,10069.00,59.09,80.40,38.60
2012-05-15,2247.68,9800.00,9902.00,62.71,86.30,43.10
2012-05-16,2130.86,9650.00,9755.00,67.65,84.80,48.30
2012-05-17,1352.48,9650.00,9756.00,62.73,73.20,50.10
2012-05-18,899.12,9990.00,10103.00,55.51,67.20,49.00
2012-05-19,5189.91,10100.00,10192.00,57.10,70.80,38.70
2012-05-20,3943.60,10200.00,10284.00,60.34,79.90,43.20
2012-05-21,1464.67,9860.00,9959.00,66.27,86.30,45.70
2012-05-22,3793.69,9700.00,9805.00,63.76,71.10,54.90
2012-05-23,1306.67,9690.00,9801.00,53.51,60.20,46.40
2012-05-24,6735.53,9600.00,9711.00,48.88,58.00,40.40
2012-05-25,3233.78,9600.00,9711.00,54.52,68.70,45.30
2012-05-26,3533.37,9620.00,9690.00,45.46,49.30,40.50
2012-05-27,7162.98,9550.00,9600.00,46.43,52.60,40.80
2012-05-28,8578.95,9060.00,9092.00,54.43,67.60,37.20
2012-05-29,7642.94,8140.00,8156.00,59.80,78.50,43.80
2012-05-30,8918.11,7840.00,7892.00,62.41,74.40,47.80
2012-05-31,9261.76,7830.00,7915.00,65.17,80.50,50.20
2012-06-01,7194.45,7870.00,7964.00,67.42,83.90,50.80
2012-06-02,6594.03,8420.00,8518.00,67.80,86.50,54.30
2012-06-03,6995.14,9270.00,9368.00,71.05,85.50,59.30
2012-06-04,3169.72,9530.00,9647.00,72.95,91.00,54.60
2012-06-05,-2763.70,9510.00,9640.00,48.80,58.60,40.30
2012-06-06,9912.79,9470.00,9598.00,50.24,62.30,41.00
2012-06-07,6004.17,9600.00,9719.00,54.44,72.30,35.20
2012-06-08,4058.76,10300.00,10418.00,61.93,70.20,54.50
2012-06-09,-550.34,10800.00,10902.00,50.50,55.80,45.10
2012-06-10,8543.93,11300.00,11388.00,53.29,64.90,42.20
2012-06-11,4684.21,11800.00,11918.00,56.42,75.60,38.30
2012-06-12,4627.80,12300.00,12418.00,62.29,81.80,44.90
2012-06-13,3070.40,13400.00,13518.00,67.60,75.80,57.50
2012-06-14,3989.03,14000.00,14118.00,62.54,78.50,46.20
2012-06-15,4485.67,14700.00,14818.00,60.38,76.90,47.10
2012-06-16,3300.74,14900.00,15000.00,65.22,84.40,46.40
2012-06-17,2758.09,14800.00,14900.00,71.25,88.90,46.90
2012-06-18,2290.31,14800.00,14919.00,68.89,78.70,56.20
2012-06-19,5407.33,14900.00,15032.00,57.77,68.50,46.90
2012-06-20,5381.13,15200.00,15332.00,55.97,68.50,41.40
2012-06-21,4712.55,14700.00,14832.00,63.21,81.90,42.30
2012-06-22,2734.94,14600.00,14735.00,73.24,86.80,57.00
2012-06-23,1920.21,14900.00,15018.00,71.44,89.60,54.70
2012-06-24,3436.08,14500.00,14618.00,74.66,92.90,51.80
2012-06-25,2343.66,15100.00,15236.00,74.61,91.90,52.00
2012-06-26,2849.07,15400.00,15533.00,64.74,73.60,52.00
2012-06-27,4974.23,15400.00,15533.00,61.91,79.50,41.40
2012-06-28,4078.15,15400.00,15547.00,68.48,94.60,46.40
2012-06-29,4510.30,15700.00,15847.00,70.69,90.10,49.70
2012-06-30,5210.42,16200.00,16333.00,70.84,90.10,52.20
2012-07-01,4149.71,16200.00,16333.00,70.81,89.00,51.40
2012-07-02,5957.77,16100.00,16243.00,72.78,87.10,57.20
2012-07-03,3284.74,16100.00,16247.00,73.32,84.70,58.50
2012-07-04,5586.99,15800.00,15933.00,69.98,84.70,55.70
2012-07-05,4663.28,15000.00,15133.00,66.85,75.10,59.80
2012-07-06,4431.48,14100.00,14230.00,67.01,83.60,53.80
2012-07-07,3961.42,12900.00,13030.00,72.13,90.60,53.30
2012-07-08,5210.21,12300.00,12410.00,76.03,90.50,61.20
2012-07-09,3996.46,11900.00,12028.00,75.59,91.60,62.30
2012-07-10,3966.43,11700.00,11828.00,77.98,91.30,64.00
2012-07-11,2856.66,12100.00,12229.00,73.91,90.80,57.50
2012-07-12,4600.48,12400.00,12528.00,77.41,102.40,60.70
2012-07-13,3541.84,12300.00,12424.00,75.42,88.70,67.10
2012-07-14,6279.81,12200.00,12300.00,69.04,80.70,62.90
2012-07-15,3552.77,11800.00,11884.00,70.87,86.70,59.70
2012-07-16,5352.74,11800.00,11864.00,68.90,79.10,60.00
2012-07-17,10471.82,11400.00,11435.00,71.56,85.70,54.30
2012-07-18,7744.54,11100.00,11135.00,73.22,88.70,54.70
2012-07-19,7919.14,10400.00,10435.00,73.05,93.10,51.80
2012-07-20,8571.22,10700.00,10783.00,79.33,91.50,62.70
2012-07-21,7196.71,10900.00,10983.00,76.72,91.80,61.50
2012-07-22,8471.19,10600.00,10683.00,77.42,92.90,61.40
2012-07-23,6373.32,10400.00,10497.00,76.57,93.40,61.50
2012-07-24,7341.69,10500.00,10593.00,73.56,86.30,66.20
2012-07-25,7978.66,10500.00,10583.00,73.35,92.00,57.20
2012-07-26,6578.24,10200.00,10283.00,74.88,95.70,58.20
2012-07-27,6748.39,9930.00,10013.00,83.87,95.00,68.70
2012-07-28,8959.26,9940.00,10023.00,75.70,96.30,60.10
2012-07-29,7702.12,9930.00,10013.00,76.58,95.80,57.80
2012-07-30,7597.05,10100.00,10183.00,74.88,97.20,54.30
2012-07-31,7310.76,10700.00,10784.00,79.63,94.70,63.90
2012-08-01,6529.14,11100.00,11184.00,77.67,93.80,66.60
2012-08-02,6915.59,11200.00,11284.00,74.38,91.80,55.30
2012-08-03,7037.80,11200.00,11284.00,71.94,85.10,59.20
2012-08-04,7364.21,11100.00,11184.00,69.06,85.60,54.80
2012-08-05,4515.93,11000.00,11079.00,72.80,95.90,50.80
2012-08-06,8127.29,10900.00,10983.00,78.23,92.60,62.30
2012-08-07,7133.81,11400.00,11484.00,73.20,93.40,53.90
2012-08-08,6039.01,12300.00,12397.00,74.58,93.90,57.10
2012-08-09,7003.33,12200.00,12297.00,79.12,98.00,62.10
2012-08-10,5619.76,12000.00,12097.00,70.31,85.70,62.90
2012-08-11,7262.87,12100.00,12190.00,73.72,91.70,62.50
2012-08-12,5882.04,12200.00,12284.00,72.27,95.10,53.30
2012-08-13,7085.86,12100.00,12184.00,73.77,93.80,57.10
2012-08-14,6545.65,12000.00,12084.00,74.95,93.70,56.90
2012-08-15,7013.82,11600.00,11684.00,74.07,90.50,57.30
2012-08-16,5986.78,11100.00,11197.00,71.35,92.00,56.30
2012-08-17,7633.74,10500.00,10584.00,72.88,90.40,57.00
2012-08-18,7134.00,9270.00,9354.00,69.10,88.40,53.50
2012-08-19,5551.31,9040.00,9115.00,69.35,90.80,54.90
2012-08-20,8975.45,9480.00,9562.00,72.56,85.40,58.80
2012-08-21,7085.03,9840.00,9934.00,67.94,81.10,54.70
2012-08-22,6598.13,9800.00,9894.00,71.48,90.10,54.00
2012-08-23,5879.85,9780.00,9874.00,72.48,91.60,54.10
2012-08-24,4749.56,9720.00,9801.00,68.41,81.30,56.40
2012-08-25,7234.71,9640.00,9715.00,65.88,86.60,44.70
2012-08-26,4562.57,9630.00,9679.00,74.40,88.80,58.10
2012-08-27,7441.19,9030.00,9093.00,74.96,91.90,60.40
2012-08-28,5873.03,8780.00,8862.00,75.68,94.00,54.60
2012-08-29,5738.14,8750.00,8832.00,71.87,88.50,59.80
2012-08-30,5936.90,8740.00,8821.00,69.92,86.60,56.50
2012-08-31,3633.01,8710.00,8791.00,74.37,86.60,61.70
2012-09-01,6771.95,8740.00,8802.00,65.21,81.50,53.80
2012-09-02,7206.22,8440.00,8475.00,63.06,83.80,51.60
2012-09-03,6569.46,8260.00,8295.00,65.43,87.10,47.70
2012-09-04,6004.48,8270.00,8318.00,65.74,84.60,49.70
2012-09-05,7641.73,8210.00,8258.00,66.38,85.50,46.90
2012-09-06,5649.32,8090.00,8139.00,62.74,76.20,51.30
2012-09-07,6852.82,8060.00,8110.00,60.55,79.30,46.70
2012-09-08,6107.97,8030.00,8080.00,61.58,83.80,43.90
2012-09-09,5610.31,8050.00,8100.00,66.77,86.90,46.90
2012-09-10,5129.94,7880.00,7930.00,71.86,81.90,56.90
2012-09-11,5199.78,7760.00,7810.00,60.44,70.80,51.10
2012-09-12,6749.64,7720.00,7770.00,56.77,72.20,39.80
2012-09-13,5416.91,7550.00,7600.00,56.36,79.40,37.90
2012-09-14,4617.78,6740.00,6790.00,60.95,85.40,39.90
2012-09-15,4469.54,6350.00,6400.00,67.52,85.60,48.50
2012-09-16,3730.06,6360.00,6410.00,64.67,83.40,45.70
2012-09-17,4373.09,6140.00,6190.00,59.75,79.90,44.10
2012-09-18,3776.99,5930.00,5980.00,59.52,81.10,41.10
2012-09-19,3846.62,5830.00,5880.00,60.17,80.80,44.00
2012-09-20,4235.21,5840.00,5890.00,57.76,78.40,43.80
2012-09-21,4558.45,5710.00,5756.00,58.24,82.10,40.50
2012-09-22,4421.36,5660.00,5706.00,61.71,83.10,43.40
2012-09-23,3174.72,5710.00,5744.00,63.07,80.30,56.30
2012-09-24,5280.95,5530.00,5564.00,55.83,60.80,51.60
2012-09-25,5060.94,5310.00,5344.00,56.21,74.50,45.30
2012-09-26,4565.30,5140.00,5174.00,58.70,77.60,47.00
2012-09-27,4874.00,4840.00,4874.00,59.72,82.30,45.50
2012-09-28,4515.22,4670.00,4703.00,61.22,83.30,43.80
2012-09-29,4556.09,4690.00,4723.00,65.44,83.60,51.40
2012-09-30,4441.76,4680.00,4713.00,63.35,80.80,47.30
2012-10-01,4556.08,4690.00,4723.00,60.83,78.60,43.30
2012-10-02,2521.38,4700.00,4733.00,63.07,81.60,45.90
2012-10-03,4649.54,4700.00,4733.00,53.72,62.10,42.60
2012-10-04,4736.46,4620.00,4653.00,45.65,62.40,34.10
2012-10-05,4529.54,4580.00,4613.00,41.82,56.90,29.70
