date,qu,af,mx,mn,mm,qd,fb
2001-05-27,840.55,34282.00,63.64,46.17,55.04,834.00,3426.44
2001-05-28,695.78,34230.00,47.21,34.36,42.90,722.00,3426.40
2001-05-29,541.02,33996.00,52.03,31.60,43.07,659.00,3426.22
2001-05-30,462.58,33775.00,61.44,38.53,51.04,574.00,3426.05
2001-05-31,462.67,33697.00,77.32,39.24,58.22,502.00,3425.99
2001-06-01,521.66,33736.00,61.20,40.00,48.83,502.00,3426.02
2001-06-02,475.78,33684.00,46.09,36.23,39.53,502.00,3425.98
2001-06-03,368.31,33502.13,51.75,33.56,40.86,460.00,3425.84
2001-06-04,349.06,33411.00,53.80,31.08,42.37,395.00,3425.77
2001-06-05,330.23,33346.00,50.08,39.81,44.22,363.00,3425.72
2001-06-06,314.11,33372.00,57.14,41.99,48.22,301.00,3425.74
2001-06-07,351.75,33528.19,67.45,38.84,52.88,273.00,3425.86
2001-06-08,377.77,33736.00,65.88,44.70,54.01,273.00,3426.02
2001-06-09,421.19,34022.00,51.85,43.64,48.13,277.00,3426.24
2001-06-10,384.03,34139.09,50.81,37.53,44.34,325.00,3426.33
2001-06-11,411.39,34243.00,45.39,35.20,41.36,359.00,3426.41
2001-06-12,363.88,34216.97,48.77,34.36,39.94,377.00,3426.39
2001-06-13,317.31,34152.13,60.56,33.80,48.21,350.00,3426.34
2001-06-14,299.86,34126.06,54.94,43.99,49.17,313.00,3426.32
2001-06-15,295.57,34139.09,60.85,41.26,50.47,289.00,3426.33
2001-06-16,293.00,34139.09,57.57,34.70,46.82,293.00,3426.33
2001-06-17,292.00,34139.09,59.87,33.40,46.64,292.00,3426.33
2001-06-18,250.43,34126.06,65.11,36.04,51.73,257.00,3426.32
2001-06-19,262.71,34165.16,74.29,38.49,56.30,243.00,3426.35
2001-06-20,256.57,34178.19,77.75,43.72,61.10,250.00,3426.36
2001-06-21,276.55,34216.97,74.31,48.37,62.64,257.00,3426.39
2001-06-22,277.12,34243.00,66.25,50.61,58.51,264.00,3426.41
2001-06-23,240.47,34204.25,58.02,45.41,51.83,260.00,3426.38
2001-06-24,232.43,34191.22,50.55,39.53,46.15,239.00,3426.37
2001-06-25,204.00,34191.22,62.32,34.54,49.04,204.00,3426.37
2001-06-26,199.57,34204.25,62.01,43.07,50.46,193.00,3426.38
2001-06-27,279.86,34321.00,58.41,48.90,52.07,221.00,3426.47
2001-06-28,278.22,34373.00,59.32,45.05,51.65,252.00,3426.51
2001-06-29,229.34,34334.00,69.34,36.19,53.83,249.00,3426.48
2001-06-30,202.23,34269.00,72.68,42.50,56.85,235.00,3426.43
2001-07-01,190.77,34216.97,69.26,49.73,58.16,217.00,3426.39
2001-07-02,179.45,34178.19,78.53,41.16,60.00,199.00,3426.36
2001-07-03,160.72,34126.06,88.44,45.41,66.16,187.00,3426.32
2001-07-04,154.75,34074.00,81.78,51.36,66.93,181.00,3426.28
2001-07-05,141.78,34022.00,70.09,45.34,57.95,168.00,3426.24
2001-07-06,128.78,33970.00,72.84,38.84,55.30,155.00,3426.20
2001-07-07,123.72,33917.87,77.00,43.72,61.08,150.00,3426.16
2001-07-08,117.31,33853.03,79.81,49.02,64.50,150.00,3426.11
2001-07-09,104.89,33710.00,82.76,47.27,65.80,177.00,3426.00
2001-07-10,116.91,33541.22,80.44,49.31,66.51,202.00,3425.87
2001-07-11,110.13,33359.00,83.08,51.08,65.25,202.00,3425.73
2001-07-12,103.69,33164.00,79.11,52.58,63.21,202.00,3425.58
2001-07-13,93.13,32956.00,73.37,48.61,61.78,198.00,3425.42
2001-07-14,86.58,32735.00,71.66,44.62,58.51,198.00,3425.25
2001-07-15,93.64,32528.00,54.03,45.46,49.78,198.00,3425.09
2001-07-16,91.12,32316.00,51.01,43.62,46.81,198.00,3424.92
2001-07-17,99.69,32121.00,55.01,44.25,48.82,198.00,3424.77
2001-07-18,80.53,31888.00,59.77,43.11,51.58,198.00,3424.59
2001-07-19,98.56,31663.00,70.44,39.16,54.87,212.00,3424.41
2001-07-20,127.65,31460.00,65.17,44.37,52.63,230.00,3424.25
2001-07-21,107.99,31218.00,66.53,48.92,55.11,230.00,3424.06
2001-07-22,93.48,30955.16,74.41,46.45,58.25,226.00,3423.85
2001-07-23,93.23,30691.81,77.08,45.05,60.44,226.00,3423.64
2001-07-24,84.79,30354.21,73.80,50.18,60.07,255.00,3423.37
2001-07-25,84.30,29972.00,75.67,40.22,57.82,277.00,3423.06
2001-07-26,75.33,29572.00,78.14,44.42,59.98,277.00,3422.74
2001-07-27,92.48,29208.00,68.89,46.78,57.98,276.00,3422.44
2001-07-28,77.39,28814.06,55.82,47.37,51.55,276.00,3422.12
2001-07-29,77.33,28420.00,61.85,45.15,52.35,276.00,3421.80
2001-07-30,84.45,28048.00,63.97,41.55,52.41,272.00,3421.49
2001-07-31,78.36,27663.91,69.16,42.26,55.15,272.00,3421.17
2001-08-01,72.32,27244.06,67.43,40.02,54.65,284.00,3420.82
2001-08-02,81.17,26812.00,72.21,53.27,61.56,299.00,3420.46
2001-08-03,70.14,26366.00,65.49,52.28,58.46,295.00,3420.08
2001-08-04,76.19,25932.00,64.19,48.43,56.46,295.00,3419.71
2001-08-05,69.71,25493.08,71.07,46.39,59.20,291.00,3419.33
2001-08-06,63.61,25050.00,77.61,51.63,64.74,287.00,3418.95
2001-08-07,64.03,24578.00,78.60,47.78,62.18,302.00,3418.54
2001-08-08,70.92,24080.00,83.53,42.58,61.74,322.00,3418.10
2001-08-09,63.85,23575.89,87.64,45.33,64.75,318.00,3417.66
2001-08-10,63.95,23072.00,85.55,50.49,67.20,318.00,3417.21
2001-08-11,63.93,22576.00,88.03,47.74,66.63,314.00,3416.76
2001-08-12,71.57,22103.08,92.35,52.69,70.47,310.00,3416.33
2001-08-13,64.93,21618.97,88.54,57.80,69.02,309.00,3415.89
2001-08-14,60.49,21134.00,89.07,51.10,68.49,305.00,3415.44
2001-08-15,59.94,20640.00,90.43,53.21,70.51,309.00,3414.98
2001-08-16,70.97,20152.00,86.34,55.52,67.66,317.00,3414.52
2001-08-17,56.88,19644.00,73.58,52.14,62.09,313.00,3414.04
2001-08-18,49.86,19130.00,61.58,49.45,54.74,309.00,3413.55
2001-08-19,72.04,18660.00,71.09,40.59,54.31,309.00,3413.09
2001-08-20,57.97,18170.03,67.47,41.44,54.05,305.00,3412.61
2001-08-21,73.02,17709.90,62.44,45.88,54.15,305.00,3412.16
2001-08-22,109.47,17330.00,56.45,49.37,53.11,301.00,3411.77
2001-08-23,84.26,16900.10,55.33,44.33,48.84,301.00,3411.34
2001-08-24,77.12,16440.17,65.84,44.13,52.42,309.00,3410.87
2001-08-25,66.91,15944.13,79.56,37.65,55.17,317.00,3410.36
2001-08-26,74.03,15470.15,83.37,43.87,61.91,313.00,3409.86
2001-08-27,61.93,14980.10,75.00,49.41,62.73,309.00,3409.34
2001-08-28,71.06,14516.09,78.20,50.36,62.06,305.00,3408.84
2001-08-29,65.31,14120.00,83.94,47.29,62.65,265.00,3408.40
2001-08-30,61.57,13778.00,77.63,47.96,62.60,234.00,3408.02
2001-08-31,55.25,13480.98,67.47,54.58,59.73,205.00,3407.69
2001-09-01,43.44,13204.16,58.06,48.96,54.35,183.00,3407.38
2001-09-02,43.29,12933.00,68.30,36.82,53.88,180.00,3407.07
2001-09-03,38.38,12664.00,62.28,51.61,56.17,174.00,3406.76
2001-09-04,36.45,12413.00,66.43,47.94,55.44,163.00,3406.47
2001-09-05,22.53,12180.00,52.70,43.01,46.66,140.00,3406.20
2001-09-06,34.12,11970.00,56.74,37.11,47.14,140.00,3405.95
2001-09-07,38.08,11751.98,69.99,38.10,51.42,148.00,3405.69
2001-09-08,31.07,11526.00,77.24,35.97,53.53,145.00,3405.42
2001-09-09,31.01,11299.90,80.70,39.61,57.97,145.00,3405.15
2001-09-10,30.14,11066.14,79.20,40.55,57.89,148.00,3404.87
2001-09-11,31.93,10826.00,80.93,41.54,58.57,153.00,3404.57
2001-09-12,27.99,10584.00,82.31,44.23,60.36,150.00,3404.28
2001-09-13,31.03,10352.00,84.78,44.50,62.21,148.00,3403.99
2001-09-14,31.03,10120.00,85.33,46.90,63.32,148.00,3403.70
2001-09-15,36.60,9905.00,80.26,47.72,60.76,145.00,3403.42
2001-09-16,24.52,9666.04,78.81,46.82,59.64,145.00,3403.12
2001-09-17,35.09,9442.08,71.48,40.73,55.31,148.00,3402.84
2001-09-18,32.00,9212.00,68.04,39.71,51.67,148.00,3402.54
2001-09-19,32.04,8982.00,67.00,40.00,50.62,148.00,3402.24
2001-09-20,34.04,8752.00,71.83,35.27,51.60,150.00,3401.94
2001-09-21,31.56,8521.05,65.49,47.41,54.78,148.00,3401.63
2001-09-22,37.60,8302.08,77.65,40.40,55.59,148.00,3401.34
2001-09-23,32.03,8078.00,81.60,41.99,57.77,145.00,3401.04
2001-09-24,34.06,7852.00,79.61,45.13,59.49,148.00,3400.74
2001-09-25,41.12,7640.00,63.52,45.92,51.17,148.00,3400.45
2001-09-26,42.12,7435.94,52.26,39.20,46.10,145.00,3400.17
2001-09-27,39.22,7226.14,50.77,33.36,40.97,145.00,3399.88
2001-09-28,32.01,7006.00,58.67,34.78,44.58,143.00,3399.58
2001-09-29,37.12,6796.00,68.36,31.91,45.18,143.00,3399.28
2001-09-30,32.08,6576.00,72.27,34.19,48.71,143.00,3398.98
2001-10-01,34.00,6365.97,75.94,34.46,51.25,140.00,3398.68
2001-10-02,32.21,6156.14,71.70,34.15,50.18,138.00,3398.38
2001-10-03,30.59,5953.00,70.10,34.70,48.55,133.00,3398.09
2001-10-04,15.73,5764.03,61.79,13.10,46.09,111.00,3397.82
2001-10-05,37.56,5665.97,62.62,29.94,44.83,87.00,3397.68
2001-10-06,24.08,5561.00,52.19,34.54,42.97,77.00,3397.53
2001-10-07,36.16,5480.00,48.77,30.93,40.27,77.00,3397.40
2001-10-08,32.65,5396.00,44.84,35.92,41.43,75.00,3397.28
2001-10-09,25.54,5297.90,46.80,30.97,38.77,75.00,3397.14
2001-10-10,39.76,5228.00,44.60,27.74,37.14,75.00,3397.04
2001-10-11,60.88,5200.00,41.30,34.42,37.84,75.00,3397.00
2001-10-12,39.71,5130.00,49.28,36.23,42.51,75.00,3396.90
2001-10-13,41.25,5067.02,49.67,38.90,43.93,73.00,3396.81
2001-10-14,35.67,4992.98,57.63,36.00,47.65,73.00,3396.69
2001-10-15,33.19,4916.00,57.14,29.83,40.05,72.00,3396.58
2001-10-16,40.24,4853.00,57.92,30.06,38.42,72.00,3396.49
2001-10-17,33.70,4782.98,44.64,30.10,35.65,69.00,3396.39
2001-10-18,34.20,4708.00,49.75,31.79,40.10,72.00,3396.28
2001-10-19,33.65,4631.93,53.21,34.78,44.56,72.00,3396.16
2001-10-20,31.21,4555.00,59.89,27.51,38.16,70.00,3396.05
2001-10-21,37.24,4492.00,45.94,29.63,39.29,69.00,3395.96
2001-10-22,77.06,4506.00,43.19,32.85,38.86,70.00,3395.98
2001-10-23,96.70,4555.00,38.83,30.61,34.27,72.00,3396.05
2001-10-24,57.35,4520.00,40.16,30.14,34.82,75.00,3396.00
2001-10-25,54.30,4471.00,47.20,32.62,38.12,79.00,3395.93
2001-10-26,59.39,4432.10,54.39,30.06,38.67,79.00,3395.87
2001-10-27,69.90,4414.06,44.05,28.96,36.61,79.00,3395.84
2001-10-28,64.87,4390.00,39.69,24.21,29.74,77.00,3395.80
2001-10-29,62.88,4362.00,36.59,25.54,32.15,77.00,3395.76
2001-10-30,117.38,4438.12,43.27,33.40,37.63,79.00,3395.88
2001-10-31,227.65,4727.02,41.10,35.17,37.71,82.00,3396.31
2001-11-01,163.16,4888.00,41.46,35.01,38.27,82.00,3396.54
2001-11-02,191.94,5102.10,50.69,31.36,40.75,84.00,3396.86
2001-11-03,156.53,5242.00,50.61,29.98,36.40,86.00,3397.06
2001-11-04,131.87,5332.98,55.56,29.24,40.30,86.00,3397.19
2001-11-05,140.98,5438.07,43.11,27.98,35.32,88.00,3397.34
2001-11-06,116.19,5492.00,44.33,27.55,32.29,89.00,3397.42
2001-11-07,98.08,5510.00,44.88,23.38,30.06,89.00,3397.45
2001-11-08,89.00,5510.00,40.79,22.05,29.62,89.00,3397.45
2001-11-09,89.00,5510.00,43.50,23.97,31.08,89.00,3397.45
2001-11-10,79.92,5492.00,49.51,28.02,34.02,89.00,3397.42
2001-11-11,74.96,5466.14,40.63,27.27,32.86,88.00,3397.38
2001-11-12,84.46,5459.12,38.31,30.55,34.96,88.00,3397.37
2001-11-13,170.61,5617.02,42.05,35.92,38.32,91.00,3397.61
2001-11-14,1171.20,7708.00,48.85,37.17,45.68,117.00,3400.54
2001-11-15,723.50,8901.05,47.04,39.53,42.38,122.00,3402.13
2001-11-16,482.43,9610.00,42.87,36.51,39.33,125.00,3403.05
2001-11-17,343.79,10040.00,41.46,29.43,34.23,127.00,3403.60
2001-11-18,280.27,10344.00,42.91,29.32,35.23,127.00,3403.98
2001-11-19,295.46,10672.18,40.48,29.51,34.61,130.00,3404.38
2001-11-20,411.19,11220.00,40.95,0.00,36.86,135.00,3405.05
2001-11-21,370.00,11696.04,37.53,32.11,35.26,127.94,3405.62
2001-11-22,348.78,12139.90,36.47,31.99,33.62,125.00,3406.15
2001-11-23,284.37,12456.00,36.04,27.00,31.84,125.00,3406.52
2001-11-24,248.02,12700.00,32.18,27.51,30.26,125.00,3406.80
2001-11-25,207.71,12870.00,32.93,26.33,29.91,122.00,3407.00
2001-11-26,185.46,12995.87,35.13,24.17,27.98,122.00,3407.14
2001-11-27,171.98,13095.00,33.09,23.42,27.20,122.00,3407.25
2001-11-28,224.32,13292.00,26.49,23.19,24.64,125.00,3407.48
2001-11-29,170.38,13382.00,32.22,24.64,28.65,125.00,3407.58
2001-11-30,197.60,13526.00,29.55,25.78,27.99,125.00,3407.74
2001-12-01,202.14,13679.00,33.83,28.81,31.41,125.00,3407.91
2001-12-02,134.08,13697.00,31.79,27.39,29.78,125.00,3407.93
2001-12-03,147.69,13742.00,29.43,23.30,27.67,125.00,3407.98
2001-12-04,138.61,13769.00,29.12,24.48,27.04,125.00,3408.01
2001-12-05,143.15,13805.00,31.20,21.97,26.57,125.00,3408.05
2001-12-06,142.08,13823.00,32.77,25.98,30.79,133.00,3408.07
2001-12-07,111.24,13760.00,34.62,25.90,29.60,143.00,3408.00
2001-12-08,120.31,13715.00,36.43,25.62,30.58,143.00,3407.95
2001-12-09,76.49,13589.02,31.56,28.33,28.83,140.00,3407.81
2001-12-10,121.84,13553.00,32.70,27.74,29.24,140.00,3407.77
2001-12-11,103.69,13480.98,32.46,27.23,29.44,140.00,3407.69
2001-12-12,117.26,13435.87,34.50,22.83,29.41,140.00,3407.64
2001-12-13,284.65,13697.00,36.07,32.77,34.33,153.00,3407.93
2001-12-14,234.69,13859.02,32.34,20.24,26.32,153.00,3408.11
2001-12-15,225.13,14012.00,34.23,20.44,28.75,148.00,3408.28
2001-12-16,348.58,14390.00,38.57,33.56,35.16,158.00,3408.70
2001-12-17,358.19,14787.07,34.38,15.76,25.16,158.00,3409.13
2001-12-18,296.13,15067.00,29.32,17.21,24.04,155.00,3409.43
2001-12-19,232.14,15220.00,30.14,22.01,27.41,155.00,3409.59
2001-12-20,200.87,15310.98,31.40,27.15,28.35,155.00,3409.69
2001-12-21,180.24,15365.00,38.24,23.54,27.74,153.00,3409.75
2001-12-22,166.61,15392.00,30.49,21.54,26.54,153.00,3409.78
2001-12-23,148.46,15383.00,31.08,23.93,27.25,153.00,3409.77
2001-12-24,148.46,15374.00,34.07,15.72,24.99,153.00,3409.76
2001-12-25,134.85,15338.00,28.41,11.83,20.75,153.00,3409.72
2001-12-26,118.18,15274.89,26.13,21.10,22.81,150.00,3409.65
2001-12-27,127.37,15230.00,28.10,21.69,24.08,150.00,3409.60
2001-12-28,129.83,15190.00,33.40,22.71,26.16,150.00,3409.56
2001-12-29,110.67,15112.00,31.24,23.38,25.74,150.00,3409.48
2001-12-30,103.72,15020.20,32.73,23.66,27.45,150.00,3409.38
2001-12-31,103.03,14931.00,32.42,26.72,29.03,148.00,3409.29
2002-01-01,107.16,14850.00,32.50,24.40,29.00,148.00,3409.20
2002-01-02,107.17,14769.02,34.11,27.43,31.02,148.00,3409.11
2002-01-03,95.08,14670.00,34.50,24.91,29.79,145.00,3409.00
2002-01-04,90.03,14560.98,35.33,23.62,29.04,145.00,3408.89
2002-01-05,108.72,14489.02,31.32,27.15,28.98,145.00,3408.81
2002-01-06,175.29,14543.15,32.58,29.43,31.14,148.00,3408.87
2002-01-07,1441.91,17060.00,42.28,31.99,35.49,173.00,3411.50
2002-01-08,2330.16,21299.00,38.04,32.38,35.34,193.00,3415.59
2002-01-09,1198.14,23132.00,37.37,27.04,31.42,274.00,3417.26
2002-01-10,776.53,23740.00,36.27,30.10,32.19,470.00,3417.80
2002-01-11,598.00,23740.00,38.28,0.00,32.69,598.00,3417.80
2002-01-12,509.70,23564.87,33.80,28.96,31.99,598.00,3417.65
2002-01-13,403.52,23191.03,33.44,23.38,27.68,592.00,3417.31
2002-01-14,325.46,22686.16,31.71,16.66,24.07,580.00,3416.86
2002-01-15,280.47,22092.05,34.03,13.01,21.03,580.00,3416.32
2002-01-16,250.30,21450.00,30.69,18.47,24.32,574.00,3415.73
2002-01-17,219.79,20920.00,32.54,9.16,19.93,487.00,3415.24
2002-01-18,216.87,20650.00,33.52,18.90,27.80,353.00,3414.99
2002-01-19,213.84,20483.08,32.77,24.09,28.93,298.00,3414.83
2002-01-20,217.81,20329.97,32.62,28.45,30.41,295.00,3414.69
2002-01-21,191.14,20120.00,28.57,15.52,24.78,297.00,3414.49
2002-01-22,186.07,19898.00,27.31,14.03,23.05,298.00,3414.28
2002-01-23,167.94,19644.00,35.60,19.02,27.61,296.00,3414.04
2002-01-24,213.42,19478.21,34.62,32.07,32.85,297.00,3413.88
2002-01-25,209.15,19300.00,32.58,26.05,30.11,299.00,3413.71
2002-01-26,180.04,19070.00,26.21,17.88,22.36,296.00,3413.49
2002-01-27,168.93,18814.00,28.02,15.21,22.00,298.00,3413.24
2002-01-28,149.80,18526.00,30.77,0.00,17.04,295.00,3412.96
2002-01-29,133.89,18260.00,24.60,8.06,19.56,268.00,3412.70
2002-01-30,145.21,18070.00,31.56,22.64,28.07,241.00,3412.51
2002-01-31,162.54,17960.00,32.30,26.80,30.08,218.00,3412.40
2002-02-01,131.50,17840.00,33.32,24.72,28.77,192.00,3412.29
2002-02-02,131.46,17719.93,34.70,10.42,23.16,192.00,3412.17
2002-02-03,126.50,17590.00,36.23,21.93,29.36,192.00,3412.04
2002-02-04,131.00,17469.00,36.00,10.22,22.40,192.00,3411.91
2002-02-05,132.00,17350.00,33.44,21.69,28.06,192.00,3411.79
2002-02-06,146.62,17260.00,35.25,30.57,32.34,192.00,3411.70
2002-02-07,136.54,17150.00,34.07,28.73,31.44,192.00,3411.59
2002-02-08,126.46,17020.00,33.40,24.05,29.27,192.00,3411.46
2002-02-09,103.29,16850.00,32.93,15.29,23.76,189.00,3411.29
2002-02-10,113.30,16699.85,35.88,14.03,25.76,189.00,3411.14
2002-02-11,104.88,16533.00,35.37,12.03,24.00,189.00,3410.97
2002-02-12,96.74,16350.00,30.57,3.93,16.93,189.00,3410.78
2002-02-13,95.25,16170.00,36.47,5.86,21.59,186.00,3410.60
2002-02-14,110.37,16020.00,39.61,10.93,22.65,186.00,3410.44
2002-02-15,100.29,15850.00,40.16,18.23,26.26,186.00,3410.26
2002-02-16,95.25,15670.00,41.50,17.53,27.40,186.00,3410.07
2002-02-17,100.28,15499.98,39.69,23.54,30.76,186.00,3409.89
2002-02-18,87.71,15310.98,40.00,31.08,34.38,183.00,3409.69
2002-02-19,111.92,15170.00,37.53,28.92,33.08,183.00,3409.54
2002-02-20,92.31,14990.12,43.66,22.20,30.76,183.00,3409.35
2002-02-21,284.73,15180.00,44.05,30.46,36.16,189.00,3409.55
2002-02-22,445.04,15670.00,45.43,31.40,39.57,198.00,3410.07
2002-02-23,431.93,16134.00,40.36,30.06,35.70,198.00,3410.56
2002-02-24,367.40,16470.00,34.70,16.07,27.13,198.00,3410.90
2002-02-25,313.88,16699.85,35.45,9.86,21.29,198.00,3411.14
2002-02-26,293.90,16890.07,43.86,16.94,26.25,198.00,3411.33
2002-02-27,263.50,17020.00,42.95,13.40,27.13,198.00,3411.46
2002-02-28,248.42,17120.00,39.14,19.41,28.65,198.00,3411.56
2002-03-01,218.17,17160.00,42.68,13.61,25.44,198.00,3411.60
2002-03-02,208.11,17180.05,45.15,11.91,25.71,198.00,3411.62
2002-03-03,203.05,17190.07,52.58,14.54,28.78,198.00,3411.63
2002-03-04,187.89,17170.03,45.98,30.26,38.26,198.00,3411.61
2002-03-05,182.86,17140.00,38.12,29.20,34.57,198.00,3411.58
2002-03-06,198.00,17140.00,31.52,23.62,27.77,198.00,3411.58
2002-03-07,167.75,17080.00,25.70,9.20,20.17,198.00,3411.52
2002-03-08,159.71,17010.00,26.57,12.22,21.59,195.00,3411.45
2002-03-09,164.74,16949.97,35.09,18.82,26.47,195.00,3411.39
2002-03-10,174.91,16910.12,34.97,27.12,31.43,195.00,3411.35
2002-03-11,331.98,17160.00,36.07,30.46,33.72,206.00,3411.60
2002-03-12,232.20,17219.90,33.80,28.41,30.13,202.00,3411.66
2002-03-13,207.05,17229.93,34.42,26.60,30.09,202.00,3411.67
2002-03-14,182.84,17199.85,33.95,24.13,28.61,198.00,3411.64
2002-03-15,177.91,17160.00,33.09,23.78,28.79,198.00,3411.60
2002-03-16,167.75,17100.00,28.96,19.77,24.27,198.00,3411.54
2002-03-17,157.67,17020.00,30.89,16.47,23.50,198.00,3411.46
2002-03-18,174.83,16980.00,29.51,18.90,24.54,195.00,3411.42
2002-03-19,174.93,16940.20,33.64,29.71,31.51,195.00,3411.38
2002-03-20,144.48,16840.00,36.43,21.85,30.10,195.00,3411.28
2002-03-21,144.56,16739.95,33.60,20.40,25.57,195.00,3411.18
2002-03-22,136.57,16630.00,41.50,14.34,26.68,192.00,3411.07
2002-03-23,129.48,16506.00,42.36,26.21,33.33,192.00,3410.94
2002-03-24,133.54,16390.05,42.17,31.63,35.69,192.00,3410.82
2002-03-25,131.48,16270.00,47.98,26.41,35.16,192.00,3410.70
2002-03-26,132.51,16152.00,43.07,27.23,34.81,192.00,3410.58
2002-03-27,117.41,16010.00,34.42,26.72,31.29,189.00,3410.43
2002-03-28,123.46,15880.00,40.32,32.34,35.69,189.00,3410.29
2002-03-29,125.43,15753.91,40.51,31.67,35.01,189.00,3410.16
2002-03-30,121.49,15620.00,50.81,31.95,37.47,189.00,3410.02
2002-03-31,128.49,15499.98,46.49,30.94,37.08,189.00,3409.89
2002-04-01,130.02,15383.00,46.23,27.15,37.80,189.00,3409.77
2002-04-02,143.59,15292.93,49.87,23.74,33.90,189.00,3409.67
2002-04-03,139.27,15230.00,57.73,21.81,35.95,171.00,3409.60
2002-04-04,149.96,15220.00,63.70,24.48,38.72,155.00,3409.59
2002-04-05,165.59,15239.02,52.46,25.74,36.46,156.00,3409.61
2002-04-06,199.83,15320.00,42.01,35.49,38.58,159.00,3409.70
2002-04-07,205.38,15410.00,41.26,29.84,36.58,160.00,3409.80
2002-04-08,218.95,15519.00,51.48,26.13,37.04,164.00,3409.91
2002-04-09,251.21,15690.00,42.48,0.00,35.31,165.00,3410.09
2002-04-10,309.22,15962.18,44.01,33.48,37.90,172.00,3410.38
2002-04-11,358.44,16330.00,45.19,33.60,38.34,173.00,3410.76
2002-04-12,472.48,16910.12,45.35,35.88,40.03,180.00,3411.35
2002-04-13,749.56,18020.00,49.67,37.73,43.34,190.00,3412.46
2002-04-14,1525.71,20590.00,43.27,29.75,33.29,230.00,3414.93
2002-04-15,1032.63,22180.00,37.17,28.73,32.78,231.00,3416.40
2002-04-16,780.07,23278.97,35.37,29.04,31.76,226.00,3417.39
2002-04-17,618.80,24068.00,39.81,28.88,32.68,221.00,3418.09
2002-04-18,523.38,24638.00,48.39,27.98,35.48,236.00,3418.59
2002-04-19,459.72,25050.00,52.70,26.17,37.35,252.00,3418.95
2002-04-20,438.56,25424.00,55.17,26.17,39.33,250.00,3419.27
2002-04-21,401.29,25734.00,48.37,30.73,37.91,245.00,3419.54
2002-04-22,391.23,26028.00,42.32,0.00,36.83,243.00,3419.79
2002-04-23,335.28,26215.00,45.62,27.35,34.22,241.00,3419.95
2002-04-24,302.83,26294.00,56.47,22.48,37.51,263.00,3420.02
2002-04-25,329.20,26342.00,53.56,27.43,40.39,305.00,3420.06
2002-04-26,320.95,26330.00,44.48,29.67,36.65,327.00,3420.05
2002-04-27,380.25,26390.00,39.35,32.03,34.27,350.00,3420.10
2002-04-28,302.65,26306.00,53.52,31.61,38.99,345.00,3420.03
2002-04-29,310.21,26237.00,61.97,28.53,41.48,345.00,3419.97
2002-04-30,339.45,26226.00,66.17,30.97,44.30,345.00,3419.96
2002-05-01,439.81,26414.06,64.45,31.87,45.97,345.00,3420.12
2002-05-02,542.53,26788.00,45.35,35.05,41.49,354.00,3420.44
2002-05-03,491.80,26980.00,41.77,31.56,36.66,395.00,3420.60
2002-05-04,457.13,27004.06,44.13,31.08,36.46,445.00,3420.62
2002-05-05,432.87,26980.00,38.00,30.85,34.58,445.00,3420.60
2002-05-06,372.40,26836.00,35.80,27.59,30.33,445.00,3420.48
2002-05-07,317.99,26594.00,40.95,25.74,31.83,440.00,3420.27
2002-05-08,301.10,26259.00,48.37,24.40,36.31,470.00,3419.99
2002-05-09,282.72,25824.06,47.86,29.98,37.63,502.00,3419.62
2002-05-10,270.10,25376.00,53.91,28.53,39.04,496.00,3419.23
2002-05-11,267.73,24935.13,64.25,28.18,42.93,490.00,3418.85
2002-05-12,315.99,24590.00,65.37,30.93,45.68,490.00,3418.55
2002-05-13,420.93,24453.00,52.19,35.25,41.00,490.00,3418.43
2002-05-14,417.90,24310.00,45.90,34.90,39.68,490.00,3418.30
2002-05-15,435.55,24202.00,54.98,28.43,41.26,490.00,3418.21
2002-05-16,468.40,24298.00,62.32,0.00,43.03,420.00,3418.29
2002-05-17,533.37,24626.00,56.82,38.20,45.97,368.00,3418.58
2002-05-18,602.87,25074.00,55.13,35.64,43.80,377.00,3418.97
2002-05-19,636.07,25570.00,57.63,37.49,44.68,386.00,3419.40
2002-05-20,836.46,26425.79,48.86,38.41,42.38,405.00,3420.13
2002-05-21,832.54,27244.06,47.08,37.17,41.79,420.00,3420.82
2002-05-22,768.74,27915.94,47.67,35.49,41.78,430.00,3421.38
2002-05-23,719.83,28348.00,55.41,34.66,44.01,502.00,3421.74
2002-05-24,760.54,28718.00,63.99,30.77,46.10,574.00,3422.04
2002-05-25,820.99,29196.00,57.92,39.98,47.63,580.00,3422.43
2002-05-26,954.95,29783.00,60.46,39.61,47.91,659.00,3422.91
2002-05-27,1125.72,30556.00,64.25,37.29,48.55,736.00,3423.53
2002-05-28,1388.73,31559.10,55.23,43.86,49.31,883.00,3424.33
2002-05-29,1657.23,32604.84,58.57,42.73,51.80,1130.00,3425.15
2002-05-30,1639.67,33346.00,62.30,36.64,49.26,1266.00,3425.72
2002-05-31,1443.19,33632.00,60.81,36.94,48.23,1299.00,3425.94
2002-06-01,1325.22,33684.00,63.99,38.04,48.94,1299.00,3425.98
2002-06-02,1270.34,33645.00,62.40,36.23,49.05,1290.00,3425.95
2002-06-03,1216.54,33515.16,63.70,33.69,50.11,1282.00,3425.85
2002-06-04,1196.72,33346.00,59.53,46.58,52.87,1282.00,3425.72
2002-06-05,1288.55,33359.00,56.84,42.61,51.73,1282.00,3425.73
2002-06-06,1276.89,33333.00,50.42,35.09,43.11,1290.00,3425.71
2002-06-07,1016.42,32826.06,45.35,31.24,37.31,1272.00,3425.32
