date,qu,qd,fb,af
2019-11-28,6.05,0.00,7199.82,12134.00
2019-11-29,8.57,0.00,7199.88,12151.00
2019-11-30,7.56,0.00,7199.93,12166.00
2019-12-01,3.03,0.00,7199.95,12172.00
2019-12-02,6.05,0.00,7199.99,12184.00
2019-12-03,4.54,0.00,7200.02,12193.00
2019-12-04,2.52,0.00,7200.04,12198.00
2019-12-05,1.51,0.00,7200.05,12201.00
2019-12-06,4.03,0.00,7200.08,12209.00
2019-12-07,5.55,0.00,7200.12,12220.00
2019-12-08,17.14,0.00,7200.24,12254.00
2019-12-09,1.51,0.00,7200.25,12257.00
2019-12-10,2.52,0.00,7200.27,12262.00
2019-12-11,7.06,0.00,7200.32,12276.00
2019-12-12,18.15,0.00,7200.45,12312.00
2019-12-13,8.57,0.00,7200.51,12329.00
2019-12-14,4.54,0.00,7200.54,12338.00
2019-12-15,2.52,0.00,7200.56,12343.00
2019-12-16,0.00,0.00,7200.56,12343.00
2019-12-17,4.54,0.00,7200.59,12352.00
2019-12-18,4.03,0.00,7200.62,12360.00
2019-12-19,3.03,0.00,7200.64,12366.00
2019-12-20,2.52,0.00,7200.66,12371.00
2019-12-21,3.03,0.00,7200.68,12377.00
2019-12-22,4.03,0.00,7200.71,12385.00
2019-12-23,3.03,0.00,7200.73,12391.00
2019-12-24,7.06,0.00,7200.78,12405.00
2019-12-25,1.51,0.00,7200.79,12408.00
2019-12-26,3.03,0.00,7200.81,12414.00
2019-12-27,2.52,0.00,7200.83,12419.00
2019-12-28,1.51,0.00,7200.84,12422.00
2019-12-29,3.03,0.00,7200.86,12428.00
2019-12-30,1.01,0.00,7200.87,12430.00
2019-12-31,7.56,0.00,7200.92,12445.00
2020-01-01,14.12,0.00,7201.02,12473.00
2020-01-02,1.51,0.00,7201.03,12476.00
2020-01-03,1.51,0.00,7201.04,12479.00
2020-01-04,4.03,0.00,7201.07,12487.00
2020-01-05,4.54,0.00,7201.10,12496.00
2020-01-06,10.08,0.00,7201.17,12516.00
2020-01-07,7.06,0.00,7201.22,12530.00
2020-01-08,8.57,0.00,7201.28,12547.00
2020-01-09,14.62,0.00,7201.38,12576.00
2020-01-10,2.52,0.00,7201.40,12581.00
2020-01-11,11.60,0.00,7201.48,12604.00
2020-01-12,13.11,0.00,7201.57,12630.00
2020-01-13,7.06,0.00,7201.62,12644.00
2020-01-14,7.56,0.00,7201.67,12659.00
2020-01-15,3.03,0.00,7201.69,12665.00
2020-01-16,7.06,0.00,7201.74,12679.00
2020-01-17,3.03,0.00,7201.76,12685.00
2020-01-18,3.03,0.00,7201.78,12691.00
2020-01-19,1.01,0.00,7201.79,12693.00
2020-01-20,4.54,0.00,7201.82,12702.00
2020-01-21,6.05,0.00,7201.86,12714.00
2020-01-22,7.06,0.00,7201.91,12728.00
2020-01-23,4.54,0.00,7201.94,12737.00
2020-01-24,4.03,0.00,7201.97,12745.00
2020-01-25,10.59,0.00,7202.04,12766.00
2020-01-26,7.06,0.00,7202.09,12780.00
2020-01-27,6.05,0.00,7202.13,12792.00
2020-01-28,8.57,0.00,7202.19,12809.00
2020-01-29,3.03,0.00,7202.21,12815.00
2020-01-30,4.54,0.00,7202.24,12824.00
2020-01-31,3.03,0.00,7202.26,12830.00
2020-02-01,4.54,0.00,7202.29,12839.00
2020-02-02,4.03,0.00,7202.32,12847.00
2020-02-03,0.00,0.00,7202.32,12847.00
2020-02-04,3.03,0.00,7202.34,12853.00
2020-02-05,6.05,0.00,7202.38,12865.00
2020-02-06,11.60,0.00,7202.46,12888.00
2020-02-07,6.05,0.00,7202.50,12900.00
2020-02-08,7.56,0.00,7202.55,12915.00
2020-02-09,1.51,0.00,7202.56,12918.00
2020-02-10,1.51,0.00,7202.57,12921.00
2020-02-11,5.55,0.00,7202.61,12932.00
2020-02-12,3.03,0.00,7202.63,12938.00
2020-02-13,3.03,0.00,7202.65,12944.00
2020-02-14,1.51,0.00,7202.66,12947.00
2020-02-15,4.54,0.00,7202.69,12956.00
2020-02-16,15.13,0.00,7202.79,12986.00
2020-02-17,1.01,0.00,7202.80,12988.00
2020-02-18,1.51,0.00,7202.81,12991.00
2020-02-19,0.00,0.00,7202.81,12991.00
2020-02-20,3.03,0.00,7202.83,12997.00
2020-02-21,1.51,0.00,7202.84,13000.00
2020-02-22,3.03,0.00,7202.86,13006.00
2020-02-23,6.05,0.00,7202.90,13018.00
2020-02-24,1.51,0.00,7202.91,13021.00
2020-02-25,0.00,0.00,7202.91,13021.00
2020-02-26,3.03,0.00,7202.93,13027.00
2020-02-27,0.00,0.00,7202.93,13027.00
2020-02-28,4.54,0.00,7202.96,13036.00
2020-02-29,3.03,0.00,7202.98,13042.00
2020-03-01,1.51,0.00,7202.99,13045.00
2020-03-02,1.51,0.00,7203.00,13048.00
2020-03-03,4.54,0.00,7203.03,13057.00
2020-03-04,0.00,0.00,7203.03,13057.00
2020-03-05,1.51,0.00,7203.04,13060.00
2020-03-06,3.03,0.00,7203.06,13066.00
2020-03-07,4.03,0.00,7203.09,13074.00
2020-03-08,4.54,0.00,7203.12,13083.00
2020-03-09,4.54,0.00,7203.15,13092.00
2020-03-10,3.03,0.00,7203.17,13098.00
2020-03-11,3.03,0.00,7203.19,13104.00
2020-03-12,-1.51,0.00,7203.18,13101.00
2020-03-13,3.03,0.00,7203.20,13107.00
2020-03-14,9.08,0.00,7203.26,13125.00
2020-03-15,9.08,0.00,7203.32,13143.00
2020-03-16,3.03,0.00,7203.34,13149.00
2020-03-17,3.03,0.00,7203.36,13155.00
2020-03-18,9.08,0.00,7203.42,13173.00
2020-03-19,0.00,0.00,7203.42,13173.00
2020-03-20,3.03,0.00,7203.44,13179.00
2020-03-21,4.54,0.00,7203.47,13188.00
2020-03-22,6.05,0.00,7203.51,13200.00
2020-03-23,3.03,0.00,7203.53,13206.00
2020-03-24,3.03,0.00,7203.55,13212.00
2020-03-25,3.03,0.00,7203.57,13218.00
2020-03-26,0.00,0.00,7203.57,13218.00
2020-03-27,1.51,0.00,7203.58,13221.00
2020-03-28,3.03,0.00,7203.60,13227.00
2020-03-29,3.03,0.00,7203.62,13233.00
2020-03-30,7.56,0.00,7203.67,13248.00
2020-03-31,9.08,0.00,7203.73,13266.00
2020-04-01,16.64,0.00,7203.84,13299.00
2020-04-02,3.03,0.00,7203.86,13305.00
2020-04-03,4.54,0.00,7203.89,13314.00
2020-04-04,3.03,0.00,7203.91,13320.00
2020-04-05,6.55,0.00,7203.95,13333.00
2020-04-06,9.08,0.00,7204.01,13351.00
2020-04-07,1.51,0.00,7204.02,13354.00
2020-04-08,1.51,0.00,7204.03,13357.00
2020-04-09,3.03,0.00,7204.05,13363.00
2020-04-10,7.56,0.00,7204.10,13378.00
2020-04-11,6.05,0.00,7204.14,13390.00
2020-04-12,0.00,0.00,7204.14,13390.00
2020-04-13,0.00,0.00,7204.14,13390.00
2020-04-14,3.03,0.00,7204.16,13396.00
2020-04-15,6.55,0.00,7204.20,13409.00
2020-04-16,1.51,0.00,7204.21,13412.00
2020-04-17,1.51,0.00,7204.22,13415.00
2020-04-18,3.03,0.00,7204.24,13421.00
2020-04-19,1.51,0.00,7204.25,13424.00
2020-04-20,1.51,0.00,7204.26,13427.00
2020-04-21,4.54,0.00,7204.29,13436.00
2020-04-22,4.54,0.00,7204.32,13445.00
2020-04-23,9.58,0.00,7204.38,13464.00
2020-04-24,6.05,0.00,7204.42,13476.00
2020-04-25,7.56,0.00,7204.47,13491.00
2020-04-26,9.58,0.00,7204.53,13510.00
2020-04-27,13.61,0.00,7204.62,13537.00
2020-04-28,11.09,0.00,7204.69,13559.00
2020-04-29,12.60,0.00,7204.77,13584.00
2020-04-30,23.19,0.00,7204.92,13630.00
2020-05-01,18.65,0.00,7205.04,13667.00
2020-05-02,17.65,0.00,7205.16,13702.00
2020-05-03,20.67,0.00,7205.30,13743.00
2020-05-04,17.65,0.00,7205.42,13778.00
2020-05-05,16.13,0.00,7205.53,13810.00
2020-05-06,21.18,0.00,7205.67,13852.00
2020-05-07,17.65,0.00,7205.79,13887.00
2020-05-08,19.66,0.00,7205.92,13926.00
2020-05-09,18.15,0.00,7206.04,13962.00
2020-05-10,22.18,0.00,7206.19,14006.00
2020-05-11,31.76,0.00,7206.40,14069.00
2020-05-12,30.25,0.00,7206.60,14129.00
2020-05-13,32.27,0.00,7206.81,14193.00
2020-05-14,29.24,0.00,7207.00,14251.00
2020-05-15,32.27,0.00,7207.21,14315.00
2020-05-16,26.22,0.00,7207.38,14367.00
2020-05-17,30.75,0.00,7207.58,14428.00
2020-05-18,37.31,0.00,7207.82,14502.00
2020-05-19,45.38,0.00,7208.11,14592.00
2020-05-20,50.42,0.00,7208.43,14692.00
2020-05-21,41.34,0.00,7208.69,14774.00
2020-05-22,41.34,0.00,7208.95,14856.00
2020-05-23,35.80,0.00,7209.18,14927.00
2020-05-24,25.21,0.00,7209.34,14977.00
2020-05-25,24.70,0.00,7209.50,15026.00
2020-05-26,32.77,0.00,7209.71,15091.00
2020-05-27,47.39,0.00,7210.01,15185.00
2020-05-28,59.59,14.72,7210.30,15274.00
2020-05-29,70.43,42.20,7210.48,15330.00
2020-05-30,85.49,65.32,7210.61,15370.00
2020-05-31,96.64,82.52,7210.70,15398.00
2020-06-01,86.38,89.40,7210.68,15392.00
2020-06-02,76.26,80.80,7210.65,15383.00
2020-06-03,70.60,75.64,7210.62,15373.00
2020-06-04,65.94,70.48,7210.59,15364.00
2020-06-05,61.92,69.48,7210.54,15349.00
2020-06-06,70.19,73.72,7210.52,15342.00
2020-06-07,58.32,72.44,7210.43,15314.00
2020-06-08,41.95,57.08,7210.33,15284.00
2020-06-09,31.44,45.56,7210.24,15256.00
2020-06-10,31.25,39.32,7210.19,15240.00
2020-06-11,28.08,35.64,7210.14,15225.00
2020-06-12,31.37,32.88,7210.13,15222.00
2020-06-13,30.45,31.96,7210.12,15219.00
2020-06-14,27.09,30.12,7210.10,15213.00
2020-06-15,25.25,28.28,7210.08,15207.00
2020-06-16,21.99,25.52,7210.06,15200.00
2020-06-17,31.48,26.44,7210.09,15210.00
2020-06-18,17.13,23.68,7210.05,15197.00
2020-06-19,15.19,13.68,7210.06,15200.00
2020-06-20,21.80,9.20,7210.14,15225.00
2020-06-21,29.16,16.56,7210.22,15250.00
2020-06-22,21.75,20.24,7210.23,15253.00
2020-06-23,22.67,21.16,7210.24,15256.00
2020-06-24,20.57,22.08,7210.23,15253.00
2020-06-25,21.16,21.16,7210.23,15253.00
2020-06-26,21.16,21.16,7210.23,15253.00
2020-06-27,21.16,21.16,7210.23,15253.00
2020-06-28,28.13,22.08,7210.27,15265.00
2020-06-29,22.77,24.28,7210.26,15262.00
2020-06-30,30.56,23.00,7210.31,15277.00
2020-07-01,24.86,29.40,7210.28,15268.00
2020-07-02,18.23,24.28,7210.24,15256.00
2020-07-03,21.16,21.16,7210.24,15256.00
2020-07-04,14.78,19.32,7210.21,15247.00
2020-07-05,12.44,17.48,7210.18,15237.00
2020-07-06,15.05,16.56,7210.17,15234.00
2020-07-07,14.13,15.64,7210.16,15231.00
2020-07-08,10.77,13.80,7210.14,15225.00
2020-07-09,11.37,12.88,7210.13,15222.00
2020-07-10,10.45,11.96,7210.12,15219.00
2020-07-11,11.04,11.04,7210.12,15219.00
2020-07-12,11.04,11.04,7210.12,15219.00
2020-07-13,8.61,10.12,7210.11,15216.00
2020-07-14,6.17,9.20,7210.09,15210.00
2020-07-15,8.28,8.28,7210.09,15210.00
2020-07-16,8.28,8.28,7210.09,15210.00
2020-07-17,11.31,8.28,7210.11,15216.00
2020-07-18,0.81,7.36,7210.07,15203.00
2020-07-19,6.44,6.44,7210.07,15203.00
2020-07-20,7.36,7.36,7210.07,15203.00
2020-07-21,4.40,46.75,7209.80,15119.00
2020-07-22,2.87,81.02,7209.30,14964.00
2020-07-23,4.20,80.83,7208.81,14812.00
2020-07-24,1.49,80.64,7208.31,14655.00
2020-07-25,-1.24,80.44,7207.79,14493.00
2020-07-26,2.60,80.24,7207.29,14339.00
2020-07-27,3.41,80.04,7206.79,14187.00
2020-07-28,5.22,79.84,7206.30,14039.00
2020-07-29,13.60,79.65,7205.86,13908.00
2020-07-30,4.85,79.47,7205.36,13760.00
2020-07-31,4.65,79.27,7204.86,13612.00
2020-08-01,-2.10,79.07,7204.34,13451.00
2020-08-02,-2.31,78.86,7203.81,13290.00
2020-08-03,0.00,78.65,7203.29,13134.00
2020-08-04,0.80,78.44,7202.77,12980.00
2020-08-05,1.09,78.23,7202.25,12827.00
2020-08-06,0.38,78.02,7201.72,12673.00
2020-08-07,1.17,77.80,7201.19,12521.00
2020-08-08,1.96,77.59,7200.66,12371.00
2020-08-09,2.75,77.37,7200.13,12223.00
2020-08-10,-0.48,77.16,7199.60,12069.00
2020-08-11,-1.21,76.94,7199.07,11914.00
2020-08-12,1.09,76.72,7198.55,11764.00
2020-08-13,-2.15,76.50,7198.00,11608.00
2020-08-14,-2.88,76.27,7197.44,11451.00
2020-08-15,1.94,76.05,7196.91,11304.00
2020-08-16,2.72,75.82,7196.38,11159.00
2020-08-17,-0.76,44.11,7196.05,11070.00
2020-08-18,4.03,0.00,7196.08,11078.00
2020-08-19,5.55,0.00,7196.12,11089.00
2020-08-20,0.00,0.00,7196.12,11089.00
2020-08-21,2.52,0.00,7196.14,11094.00
2020-08-22,1.51,0.00,7196.15,11097.00
2020-08-23,3.03,0.00,7196.17,11103.00
2020-08-24,2.52,0.00,7196.19,11108.00
2020-08-25,4.03,0.00,7196.22,11116.00
2020-08-26,4.03,0.00,7196.25,11124.00
2020-08-27,3.03,0.00,7196.27,11130.00
2020-08-28,2.52,0.00,7196.29,11135.00
2020-08-29,1.51,0.00,7196.30,11138.00
2020-08-30,1.51,0.00,7196.31,11141.00
2020-08-31,4.03,0.00,7196.34,11149.00
2020-09-01,2.52,0.00,7196.36,11154.00
2020-09-02,2.52,0.00,7196.38,11159.00
2020-09-03,1.51,0.00,7196.39,11162.00
2020-09-04,4.03,0.00,7196.42,11170.00
2020-09-05,3.03,0.00,7196.44,11176.00
2020-09-06,1.01,0.00,7196.45,11178.00
2020-09-07,7.06,0.00,7196.50,11192.00
2020-09-08,1.51,0.00,7196.51,11195.00
2020-09-09,1.51,0.00,7196.52,11198.00
2020-09-10,2.52,0.00,7196.54,11203.00
2020-09-11,1.51,0.00,7196.55,11206.00
2020-09-12,2.52,0.00,7196.57,11211.00
2020-09-13,1.51,0.00,7196.58,11214.00
2020-09-14,2.52,0.00,7196.60,11219.00
2020-09-15,3.03,0.00,7196.62,11225.00
2020-09-16,1.51,0.00,7196.63,11228.00
2020-09-17,2.52,0.00,7196.65,11233.00
2020-09-18,2.52,0.00,7196.67,11238.00
2020-09-19,4.54,0.00,7196.70,11247.00
2020-09-20,5.55,0.00,7196.74,11258.00
2020-09-21,2.52,0.00,7196.76,11263.00
2020-09-22,3.03,0.00,7196.78,11269.00
2020-09-23,2.52,0.00,7196.80,11274.00
2020-09-24,3.03,0.00,7196.82,11280.00
2020-09-25,1.01,0.00,7196.83,11282.00
2020-09-26,4.54,0.00,7196.86,11291.00
2020-09-27,0.00,0.00,7196.86,11291.00
2020-09-28,1.01,0.00,7196.87,11293.00
2020-09-29,3.03,0.00,7196.89,11299.00
2020-09-30,1.51,0.00,7196.90,11302.00
2020-10-01,2.52,0.00,7196.92,11307.00
2020-10-02,3.03,0.00,7196.94,11313.00
2020-10-03,1.01,0.00,7196.95,11315.00
2020-10-04,3.03,0.00,7196.97,11321.00
2020-10-05,1.51,0.00,7196.98,11324.00
2020-10-06,2.52,0.00,7197.00,11329.00
2020-10-07,1.51,0.00,7197.01,11332.00
2020-10-08,2.52,0.00,7197.03,11337.00
2020-10-09,0.00,0.00,7197.03,11337.00
2020-10-10,10.08,0.00,7197.10,11357.00
2020-10-11,11.09,0.00,7197.18,11379.00
2020-10-12,2.52,0.00,7197.20,11384.00
2020-10-13,7.06,0.00,7197.25,11398.00
2020-10-14,-2.52,0.00,7197.23,11393.00
2020-10-15,1.01,0.00,7197.24,11395.00
2020-10-16,1.51,0.00,7197.25,11398.00
2020-10-17,4.03,0.00,7197.28,11406.00
2020-10-18,6.05,0.00,7197.32,11418.00
2020-10-19,1.01,0.00,7197.33,11420.00
2020-10-20,3.03,0.00,7197.35,11426.00
2020-10-21,2.52,0.00,7197.37,11431.00
2020-10-22,-1.01,0.00,7197.36,11429.00
2020-10-23,2.52,0.00,7197.38,11434.00
2020-10-24,10.08,0.00,7197.45,11454.00
2020-10-25,0.00,0.00,7197.45,11454.00
2020-10-26,1.51,0.00,7197.46,11457.00
2020-10-27,1.01,0.00,7197.47,11459.00
2020-10-28,3.03,0.00,7197.49,11465.00
2020-10-29,1.51,0.00,7197.50,11468.00
2020-10-30,2.52,0.00,7197.52,11473.00
2020-10-31,0.00,0.00,7197.52,11473.00
2020-11-01,1.51,0.00,7197.53,11476.00
2020-11-02,3.03,0.00,7197.55,11482.00
2020-11-03,2.52,0.00,7197.57,11487.00
2020-11-04,-8.57,0.00,7197.51,11470.00
2020-11-05,4.54,0.00,7197.54,11479.00
2020-11-06,5.55,0.00,7197.58,11490.00
2020-11-07,8.57,0.00,7197.64,11507.00
2020-11-08,5.55,0.00,7197.68,11518.00
2020-11-09,-1.51,0.00,7197.67,11515.00
2020-11-10,8.57,0.00,7197.73,11532.00
2020-11-11,14.12,0.00,7197.83,11560.00
2020-11-12,1.51,0.00,7197.84,11563.00
2020-11-13,11.60,0.00,7197.92,11586.00
2020-11-14,2.52,0.00,7197.94,11591.00
2020-11-15,13.11,0.00,7198.03,11617.00
2020-11-16,4.03,0.00,7198.06,11625.00
2020-11-17,1.51,0.00,7198.07,11628.00
2020-11-18,8.57,0.00,7198.13,11645.00
2020-11-19,1.51,0.00,7198.14,11648.00
2020-11-20,1.51,0.00,7198.15,11651.00
2020-11-21,1.01,0.00,7198.16,11653.00
2020-11-22,4.54,0.00,7198.19,11662.00
2020-11-23,3.03,0.00,7198.21,11668.00
2020-11-24,1.01,0.00,7198.22,11670.00
2020-11-25,11.60,0.00,7198.30,11693.00
2020-11-26,3.03,0.00,7198.32,11699.00
2020-11-27,1.51,0.00,7198.33,11702.00
2020-11-28,2.52,0.00,7198.35,11707.00
2020-11-29,3.03,0.00,7198.37,11713.00
2020-11-30,5.55,0.00,7198.41,11724.00
2020-12-01,1.51,0.00,7198.42,11727.00
2020-12-02,1.51,0.00,7198.43,11730.00
2020-12-03,3.03,0.00,7198.45,11736.00
2020-12-04,3.03,0.00,7198.47,11742.00
2020-12-05,2.52,0.00,7198.49,11747.00
2020-12-06,1.51,0.00,7198.50,11750.00
2020-12-07,3.03,0.00,7198.52,11756.00
2020-12-08,3.03,0.00,7198.54,11762.00
2020-12-09,2.52,0.00,7198.56,11767.00
2020-12-10,3.03,0.00,7198.58,11773.00
2020-12-11,5.55,0.00,7198.62,11784.00
2020-12-12,0.00,0.00,7198.62,11784.00
2020-12-13,7.56,0.00,7198.67,11799.00
2020-12-14,1.51,0.00,7198.68,11802.00
2020-12-15,5.55,0.00,7198.72,11813.00
2020-12-16,7.56,0.00,7198.77,11828.00
2020-12-17,11.60,0.00,7198.85,11851.00
2020-12-18,1.51,0.00,7198.86,11854.00
2020-12-19,4.03,0.00,7198.89,11862.00
2020-12-20,11.60,0.00,7198.97,11885.00
2020-12-21,11.60,0.00,7199.05,11908.00
2020-12-22,3.03,0.00,7199.07,11914.00
2020-12-23,0.00,0.00,7199.07,11914.00
2020-12-24,3.03,0.00,7199.09,11920.00
2020-12-25,4.54,0.00,7199.12,11929.00
2020-12-26,11.60,0.00,7199.20,11952.00
2020-12-27,3.03,0.00,7199.22,11958.00
2020-12-28,3.03,0.00,7199.24,11964.00
2020-12-29,1.51,0.00,7199.25,11967.00
2020-12-30,5.55,0.00,7199.29,11978.00
2020-12-31,1.51,0.00,7199.30,11981.00
2021-01-01,3.03,0.00,7199.32,11987.00
2021-01-02,6.05,0.00,7199.36,11999.00
2021-01-03,10.08,0.00,7199.43,12019.00
2021-01-04,7.56,0.00,7199.48,12034.00
2021-01-05,6.05,0.00,7199.52,12046.00
2021-01-06,2.52,0.00,7199.54,12051.00
2021-01-07,6.05,0.00,7199.58,12063.00
2021-01-08,1.51,0.00,7199.59,12066.00
2021-01-09,3.03,0.00,7199.61,12072.00
2021-01-10,1.51,0.00,7199.62,12075.00
2021-01-11,1.51,0.00,7199.63,12078.00
2021-01-12,7.06,0.00,7199.68,12092.00
2021-01-13,7.56,0.00,7199.73,12107.00
2021-01-14,0.00,0.00,7199.73,12107.00
2021-01-15,6.05,0.00,7199.77,12119.00
2021-01-16,1.51,0.00,7199.78,12122.00
2021-01-17,7.56,0.00,7199.83,12137.00
2021-01-18,1.51,0.00,7199.84,12140.00
2021-01-19,3.03,0.00,7199.86,12146.00
2021-01-20,2.52,0.00,7199.88,12151.00
2021-01-21,7.56,0.00,7199.93,12166.00
2021-01-22,4.54,0.00,7199.96,12175.00
2021-01-23,1.51,0.00,7199.97,12178.00
2021-01-24,4.54,0.00,7200.00,12187.00
2021-01-25,1.51,0.00,7200.01,12190.00
2021-01-26,1.51,0.00,7200.02,12193.00
2021-01-27,2.52,0.00,7200.04,12198.00
2021-01-28,5.55,0.00,7200.08,12209.00
2021-01-29,4.03,0.00,7200.11,12217.00
2021-01-30,6.05,0.00,7200.15,12229.00
2021-01-31,1.01,0.00,7200.16,12231.00
2021-02-01,3.03,0.00,7200.18,12237.00
2021-02-02,2.52,0.00,7200.20,12242.00
2021-02-03,11.60,0.00,7200.28,12265.00
2021-02-04,5.55,0.00,7200.32,12276.00
2021-02-05,8.57,0.00,7200.38,12293.00
2021-02-06,8.57,0.00,7200.44,12310.00
2021-02-07,1.01,0.00,7200.45,12312.00
2021-02-08,1.51,0.00,7200.46,12315.00
2021-02-09,1.51,0.00,7200.47,12318.00
2021-02-10,1.51,0.00,7200.48,12321.00
2021-02-11,7.06,0.00,7200.53,12335.00
2021-02-12,11.09,0.00,7200.61,12357.00
2021-02-13,3.03,0.00,7200.63,12363.00
2021-02-14,3.03,0.00,7200.65,12369.00
2021-02-15,8.07,0.00,7200.71,12385.00
2021-02-16,6.05,0.00,7200.75,12397.00
2021-02-17,1.01,0.00,7200.76,12399.00
2021-02-18,1.51,0.00,7200.77,12402.00
2021-02-19,7.06,0.00,7200.82,12416.00
2021-02-20,8.57,0.00,7200.88,12433.00
2021-02-21,0.00,0.00,7200.88,12433.00
2021-02-22,8.57,0.00,7200.94,12450.00
2021-02-23,1.51,0.00,7200.95,12453.00
2021-02-24,0.00,0.00,7200.95,12453.00
2021-02-25,5.55,0.00,7200.99,12464.00
2021-02-26,13.11,0.00,7201.08,12490.00
2021-02-27,0.00,0.00,7201.08,12490.00
2021-02-28,1.51,0.00,7201.09,12493.00
2021-03-01,1.51,0.00,7201.10,12496.00
2021-03-02,2.52,0.00,7201.12,12501.00
2021-03-03,1.51,0.00,7201.13,12504.00
2021-03-04,0.00,0.00,7201.13,12504.00
2021-03-05,1.51,0.00,7201.14,12507.00
2021-03-06,3.03,0.00,7201.16,12513.00
2021-03-07,0.00,0.00,7201.16,12513.00
2021-03-08,5.55,0.00,7201.20,12524.00
2021-03-09,4.54,0.00,7201.23,12533.00
2021-03-10,0.00,0.00,7201.23,12533.00
2021-03-11,1.51,0.00,7201.24,12536.00
2021-03-12,1.51,0.00,7201.25,12539.00
2021-03-13,1.01,0.00,7201.26,12541.00
2021-03-14,3.03,0.00,7201.28,12547.00
2021-03-15,1.51,0.00,7201.29,12550.00
2021-03-16,1.51,0.00,7201.30,12553.00
2021-03-17,0.00,0.00,7201.30,12553.00
2021-03-18,1.51,0.00,7201.31,12556.00
2021-03-19,2.52,0.00,7201.33,12561.00
2021-03-20,14.62,0.00,7201.43,12590.00
2021-03-21,3.03,0.00,7201.45,12596.00
2021-03-22,5.55,0.00,7201.49,12607.00
2021-03-23,0.00,0.00,7201.49,12607.00
2021-03-24,4.54,0.00,7201.52,12616.00
2021-03-25,5.55,0.00,7201.56,12627.00
2021-03-26,0.00,0.00,7201.56,12627.00
2021-03-27,1.51,0.00,7201.57,12630.00
2021-03-28,6.05,0.00,7201.61,12642.00
2021-03-29,-1.51,0.00,7201.60,12639.00
2021-03-30,0.00,0.00,7201.60,12639.00
2021-03-31,0.00,0.00,7201.60,12639.00
2021-04-01,2.52,0.00,7201.62,12644.00
2021-04-02,3.03,0.00,7201.64,12650.00
2021-04-03,1.51,0.00,7201.65,12653.00
2021-04-04,4.54,0.00,7201.68,12662.00
2021-04-05,4.03,0.00,7201.71,12670.00
2021-04-06,4.54,0.00,7201.74,12679.00
2021-04-07,3.03,0.00,7201.76,12685.00
2021-04-08,1.51,0.00,7201.77,12688.00
2021-04-09,1.51,0.00,7201.78,12691.00
2021-04-10,2.52,0.00,7201.80,12696.00
2021-04-11,3.03,0.00,7201.82,12702.00
2021-04-12,1.51,0.00,7201.83,12705.00
2021-04-13,1.51,0.00,7201.84,12708.00
2021-04-14,3.03,0.00,7201.86,12714.00
2021-04-15,2.52,0.00,7201.88,12719.00
2021-04-16,1.51,0.00,7201.89,12722.00
2021-04-17,3.03,0.00,7201.91,12728.00
2021-04-18,4.54,0.00,7201.94,12737.00
2021-04-19,3.03,0.00,7201.96,12743.00
2021-04-20,2.52,0.00,7201.98,12748.00
2021-04-21,4.54,0.00,7202.01,12757.00
2021-04-22,6.05,0.00,7202.05,12769.00
2021-04-23,4.03,0.00,7202.08,12777.00
2021-04-24,6.05,0.00,7202.12,12789.00
2021-04-25,11.60,0.00,7202.20,12812.00
2021-04-26,9.08,0.00,7202.26,12830.00
2021-04-27,3.03,0.00,7202.28,12836.00
2021-04-28,4.54,0.00,7202.31,12845.00
2021-04-29,5.55,0.00,7202.35,12856.00
2021-04-30,10.59,0.00,7202.42,12877.00
2021-05-01,13.11,0.00,7202.51,12903.00
2021-05-02,12.10,0.00,7202.59,12927.00
2021-05-03,11.60,0.00,7202.67,12950.00
2021-05-04,16.13,0.00,7202.78,12982.00
2021-05-05,10.59,0.00,7202.85,13003.00
2021-05-06,16.64,0.00,7202.96,13036.00
2021-05-07,19.16,0.00,7203.09,13074.00
2021-05-08,19.66,0.00,7203.22,13113.00
2021-05-09,16.64,0.00,7203.33,13146.00
2021-05-10,15.13,0.00,7203.43,13176.00
2021-05-11,13.61,0.00,7203.52,13203.00
2021-05-12,12.10,0.00,7203.60,13227.00
2021-05-13,16.64,0.00,7203.71,13260.00
2021-05-14,21.18,0.00,7203.85,13302.00
2021-05-15,24.70,0.00,7204.01,13351.00
2021-05-16,27.73,0.00,7204.19,13406.00
2021-05-17,35.29,0.00,7204.42,13476.00
2021-05-18,40.33,0.00,7204.68,13556.00
2021-05-19,43.86,0.00,7204.96,13643.00
2021-05-20,41.34,0.00,7205.24,13725.00
2021-05-21,74.11,0.00,7205.74,13872.00
2021-05-22,96.30,0.00,7206.38,14063.00
2021-05-23,114.45,0.00,7207.13,14290.00
2021-05-24,91.25,0.00,7207.72,14471.00
2021-05-25,90.75,0.00,7208.30,14651.00
2021-05-26,101.84,0.00,7208.94,14853.00
2021-05-27,88.73,0.00,7209.51,15029.00
2021-05-28,87.73,0.00,7210.07,15203.00
2021-05-29,80.24,24.28,7210.43,15314.00
2021-05-30,80.42,56.72,7210.58,15361.00
2021-05-31,80.27,72.20,7210.63,15377.00
2021-06-01,83.62,79.08,7210.66,15386.00
2021-06-02,90.29,84.24,7210.70,15398.00
2021-06-03,84.16,99.79,7210.60,15367.00
2021-06-04,75.03,98.22,7210.45,15321.00
2021-06-05,74.38,85.47,7210.38,15299.00
2021-06-06,66.71,77.80,7210.31,15277.00
2021-06-07,66.86,71.40,7210.28,15268.00
