date,fb,af
2014-07-27,3338.04,2634.00
2014-07-28,3336.42,1902.00
2014-07-29,3334.34,1218.00
2014-07-30,3332.25,704.00
2014-07-31,3330.53,384.00
2014-08-01,3329.35,217.00
2014-08-02,3328.55,126.00
2014-08-03,3328.05,78.00
2014-08-04,3327.74,52.00
2014-08-05,3327.56,38.00
2014-08-06,3327.44,29.00
2014-08-07,3327.38,25.00
2014-08-08,3327.32,20.00
2014-08-09,3327.25,16.00
2014-08-10,3327.21,13.00
2014-08-11,3327.17,10.00
2014-08-12,3327.17,10.00
2014-08-13,3327.17,10.00
2014-08-14,3327.20,12.00
2014-08-15,3327.19,12.00
2014-08-16,3327.17,10.00
2014-08-17,3327.17,10.00
2014-08-18,3327.15,9.00
2014-08-19,3327.15,9.00
2014-08-20,3327.13,8.00
2014-08-21,3327.11,7.00
2014-08-22,3327.10,6.00
2014-08-23,3327.10,5.00
2014-08-24,3327.10,5.00
2014-08-25,3327.06,3.00
2014-08-26,3327.05,3.00
2014-08-27,3327.04,2.00
2014-08-28,3327.03,2.00
2014-08-29,3327.03,2.00
2014-08-30,3327.02,1.00
2014-08-31,3327.01,0.00
2014-09-01,3327.00,0.00
2014-09-02,3326.98,-1.00
2014-09-03,3326.97,-2.00
2014-09-04,3326.95,-3.00
2014-09-05,3326.94,-4.00
2014-09-06,3326.92,-5.00
2014-09-07,3326.91,-6.00
2014-09-08,3326.90,-6.00
2014-09-09,3326.89,-7.00
2014-09-10,3326.87,-8.00
2014-09-11,3326.86,-8.00
2014-09-12,3326.84,-10.00
2014-09-13,3326.83,-10.00
2014-09-14,3326.82,-11.00
2014-09-15,3326.80,-12.00
2014-09-16,3326.77,-13.00
2014-09-17,3326.76,-14.00
2014-09-18,3326.76,-14.00
2014-09-19,3326.76,-14.00
2014-09-20,3326.77,-13.00
2014-09-21,3326.79,-12.00
2014-09-22,3326.85,-9.00
2014-09-23,3326.93,-4.00
2014-09-24,3327.09,5.00
2014-09-25,3327.37,24.00
2014-09-26,3327.66,46.00
2014-09-27,3327.89,64.00
2014-09-28,3328.14,86.00
2014-09-29,3328.43,114.00
2014-09-30,3328.75,147.00
2014-10-01,3329.07,184.00
2014-10-02,3329.28,209.00
2014-10-03,3329.49,235.00
2014-10-04,3329.68,260.00
2014-10-05,3329.85,283.00
2014-10-06,3329.98,301.00
2014-10-07,3330.11,320.00
2014-10-08,3330.20,333.00
2014-10-09,3330.15,326.00
2014-10-10,3329.93,294.00
2014-10-11,3329.79,275.00
2014-10-12,3329.68,260.00
2014-10-13,3329.62,252.00
2014-10-14,3329.59,248.00
2014-10-15,3329.62,252.00
2014-10-16,3329.87,286.00
2014-10-17,3330.43,368.00
2014-10-18,3330.92,449.00
2014-10-19,3331.37,529.00
2014-10-20,3331.78,608.00
2014-10-21,3332.11,675.00
2014-10-22,3332.47,752.00
2014-10-23,3332.75,815.00
2014-10-24,3333.12,901.00
2014-10-25,3333.54,1005.00
2014-10-26,3333.99,1122.00
2014-10-27,3334.35,1220.00
2014-10-28,3334.69,1317.00
2014-10-29,3335.04,1420.00
2014-10-30,3335.38,1527.00
2014-10-31,3335.71,1638.00
2014-11-01,3336.07,1767.00
2014-11-02,3336.37,1882.00
2014-11-03,3336.66,1999.00
2014-11-04,3336.94,2117.00
2014-11-05,3337.20,2232.00
2014-11-06,3337.45,2346.00
2014-11-07,3337.72,2475.00
2014-11-08,3337.96,2593.00
2014-11-09,3338.21,2721.00
2014-11-10,3338.40,2821.00
2014-11-11,3338.61,2934.00
2014-11-12,3338.80,3039.00
2014-11-13,3338.95,3124.00
2014-11-14,3339.13,3228.00
2014-11-15,3339.25,3298.00
2014-11-16,3339.37,3370.00
2014-11-17,3339.49,3442.00
2014-11-18,3339.61,3515.00
2014-11-19,3339.73,3590.00
2014-11-20,3339.91,3703.00
2014-11-21,3340.13,3845.00
2014-11-22,3340.39,4017.00
2014-11-23,3340.64,4187.00
2014-11-24,3340.91,4375.00
2014-11-25,3341.13,4533.00
2014-11-26,3341.36,4702.00
2014-11-27,3341.58,4867.00
2014-11-28,3341.81,5044.00
2014-11-29,3342.05,5232.00
2014-11-30,3342.26,5400.00
2014-12-01,3342.46,5564.00
2014-12-02,3342.60,5680.00
2014-12-03,3342.84,5882.00
2014-12-04,3343.08,6089.00
2014-12-05,3343.30,6282.00
2014-12-06,3343.54,6497.00
2014-12-07,3343.77,6706.00
2014-12-08,3344.00,6920.00
2014-12-09,3344.18,7090.00
2014-12-10,3344.36,7263.00
2014-12-11,3344.54,7437.00
2014-12-12,3344.72,7614.00
2014-12-13,3344.91,7804.00
2014-12-14,3345.08,7976.00
2014-12-15,3345.24,8139.00
2014-12-16,3345.37,8273.00
2014-12-17,3345.52,8429.00
2014-12-18,3345.69,8608.00
2014-12-19,3345.85,8777.00
2014-12-20,3346.02,8959.00
2014-12-21,3346.52,9504.00
2014-12-22,3347.34,10433.00
2014-12-23,3347.84,11019.00
2014-12-24,3348.20,11451.00
2014-12-25,3348.47,11780.00
2014-12-26,3348.66,12015.00
2014-12-27,3348.79,12177.00
2014-12-28,3348.94,12364.00
2014-12-29,3349.06,12516.00
2014-12-30,3349.09,12554.00
2014-12-31,3349.09,12554.00
2015-01-01,3349.10,12566.00
2015-01-02,3349.10,12566.00
2015-01-03,3349.10,12566.00
2015-01-04,3349.13,12604.00
2015-01-05,3349.71,13351.00
2015-01-06,3349.91,13613.00
2015-01-07,3350.08,13838.00
2015-01-08,3350.22,14025.00
2015-01-09,3350.31,14145.00
2015-01-10,3350.42,14293.00
2015-01-11,3350.55,14469.00
2015-01-12,3350.75,14741.00
2015-01-13,3350.91,14961.00
2015-01-14,3351.06,15168.00
2015-01-15,3351.21,15377.00
2015-01-16,3351.36,15587.00
2015-01-17,3351.51,15798.00
2015-01-18,3351.69,16053.00
2015-01-19,3351.77,16168.00
2015-01-20,3351.91,16368.00
2015-01-21,3352.05,16570.00
2015-01-22,3352.20,16787.00
2015-01-23,3352.36,17021.00
2015-01-24,3352.49,17212.00
2015-01-25,3352.63,17418.00
2015-01-26,3352.78,17641.00
2015-01-27,3352.93,17865.00
2015-01-28,3353.07,18075.00
2015-01-29,3353.22,18301.00
2015-01-30,3353.36,18514.00
2015-01-31,3353.48,18697.00
2015-02-01,3353.64,18943.00
2015-02-02,3353.82,19221.00
2015-02-03,3354.09,19642.00
2015-02-04,3354.58,20417.00
2015-02-05,3354.93,20979.00
2015-02-06,3355.24,21483.00
2015-02-07,3355.60,22074.00
2015-02-08,3356.41,23430.00
2015-02-09,3357.00,24440.00
2015-02-10,3357.76,25767.00
2015-02-11,3358.29,26711.00
2015-02-12,3358.71,27469.00
2015-02-13,3359.08,28146.00
2015-02-14,3359.42,28773.00
2015-02-15,3359.72,29332.00
2015-02-16,3360.01,29876.00
2015-02-17,3360.27,30369.00
2015-02-18,3360.51,30826.00
2015-02-19,3360.73,31248.00
2015-02-20,3360.94,31654.00
2015-02-21,3361.14,32042.00
2015-02-22,3361.30,32355.00
2015-02-23,3361.49,32727.00
2015-02-24,3361.63,33003.00
2015-02-25,3361.78,33300.00
2015-02-26,3361.92,33578.00
2015-02-27,3362.09,33917.00
2015-02-28,3362.27,34278.00
2015-03-01,3362.43,34600.00
2015-03-02,3362.58,34904.00
2015-03-03,3362.71,35167.00
2015-03-04,3362.84,35432.00
2015-03-05,3362.96,35677.00
2015-03-06,3363.09,35944.00
2015-03-07,3363.23,36232.00
2015-03-08,3363.38,36542.00
2015-03-09,3363.54,36874.00
2015-03-10,3363.67,37144.00
2015-03-11,3363.81,37437.00
2015-03-12,3363.96,37752.00
2015-03-13,3364.10,38047.00
2015-03-14,3364.25,38364.00
2015-03-15,3364.41,38703.00
2015-03-16,3364.66,39236.00
2015-03-17,3364.93,39816.00
2015-03-18,3365.16,40313.00
2015-03-19,3365.40,40834.00
2015-03-20,3365.63,41337.00
2015-03-21,3365.83,41777.00
2015-03-22,3366.03,42218.00
2015-03-23,3366.21,42617.00
2015-03-24,3366.47,43197.00
2015-03-25,3366.73,43780.00
2015-03-26,3366.98,44344.00
2015-03-27,3367.19,44820.00
2015-03-28,3367.40,45299.00
2015-03-29,3367.59,45734.00
2015-03-30,3367.77,46148.00
2015-03-31,3367.99,46656.00
2015-04-01,3368.13,46980.00
2015-04-02,3368.30,47376.00
2015-04-03,3368.45,47726.00
2015-04-04,3368.60,48078.00
2015-04-05,3368.77,48478.00
2015-04-06,3368.90,48785.00
2015-04-07,3369.06,49164.00
2015-04-08,3369.19,49472.00
2015-04-09,3369.30,49734.00
2015-04-10,3369.43,50045.00
2015-04-11,3369.51,50236.00
2015-04-12,3369.63,50524.00
2015-04-13,3369.71,50716.00
2015-04-14,3369.79,50909.00
2015-04-15,3369.84,51030.00
2015-04-16,3369.84,51030.00
2015-04-17,3369.82,50982.00
2015-04-18,3369.79,50909.00
2015-04-19,3369.75,50813.00
2015-04-20,3369.72,50740.00
2015-04-21,3369.63,50524.00
2015-04-22,3369.51,50236.00
2015-04-23,3369.29,49711.00
2015-04-24,3369.08,49211.00
2015-04-25,3368.82,48596.00
2015-04-26,3368.57,48008.00
2015-04-27,3368.31,47400.00
2015-04-28,3368.06,46818.00
2015-04-29,3367.77,46148.00
2015-04-30,3367.45,45413.00
2015-05-01,3367.12,44661.00
2015-05-02,3366.79,43915.00
2015-05-03,3366.46,43174.00
2015-05-04,3366.15,42484.00
2015-05-05,3365.80,41711.00
2015-05-06,3365.47,40987.00
2015-05-07,3365.13,40248.00
2015-05-08,3364.84,39623.00
2015-05-09,3364.52,38937.00
2015-05-10,3364.21,38279.00
2015-05-11,3363.90,37626.00
2015-05-12,3363.62,37041.00
2015-05-13,3363.34,36459.00
2015-05-14,3363.12,36006.00
2015-05-15,3362.89,35534.00
2015-05-16,3362.81,35371.00
2015-05-17,3362.71,35167.00
2015-05-18,3362.61,34965.00
2015-05-19,3362.54,34823.00
2015-05-20,3362.60,34944.00
2015-05-21,3362.72,35188.00
2015-05-22,3362.99,35739.00
2015-05-23,3363.11,35985.00
2015-05-24,3363.20,36170.00
2015-05-25,3363.22,36211.00
2015-05-26,3363.18,36129.00
2015-05-27,3363.04,35841.00
2015-05-28,3362.88,35514.00
2015-05-29,3362.70,35147.00
2015-05-30,3362.59,34924.00
2015-05-31,3362.35,34439.00
2015-06-01,3362.16,34057.00
2015-06-02,3361.96,33658.00
2015-06-03,3361.75,33240.00
2015-06-04,3361.52,32786.00
2015-06-05,3361.30,32355.00
2015-06-06,3361.04,31848.00
2015-06-07,3360.76,31306.00
2015-06-08,3360.48,30769.00
2015-06-09,3360.17,30179.00
2015-06-10,3359.84,29557.00
2015-06-11,3359.48,28884.00
2015-06-12,3359.10,28182.00
2015-06-13,3358.72,27488.00
2015-06-14,3358.34,26801.00
2015-06-15,3357.96,26122.00
2015-06-16,3357.54,25380.00
2015-06-17,3357.12,24647.00
2015-06-18,3356.69,23907.00
2015-06-19,3356.25,23160.00
2015-06-20,3355.80,22406.00
2015-06-21,3355.36,21679.00
2015-06-22,3354.90,20930.00
2015-06-23,3354.44,20194.00
2015-06-24,3353.97,19454.00
2015-06-25,3353.48,18697.00
2015-06-26,3353.00,17970.00
2015-06-27,3352.50,17226.00
2015-06-28,3352.00,16498.00
2015-06-29,3351.47,15742.00
2015-06-30,3350.93,14988.00
2015-07-01,3350.37,14226.00
2015-07-02,3349.81,13482.00
2015-07-03,3349.22,12719.00
2015-07-04,3348.60,11941.00
2015-07-05,3348.00,11210.00
2015-07-06,3347.36,10456.00
2015-07-07,3346.73,9738.00
2015-07-08,3346.06,9002.00
2015-07-09,3345.37,8273.00
2015-07-10,3344.65,7545.00
2015-07-11,3343.94,6864.00
2015-07-12,3343.19,6185.00
2015-07-13,3342.56,5647.00
2015-07-14,3341.83,5059.00
2015-07-15,3341.10,4512.00
2015-07-16,3340.25,3923.00
2015-07-17,3339.27,3310.00
2015-07-18,3338.08,2654.00
2015-07-19,3336.66,1999.00
2015-07-20,3334.97,1399.00
2015-07-21,3333.12,901.00
2015-07-22,3331.22,502.00
2015-07-23,3329.82,279.00
2015-07-24,3328.84,157.00
2015-07-25,3328.22,94.00
2015-07-26,3327.83,59.00
2015-07-27,3327.62,42.00
2015-07-28,3327.49,33.00
2015-07-29,3327.38,25.00
2015-07-30,3327.30,19.00
2015-07-31,3327.25,16.00
2015-08-01,3327.22,14.00
2015-08-02,3327.19,12.00
2015-08-03,3327.22,14.00
2015-08-04,3327.16,10.00
2015-08-05,3327.13,8.00
2015-08-06,3327.12,7.00
2015-08-07,3327.16,10.00
2015-08-08,3327.22,14.00
2015-08-09,3327.24,15.00
2015-08-10,3327.23,14.00
2015-08-11,3327.21,13.00
2015-08-12,3327.19,12.00
2015-08-13,3327.17,10.00
2015-08-14,3327.15,9.00
2015-08-15,3327.10,6.00
2015-08-16,3327.07,4.00
2015-08-17,3327.05,3.00
2015-08-18,3327.03,2.00
2015-08-19,3327.02,1.00
2015-08-20,3327.00,0.00
2015-08-21,3327.00,0.00
2015-08-22,3326.97,-2.00
2015-08-23,3326.95,-3.00
2015-08-24,3326.93,-4.00
2015-08-25,3326.93,-4.00
2015-08-26,3326.90,-6.00
2015-08-27,3326.89,-7.00
2015-08-28,3326.87,-8.00
2015-08-29,3326.85,-9.00
2015-08-30,3326.83,-10.00
2015-08-31,3326.82,-11.00
2015-09-01,3326.80,-12.00
2015-09-02,3326.80,-12.00
2015-09-03,3326.78,-13.00
2015-09-04,3326.75,-15.00
2015-09-05,3326.75,-15.00
2015-09-06,3326.75,-15.00
2015-09-07,3326.79,-12.00
2015-09-08,3326.85,-9.00
2015-09-09,3326.92,-5.00
2015-09-10,3326.98,-1.00
2015-09-11,3327.00,0.00
2015-09-12,3327.00,0.00
2015-09-13,3327.02,1.00
2015-09-14,3327.04,2.00
2015-09-15,3327.05,3.00
2015-09-16,3327.07,4.00
2015-09-17,3327.13,8.00
2015-09-18,3327.18,11.00
2015-09-19,3327.22,14.00
2015-09-20,3327.24,15.00
2015-09-21,3327.30,19.00
2015-09-22,3327.36,23.00
2015-09-23,3327.43,28.00
2015-09-24,3327.48,32.00
2015-09-25,3327.49,33.00
2015-09-26,3327.63,43.00
2015-09-27,3327.72,50.00
2015-09-28,3327.90,65.00
2015-09-29,3327.98,72.00
2015-09-30,3328.03,77.00
2015-10-01,3328.05,78.00
2015-10-02,3328.08,81.00
2015-10-03,3328.12,85.00
2015-10-04,3328.12,85.00
2015-10-05,3328.10,83.00
2015-10-06,3328.09,82.00
2015-10-07,3328.13,85.00
2015-10-08,3328.16,88.00
2015-10-09,3328.21,93.00
2015-10-10,3328.27,99.00
2015-10-11,3328.28,100.00
2015-10-12,3328.35,106.00
2015-10-13,3328.44,115.00
2015-10-14,3328.46,117.00
2015-10-15,3328.49,120.00
2015-10-16,3328.59,130.00
2015-10-17,3328.62,134.00
2015-10-18,3328.67,139.00
2015-10-19,3329.11,188.00
2015-10-20,3329.64,255.00
2015-10-21,3330.08,316.00
2015-10-22,3330.41,365.00
2015-10-23,3330.65,404.00
2015-10-24,3330.97,457.00
2015-10-25,3331.31,518.00
2015-10-26,3331.65,582.00
2015-10-27,3332.06,664.00
2015-10-28,3332.49,756.00
2015-10-29,3332.91,852.00
2015-10-30,3333.37,962.00
2015-10-31,3333.77,1064.00
2015-11-01,3334.19,1176.00
2015-11-02,3334.56,1280.00
2015-11-03,3334.90,1378.00
2015-11-04,3335.23,1479.00
2015-11-05,3335.55,1583.00
2015-11-06,3335.86,1691.00
2015-11-07,3336.16,1801.00
2015-11-08,3336.45,1914.00
2015-11-09,3336.74,2032.00
2015-11-10,3337.02,2152.00
2015-11-11,3337.29,2273.00
2015-11-12,3337.53,2384.00
2015-11-13,3337.77,2499.00
2015-11-14,3338.01,2619.00
2015-11-15,3338.25,2742.00
2015-11-16,3338.45,2848.00
2015-11-17,3338.69,2978.00
2015-11-18,3338.86,3073.00
2015-11-19,3339.10,3211.00
2015-11-20,3339.33,3346.00
2015-11-21,3339.54,3472.00
2015-11-22,3339.74,3596.00
2015-11-23,3339.89,3690.00
2015-11-24,3340.07,3806.00
2015-11-25,3340.29,3950.00
2015-11-26,3340.36,3997.02
2015-11-27,3340.43,4043.31
2015-11-28,3340.50,4089.60
2015-11-29,3340.56,4135.89
2015-11-30,3340.63,4182.18
2015-12-01,3340.71,4235.00
2015-12-02,3340.75,4263.00
2015-12-03,3340.90,4368.00
2015-12-04,3341.05,4476.00
2015-12-05,3341.26,4628.00
2015-12-06,3341.48,4792.00
2015-12-07,3341.84,5067.00
2015-12-08,3342.18,5336.00
2015-12-09,3342.50,5597.00
2015-12-10,3342.89,5925.00
2015-12-11,3343.28,6264.00
2015-12-12,3343.58,6533.00
2015-12-13,3343.84,6771.00
2015-12-14,3344.13,7043.00
2015-12-15,3344.34,7243.00
2015-12-16,3344.54,7437.00
2015-12-17,3344.73,7624.00
2015-12-18,3344.92,7814.00
2015-12-19,3345.11,8007.00
2015-12-20,3345.34,8242.00
2015-12-21,3345.60,8513.00
2015-12-22,3345.90,8830.00
2015-12-23,3346.12,9067.00
2015-12-24,3346.30,9263.00
2015-12-25,3346.39,9361.00
2015-12-26,3346.50,9485.55
2015-12-27,3346.61,9610.11
2015-12-28,3346.72,9734.66
2015-12-29,3346.83,9859.22
2015-12-30,3346.94,9983.77
2015-12-31,3347.05,10108.33
2016-01-01,3347.16,10232.88
2016-01-02,3347.27,10357.44
2016-01-03,3347.38,10481.99
2016-01-04,3347.48,10606.55
2016-01-05,3347.59,10731.10
2016-01-06,3347.71,10865.00
2016-01-07,3347.89,11079.00
2016-01-08,3348.00,11210.00
2016-01-09,3348.13,11367.88
2016-01-10,3348.26,11525.76
2016-01-11,3348.39,11682.00
2016-01-12,3348.52,11842.00
2016-01-13,3348.68,12040.00
2016-01-14,3348.70,12064.00
2016-01-15,3348.71,12077.00
2016-01-16,3348.84,12239.00
2016-01-17,3348.90,12314.00
2016-01-18,3349.01,12453.00
2016-01-19,3349.27,12783.00
2016-01-20,3349.48,13052.00
2016-01-21,3350.03,13772.00
2016-01-22,3350.24,14051.00
2016-01-23,3350.41,14279.00
2016-01-24,3350.58,14510.00
2016-01-25,3350.70,14673.00
2016-01-26,3350.76,14755.00
2016-01-27,3350.91,14961.00
2016-01-28,3351.13,15265.00
2016-01-29,3351.36,15587.00
2016-01-30,3351.50,15784.00
2016-01-31,3351.50,15784.00
2016-02-01,3351.51,15798.00
2016-02-02,3351.51,15798.00
2016-02-03,3351.54,15841.00
2016-02-04,3351.63,15968.00
2016-02-05,3351.64,15982.00
2016-02-06,3351.73,16110.00
2016-02-07,3351.80,16210.00
2016-02-08,3352.02,16527.00
2016-02-09,3352.76,17611.00
2016-02-10,3352.85,17745.00
2016-02-11,3352.91,17835.00
2016-02-12,3352.92,17850.00
2016-02-13,3352.93,17865.00
2016-02-14,3354.01,19517.00
2016-02-15,3355.17,21368.00
2016-02-16,3356.93,24319.00
2016-02-17,3357.88,25979.00
2016-02-18,3358.76,27560.00
2016-02-19,3359.66,29219.00
2016-02-20,3360.30,30426.00
2016-02-21,3360.79,31364.00
2016-02-22,3361.20,32159.00
2016-02-23,3361.55,32845.00
2016-02-24,3361.86,33459.00
2016-02-25,3362.16,34057.00
2016-02-26,3362.46,34661.00
2016-02-27,3362.83,35412.00
2016-02-28,3363.44,36666.00
2016-02-29,3363.90,37626.00
2016-03-01,3364.28,38427.00
2016-03-02,3364.71,39343.00
2016-03-03,3365.15,40291.00
2016-03-04,3365.61,41294.00
2016-03-05,3366.11,42396.00
2016-03-06,3366.73,43780.00
2016-03-07,3367.68,45940.00
2016-03-08,3368.34,47470.00
2016-03-09,3368.85,48667.00
2016-03-10,3369.36,49878.00
2016-03-11,3370.05,51538.00
2016-03-12,3371.28,54558.00
2016-03-13,3372.34,57224.00
2016-03-14,3373.36,59844.00
2016-03-15,3374.18,61989.00
2016-03-16,3374.79,63608.00
2016-03-17,3375.33,65056.00
2016-03-18,3375.83,66410.00
2016-03-19,3376.28,67638.00
2016-03-20,3376.73,68876.00
2016-03-21,3377.26,70347.00
2016-03-22,3377.90,72141.00
2016-03-23,3378.46,73726.00
2016-03-24,3378.92,75040.00
2016-03-25,3379.39,76392.00
2016-03-26,3379.83,77668.00
2016-03-27,3380.21,78777.00
2016-03-28,3380.56,79804.00
2016-03-29,3380.87,80719.00
2016-03-30,3381.21,81726.00
2016-03-31,3381.54,82708.00
2016-04-01,3381.92,83845.00
2016-04-02,3382.33,85080.00
2016-04-03,3382.74,86321.00
2016-04-04,3383.20,87723.00
2016-04-05,3383.64,89072.00
2016-04-06,3384.04,90306.00
2016-04-07,3384.40,91422.00
2016-04-08,3384.77,92576.00
2016-04-09,3385.15,93767.00
2016-04-10,3385.54,94996.00
2016-04-11,3385.93,96230.00
2016-04-12,3386.32,97473.00
2016-04-13,3386.66,98560.00
2016-04-14,3387.03,99750.00
2016-04-15,3387.35,100784.00
2016-04-16,3387.65,101757.00
2016-04-17,3387.90,102571.00
2016-04-18,3388.06,103094.00
2016-04-19,3388.17,103453.00
2016-04-20,3388.24,103682.00
2016-04-21,3388.30,103879.00
2016-04-22,3388.34,104011.00
2016-04-23,3388.41,104240.00
2016-04-24,3388.48,104470.00
2016-04-25,3388.49,104503.00
2016-04-26,3388.50,104536.00
2016-04-27,3388.51,104569.00
2016-04-28,3388.49,104503.00
2016-04-29,3388.46,104404.00
2016-04-30,3388.42,104273.00
2016-05-01,3388.36,104076.00
2016-05-02,3388.31,103912.00
2016-05-03,3388.25,103715.00
2016-05-04,3388.18,103486.00
2016-05-05,3388.10,103225.00
2016-05-06,3388.03,102996.00
2016-05-07,3388.00,102897.00
2016-05-08,3387.96,102767.00
2016-05-09,3387.89,102538.00
2016-05-10,3387.81,102278.00
2016-05-11,3387.74,102050.00
2016-05-12,3387.64,101724.00
2016-05-13,3387.54,101400.00
2016-05-14,3387.42,101010.00
2016-05-15,3387.33,100719.00
2016-05-16,3387.25,100460.00
2016-05-17,3387.17,100202.00
2016-05-18,3387.08,99912.00
2016-05-19,3386.98,99589.00
2016-05-20,3386.88,99267.00
2016-05-21,3386.77,98914.00
2016-05-22,3386.66,98560.00
2016-05-23,3386.58,98304.00
2016-05-24,3386.47,97952.00
2016-05-25,3386.37,97633.00
2016-05-26,3386.26,97281.00
2016-05-27,3386.12,96835.00
2016-05-28,3385.97,96358.00
2016-05-29,3385.82,95882.00
2016-05-30,3385.66,95375.00
2016-05-31,3385.51,94901.00
2016-06-01,3385.34,94365.00
2016-06-02,3385.14,93735.00
2016-06-03,3384.94,93108.00
2016-06-04,3384.73,92451.00
2016-06-05,3384.50,91734.00
2016-06-06,3384.29,91081.00
2016-06-07,3384.06,90368.00
2016-06-08,3383.79,89534.00
2016-06-09,3383.50,88642.00
2016-06-10,3383.25,87876.00
2016-06-11,3382.94,86929.00
2016-06-12,3382.66,86078.00
2016-06-13,3382.38,85231.00
2016-06-14,3382.07,84297.00
2016-06-15,3381.81,83516.00
2016-06-16,3381.55,82738.00
2016-06-17,3381.31,82023.00
2016-06-18,3381.07,81310.00
2016-06-19,3380.81,80541.00
2016-06-20,3380.57,79834.00
2016-06-21,3380.30,79041.00
2016-06-22,3380.04,78280.00
2016-06-23,3379.77,77494.00
2016-06-24,3379.48,76652.00
2016-06-25,3379.18,75787.00
2016-06-26,3378.87,74897.00
2016-06-27,3378.59,74097.00
2016-06-28,3378.29,73244.00
2016-06-29,3378.01,72451.00
2016-06-30,3377.69,71550.00
2016-07-01,3377.36,70626.00
2016-07-02,3377.03,69707.00
2016-07-03,3376.70,68794.00
2016-07-04,3376.35,67831.00
2016-07-05,3376.00,66873.00
2016-07-06,3375.66,65948.00
2016-07-07,3375.34,65083.00
2016-07-08,3375.02,64223.00
2016-07-09,3374.70,63367.00
2016-07-10,3374.38,62517.00
2016-07-11,3374.07,61699.00
2016-07-12,3373.77,60912.00
2016-07-13,3373.49,60181.00
2016-07-14,3373.21,59455.00
2016-07-15,3372.90,58655.00
2016-07-16,3372.59,57861.00
2016-07-17,3372.27,57046.00
2016-07-18,3371.94,56211.00
2016-07-19,3371.62,55407.00
2016-07-20,3371.27,54533.00
2016-07-21,3370.93,53690.00
2016-07-22,3370.54,52731.00
2016-07-23,3370.14,51756.00
2016-07-24,3369.74,50789.00
2016-07-25,3369.37,49902.00
2016-07-26,3368.96,48927.00
2016-07-27,3368.56,47984.00
2016-07-28,3368.14,47004.00
2016-07-29,3367.73,46056.00
2016-07-30,3367.30,45071.00
2016-07-31,3366.85,44050.00
2016-08-01,3366.40,43040.00
2016-08-02,3365.92,41975.00
2016-08-03,3365.44,40922.00
2016-08-04,3364.95,39859.00
2016-08-05,3364.47,38831.00
2016-08-06,3363.96,37752.00
2016-08-07,3363.52,36832.00
2016-08-08,3362.99,35739.00
2016-08-09,3362.44,34620.00
2016-08-10,3361.91,33558.00
2016-08-11,3361.38,32511.00
2016-08-12,3360.84,31461.00
2016-08-13,3360.32,30464.00
2016-08-14,3359.78,29444.00
2016-08-15,3359.23,28422.00
2016-08-16,3358.67,27397.00
2016-08-17,3358.10,26371.00
2016-08-18,3357.53,25362.00
2016-08-19,3356.94,24336.00
2016-08-20,3356.35,23329.00
2016-08-21,3355.74,22306.00
2016-08-22,3355.12,21287.00
2016-08-23,3354.51,20305.00
2016-08-24,3353.91,19361.00
2016-08-25,3353.33,18469.00
2016-08-26,3352.74,17581.00
2016-08-27,3352.12,16671.00
2016-08-28,3351.51,15798.00
2016-08-29,3350.88,14919.00
2016-08-30,3350.24,14051.00
2016-08-31,3349.61,13221.00
2016-09-01,3348.98,12415.00
2016-09-02,3348.34,11621.00
2016-09-03,3347.71,10865.00
2016-09-04,3347.04,10088.00
2016-09-05,3346.39,9361.00
2016-09-06,3345.70,8618.00
2016-09-07,3345.03,7925.00
2016-09-08,3344.34,7243.00
2016-09-09,3343.62,6569.00
2016-09-10,3342.91,5942.00
2016-09-11,3342.19,5344.00
2016-09-12,3341.42,4747.00
2016-09-13,3340.65,4193.00
2016-09-14,3339.81,3640.00
2016-09-15,3338.90,3096.00
2016-09-16,3337.92,2573.00
2016-09-17,3336.83,2070.00
2016-09-18,3335.63,1610.00
2016-09-19,3334.18,1173.00
2016-09-20,3332.60,781.00
2016-09-21,3330.97,457.00
2016-09-22,3329.63,253.00
2016-09-23,3329.30,211.00
2016-09-24,3329.40,224.00
2016-09-25,3329.48,234.00
2016-09-26,3329.56,244.00
2016-09-27,3329.72,265.00
2016-09-28,3329.86,285.00
2016-09-29,3329.97,300.00
2016-09-30,3330.08,316.00
2016-10-01,3330.16,328.00
2016-10-02,3330.22,336.00
2016-10-03,3330.32,352.00
2016-10-04,3330.46,373.00
2016-10-05,3330.65,404.00
2016-10-06,3331.03,468.00
2016-10-07,3331.34,523.00
2016-10-08,3331.62,576.00
2016-10-09,3331.87,626.00
2016-10-10,3332.15,683.00
2016-10-11,3332.39,734.00
2016-10-12,3332.65,792.00
2016-10-13,3332.94,859.00
2016-10-14,3333.26,935.00
2016-10-15,3333.57,1013.00
