date,gain,qv,id,mm,mx,mn,fb,af
1983-01-25,318.65,,403.65,,33.85,24.49,4816.74,389244.34
1983-01-26,211.90,,296.90,,42.50,30.00,4816.62,386838.19
1983-01-27,927.37,,1014.37,,42.81,30.07,4816.57,385835.28
1983-01-28,424.28,,512.28,,39.27,17.97,4816.47,383856.34
1983-01-29,325.37,,410.37,,30.31,11.44,4816.36,381675.25
1983-01-30,430.29,,518.29,,40.77,16.94,4816.26,379708.22
1983-01-31,340.35,,427.35,,23.78,6.09,4816.15,377560.81
1983-02-01,239.13,,323.13,,20.25,5.07,4816.03,375226.53
1983-02-02,195.97,,276.97,,26.30,4.29,4815.91,372800.69
1983-02-03,181.14,,260.14,,16.87,-1.61,4815.79,370341.47
1983-02-04,376.88,,452.88,,16.24,-7.03,4815.72,368919.09
1983-02-05,44.86,,119.86,,15.61,-7.35,4815.66,367700.97
1983-02-06,222.56,,296.56,,32.43,0.59,4815.64,367295.47
1983-02-07,626.44,,705.44,,33.77,17.26,4815.66,367700.97
1983-02-08,443.31,,524.31,,33.30,15.37,4815.68,368106.22
1983-02-09,859.52,,943.52,,36.29,29.60,4815.75,369525.44
1983-02-10,449.03,,534.03,,37.78,25.28,4815.78,370132.44
1983-02-11,249.39,,333.39,,42.34,28.89,4815.79,370341.47
1983-02-12,765.91,,847.91,,45.09,31.96,4815.85,371569.06
1983-02-13,656.69,,743.69,,39.59,28.42,4815.90,372589.94
1983-02-14,352.38,,437.38,,40.84,22.29,4815.92,373001.28
1983-02-15,460.75,,544.75,,35.03,21.66,4815.95,373623.59
1983-02-16,559.97,,646.97,,41.95,29.05,4815.99,374448.66
1983-02-17,926.71,,1017.71,,37.23,30.00,4816.07,376003.13
1983-02-18,1218.11,,1319.11,,45.80,31.10,4816.18,378151.44
1983-02-19,424.31,,529.31,,40.29,20.88,4816.21,378733.22
1983-02-20,531.20,,632.20,,39.04,22.92,4816.25,379517.09
1983-02-21,731.15,,830.15,,43.20,30.94,4816.31,380695.56
1983-02-22,534.07,,633.07,,42.97,27.32,4816.35,381483.13
1983-02-23,537.07,,634.07,,41.16,25.83,4816.39,382272.69
1983-02-24,542.70,,635.70,,55.15,25.12,4816.43,383063.50
1983-02-25,845.47,,938.47,,44.38,28.82,4816.50,384446.91
1983-02-26,642.98,,743.98,,42.73,27.01,4816.55,385436.63
1983-02-27,747.42,,846.42,,34.63,23.86,4816.61,386633.50
1983-02-28,659.84,,760.84,,39.90,29.05,4816.66,387638.81
1983-03-01,1065.48,,1168.48,,47.45,32.98,4816.75,389440.75
1983-03-02,1175.33,,1282.33,,46.51,30.55,4816.85,391458.59
1983-03-03,1182.41,,1289.41,,43.20,27.32,4816.95,393486.50
1983-03-04,1187.94,,1294.94,,43.52,32.51,4817.05,395515.47
1983-03-05,1301.93,,1410.93,,43.05,32.04,4817.16,397774.50
1983-03-06,990.99,,1105.99,,43.75,28.97,4817.24,399422.75
1983-03-07,1515.82,,1632.82,,39.35,31.88,4817.37,402110.00
1983-03-08,1211.21,,1330.21,,42.57,32.35,4817.47,404193.06
1983-03-09,1216.78,,1337.78,,55.00,35.50,4817.57,406277.25
1983-03-10,1656.25,,1780.25,,58.93,33.22,4817.71,409227.16
1983-03-11,2194.05,,2329.05,,38.96,31.73,4817.90,413259.66
1983-03-12,1839.01,,2000.01,,39.12,25.99,4818.06,416633.56
1983-03-13,2517.23,,2707.23,,44.23,31.49,4818.29,421390.38
1983-03-14,1886.24,,2098.24,,37.78,23.31,4818.46,424939.28
1983-03-15,1672.82,,1887.82,,39.98,22.37,4818.60,427888.34
1983-03-16,1338.25,,1553.25,,45.72,16.39,4818.62,428311.31
1983-03-17,992.90,,1201.90,,41.40,19.62,4818.55,426827.47
1983-03-18,1106.23,,1308.23,,36.13,22.53,4818.49,425574.38
1983-03-19,894.93,,1093.93,,39.74,9.87,4818.41,423896.22
1983-03-20,799.08,,989.08,,43.83,12.07,4818.32,422010.09
1983-03-21,712.58,,896.58,,44.70,17.18,4818.22,419940.50
1983-03-22,926.74,,1104.74,,46.74,29.52,4818.14,418283.78
1983-03-23,927.01,,1108.01,,42.02,23.23,4818.06,416633.56
1983-03-24,913.93,,1091.93,,35.34,20.40,4817.98,414971.28
1983-03-25,574.80,,746.80,,44.07,27.01,4817.87,412624.44
1983-03-26,595.15,,758.15,,45.40,21.03,4817.76,410280.28
1983-03-27,824.92,,982.92,,37.39,24.41,4817.67,408381.94
1983-03-28,710.88,,868.88,,39.19,22.21,4817.57,406277.25
1983-03-29,947.81,,1099.81,,39.67,30.15,4817.49,404610.75
1983-03-30,2517.70,,2686.70,,40.92,32.04,4817.56,406071.97
1983-03-31,1550.66,,1728.66,,43.36,25.75,4817.54,405652.78
1983-04-01,1041.06,,1204.06,,46.03,18.75,4817.47,404193.06
1983-04-02,1469.92,,1621.92,,38.49,25.83,4817.44,403562.16
1983-04-03,838.39,,988.39,,36.13,20.72,4817.35,401694.50
1983-04-04,751.28,,896.28,,45.80,22.61,4817.25,399624.31
1983-04-05,663.37,,800.37,,44.46,17.73,4817.14,397363.88
1983-04-06,666.87,,801.87,,49.96,17.26,4817.03,395106.44
1983-04-07,788.48,,918.48,,49.81,21.74,4816.93,393080.28
1983-04-08,790.29,,918.29,,48.39,27.17,4816.83,391053.75
1983-04-09,911.76,,1037.76,,41.87,27.95,4816.74,389244.34
1983-04-10,1202.51,,1332.51,,39.04,24.89,4816.68,388039.41
1983-04-11,702.75,,828.75,,43.60,17.26,4816.57,385835.28
1983-04-12,818.28,,942.28,,43.60,24.96,4816.47,383856.34
1983-04-13,823.62,,942.62,,46.90,24.26,4816.37,381878.06
1983-04-14,830.39,,947.39,,50.52,23.71,4816.27,379909.25
1983-04-15,1034.97,,1149.97,,54.52,21.43,4816.19,378342.25
1983-04-16,1138.61,,1253.61,,56.18,22.61,4816.12,376980.81
1983-04-17,1134.39,,1251.39,,61.92,22.68,4816.05,375614.97
1983-04-18,1332.73,,1453.73,,58.06,29.05,4816.00,374650.47
1983-04-19,1907.15,,2035.15,,58.61,36.29,4816.01,374839.19
1983-04-20,1898.05,,2040.05,,60.97,33.14,4816.02,375037.63
1983-04-21,2058.08,,2221.08,,56.73,35.34,4816.05,375614.97
1983-04-22,2322.05,,2518.05,,60.42,31.41,4816.11,376781.34
1983-04-23,2765.16,,3005.16,,62.47,36.76,4816.22,378933.72
1983-04-24,3864.86,,4221.86,,44.93,31.73,4816.45,383459.72
1983-04-25,2612.69,,3046.69,,46.74,29.92,4816.55,385436.63
1983-04-26,1927.98,,2403.98,,47.76,28.74,4816.58,386039.56
1983-04-27,1536.01,,2017.01,,47.37,25.12,4816.57,385835.28
1983-04-28,1725.89,,2201.89,,57.28,25.59,4816.56,385640.69
1983-04-29,1402.60,,1878.60,,60.19,34.48,4816.52,384844.53
1983-04-30,1613.53,,2089.53,,56.10,31.57,4816.50,384446.91
1983-05-01,1976.47,,2480.47,,49.34,38.09,4816.52,384844.53
1983-05-02,1641.53,,2179.53,,55.70,32.67,4816.50,384446.91
1983-05-03,1552.25,,2132.25,,56.65,28.34,4816.47,383856.34
1983-05-04,1623.04,,2220.04,,63.02,27.48,4816.45,383459.72
1983-05-05,1962.71,,2617.71,,46.51,36.21,4816.50,384446.91
1983-05-06,1725.84,,2453.84,,49.02,34.08,4816.63,387033.03
1983-05-07,1517.87,,2264.87,,53.50,32.83,4816.74,389244.34
1983-05-08,2377.64,,3124.64,,44.38,30.31,4816.89,392268.41
1983-05-09,1794.12,,2534.12,,44.46,28.19,4816.95,393486.50
1983-05-10,1516.40,,2225.40,,48.16,29.84,4816.98,394092.25
1983-05-11,1154.78,,1809.78,,47.68,31.73,4816.97,393893.47
1983-05-12,897.02,,1500.02,,54.76,27.64,4816.93,393080.28
1983-05-13,922.68,,1490.68,,55.94,25.04,4816.89,392268.41
1983-05-14,947.72,,1491.72,,56.88,25.99,4816.85,391458.59
1983-05-15,1443.40,,1999.40,,45.33,35.50,4816.86,391655.75
1983-05-16,1030.16,,1586.16,,51.30,32.67,4816.84,391251.44
1983-05-17,910.00,,1466.00,,61.36,29.21,4816.82,390846.81
1983-05-18,1222.00,,1814.00,,54.68,38.96,4816.84,391251.44
1983-05-19,1170.84,,1813.84,,60.97,35.11,4816.86,391655.75
1983-05-20,1086.53,,1814.53,,68.05,39.51,4816.87,391863.09
1983-05-21,1459.49,,2373.49,,65.22,36.76,4816.94,393278.28
1983-05-22,1567.34,,2667.34,,70.48,30.94,4817.04,395315.97
1983-05-23,1670.89,,2980.89,,75.83,35.50,4817.17,397975.59
1983-05-24,1933.82,,3503.82,,80.94,37.31,4817.41,402941.84
1983-05-25,2411.39,,4341.39,,82.91,39.82,4817.74,409866.91
1983-05-26,3422.77,,5722.77,,81.49,41.00,4818.23,420142.81
1983-05-27,3534.22,,6254.22,,85.58,41.47,4818.80,432127.38
1983-05-28,4037.33,,7097.33,,87.47,42.34,4819.43,445784.22
1983-05-29,4471.38,,7821.38,,84.79,44.93,4820.11,460877.19
1983-05-30,4409.91,,7999.91,,79.68,44.23,4820.81,476320.31
1983-05-31,4527.66,,8257.66,,61.60,50.59,4821.51,492268.72
1983-06-01,4292.84,,7852.84,,70.64,43.99,4822.15,507180.13
1983-06-02,3798.07,,7338.07,,69.31,37.94,4822.71,520164.06
1983-06-03,3807.50,,7277.50,,73.63,38.64,4823.24,532764.06
1983-06-04,3360.19,,6680.19,,70.88,42.97,4823.71,544179.31
1983-06-05,3300.54,,6480.54,,70.41,43.36,4824.16,555188.63
1983-06-06,2708.28,,5718.28,,71.98,42.26,4824.53,564150.50
1983-06-07,2874.32,,5784.32,,78.11,39.59,4824.87,572529.31
1983-06-08,2566.39,,5466.39,,78.66,39.19,4825.14,579265.94
1983-06-09,2876.34,,5776.34,,72.06,43.05,4825.41,586081.81
1983-06-10,3719.24,,6669.24,,70.01,41.71,4825.76,595025.75
1983-06-11,3231.15,,6391.15,,57.91,39.67,4826.11,603993.31
1983-06-12,2746.73,,5786.73,,54.52,35.97,4826.42,611801.69
1983-06-13,2220.65,,4900.65,,67.10,30.15,4826.62,616960.00
1983-06-14,1707.25,,4047.25,,77.64,34.79,4826.73,619711.56
1983-06-15,1845.12,,4105.12,,67.58,49.41,4826.84,622538.25
1983-06-16,1442.77,,3732.77,,69.93,35.73,4826.92,624606.56
1983-06-17,1897.00,,4127.00,,79.53,38.96,4827.03,627456.81
1983-06-18,1754.46,,3994.46,,57.59,42.50,4827.13,630064.00
1983-06-19,1446.53,,3616.53,,57.12,30.94,4827.20,631901.75
1983-06-20,1712.82,,3622.82,,62.86,29.76,4827.27,633732.13
1983-06-21,1520.00,,2710.00,,65.14,42.65,4827.27,633732.13
1983-06-22,1096.01,,1682.01,,78.43,35.42,4827.19,631633.63
1983-06-23,1962.96,,2570.96,,81.02,49.34,4827.18,631377.69
1983-06-24,770.09,,1373.09,,68.05,47.21,4827.08,628765.63
1983-06-25,1433.14,,2030.14,,76.62,32.75,4827.03,627456.81
1983-06-26,289.98,,1115.98,,79.45,38.01,4826.91,624354.63
1983-06-27,2512.37,,3852.37,,62.15,49.41,4826.98,626680.00
1983-06-28,1300.83,,2760.83,,74.02,56.96,4826.99,626880.00
1983-06-29,1230.33,,2690.33,,67.65,47.76,4827.00,626960.00
1983-06-30,1287.05,,2777.05,,71.74,43.44,4827.01,627212.00
1983-07-01,2677.55,,4207.55,,55.39,49.26,4827.13,630321.19
1983-07-02,2285.90,,4195.90,,56.80,43.12,4827.25,633446.94
1983-07-03,1823.00,,3793.00,,66.40,32.28,4827.34,635793.38
1983-07-04,1474.68,,3314.68,,78.11,35.50,4827.39,637111.75
1983-07-05,1684.75,,2934.75,,82.83,43.05,4827.41,637636.88
1983-07-06,1291.69,,2110.69,,84.48,55.31,4827.37,636587.00
1983-07-07,1346.41,,2314.41,,84.71,48.08,4827.36,636318.06
1983-07-08,1115.59,,2145.59,,73.55,52.01,4827.37,636587.00
1983-07-09,519.19,,1929.19,,67.73,44.54,4827.38,636843.25
1983-07-10,295.22,,1545.22,,67.10,62.62,4827.36,636318.06
1983-07-11,787.59,,1675.59,,77.95,37.31,4827.37,636587.00
1983-07-12,896.56,,1464.56,,82.20,43.83,4827.39,637111.75
1983-07-13,510.63,,924.63,,84.48,48.47,4827.38,636843.25
1983-07-14,1650.08,,2016.08,,67.18,46.11,4827.47,639215.63
1983-07-15,585.98,,984.98,,62.07,32.67,4827.49,639743.19
1983-07-16,573.16,,982.16,,70.25,33.22,4827.51,640255.25
1983-07-17,181.34,,590.34,,73.87,45.09,4827.50,640000.06
1983-07-18,190.49,,594.49,,82.43,41.71,4827.49,639743.19
1983-07-19,592.16,,982.16,,74.02,43.36,4827.51,640255.25
1983-07-20,352.00,,728.00,,70.56,49.41,4827.51,640255.25
1983-07-21,459.00,,733.00,,80.71,36.76,4827.51,640255.25
1983-07-22,168.23,,352.23,,86.84,42.02,4827.45,639500.00
1983-07-23,1067.75,,1186.75,,83.93,52.01,4827.49,640400.00
1983-07-24,403.36,,531.36,,81.73,46.51,4827.50,640000.06
1983-07-25,381.96,,516.96,,77.01,45.64,4827.48,639472.38
1983-07-26,-3.08,,126.92,,75.36,48.63,4827.43,638163.13
1983-07-27,267.22,,323.22,,73.24,43.44,4827.40,637368.19
1983-07-28,275.15,,334.15,,80.31,51.14,4827.37,636587.00
1983-07-29,141.22,,240.22,,85.42,51.46,4827.33,635538.19
1983-07-30,76.27,,216.27,,92.50,48.24,4827.28,634223.69
1983-07-31,330.39,,477.39,,80.55,58.38,4827.25,633446.94
1983-08-01,-215.05,,-6.05,,86.21,53.19,4827.19,631881.88
1983-08-02,703.89,,939.89,,86.99,52.32,4827.19,632320.00
1983-08-03,133.08,,366.08,,87.70,52.24,4827.12,631620.00
1983-08-04,14.04,,240.04,,90.85,49.02,4827.10,630670.00
1983-08-05,58.42,,280.42,,94.46,51.77,4827.00,629810.00
1983-08-06,189.46,,411.46,,96.35,51.07,4827.05,629200.00
1983-08-07,152.12,,371.12,,97.92,55.70,4826.91,628510.00
1983-08-08,0.04,,240.04,,87.31,62.94,4826.88,627560.00
1983-08-09,66.42,,344.42,,84.09,61.92,4826.91,626700.00
1983-08-10,281.60,,555.60,,82.43,57.83,4826.97,626183.50
1983-08-11,383.45,,657.45,,73.94,53.03,4826.96,625916.63
1983-08-12,129.37,,399.37,,80.08,41.63,4826.92,624874.06
1983-08-13,-495.60,,-229.60,,85.42,43.99,4826.82,622276.50
1983-08-14,427.95,,689.95,,81.57,54.45,4826.75,620471.44
1983-08-15,-219.77,,42.23,,67.81,52.09,4826.59,616350.25
1983-08-16,320.63,,578.63,,82.83,44.93,4826.46,613015.31
1983-08-17,39.36,,294.36,,85.50,45.64,4826.31,609156.19
1983-08-18,7.06,,262.06,,84.56,55.31,4826.17,605570.19
1983-08-19,147.98,,398.98,,76.93,50.59,4826.05,602513.63
1983-08-20,926.32,,1177.32,,68.20,54.84,4825.99,601000.88
1983-08-21,377.48,,628.48,,67.50,51.38,4825.89,598439.19
1983-08-22,136.66,,387.66,,70.09,47.37,4825.77,595380.00
1983-08-23,534.70,,781.70,,70.48,46.11,4825.68,593102.38
1983-08-24,164.11,,411.11,,75.44,40.61,4825.56,590069.88
1983-08-25,-212.19,,30.81,,76.54,42.73,4825.41,586283.06
1983-08-26,483.35,,726.35,,78.82,43.20,4825.31,583756.81
1983-08-27,115.38,,355.38,,83.22,39.90,4825.18,580494.75
1983-08-28,72.71,,308.71,,77.32,51.62,4825.05,577239.31
1983-08-29,-20.29,,215.71,,78.66,39.74,4824.92,573997.75
1983-08-30,320.84,,553.84,,82.59,38.57,4824.84,572002.06
1983-08-31,-3.29,,225.71,,83.46,43.28,4824.73,569276.19
1983-09-01,774.62,,1000.62,,74.49,51.46,4824.69,568285.69
1983-09-02,584.66,,810.66,,68.13,48.00,4824.67,567791.13
1983-09-03,394.85,,620.85,,73.87,35.26,4824.65,567296.94
1983-09-04,69.07,,291.07,,73.16,38.09,4824.63,566803.19
1983-09-05,72.29,,291.29,,69.46,37.39,4824.61,566309.88
1983-09-06,152.51,,371.51,,78.82,31.41,4824.59,565817.00
1983-09-07,166.73,,381.73,,75.91,41.47,4824.57,565324.56
1983-09-08,297.07,,519.07,,70.56,41.55,4824.56,565084.69
1983-09-09,-260.59,,17.41,,61.29,36.68,4824.51,563849.81
1983-09-10,123.47,,397.47,,66.48,25.75,4824.49,563368.75
1983-09-11,115.84,,389.84,,70.72,44.85,4824.47,562872.56
1983-09-12,120.31,,390.31,,75.36,31.96,4824.45,562377.31
1983-09-13,124.53,,390.53,,79.53,35.89,4824.43,561882.50
1983-09-14,491.60,,761.60,,73.71,44.23,4824.44,562123.69
1983-09-15,108.37,,390.37,,77.32,32.75,4824.42,561628.56
1983-09-16,-49.51,,224.49,,75.83,33.69,4824.34,559654.00
1983-09-17,320.49,,582.49,,63.72,37.46,4824.21,556465.56
1983-09-18,836.92,,1091.92,,62.70,41.87,4824.08,553295.81
1983-09-19,61.67,,308.67,,51.38,31.80,4823.88,548394.00
1983-09-20,5.85,,279.85,,57.67,19.54,4823.69,543752.38
1983-09-21,73.16,,487.16,,69.62,23.39,4823.54,540117.00
1983-09-22,152.02,,542.02,,71.98,28.03,4823.41,536987.13
1983-09-23,300.13,,666.13,,66.95,36.36,4823.30,534341.44
1983-09-24,71.88,,418.88,,74.97,35.18,4823.17,531245.00
1983-09-25,172.70,,497.70,,77.64,33.14,4823.04,528166.06
1983-09-26,231.25,,538.25,,67.58,36.99,4822.91,525068.38
1983-09-27,360.84,,646.84,,63.25,43.44,4822.79,522205.91
1983-09-28,79.85,,345.85,,62.07,30.86,4822.66,518885.28
1983-09-29,39.50,,286.50,,61.52,25.44,4822.51,515585.78
1983-09-30,400.52,,643.52,,48.39,39.98,4822.40,513014.25
1983-10-01,242.19,,465.19,,53.97,39.35,4822.27,509989.84
1983-10-02,508.59,,707.59,,53.19,36.84,4822.16,507446.22
1983-10-03,116.16,,293.16,,57.20,4.60,4822.02,504219.44
1983-10-04,331.18,,489.18,,54.68,34.40,4821.91,501659.13
1983-10-05,167.25,,310.25,,69.78,30.15,4821.79,498862.94
1983-10-06,286.87,,417.87,,62.39,31.25,4821.68,496319.88
1983-10-07,185.49,,305.49,,64.59,35.42,4821.56,493553.91
1983-10-08,413.93,,523.93,,69.86,26.38,4821.46,491260.88
1983-10-09,688.10,,799.10,,56.57,40.53,4821.38,489434.31
1983-10-10,344.10,,452.10,,53.58,35.81,4821.27,486939.31
1983-10-11,355.06,,458.06,,56.18,33.45,4821.16,484456.13
1983-10-12,378.46,,475.46,,57.98,25.59,4821.06,482205.81
1983-10-13,818.71,,911.71,,48.39,39.04,4821.01,481078.63
1983-10-14,308.54,,397.54,,43.05,37.94,4820.94,479486.97
1983-10-15,182.66,,267.66,,51.62,29.45,4820.87,477895.56
1983-10-16,383.71,,463.71,,55.47,22.21,4820.82,476752.50
1983-10-17,485.22,,562.22,,58.93,29.05,4820.78,475844.50
1983-10-18,139.76,,213.76,,53.74,29.68,4820.71,474265.19
1983-10-19,245.11,,316.11,,60.74,25.51,4820.65,472910.69
1983-10-20,250.06,,318.06,,63.57,34.16,4820.59,471560.06
1983-10-21,233.24,,298.24,,67.10,38.25,4820.53,470213.75
1983-10-22,358.39,,421.39,,63.64,40.45,4820.48,469099.81
1983-10-23,901.00,,972.00,,48.86,32.20,4820.48,469099.81
1983-10-24,227.54,,296.54,,54.92,19.62,4820.42,467760.06
1983-10-25,345.34,,413.34,,62.23,24.10,4820.37,466651.97
1983-10-26,348.27,,415.27,,64.12,23.94,4820.32,465535.81
1983-10-27,377.98,,442.98,,63.80,26.22,4820.27,464432.97
1983-10-28,376.31,,439.31,,58.77,27.40,4820.22,463332.75
1983-10-29,486.31,,549.31,,65.85,32.90,4820.18,462450.72
1983-10-30,472.73,,533.73,,55.15,32.51,4820.14,461569.53
1983-10-31,482.79,,544.79,,55.63,39.67,4820.10,460690.44
1983-11-01,585.53,,648.53,,56.25,38.80,4820.07,460027.03
1983-11-02,900.00,,967.00,,47.61,36.21,4820.07,460027.03
1983-11-03,243.84,,315.84,,57.04,42.89,4820.01,458713.66
1983-11-04,1549.16,,1634.16,,53.03,38.41,4820.07,460027.03
1983-11-05,319.57,,428.57,,50.91,35.89,4820.02,458937.25
1983-11-06,1295.75,,1429.75,,50.59,37.46,4820.06,459813.44
1983-11-07,331.25,,525.25,,42.02,28.42,4820.02,458937.25
1983-11-08,78.29,,296.29,,41.24,26.14,4819.96,457606.91
1983-11-09,404.36,,626.36,,36.36,24.81,4819.93,456943.16
1983-11-10,855.43,,1077.43,,46.90,33.22,4819.94,457160.22
1983-11-11,2168.64,,2415.64,,43.99,33.06,4819.97,459980.00
1983-11-12,1060.04,,1335.04,,42.10,29.05,4820.07,460710.00
1983-11-13,1028.04,,1319.04,,35.42,28.82,4820.10,461440.00
1983-11-14,673.53,,961.53,,35.66,28.58,4820.17,462224.53
1983-11-15,894.04,,1174.04,,45.09,30.70,4820.18,462450.72
1983-11-16,318.34,,591.34,,46.11,32.43,4820.08,460251.72
1983-11-17,1938.54,,2220.54,,45.48,30.31,4820.21,463107.00
1983-11-18,868.13,,1159.13,,36.29,27.87,4820.18,462450.72
1983-11-19,687.73,,965.73,,30.86,24.89,4820.14,461569.53
1983-11-20,807.23,,1077.23,,37.94,18.36,4820.17,462224.53
1983-11-21,566.09,,818.09,,34.71,11.36,4820.15,461784.38
1983-11-22,105.28,,337.28,,24.65,3.03,4820.08,460251.72
1983-11-23,413.72,,633.72,,28.27,20.33,4820.07,460027.03
1983-11-24,1628.91,,1854.91,,37.07,27.32,4820.17,462224.53
1983-11-25,628.04,,856.04,,34.79,19.30,4820.18,462450.72
1983-11-26,300.76,,519.76,,34.08,14.11,4820.16,462009.91
1983-11-27,642.20,,850.20,,32.67,21.98,4820.17,462224.53
1983-11-28,657.04,,856.04,,31.96,21.11,4820.18,462450.72
1983-11-29,329.76,,519.76,,29.21,4.76,4820.16,462009.91
1983-11-30,450.30,,628.30,,20.56,0.36,4820.15,461784.38
1983-12-01,682.70,,855.70,,29.45,17.02,4820.16,462009.91
1983-12-02,459.30,,626.30,,27.24,11.05,4820.15,461784.38
1983-12-03,688.70,,851.70,,27.95,23.08,4820.16,462009.91
1983-12-04,239.59,,394.59,,26.93,-0.04,4820.13,461344.63
1983-12-05,466.78,,616.78,,23.71,-3.26,4820.12,461129.97
1983-12-06,1012.64,,1163.64,,32.59,23.39,4820.16,462009.91
1983-12-07,1437.80,,1589.80,,37.62,27.87,4820.24,463774.81
1983-12-08,38.68,,194.68,,36.60,24.26,4820.20,462891.53
1983-12-09,22.07,,176.07,,37.62,24.65,4820.19,462665.56
1983-12-10,1939.18,,2100.18,,40.53,32.04,4820.36,466424.59
1983-12-11,1501.04,,1664.04,,34.24,30.86,4820.49,469328.47
1983-12-12,467.79,,635.79,,34.95,24.89,4820.52,469994.50
1983-12-13,801.54,,970.54,,32.98,27.17,4820.53,470213.75
1983-12-14,666.39,,838.39,,32.28,28.11,4820.48,469099.81
1983-12-15,371.14,,540.14,,32.90,5.86,4820.39,467096.78
1983-12-16,434.03,,594.03,,21.98,-2.40,4820.31,465319.66
1983-12-17,221.45,,374.45,,28.66,8.14,4820.21,463107.00
1983-12-18,433.47,,581.47,,25.44,13.01,4820.13,461344.63
1983-12-19,362.82,,506.82,,22.05,-0.98,4820.04,459374.69
1983-12-20,97.10,,234.10,,6.02,-14.19,4819.93,456943.16
1983-12-21,327.29,,458.29,,8.37,-11.91,4819.84,454936.47
1983-12-22,343.41,,468.41,,1.69,-20.48,4819.75,452949.84
1983-12-23,888.29,,1011.29,,-3.65,-30.86,4819.72,452040.00
1983-12-24,805.50,,925.50,,6.25,-23.70,4819.69,450960.00
1983-12-25,581.54,,698.54,,21.58,6.41,4819.62,449410.00
1983-12-26,424.96,,536.96,,33.93,0.67,4819.58,447480.00
1983-12-27,512.17,,622.17,,19.07,4.37,4819.51,445600.00
1983-12-28,668.96,,777.96,,7.82,-12.30,4819.38,443910.00
1983-12-29,609.87,,717.87,,19.77,4.84,4819.32,442200.00
1983-12-30,628.62,,737.62,,36.76,19.77,4819.23,440430.00
1983-12-31,829.46,,939.46,,30.86,13.17,4819.11,439100.00
1984-01-01,249.67,,359.67,,19.77,3.66,4819.02,436620.00
1984-01-02,-8.29,,102.71,,20.33,-3.58,4818.94,433670.00
1984-01-03,444.37,,556.37,,32.04,20.09,4818.78,431600.00
1984-01-04,391.96,,505.96,,35.42,30.07,4818.66,429430.00
1984-01-05,290.21,,405.21,,36.36,31.96,4818.58,427080.00
1984-01-06,458.26,,574.26,,32.67,29.45,4818.46,425065.31
1984-01-07,502.35,,619.35,,30.00,26.46,4818.37,423159.88
1984-01-08,488.58,,608.58,,32.20,25.67,4818.28,421252.94
1984-01-09,334.75,,454.75,,26.06,15.69,4818.18,419159.88
1984-01-10,488.27,,607.27,,28.34,11.99,4818.14,417290.00
1984-01-11,320.19,,437.19,,31.57,18.83,4818.02,415816.66
1984-01-12,457.95,,572.95,,29.45,21.35,4817.99,415193.75
1984-01-13,444.65,,559.65,,28.89,14.74,4817.96,414554.38
1984-01-14,317.48,,430.48,,25.67,1.85,4817.92,413710.38
1984-01-15,224.74,,333.74,,14.04,-8.29,4817.87,412662.59
1984-01-16,351.23,,458.23,,15.92,-3.65,4817.83,411822.06
1984-01-17,257.02,,362.02,,16.32,-9.31,4817.78,410768.88
1984-01-18,259.51,,362.51,,4.29,-16.94,4817.73,409728.56
1984-01-19,161.38,,262.38,,14.04,-9.55,4817.67,408477.75
1984-01-20,377.52,,478.52,,11.91,-16.15,4817.63,407645.72
1984-01-21,176.58,,275.58,,19.22,0.12,4817.57,406401.25
1984-01-22,702.03,,801.03,,30.70,12.46,4817.56,406199.00
1984-01-23,598.53,,699.53,,30.00,7.90,4817.54,405785.50
1984-01-24,458.75,,571.75,,38.57,28.19,4817.51,405160.22
1984-01-25,471.68,,588.68,,43.44,28.97,4817.48,404546.69
1984-01-26,479.58,,598.58,,38.72,17.81,4817.45,403932.97
1984-01-27,376.57,,493.57,,43.99,21.19,4817.41,403110.97
1984-01-28,265.25,,378.25,,29.60,14.11,4817.36,402080.06
1984-01-29,484.66,,595.66,,29.21,5.07,4817.33,401470.47
1984-01-30,394.90,,501.90,,27.24,2.24,4817.29,400653.09
1984-01-31,307.24,,412.24,,25.99,0.43,4817.24,399638.03
1984-02-01,212.90,,313.90,,34.16,5.07,4817.18,398418.00
1984-02-02,290.32,,389.32,,27.09,2.64,4817.13,397399.13
1984-02-03,407.03,,504.03,,32.04,5.62,4817.11,396994.56
1984-02-04,266.38,,361.38,,34.71,5.78,4817.10,396796.97
1984-02-05,467.62,,560.62,,33.45,4.13,4817.11,396994.56
1984-02-06,166.86,,256.86,,36.91,2.95,4817.09,396589.66
1984-02-07,341.52,,429.52,,27.72,5.31,4817.10,396796.97
1984-02-08,275.06,,362.06,,33.06,8.06,4817.12,397201.72
1984-02-09,276.06,,362.06,,45.25,8.61,4817.14,397606.47
1984-02-10,275.66,,360.66,,35.89,21.98,4817.16,398012.41
1984-02-11,278.49,,361.49,,33.06,7.20,4817.18,398418.00
1984-02-12,790.43,,873.43,,34.24,26.38,4817.25,399837.03
1984-02-13,1731.61,,1814.61,,38.33,30.55,4817.41,403110.97
1984-02-14,488.43,,572.43,,36.52,17.73,4817.45,403932.97
1984-02-15,696.74,,780.74,,32.28,14.82,4817.51,405160.22
1984-02-16,702.69,,787.69,,35.34,26.38,4817.57,406401.25
1984-02-17,598.33,,685.33,,32.83,13.17,4817.62,407443.22
1984-02-18,279.34,,369.34,,27.56,-5.30,4817.64,407858.44
