date,fb,id,af,qt
2014-06-28,10.98,12648.73,39376.35,12925.57
2014-06-29,10.84,12737.29,39067.65,12892.93
2014-06-30,10.91,13004.46,39352.91,12860.64
2014-07-01,10.96,12917.11,39445.75,12870.30
2014-07-02,10.94,12891.58,39390.73,12919.32
2014-07-03,10.92,13057.12,39424.21,13040.24
2014-07-04,11.01,13161.50,39743.66,13000.44
2014-07-05,11.13,13109.57,39982.52,12989.14
2014-07-06,11.18,13130.14,40147.66,13046.88
2014-07-07,11.07,11912.68,38925.98,12528.61
2014-07-08,10.96,10739.86,38662.21,10872.84
2014-07-09,10.94,10920.02,38705.52,10898.18
2014-07-10,11.07,11103.71,39123.67,10892.89
2014-07-11,11.09,10782.04,39032.35,10828.08
2014-07-12,11.05,10712.77,38868.93,10795.16
2014-07-13,11.07,10836.28,38925.98,10807.52
2014-07-14,11.01,10806.07,38904.07,10817.12
2014-07-15,10.99,10802.87,38935.69,10786.93
2014-07-16,11.23,11110.19,39528.07,10811.53
2014-07-17,11.21,10557.25,39179.35,10733.06
2014-07-18,10.95,10401.59,38583.67,10701.91
2014-07-19,10.95,10743.35,38633.74,10718.11
2014-07-20,10.95,10518.39,38110.93,10781.97
2014-07-21,11.06,9641.04,38011.31,9691.27
2014-07-22,11.17,9317.75,38112.12,9266.93
2014-07-23,11.07,9017.52,37871.78,9138.69
2014-07-24,11.05,9217.28,38102.85,9100.78
2014-07-25,11.16,10167.11,38986.97,9721.37
2014-07-26,11.23,10090.86,39043.85,10062.18
2014-07-27,11.23,10056.92,38996.65,10080.72
2014-07-28,11.20,10027.23,38909.66,10071.09
2014-07-29,11.12,9916.30,38725.70,10009.05
2014-07-30,11.09,9748.39,38470.18,9877.21
2014-07-31,11.15,9908.80,38716.91,9784.41
2014-08-01,11.26,9912.25,39060.14,9739.20
2014-08-02,11.16,9445.20,38594.90,9679.76
2014-08-03,11.28,9777.65,38805.96,9671.24
2014-08-04,11.10,9212.49,38009.89,9613.84
2014-08-05,11.04,9284.79,37708.96,9436.51
2014-08-06,11.18,8843.37,37773.73,8810.71
2014-08-07,11.31,7303.99,37323.14,7531.16
2014-08-08,11.14,6065.11,36596.45,6431.48
2014-08-09,11.15,6019.00,36685.21,5974.25
2014-08-10,11.17,6264.00,36915.12,6148.09
2014-08-11,11.09,6306.54,36744.73,6392.45
2014-08-12,11.09,6671.81,36797.67,6645.12
2014-08-13,11.24,7056.08,37171.10,6867.81
2014-08-14,11.15,6773.55,36830.90,6945.07
2014-08-15,11.05,6944.56,36617.14,7052.33
2014-08-16,10.97,6961.97,36415.54,7063.61
2014-08-17,10.96,7034.64,36371.31,7056.94
2014-08-18,11.04,7160.19,36593.42,7048.21
2014-08-19,11.04,7037.72,36572.96,7048.04
2014-08-20,10.93,7031.73,36329.55,7154.45
2014-08-21,11.07,7538.75,36869.39,7266.58
2014-08-22,11.43,7574.50,37786.08,7112.34
2014-08-23,11.44,6666.23,37590.36,6764.91
2014-08-24,11.29,6210.40,37038.13,6488.82
2014-08-25,11.03,5810.00,36198.14,6233.50
2014-08-26,10.84,5860.35,35627.59,6148.00
2014-08-27,11.00,6388.13,36202.82,6098.12
2014-08-28,11.13,6217.05,36562.23,6035.85
2014-08-29,11.04,5922.62,36261.99,6073.99
2014-08-30,10.71,5684.56,35208.61,6215.64
2014-08-31,10.68,6238.93,35152.49,6267.22
2014-09-01,10.64,6256.13,35079.16,6293.10
2014-09-02,10.66,6509.24,35326.29,6384.65
2014-09-03,10.67,6548.21,35447.45,6487.12
2014-09-04,10.88,6866.39,35900.11,6638.17
2014-09-05,10.84,6622.64,35847.00,6649.42
2014-09-06,10.84,6658.21,35838.64,6662.42
2014-09-07,10.88,6721.05,35987.48,6646.01
2014-09-08,10.93,6712.58,36155.70,6627.77
2014-09-09,10.85,6466.57,35849.79,6620.80
2014-09-10,10.76,6491.62,35536.26,6649.69
2014-09-11,10.83,6760.69,35731.37,6662.32
2014-09-12,10.74,6562.61,35548.10,6655.01
2014-09-13,10.78,6714.06,35688.62,6643.21
2014-09-14,10.83,6715.10,35848.45,6634.52
2014-09-15,10.91,6686.39,36083.45,6567.91
2014-09-16,10.98,6626.87,36253.81,6540.98
2014-09-17,10.98,6539.22,36241.46,6545.45
2014-09-18,10.99,6553.83,36285.86,6531.45
2014-09-19,10.97,6435.72,36147.57,6505.44
2014-09-20,10.94,6450.37,36063.62,6492.69
2014-09-21,10.92,6468.40,36020.13,6490.33
2014-09-22,10.96,6293.56,36011.23,6298.05
2014-09-23,10.92,6045.38,35857.33,6122.97
2014-09-24,10.88,5801.19,35705.16,5877.91
2014-09-25,10.53,5121.84,34582.80,5687.70
2014-09-26,10.78,5932.02,35377.67,5531.27
2014-09-27,10.93,5614.88,35859.50,5371.96
2014-09-28,10.98,5411.42,36004.72,5338.20
2014-09-29,11.02,5184.33,35988.27,5192.62
2014-09-30,10.92,4910.63,35791.80,5009.68
2014-10-01,11.02,4836.76,35831.00,4817.00
2014-10-02,10.95,4507.67,35540.76,4654.00
2014-10-03,10.89,4440.41,35357.11,4533.00
2014-10-04,10.82,4386.58,35104.38,4514.00
2014-10-05,10.78,4513.98,35080.53,4526.00
2014-10-06,10.83,4558.26,35237.56,4479.09
2014-10-07,10.83,4468.59,35214.92,4480.00
2014-10-08,10.87,4523.20,35348.20,4456.00
2014-10-09,10.89,4330.24,35148.34,4431.00
2014-10-10,10.89,4121.75,35082.39,4155.00
2014-10-11,10.83,3442.84,34911.49,3529.00
2014-10-12,10.96,3726.49,35327.00,3517.00
2014-10-13,11.12,3665.58,35790.29,3432.00
2014-10-14,11.12,3111.39,35342.79,3337.00
2014-10-15,10.93,1777.47,34597.93,2153.00
2014-10-16,10.89,1844.43,34440.10,1924.00
2014-10-17,10.83,1782.33,34232.49,1887.00
2014-10-18,10.82,1780.55,34207.79,1793.00
2014-10-19,10.86,1834.53,34349.66,1763.00
2014-10-20,10.80,1343.79,33520.15,1762.00
2014-10-21,10.23,715.57,31438.63,1765.00
2014-10-22,9.72,862.17,29661.78,1758.00
2014-10-23,9.26,1901.31,28119.06,2679.10
2014-10-24,8.81,709.25,26665.25,1442.21
2014-10-25,8.13,418.06,24580.24,1469.25
2014-10-26,7.73,871.02,23423.50,1454.21
2014-10-27,7.70,721.67,23335.89,765.84
2014-10-28,7.71,529.58,23358.84,518.01
2014-10-29,7.73,632.60,23423.50,600.00
2014-10-30,7.78,664.40,23557.19,597.00
2014-10-31,7.75,549.92,23475.70,591.00
2014-11-01,7.53,314.79,22852.47,629.00
2014-11-02,7.53,681.28,22858.98,678.00
2014-11-03,7.83,1104.84,23715.52,673.00
2014-11-04,7.82,659.12,23674.11,680.00
2014-11-05,7.84,741.66,23750.79,703.00
2014-11-06,7.70,521.98,23342.16,728.00
2014-11-07,7.66,706.32,23231.73,762.00
2014-11-08,7.57,640.12,22956.26,779.00
2014-11-09,7.20,303.13,22018.33,776.00
2014-11-10,7.27,844.26,22177.53,764.00
2014-11-11,7.57,1178.61,22956.26,786.00
2014-11-12,7.37,275.82,22408.46,552.00
2014-11-13,7.50,404.52,22738.75,238.00
2014-11-14,7.57,364.42,22975.62,245.00
2014-11-15,8.00,875.22,24223.65,246.00
2014-11-16,8.23,563.51,24889.12,228.00
2014-11-17,8.26,265.38,24971.20,224.00
2014-11-18,8.55,648.35,25822.81,219.00
2014-11-19,8.85,697.29,26779.41,215.00
2014-11-20,9.05,535.19,27414.49,215.00
2014-11-21,9.30,619.39,28220.55,213.00
2014-11-22,9.43,444.77,28684.23,211.00
2014-11-23,9.66,592.44,29454.69,204.00
2014-11-24,9.81,480.47,29959.43,226.00
2014-11-25,9.80,213.21,29924.15,231.00
2014-11-26,10.08,892.52,30908.98,396.00
2014-11-27,10.00,563.58,30626.50,706.00
2014-11-28,9.97,565.59,30520.57,619.00
2014-11-29,9.67,29.94,29461.27,564.00
2014-11-30,10.01,1170.27,30661.81,565.00
2014-12-01,9.98,513.59,30555.88,567.00
2014-12-02,10.13,862.03,31085.53,595.00
2014-12-03,10.09,601.79,30944.29,673.00
2014-12-04,10.07,630.40,30873.67,666.00
2014-12-05,10.11,734.21,31014.91,663.00
2014-12-06,10.12,678.80,31050.22,661.00
2014-12-07,10.18,771.81,31262.08,665.00
2014-12-08,10.17,573.20,31226.77,591.00
2014-12-09,10.05,337.37,30803.05,551.00
2014-12-10,10.13,988.14,31377.29,698.63
2014-12-11,10.07,740.05,31158.47,850.37
2014-12-12,10.08,858.39,31198.71,838.10
2014-12-13,10.21,1051.62,31658.28,819.92
2014-12-14,10.39,1125.89,32239.72,832.75
2014-12-15,10.33,867.96,32048.04,964.60
2014-12-16,10.34,1056.67,32077.59,1041.77
2014-12-17,10.25,845.84,31757.10,1007.42
2014-12-18,10.22,960.39,31680.59,998.96
2014-12-19,10.18,940.75,31549.34,1006.92
2014-12-20,10.15,937.10,31423.12,1000.74
2014-12-21,9.88,547.65,30546.96,989.38
2014-12-22,10.14,1415.97,31388.68,991.60
2014-12-23,10.17,1055.13,31508.49,994.73
2014-12-24,9.40,-302.05,28930.46,997.71
2014-12-25,9.98,1961.36,30854.50,991.32
2014-12-26,10.08,1173.83,31198.71,1000.29
2014-12-27,10.12,1070.02,31342.88,997.33
2014-12-28,10.06,892.37,31124.04,1002.70
2014-12-29,10.09,1060.97,31227.33,1008.89
2014-12-30,9.93,853.88,30873.30,1032.37
2014-12-31,9.94,1272.79,30900.45,1259.10
2015-01-01,9.96,1274.30,30948.07,1250.29
2015-01-02,9.85,1065.80,30580.69,1251.02
2015-01-03,9.86,1262.97,30621.68,1242.30
2015-01-04,9.84,1205.39,30553.69,1239.67
2015-01-05,9.97,1459.40,31002.37,1233.19
2015-01-06,9.95,1196.29,30927.63,1233.97
2015-01-07,9.86,1090.01,30621.68,1244.26
2015-01-08,9.94,1453.42,31029.94,1247.59
2015-01-09,10.11,1529.68,31581.85,1251.43
2015-01-10,10.12,1257.98,31609.05,1244.27
2015-01-11,10.21,1413.10,31937.42,1247.55
2015-01-12,10.23,1620.98,32142.32,1517.68
2015-01-13,10.17,1589.89,31911.33,1706.35
2015-01-14,10.17,1604.45,31911.33,1604.45
2015-01-15,10.14,1548.19,31798.61,1605.02
2015-01-16,10.14,1620.98,31830.77,1604.77
2015-01-17,10.14,1597.08,31811.47,1606.81
2015-01-18,10.12,1569.09,31744.91,1602.65
2015-01-19,10.15,1707.35,31831.94,1663.47
2015-01-20,10.17,1754.79,31911.33,1714.76
2015-01-21,10.19,1725.57,31996.90,1682.43
2015-01-22,10.20,1683.38,32017.50,1672.99
2015-01-23,10.21,1570.85,32031.87,1563.61
2015-01-24,10.25,1633.38,32165.16,1566.18
2015-01-25,10.32,1703.23,32428.84,1570.29
2015-01-26,10.30,1540.77,32344.02,1583.53
2015-01-27,10.22,1453.30,32084.02,1584.38
2015-01-28,10.29,1696.97,32310.74,1582.67
2015-01-29,10.30,1653.24,32350.14,1633.38
2015-01-30,10.28,1547.71,32295.94,1575.04
2015-01-31,10.32,1641.86,32428.84,1574.86
2015-02-01,10.30,1544.94,32374.64,1572.27
2015-02-02,10.22,1431.65,32096.58,1571.84
2015-02-03,10.24,1608.21,32175.51,1568.42
2015-02-04,10.38,1829.65,32616.26,1607.44
2015-02-05,10.34,1560.58,32477.16,1630.71
2015-02-06,10.37,1614.54,32577.01,1564.20
2015-02-07,10.35,1534.84,32516.47,1565.36
2015-02-08,10.39,1632.09,32643.57,1568.01
2015-02-09,10.24,1311.72,32144.32,1563.43
2015-02-10,10.38,1813.23,32616.26,1575.29
2015-02-11,10.33,1506.19,32443.87,1593.10
2015-02-12,10.22,1481.22,31832.92,1789.24
2015-02-13,10.25,1995.00,32842.60,1485.95
2015-02-14,10.35,2843.76,33215.74,2655.64
2015-02-15,10.28,3158.01,32979.01,3277.36
2015-02-16,10.57,3665.56,33895.84,3203.32
2015-02-17,10.53,3181.36,33766.28,3246.68
2015-02-18,10.47,3002.52,33561.69,3105.67
2015-02-19,10.51,3330.47,33698.11,3261.69
2015-02-20,10.44,3163.58,33480.14,3273.47
2015-02-21,10.75,3758.20,34496.15,3245.96
2015-02-22,10.59,2958.65,33970.80,3223.51
2015-02-23,10.57,3200.37,33916.18,3227.91
2015-02-24,10.46,3059.37,33588.72,3224.46
2015-02-25,10.53,3049.48,33583.28,3052.22
2015-02-26,10.52,2795.66,33555.19,2809.82
2015-02-27,10.52,2874.38,33548.80,2877.60
2015-02-28,10.41,2711.21,33196.46,2888.85
2015-03-01,10.31,2723.56,32874.43,2885.92
2015-03-02,10.06,2414.04,32122.98,2792.90
2015-03-03,10.00,2586.59,31886.27,2705.93
2015-03-04,10.18,3042.37,32465.74,2750.22
2015-03-05,10.32,2189.56,32507.96,2168.27
2015-03-06,10.31,863.06,31860.99,1189.24
2015-03-07,10.36,804.83,32026.37,721.45
2015-03-08,10.30,626.71,31837.72,721.82
2015-03-09,10.27,675.83,31741.13,724.53
2015-03-10,10.21,623.24,31536.88,726.22
2015-03-11,10.15,608.94,31306.03,725.33
2015-03-12,10.06,576.00,31014.36,723.05
2015-03-13,10.12,863.94,31205.51,767.57
2015-03-14,10.00,526.50,30803.45,729.21
2015-03-15,9.91,533.10,30552.28,659.73
2015-03-16,10.00,653.55,30835.69,510.66
2015-03-17,10.15,652.41,31344.26,396.01
2015-03-18,10.10,334.64,31179.39,417.76
2015-03-19,10.44,1005.74,32299.78,440.88
2015-03-20,10.41,444.79,32200.85,494.67
2015-03-21,10.59,815.96,32833.42,497.04
2015-03-22,10.63,565.02,32980.39,490.92
2015-03-23,10.56,470.56,32710.63,606.56
2015-03-24,10.56,766.12,32833.84,704.00
2015-03-25,10.46,675.89,32536.11,826.00
2015-03-26,10.61,1318.08,33114.46,1026.50
2015-03-27,10.40,1133.40,32659.06,1363.00
2015-03-28,10.31,1337.95,32377.30,1480.00
2015-03-29,10.50,1968.06,33268.00,1519.00
2015-03-30,10.64,2099.95,33771.71,1846.00
2015-03-31,10.13,1848.66,32178.30,2652.00
2015-04-01,10.70,3516.56,34069.66,2563.00
2015-04-02,10.83,2367.00,34521.89,2139.00
2015-04-03,10.76,2588.87,34210.23,2746.00
2015-04-04,10.57,2471.85,33551.42,2804.00
2015-04-05,10.46,2725.09,33444.49,2779.00
2015-04-06,10.28,3201.41,33141.83,3354.00
2015-04-07,10.56,4307.05,34226.68,3760.10
2015-04-08,10.48,3979.83,34024.00,4082.01
2015-04-09,10.60,4369.69,34433.97,4163.00
2015-04-10,10.67,4348.74,34643.71,4243.00
2015-04-11,10.35,3899.90,33691.45,4380.00
2015-04-12,10.51,4822.21,34481.29,4424.00
2015-04-13,10.62,5095.09,34828.58,4920.00
2015-04-14,10.05,4411.01,33168.44,5248.00
2015-04-15,10.91,6708.43,35827.14,5368.00
2015-04-16,11.24,5968.70,36859.94,5448.00
2015-04-17,11.11,5381.53,36436.52,5595.00
2015-04-18,10.77,5283.26,35369.92,5821.00
2015-04-19,10.78,5901.49,35436.34,5868.00
2015-04-20,10.64,5613.40,35006.72,5830.00
2015-04-21,10.51,6085.54,34773.74,6203.00
2015-04-22,10.34,6403.15,34456.68,6563.00
2015-04-23,10.60,7383.15,35553.84,6830.00
2015-04-24,10.74,7182.65,35805.05,7056.00
2015-04-25,10.82,6953.96,35975.54,6868.00
2015-04-26,10.80,6798.87,35995.11,6789.00
2015-04-27,11.00,7031.55,36478.19,6788.00
2015-04-28,11.02,6576.65,36451.71,6590.00
2015-04-29,10.80,6201.74,35760.94,6550.00
2015-04-30,10.76,6588.89,35713.11,6613.00
2015-05-01,10.75,6821.06,35796.54,6779.00
2015-05-02,10.70,6867.19,35658.08,6937.00
2015-05-03,10.64,7133.64,35740.68,7092.00
2015-05-04,10.76,7376.23,36135.85,7177.00
2015-05-05,10.66,7218.99,36020.78,7277.00
2015-05-06,10.77,7536.16,36320.60,7385.00
2015-05-07,10.92,7707.00,36804.59,7462.99
2015-05-08,11.12,7710.08,37241.11,7490.00
2015-05-09,10.99,7213.85,36854.03,7409.00
2015-05-10,10.87,7407.51,36853.05,7408.00
2015-05-11,11.01,8527.30,37992.78,7952.69
2015-05-12,10.63,8706.50,36792.93,9311.43
2015-05-13,10.76,9379.77,37051.84,9249.24
2015-05-14,10.58,8931.50,36514.89,9202.21
2015-05-15,10.50,9016.73,36381.25,9084.11
2015-05-16,10.96,9274.36,37271.68,8825.43
2015-05-17,11.16,8521.54,37716.43,8297.31
2015-05-18,11.19,7872.73,37528.13,7967.66
2015-05-19,10.97,7214.23,36475.58,7744.89
2015-05-20,10.83,7229.75,36143.00,7397.43
2015-05-21,10.82,7217.14,36111.41,7233.07
2015-05-22,10.85,7293.59,36245.68,7225.90
2015-05-23,10.86,7258.16,36296.91,7232.33
2015-05-24,10.79,7180.73,36076.52,7291.84
2015-05-25,10.77,7332.55,36033.57,7354.20
2015-05-26,10.73,7127.21,35827.13,7231.29
2015-05-27,10.66,7271.01,35898.39,7235.08
2015-05-28,10.79,7718.16,36515.57,7407.00
2015-05-29,10.82,7780.69,36607.79,7734.20
2015-05-30,10.70,7703.75,36178.14,7920.37
2015-05-31,10.68,8128.79,36369.79,8032.17
2015-06-01,10.71,8329.76,36550.28,8238.76
2015-06-02,10.62,8412.17,36419.14,8478.29
2015-06-03,10.52,8818.87,36414.44,8821.24
2015-06-04,10.62,9297.21,36978.40,9012.88
2015-06-05,10.79,9402.11,37477.29,9150.59
2015-06-06,10.93,9422.15,37863.44,9227.47
2015-06-07,11.00,9138.47,37718.89,9211.35
2015-06-08,10.82,8887.24,37130.46,9183.91
2015-06-09,10.75,9208.20,37334.56,9105.30
2015-06-10,10.68,9443.65,37555.82,9332.10
2015-06-11,10.69,9861.09,37739.05,9768.71
2015-06-12,10.64,10060.62,37595.88,10132.80
2015-06-13,10.70,10433.34,37973.36,10243.03
2015-06-14,10.89,10562.74,38513.30,10290.52
2015-06-15,10.97,10349.42,38540.80,10335.55
2015-06-16,10.89,10229.63,38311.73,10345.12
2015-06-17,10.79,10363.24,38229.12,10404.89
2015-06-18,10.87,10659.89,38593.59,10476.14
2015-06-19,10.80,10641.85,38463.52,10707.43
2015-06-20,10.95,11080.99,38897.08,10862.40
2015-06-21,11.02,10957.89,39021.21,10895.31
2015-06-22,10.96,10753.25,38812.26,10858.60
2015-06-23,10.87,10737.06,38629.72,10829.09
2015-06-24,10.91,10926.32,38781.46,10849.82
2015-06-25,10.93,10979.33,38839.27,10950.18
2015-06-26,11.06,10904.76,38946.93,10850.48
2015-06-27,11.01,10193.64,38655.34,10340.65
2015-06-28,11.02,10315.19,38683.96,10300.76
2015-06-29,10.94,10107.10,38454.89,10222.59
2015-06-30,11.09,10405.52,38983.04,10139.24
2015-07-01,11.10,10049.41,38913.04,10084.70
2015-07-02,11.11,9850.95,38616.66,10000.37
2015-07-03,10.97,9808.64,38490.84,9872.07
2015-07-04,11.04,10017.13,38741.23,9890.89
2015-07-05,11.13,10000.72,38949.84,9895.55
2015-07-06,11.32,9939.14,39296.39,9764.42
2015-07-07,11.19,9184.67,38477.00,9597.78
2015-07-08,11.06,9197.75,38092.04,9391.83
2015-07-09,11.00,9144.87,37865.50,9259.08
2015-07-10,10.90,9130.85,37618.24,9255.51
2015-07-11,10.96,9269.16,37820.50,9167.19
2015-07-12,11.01,9055.43,37846.39,9042.38
2015-07-13,11.17,8944.63,38028.79,8852.67
2015-07-14,11.04,8428.55,37551.17,8669.35
2015-07-15,10.84,8204.76,36944.57,8510.59
2015-07-16,10.79,8413.16,36893.62,8438.85
2015-07-17,10.79,8499.06,36943.97,8473.68
2015-07-18,10.89,8684.40,37257.52,8526.32
2015-07-19,11.04,8748.13,37660.41,8545.01
2015-07-20,10.94,8459.27,37358.73,8611.37
2015-07-21,10.90,8656.83,37262.84,8705.17
2015-07-22,10.72,8608.35,36932.51,8774.89
2015-07-23,10.90,9065.42,37469.45,8794.71
2015-07-24,11.00,8800.71,37600.79,8734.49
2015-07-25,11.11,8743.08,37811.53,8636.83
2015-07-26,10.98,8426.30,37467.16,8599.92
2015-07-27,11.02,8583.71,37563.55,8535.11
2015-07-28,11.04,8440.48,37502.62,8471.20
2015-07-29,10.98,8120.67,37201.83,8272.32
2015-07-30,10.93,8076.28,37061.28,8147.14
2015-07-31,10.69,7947.75,36413.01,8274.59
2015-08-01,10.67,8330.46,36441.76,8315.96
2015-08-02,10.81,8518.02,36853.58,8310.39
2015-08-03,10.78,8362.48,36813.02,8382.93
2015-08-04,10.86,8673.77,37179.70,8488.90
2015-08-05,10.96,8649.07,37431.35,8522.20
2015-08-06,11.02,8526.74,37514.86,8484.64
2015-08-07,11.07,8493.58,37593.82,8453.77
2015-08-08,11.09,8425.65,37666.68,8388.92
2015-08-09,11.11,8305.64,37599.31,8339.61
2015-08-10,11.04,8166.78,37361.01,8286.92
2015-08-11,10.95,7931.09,37026.81,8099.58
2015-08-12,10.96,7832.34,36928.32,7882.00
2015-08-13,10.80,7578.53,36453.34,7818.00
2015-08-14,10.76,7904.11,36463.47,7899.00
2015-08-15,10.73,7915.61,36371.46,7962.00
2015-08-16,10.69,7888.68,36208.18,7971.00
2015-08-17,10.55,7807.41,35848.00,7989.00
2015-08-18,10.59,8048.83,35996.42,7974.00
2015-08-19,10.66,8076.90,36236.22,7956.00
2015-08-20,10.76,8111.32,36516.52,7970.00
2015-08-21,10.71,7832.34,36249.43,7967.00
2015-08-22,10.74,8052.80,36455.32,7949.00
2015-08-23,10.81,8052.97,36669.48,7945.00
2015-08-24,10.89,8150.91,36939.05,8015.00
2015-08-25,10.98,8187.48,37201.83,8055.00
2015-08-26,11.05,8130.92,37415.86,8023.01
2015-08-27,11.07,7959.05,37376.27,7979.01
2015-08-28,11.01,7877.33,37172.63,7980.00
2015-08-29,10.96,7900.97,37057.52,7959.00
2015-08-30,10.95,7954.31,37046.23,7960.00
2015-08-31,11.02,8000.84,37299.79,7873.00
2015-09-01,11.10,7810.04,37361.35,7779.00
2015-09-02,11.08,7723.81,37299.49,7755.00
2015-09-03,10.98,7601.53,37028.80,7738.00
2015-09-04,10.67,7168.10,36031.31,7671.00
2015-09-05,10.94,7846.65,36639.55,7540.00
2015-09-06,11.01,7437.30,36711.55,7401.00
2015-09-07,10.97,7161.70,36465.01,7286.00
2015-09-08,10.85,7056.85,36193.00,7193.99
2015-09-09,10.89,7186.75,36319.44,7123.00
2015-09-10,11.06,7234.30,36726.64,7029.00
2015-09-11,11.00,6808.38,36457.64,6944.00
2015-09-12,10.97,6764.51,36349.57,6819.00
2015-09-13,11.04,6869.82,36585.24,6751.00
2015-09-14,11.19,6847.34,36950.88,6663.00
2015-09-15,11.28,6470.82,37099.30,6395.99
2015-09-16,11.29,6173.89,37061.40,6193.00
2015-09-17,11.06,5508.70,36301.14,5892.00
2015-09-18,11.26,5902.48,36907.06,5597.00
2015-09-19,11.10,5039.21,36201.37,5395.00
2015-09-20,10.76,4747.10,35078.93,5313.00
2015-09-21,10.74,5243.04,35225.79,5169.00
2015-09-22,10.85,5126.14,35533.51,4971.00
2015-09-23,10.89,5027.26,35676.84,4955.00
2015-09-24,10.97,5072.77,35837.05,4992.00
2015-09-25,11.02,5115.38,35992.52,5037.00
2015-09-26,10.89,4875.16,35552.50,5097.00
2015-09-27,10.82,5080.71,35458.71,5128.00
2015-09-28,10.83,5136.35,35491.14,5120.00
2015-09-29,10.97,5316.54,35936.50,5092.00
2015-09-30,10.98,5053.05,35861.23,5091.00
2015-10-01,10.78,4731.03,35204.77,5062.00
2015-10-02,10.78,5034.04,35190.96,5041.00
2015-10-03,10.94,5295.75,35751.78,5013.00
2015-10-04,10.95,4932.93,35771.47,4923.00
2015-10-05,10.97,4864.75,35733.29,4884.00
2015-10-06,10.88,4513.45,35323.61,4720.00
2015-10-07,10.75,4294.69,34878.69,4519.00
2015-10-08,10.87,4282.80,34882.27,4281.00
2015-10-09,10.82,3338.00,34721.61,3419.00
2015-10-10,10.83,3391.19,34745.78,3379.00
2015-10-11,10.89,3453.22,34950.52,3350.00
2015-10-12,10.91,3349.68,34963.77,3343.00
2015-10-13,10.95,3325.43,35089.58,3262.00
2015-10-14,10.90,3078.60,34918.21,3165.00
2015-10-15,10.85,1821.25,34282.02,2142.00
2015-10-16,10.90,1954.57,34459.68,1865.00
2015-10-17,10.77,1569.12,33997.76,1802.00
2015-10-18,10.69,1663.48,33719.04,1804.00
2015-10-19,10.46,1465.78,32917.28,1870.00
2015-10-20,10.30,1643.51,32380.77,1914.00
2015-10-21,10.22,1576.21,32115.41,1710.00
2015-10-22,10.25,1390.50,31650.28,1625.00
2015-10-23,10.33,878.00,31803.76,800.62
2015-10-24,10.42,591.51,32109.52,437.36
2015-10-25,10.42,445.56,32109.52,445.56
2015-10-26,10.35,318.82,31862.35,443.43
2015-10-27,10.48,729.70,32321.38,498.27
2015-10-28,10.39,383.20,32015.15,537.59
2015-10-29,10.29,354.50,31666.36,530.35
2015-10-30,10.46,829.09,32253.38,533.13
2015-10-31,10.48,570.09,32321.38,535.81
2015-11-01,10.51,564.41,32429.38,509.96
2015-11-02,10.60,661.69,32768.25,490.84
2015-11-03,10.53,424.70,32523.29,548.20
2015-11-04,10.59,668.29,32738.75,559.66
2015-11-05,10.49,374.44,32373.13,558.77
2015-11-06,10.65,857.84,32962.78,560.56
2015-11-07,10.59,447.53,32735.80,561.97
2015-11-08,10.64,660.15,32925.44,564.54
2015-11-09,10.38,354.84,31979.92,831.54
2015-11-10,10.14,729.38,31127.27,1159.26
2015-11-11,9.98,850.42,30555.88,1138.50
2015-11-12,9.71,667.58,29602.51,1148.24
2015-11-13,9.41,631.49,28570.75,1151.67
2015-11-14,9.14,713.14,27700.00,1152.14
2015-11-15,8.46,70.36,25563.57,1147.48
2015-11-16,8.25,809.49,24926.60,1130.63
2015-11-17,8.08,927.96,24429.50,1178.58
2015-11-18,8.10,640.11,24487.98,610.63
2015-11-19,8.05,481.27,24381.08,535.17
2015-11-20,8.30,877.38,25066.29,531.92
2015-11-21,8.37,633.68,25265.76,533.11
2015-11-22,8.42,609.31,25417.38,532.87
2015-11-23,8.45,676.58,25499.94,634.96
2015-11-24,8.46,629.64,25529.21,614.88
2015-11-25,8.59,870.93,25953.70,656.92
2015-11-26,8.38,387.23,25318.44,707.51
2015-11-27,8.29,580.36,25050.10,715.65
2015-11-28,8.25,664.25,24945.30,717.09
2015-11-29,8.23,658.05,24868.12,696.96
2015-11-30,8.18,592.25,24721.91,665.96
2015-12-01,8.24,569.16,24885.23,486.82
2015-12-02,8.38,581.45,25289.72,377.52
2015-12-03,8.53,598.21,25732.75,374.85
2015-12-04,8.59,464.87,25926.25,367.31
2015-12-05,8.73,602.40,26377.75,374.77
2015-12-06,8.81,508.95,26635.75,378.87
2015-12-07,8.99,678.33,27216.25,385.66
2015-12-08,9.04,463.62,27377.50,382.32
2015-12-09,9.11,496.90,27603.25,383.08
2015-12-10,9.25,620.59,28063.93,388.33
