date,af,wz,mn,mx,mm,qv
2015-03-13,266565.00,40.56,36.10,68.50,50.03,304.08
2015-03-14,268084.00,40.46,41.90,61.20,48.87,305.02
2015-03-15,269682.00,40.43,46.50,52.20,48.85,309.05
2015-03-16,271539.00,40.37,47.50,58.70,52.16,311.06
2015-03-17,273586.00,40.36,43.80,57.30,49.59,313.00
2015-03-18,275789.00,40.38,35.60,57.20,46.86,313.08
2015-03-19,277964.00,40.30,33.60,60.90,46.14,304.09
2015-03-20,280000.00,40.41,35.60,71.70,50.78,305.02
2015-03-21,282194.00,40.39,45.00,61.30,52.12,304.01
2015-03-22,284211.00,40.40,36.70,64.20,48.44,305.02
2015-03-23,286387.00,40.36,40.90,53.20,46.45,305.02
2015-03-24,288497.00,40.19,33.90,47.10,40.63,308.04
2015-03-25,290238.00,40.22,31.50,52.30,41.21,310.00
2015-03-26,291835.00,40.35,35.00,63.90,47.97,312.08
2015-03-27,293550.00,40.70,39.50,73.80,54.00,308.04
2015-03-28,295387.00,40.64,43.30,56.30,50.12,308.04
2015-03-29,297424.00,40.56,35.40,64.80,48.89,309.05
2015-03-30,299547.00,40.60,37.40,73.50,53.33,308.04
2015-03-31,301602.00,40.70,42.90,65.90,51.59,308.04
2015-04-01,303627.00,40.41,36.30,48.30,42.04,586.84
2015-04-02,305228.00,40.40,29.10,50.20,37.88,603.99
2015-04-03,306718.00,40.37,28.30,54.20,41.08,603.99
2015-04-04,308016.00,40.81,37.90,53.80,45.02,603.98
2015-04-05,309200.00,40.69,41.90,54.60,45.45,605.99
2015-04-06,310109.00,40.61,34.90,49.50,41.96,609.09
2015-04-07,310979.00,40.64,35.80,57.30,44.77,606.01
2015-04-08,311693.00,40.59,38.90,56.40,47.26,609.02
2015-04-09,312368.00,40.59,36.70,57.80,47.68,607.99
2015-04-10,313005.00,40.59,35.60,65.50,49.62,609.02
2015-04-11,313483.00,40.63,40.60,54.50,46.77,609.02
2015-04-12,314200.00,40.75,33.70,53.40,43.83,604.99
2015-04-13,314679.00,40.87,34.90,74.30,52.51,605.99
2015-04-14,315159.00,40.85,37.10,57.60,44.30,611.02
2015-04-15,315758.00,40.86,33.70,55.90,43.68,607.01
2015-04-16,316239.00,40.78,33.50,59.30,47.07,603.98
2015-04-17,316760.00,41.00,36.20,68.30,52.42,601.97
2015-04-18,317442.00,40.95,40.40,71.00,56.44,604.99
2015-04-19,318285.00,41.02,43.30,66.90,54.81,607.01
2015-04-20,319292.00,41.04,40.50,69.70,54.72,607.01
2015-04-21,320582.00,40.95,40.20,73.50,56.60,609.02
2015-04-22,322203.00,40.84,42.40,71.10,57.20,611.04
2015-04-23,324112.00,40.91,42.90,65.10,55.32,607.01
2015-04-24,326194.00,41.00,43.80,54.50,49.19,609.02
2015-04-25,328161.00,41.13,38.80,53.60,46.59,611.04
2015-04-26,329846.00,41.28,37.80,58.80,48.61,607.01
2015-04-27,331251.00,41.00,36.40,66.20,51.49,607.01
2015-04-28,332618.00,41.06,40.90,79.00,59.33,608.02
2015-04-29,334319.00,41.21,46.50,72.30,60.43,604.99
2015-04-30,335985.00,41.18,39.80,67.90,55.26,353.42
2015-05-01,338036.00,,41.90,75.50,58.13,564.66
2015-05-02,340262.00,,43.60,76.50,60.15,599.95
2015-05-03,342710.00,,48.10,77.50,62.10,599.95
2015-05-04,345171.00,,47.60,79.40,63.29,613.92
2015-05-05,347729.00,,52.60,70.00,62.01,605.36
2015-05-06,350427.00,,43.00,63.00,53.77,599.95
2015-05-07,352925.00,,43.90,55.20,48.00,599.95
2015-05-08,355216.00,,47.50,63.30,53.12,599.95
2015-05-09,357171.00,,44.70,73.70,58.66,599.95
2015-05-10,358914.00,,43.30,68.50,57.08,599.95
2015-05-11,360662.00,,49.10,70.70,57.58,599.95
2015-05-12,362243.00,,48.10,70.00,57.49,559.11
2015-05-13,364221.00,,41.30,65.60,53.33,589.94
2015-05-14,365855.00,,47.70,74.20,58.96,599.95
2015-05-15,367802.00,,50.90,64.20,56.66,615.07
2015-05-16,369624.00,,51.50,63.80,56.03,608.02
2015-05-17,371496.00,,47.60,65.20,56.10,607.01
2015-05-18,373373.00,41.47,52.90,67.80,58.38,609.02
2015-05-19,375573.00,41.44,50.30,62.10,54.36,613.06
2015-05-20,377959.00,41.82,51.40,64.80,56.97,609.02
2015-05-21,380584.00,41.72,51.30,66.90,57.79,603.98
2015-05-22,383264.00,41.66,47.60,63.20,54.92,599.95
2015-05-23,386094.00,41.57,50.80,70.40,59.04,599.95
2015-05-24,388753.00,41.92,50.80,72.10,59.97,597.93
2015-05-25,391651.00,41.86,49.90,74.00,60.36,597.93
2015-05-26,394468.00,41.66,48.60,73.60,60.79,603.98
2015-05-27,397157.00,41.88,49.90,71.60,60.46,607.01
2015-05-28,398226.00,41.88,47.00,75.60,61.77,1359.21
2015-05-29,398554.00,41.86,53.00,81.40,67.25,1589.11
2015-05-30,398926.00,41.97,58.30,80.70,69.01,1598.19
2015-05-31,399297.00,42.00,56.40,87.10,71.48,1587.09
2015-06-01,400324.00,42.18,58.50,76.90,65.84,1505.92
2015-06-02,400884.00,42.06,53.70,73.00,62.98,1546.26
2015-06-03,401165.00,42.25,50.40,73.20,61.34,1601.21
2015-06-04,401210.00,42.26,50.70,79.50,63.55,1597.18
2015-06-05,400930.00,42.18,54.90,81.40,65.23,1611.80
2015-06-06,400978.00,42.45,54.60,83.30,66.72,1619.86
2015-06-07,400697.00,42.51,54.70,85.20,69.53,1622.89
2015-06-08,400417.00,42.60,60.00,92.20,75.34,1608.72
2015-06-09,400324.00,42.49,63.00,95.00,77.22,1611.75
2015-06-10,400091.00,42.63,65.80,83.60,73.33,1618.81
2015-06-11,399577.00,42.73,60.10,86.50,74.01,1606.71
2015-06-12,398926.00,42.79,57.30,82.00,71.07,1606.28
2015-06-13,397947.00,42.78,49.40,80.10,66.20,1612.81
2015-06-14,396833.00,42.91,50.00,84.50,67.69,116.82
2015-06-15,395673.00,42.92,56.20,89.80,72.86,1613.81
2015-06-16,394330.00,43.04,58.80,84.80,73.02,1606.21
2015-06-17,392897.00,43.10,56.80,89.60,73.53,1608.77
2015-06-18,391466.00,43.01,58.80,91.60,74.76,1644.97
2015-06-19,389854.00,43.18,57.10,81.70,71.26,1600.20
2015-06-20,388157.00,43.34,54.70,84.50,70.35,1600.20
2015-06-21,386461.00,43.42,60.20,86.60,72.25,1603.28
2015-06-22,384633.00,43.23,55.70,85.70,71.40,1606.76
2015-06-23,382764.00,43.62,57.10,91.40,74.12,1641.99
2015-06-24,380628.00,43.49,58.70,91.90,75.41,1721.20
2015-06-25,378502.00,43.60,59.70,92.40,77.32,1726.24
2015-06-26,376291.00,43.83,62.10,102.10,81.44,1727.25
2015-06-27,374135.00,43.71,64.10,101.30,80.93,1722.21
2015-06-28,371943.00,43.93,69.70,108.00,86.28,1709.10
2015-06-29,369624.00,43.97,76.00,102.60,87.96,1760.02
2015-06-30,367227.00,44.01,73.80,98.90,85.99,1809.93
2015-07-01,364751.00,44.13,65.60,99.10,82.65,1425.26
2015-07-02,362155.00,44.24,65.60,100.20,83.22,1814.92
2015-07-03,359656.00,44.39,67.40,98.40,83.63,1811.89
2015-07-04,357042.00,44.38,66.80,97.50,82.73,1816.94
2015-07-05,354438.00,44.49,69.10,83.20,75.94,1820.97
2015-07-06,352019.00,44.60,66.40,90.90,78.15,1830.10
2015-07-07,349484.00,44.80,64.60,91.20,76.24,1832.12
2015-07-08,346918.00,44.90,64.60,81.30,72.25,1747.87
2015-07-09,344364.00,44.94,62.20,88.90,74.48,1714.14
2015-07-10,341697.00,45.13,63.40,74.30,69.19,1715.15
2015-07-11,338917.00,45.12,57.90,82.80,67.03,1725.23
2015-07-12,336279.00,45.37,57.00,84.10,67.71,1732.79
2015-07-13,333655.00,45.45,56.40,78.30,65.26,1739.85
2015-07-14,331043.00,45.53,56.20,82.30,69.17,1751.95
2015-07-15,328243.00,45.82,58.20,84.70,72.33,1758.00
2015-07-16,325418.00,45.74,58.00,83.20,71.94,1764.05
2015-07-17,322607.00,45.89,57.10,73.20,67.11,1763.05
2015-07-18,319816.00,46.23,58.90,80.20,66.63,1774.14
2015-07-19,317040.00,46.41,53.20,88.40,70.49,1781.16
2015-07-20,314320.00,46.47,58.50,91.50,75.63,1778.17
2015-07-21,311455.00,46.48,60.10,90.00,75.11,1785.17
2015-07-22,309002.00,46.82,61.90,85.70,69.69,1788.70
2015-07-23,306208.00,47.02,58.60,83.20,69.99,1794.75
2015-07-24,303471.00,47.03,58.50,88.20,73.29,1788.70
2015-07-25,300632.00,47.29,59.60,87.90,74.20,1800.80
2015-07-26,297848.00,47.37,57.90,85.80,72.79,1802.82
2015-07-27,295003.00,47.59,57.10,71.00,64.72,1820.97
2015-07-28,292214.00,47.67,48.30,78.70,63.80,1814.97
2015-07-29,289405.00,48.14,51.40,87.50,69.60,1811.95
2015-07-30,286611.00,47.98,55.50,93.40,73.84,1819.00
2015-07-31,283798.00,48.25,59.20,96.20,78.14,1782.20
2015-08-01,280966.00,48.45,61.50,99.00,80.56,1705.07
2015-08-02,278112.00,48.66,63.80,99.30,81.33,1723.22
2015-08-03,275238.00,48.77,68.10,85.60,75.82,1723.22
2015-08-04,272964.00,48.95,63.30,91.30,77.29,1723.22
2015-08-05,270117.00,49.05,61.40,78.60,68.48,1725.23
2015-08-06,267651.00,49.21,55.50,83.50,68.68,1719.13
2015-08-07,264906.00,49.46,55.20,82.40,67.54,1726.24
2015-08-08,262251.00,49.56,58.60,80.70,67.28,1738.85
2015-08-09,259571.00,49.84,58.40,87.80,72.70,1758.00
2015-08-10,256798.00,50.02,65.90,89.10,75.80,1755.99
2015-08-11,254040.00,50.02,62.30,96.40,78.47,1768.03
2015-08-12,251225.00,50.23,69.80,96.00,82.22,1753.92
2015-08-13,248392.00,50.39,65.80,99.50,82.51,1756.94
2015-08-14,245642.00,50.65,71.00,97.00,85.10,1768.03
2015-08-15,242700.00,50.75,61.30,82.70,73.38,1847.49
2015-08-16,239742.00,50.91,53.90,86.20,70.05,1811.89
2015-08-17,236869.00,51.09,53.40,83.50,70.02,1802.82
2015-08-18,233845.00,51.26,55.50,83.60,70.72,1814.97
2015-08-19,230942.00,51.43,58.20,85.00,71.67,1821.02
2015-08-20,229262.00,51.39,56.80,88.90,72.36,1146.96
2015-08-21,228492.00,51.03,55.70,83.70,71.13,615.00
2015-08-22,227723.00,51.09,55.10,81.80,69.54,615.08
2015-08-23,226955.00,51.24,53.40,90.60,71.20,610.03
2015-08-24,226156.00,51.27,59.10,95.70,75.72,610.03
2015-08-25,225324.00,51.34,60.30,95.90,77.24,607.99
2015-08-26,224493.00,51.37,60.10,95.70,76.93,601.97
2015-08-27,223928.00,51.52,61.60,89.90,74.95,608.02
2015-08-28,223333.00,51.48,59.40,95.40,75.72,596.93
2015-08-29,222473.00,51.55,69.10,89.10,76.74,601.97
2015-08-30,221780.00,51.69,58.00,78.60,68.66,605.99
2015-08-31,221122.00,51.60,51.80,81.90,66.63,608.02
2015-09-01,220431.00,51.79,54.10,88.80,70.81,608.02
2015-09-02,219674.00,51.78,56.20,85.70,70.23,613.06
2015-09-03,218953.00,51.79,61.10,74.10,66.39,624.31
2015-09-04,218298.00,51.85,54.00,76.40,62.59,613.06
2015-09-05,217546.00,51.99,45.60,58.70,53.00,608.12
2015-09-06,216861.00,51.87,40.20,70.40,54.77,608.02
2015-09-07,216177.00,52.10,44.20,74.90,60.10,610.03
2015-09-08,215428.00,52.16,46.60,79.30,62.68,605.99
2015-09-09,214715.00,52.13,50.20,88.30,67.61,604.99
2015-09-10,214066.00,52.32,52.80,89.50,69.90,559.95
2015-09-11,213321.00,52.33,53.40,90.30,70.91,597.93
2015-09-12,212610.00,52.40,53.50,92.70,71.88,609.98
2015-09-13,211868.00,52.47,60.40,86.40,72.75,602.98
2015-09-14,211127.00,52.52,56.60,71.70,62.91,598.92
2015-09-15,210998.00,52.00,53.00,66.90,57.84,356.93
2015-09-16,211063.00,51.64,49.40,61.80,54.86,305.02
2015-09-17,211096.00,51.62,45.60,61.70,52.75,305.01
2015-09-18,211096.00,51.83,43.20,67.00,53.64,295.93
2015-09-19,210998.00,51.84,43.70,74.30,57.71,305.01
2015-09-20,210870.00,51.85,47.70,83.10,62.98,305.01
2015-09-21,210710.00,51.94,50.80,82.50,65.29,310.06
2015-09-22,210517.00,52.01,52.10,85.60,66.53,306.03
2015-09-23,210357.00,52.06,52.20,82.20,65.47,306.03
2015-09-24,210132.00,52.06,51.70,88.20,66.19,302.02
2015-09-25,209972.00,52.14,54.20,90.30,69.58,303.00
2015-09-26,209812.00,52.25,60.40,83.40,69.87,299.98
2015-09-27,209587.00,52.14,51.50,78.60,63.52,296.95
2015-09-28,209395.00,52.24,48.90,81.50,63.26,296.95
2015-09-29,209139.00,52.37,50.70,85.80,65.74,301.99
2015-09-30,208884.00,52.38,53.50,80.70,65.67,303.00
2015-10-01,208629.00,52.48,59.10,75.30,65.83,299.97
2015-10-02,208629.00,52.45,55.80,74.20,62.60,298.97
2015-10-03,208565.00,52.54,48.40,66.50,57.33,297.96
2015-10-04,208373.00,52.61,45.50,72.30,56.81,300.98
2015-10-05,208214.00,52.78,47.90,76.00,59.86,311.07
2015-10-06,208023.00,52.69,49.30,77.50,61.37,307.03
2015-10-07,207863.00,52.67,48.80,76.60,61.87,304.00
2015-10-08,207671.00,52.78,56.10,77.30,64.15,300.98
2015-10-09,207513.00,52.83,53.70,84.30,64.59,301.99
2015-10-10,207227.00,52.93,51.60,85.40,67.83,306.03
2015-10-11,207003.00,53.07,51.10,76.00,60.94,306.03
2015-10-12,206782.00,52.85,43.30,79.20,57.57,304.01
2015-10-13,206528.00,53.03,46.70,80.50,60.85,295.94
2015-10-14,206306.00,53.17,48.10,81.30,61.75,303.99
2015-10-15,206083.00,53.22,46.60,82.00,60.34,298.97
2015-10-16,205831.00,53.21,49.20,83.70,62.54,300.98
2015-10-17,205545.00,53.23,50.30,74.00,59.39,300.98
2015-10-18,205388.00,53.40,53.20,64.90,57.64,305.02
2015-10-19,205261.00,53.39,50.90,59.40,55.50,308.04
2015-10-20,205198.00,53.31,47.50,66.10,55.10,299.98
2015-10-21,205040.00,53.34,43.80,65.30,52.63,304.01
2015-10-22,204882.00,53.35,42.20,63.70,51.94,303.00
2015-10-23,204692.00,53.38,39.00,63.10,49.94,300.98
2015-10-24,204566.00,53.48,45.00,67.60,54.11,297.96
2015-10-25,204376.00,53.49,46.70,63.40,53.10,303.00
2015-10-26,204125.00,53.61,41.10,57.40,49.12,305.02
2015-10-27,203936.00,53.64,32.40,60.50,44.70,300.98
2015-10-28,203747.00,53.64,40.20,56.70,47.10,299.98
2015-10-29,203465.00,53.58,43.40,54.40,48.95,289.89
2015-10-30,203402.00,53.92,36.70,46.20,41.56,292.92
2015-10-31,203307.00,53.84,41.80,61.50,50.67,295.94
2015-11-01,203369.00,53.90,47.10,56.70,49.57,298.97
2015-11-02,203432.00,53.94,41.70,47.00,44.19,299.98
2015-11-03,203369.00,53.87,35.90,46.60,41.75,295.94
2015-11-04,203307.00,53.89,32.50,44.40,37.54,295.94
2015-11-05,203181.00,53.85,30.80,44.90,36.86,292.92
2015-11-06,202992.00,53.87,34.10,48.80,40.79,306.03
2015-11-07,202804.00,53.87,31.00,49.80,39.11,296.95
2015-11-08,202522.00,53.81,32.40,52.90,42.02,292.92
2015-11-09,202459.00,53.58,35.50,44.30,39.53,296.95
2015-11-10,202334.00,53.34,31.70,45.60,37.39,292.92
2015-11-11,202052.00,53.18,29.10,43.20,36.41,291.91
2015-11-12,201864.00,53.00,31.50,46.30,37.84,291.91
2015-11-13,201646.00,52.94,30.20,52.60,39.19,287.88
2015-11-14,201396.00,52.77,33.20,56.30,42.74,292.92
2015-11-15,201177.00,52.63,34.80,51.80,42.08,291.91
2015-11-16,200896.00,52.10,33.50,40.30,36.54,303.00
2015-11-17,200521.00,52.14,33.00,43.40,37.72,299.98
2015-11-18,200366.00,51.81,30.20,44.50,39.45,293.93
2015-11-19,200304.00,52.01,29.20,41.70,34.45,291.91
2015-11-20,200148.00,51.65,27.50,41.70,35.51,269.95
2015-11-21,199743.00,51.55,20.80,40.80,28.67,298.97
2015-11-22,199339.00,51.28,23.00,46.10,32.60,292.92
2015-11-23,198998.00,51.04,27.60,46.30,35.71,290.89
2015-11-24,198720.00,50.78,33.80,45.70,38.98,295.93
2015-11-25,198688.00,50.31,33.40,38.60,34.89,306.35
2015-11-26,198472.00,50.04,23.50,39.00,30.51,292.91
2015-11-27,197976.00,49.72,15.60,29.30,20.92,291.89
2015-11-28,197451.00,49.47,14.80,27.20,18.87,292.91
2015-11-29,196866.00,49.22,13.30,25.90,18.79,295.93
2015-11-30,196404.00,48.90,15.30,24.80,18.29,298.97
2015-12-01,195880.00,48.73,13.90,29.50,19.92,293.92
2015-12-02,195482.00,48.49,18.60,32.60,26.13,291.90
2015-12-03,195053.00,48.26,30.30,43.00,37.29,301.98
2015-12-04,195084.00,47.88,32.60,40.80,36.65,297.95
2015-12-05,194716.00,47.52,28.70,38.00,33.49,301.48
2015-12-06,194533.00,47.38,33.90,38.00,35.45,295.93
2015-12-07,194503.00,47.20,34.60,39.30,36.78,297.95
2015-12-08,194533.00,47.05,37.60,44.80,41.05,293.92
2015-12-09,194716.00,46.65,35.60,50.60,39.79,310.05
2015-12-10,194900.00,46.17,33.00,44.20,37.07,299.97
2015-12-11,195084.00,46.03,30.40,38.10,32.77,320.05
2015-12-12,195114.00,46.06,30.10,37.70,33.38,314.95
2015-12-13,195575.00,45.90,32.90,37.60,34.84,385.07
2015-12-14,195575.00,45.41,30.20,38.20,34.53,309.04
2015-12-15,195543.00,45.52,21.80,38.30,28.54,305.01
2015-12-16,195421.00,45.49,19.10,31.60,25.83,313.07
2015-12-17,195329.00,45.22,17.40,24.70,21.13,307.02
2015-12-18,195452.00,44.94,24.70,34.90,29.87,303.00
2015-12-19,195452.00,44.90,31.90,38.90,35.21,297.96
2015-12-20,195605.00,44.80,26.00,33.90,30.23,298.97
2015-12-21,196065.00,44.54,28.50,41.30,32.79,304.01
2015-12-22,195912.00,44.37,24.40,37.20,33.11,309.05
2015-12-23,195942.00,44.12,26.30,32.10,29.27,310.06
2015-12-24,195880.00,43.95,12.10,29.30,24.83,312.07
2015-12-25,195698.00,43.75,6.70,20.80,14.46,307.02
2015-12-26,195421.00,43.46,5.50,18.80,9.99,305.01
2015-12-27,195175.00,43.15,5.90,21.40,14.06,299.97
2015-12-28,195023.00,43.00,13.30,23.50,17.61,297.95
2015-12-29,194870.00,42.87,10.50,20.80,15.52,296.94
2015-12-30,194778.00,42.71,12.00,27.60,18.27,299.97
2015-12-31,194594.00,42.42,4.60,20.10,9.34,303.00
2016-01-01,194411.00,42.12,3.90,20.80,10.90,298.97
2016-01-02,194136.00,41.88,9.90,31.50,20.47,307.03
2016-01-03,194106.00,41.92,28.30,40.40,34.11,298.97
2016-01-04,194045.00,41.85,30.80,44.60,36.14,299.97
2016-01-05,194168.00,41.88,36.70,41.90,39.35,296.94
2016-01-06,194258.00,41.73,35.90,40.80,38.09,304.00
2016-01-07,194229.00,41.32,32.50,42.90,36.13,309.05
2016-01-08,194197.00,41.26,25.40,37.30,31.27,303.00
2016-01-09,194168.00,41.36,19.70,33.30,25.29,304.01
2016-01-10,193923.00,41.17,12.10,28.20,18.96,307.03
2016-01-11,193618.00,40.98,10.00,22.70,17.46,302.99
2016-01-12,193557.00,40.74,18.20,27.70,22.81,297.95
2016-01-13,193467.00,40.61,20.70,33.50,27.68,306.02
2016-01-14,193406.00,40.61,27.70,39.50,31.54,307.02
2016-01-15,193406.00,40.52,27.90,38.30,31.22,309.04
2016-01-16,193406.00,40.37,25.60,41.30,31.04,306.02
2016-01-17,193435.00,40.34,24.70,40.10,32.27,296.94
2016-01-18,193496.00,40.26,29.60,44.60,35.88,299.98
2016-01-19,193618.00,40.15,26.40,37.10,32.27,298.97
2016-01-20,193435.00,40.14,25.60,39.00,33.99,321.15
2016-01-21,193314.00,40.04,26.80,37.40,32.22,325.18
2016-01-22,193284.00,39.97,30.30,39.30,34.49,314.09
2016-01-23,193284.00,39.97,32.30,39.40,35.98,311.07
2016-01-24,193223.00,40.01,26.60,42.10,35.41,312.08
2016-01-25,193101.00,39.83,18.60,34.50,24.88,309.05
2016-01-26,192888.00,39.63,14.90,33.10,21.81,317.12
2016-01-27,192646.00,39.52,18.00,35.50,25.05,317.12
2016-01-28,192676.00,39.41,20.90,34.20,28.41,301.99
2016-01-29,192858.00,39.25,30.70,38.30,33.94,305.02
2016-01-30,192766.00,39.47,24.40,37.40,31.09,305.02
2016-01-31,192646.00,39.38,15.50,34.50,24.23,304.01
2016-02-01,192493.00,39.26,6.00,30.00,17.72,305.02
2016-02-02,192221.00,38.77,7.80,29.10,16.27,306.03
2016-02-03,192008.00,38.68,8.20,27.70,17.25,305.02
2016-02-04,191918.00,38.66,21.00,36.40,29.08,304.01
2016-02-05,191918.00,39.20,24.20,38.80,29.81,298.97
2016-02-06,191949.00,38.81,23.50,41.20,29.85,298.97
2016-02-07,191857.00,39.13,23.20,40.60,30.73,303.00
2016-02-08,191888.00,39.21,23.10,38.10,29.42,304.01
2016-02-09,191857.00,39.06,21.20,40.70,28.93,305.02
2016-02-10,191828.00,38.91,22.80,41.40,30.17,307.03
2016-02-11,191949.00,38.97,27.00,42.20,33.41,305.02
2016-02-12,192039.00,39.00,27.60,44.70,34.76,305.02
2016-02-13,192069.00,39.33,30.20,47.40,38.51,303.00
2016-02-14,192372.00,39.49,33.50,44.30,38.86,299.98
2016-02-15,192766.00,39.64,38.70,53.70,46.63,298.97
2016-02-16,193253.00,39.46,34.30,48.60,39.60,296.95
2016-02-17,193831.00,38.86,35.60,43.70,39.23,298.97
2016-02-18,194288.00,38.98,36.90,45.60,41.26,306.02
2016-02-19,194778.00,39.23,33.40,43.80,38.67,308.04
2016-02-20,195114.00,39.44,30.70,45.40,37.39,309.05
2016-02-21,195359.00,39.19,24.70,44.30,33.49,309.05
2016-02-22,195698.00,39.20,27.20,45.80,35.60,311.07
2016-02-23,195880.00,39.10,22.20,41.50,30.33,306.71
2016-02-24,196096.00,38.81,24.40,41.80,31.56,307.02
2016-02-25,196343.00,38.81,24.20,46.80,33.45,306.02
2016-02-26,196527.00,38.66,28.00,47.90,37.48,309.84
2016-02-27,197019.00,38.79,34.50,47.60,39.47,306.04
2016-02-28,197358.00,38.94,31.20,48.80,39.10,299.97
2016-02-29,197884.00,39.31,35.90,48.30,41.15,300.17
2016-03-01,198348.00,39.28,35.90,49.00,40.62,290.89
2016-03-02,198905.00,39.40,35.00,54.20,44.85,302.99
2016-03-03,199433.00,39.24,35.40,49.80,41.28,304.01
2016-03-04,199962.00,39.34,33.40,53.10,42.14,297.96
2016-03-05,200708.00,39.49,39.20,54.50,44.55,305.02
2016-03-06,202680.00,39.55,35.00,49.70,43.38,304.01
2016-03-07,204472.00,39.52,30.10,49.40,38.18,308.03
2016-03-08,205956.00,39.64,34.10,50.20,41.07,312.07
2016-03-09,207227.00,39.59,37.20,49.10,41.03,312.07
2016-03-10,208532.00,39.70,38.30,43.90,41.02,316.10
2016-03-11,210581.00,39.79,40.10,52.00,44.74,309.05
2016-03-12,212998.00,39.97,40.70,53.40,46.24,301.99
2016-03-13,215916.00,39.83,37.30,41.90,39.66,307.03
2016-03-14,219019.00,39.83,33.60,41.80,38.24,314.09
2016-03-15,221188.00,39.78,31.80,39.50,34.92,311.06
2016-03-16,223034.00,39.93,32.00,44.80,37.66,311.05
2016-03-17,224560.00,40.02,31.30,48.00,39.69,307.00
2016-03-18,226022.00,40.06,26.70,47.60,36.27,306.02
2016-03-19,227289.00,40.35,29.40,54.70,40.44,305.01
2016-03-20,228593.00,40.45,34.10,61.50,46.90,305.01
2016-03-21,230538.00,40.53,40.10,52.30,46.13,305.01
2016-03-22,232595.00,40.37,37.10,46.10,41.01,305.01
2016-03-23,234760.00,40.39,37.00,50.50,43.35,297.96
2016-03-24,236801.00,40.28,37.30,51.70,42.48,296.95
2016-03-25,238817.00,40.30,33.30,46.10,39.16,296.95
2016-03-26,240531.00,40.26,26.40,49.50,38.17,298.97
2016-03-27,242252.00,40.41,37.30,43.60,39.69,311.07
2016-03-28,243735.00,40.81,29.70,51.00,39.70,306.02
2016-03-29,245190.00,40.63,38.20,49.80,42.84,303.99
2016-03-30,246684.00,40.68,34.60,59.10,47.08,301.98
2016-03-31,248670.00,40.68,35.90,64.10,49.85,1299.18
2016-04-01,250314.00,40.62,36.70,63.90,49.41,579.78
2016-04-02,252491.00,40.66,36.80,68.60,51.20,605.99
2016-04-03,255487.00,40.77,40.90,71.30,54.54,603.98
2016-04-04,259107.00,40.66,42.90,60.30,48.80,600.94
2016-04-05,262572.00,40.65,36.80,54.60,46.37,607.05
2016-04-06,265844.00,40.65,36.10,68.60,51.75,606.99
2016-04-07,269755.00,40.79,40.40,79.10,56.69,604.97
2016-04-08,274429.00,40.88,42.40,81.20,59.48,609.01
2016-04-09,280000.00,40.92,44.50,78.20,59.06,611.03
2016-04-10,286424.00,41.01,45.60,74.90,59.19,601.95
2016-04-11,293320.00,40.91,44.50,72.70,58.71,597.92
2016-04-12,300515.00,41.00,43.80,70.50,54.50,603.97
2016-04-13,308332.00,40.89,46.10,60.70,53.01,606.99
2016-04-14,315758.00,40.86,39.20,52.50,47.02,601.95
2016-04-15,321797.00,41.03,37.50,55.40,46.68,606.99
2016-04-16,326683.00,41.14,36.00,66.00,50.16,604.97
2016-04-17,331209.00,40.99,39.10,66.80,53.28,601.95
2016-04-18,335610.00,40.84,40.10,67.80,54.26,605.98
2016-04-19,338581.00,40.74,40.70,73.50,57.07,1414.12
2016-04-20,341654.00,40.95,43.30,78.80,60.46,1724.17
2016-04-21,345341.00,40.99,48.20,83.20,64.86,1705.02
2016-04-22,349870.00,40.85,52.90,74.40,62.95,1691.91
2016-04-23,354785.00,40.71,48.70,54.90,50.71,1684.85
2016-04-24,359046.00,41.07,45.20,59.00,51.70,1690.98
2016-04-25,362594.00,41.23,43.20,62.80,51.73,1672.75
2016-04-26,366209.00,41.25,40.20,62.60,52.05,1297.16
2016-04-27,369624.00,40.94,46.20,54.80,50.09,1299.18
2016-04-28,372390.00,41.01,42.10,64.70,53.00,1302.20
2016-04-29,374360.00,41.10,40.30,60.70,51.46,1624.86
2016-04-30,375843.00,41.37,38.60,62.30,50.41,1658.13
2016-05-01,377149.00,41.44,42.20,70.60,56.07,1665.19
2016-05-02,378365.00,41.09,42.50,73.90,57.85,1514.95
2016-05-03,379949.00,41.29,43.80,77.40,60.54,1635.95
2016-05-04,381445.00,41.53,48.90,80.50,64.20,1635.95
2016-05-05,382899.00,41.43,53.40,82.70,65.52,1638.47
2016-05-06,385271.00,41.48,54.30,71.30,62.97,1651.07
2016-05-07,387559.00,41.64,52.40,66.10,57.14,1651.07
2016-05-08,389762.00,41.60,51.10,73.90,60.90,1651.07
2016-05-09,392065.00,41.86,44.60,58.90,52.27,1615.07
2016-05-10,393452.00,42.01,38.80,59.50,48.87,1651.07
2016-05-11,394237.00,41.76,40.00,67.90,53.45,1651.07
2016-05-12,394886.00,41.99,43.20,78.90,60.51,1651.07
2016-05-13,395766.00,42.09,49.50,85.10,65.73,1635.95
2016-05-14,397343.00,42.31,54.70,77.80,65.62,1658.13
2016-05-15,399718.00,42.08,50.40,63.20,57.21,1635.95
2016-05-16,402005.00,42.42,44.00,66.50,53.23,1637.46
