date,fb,mm,mx,mn,af
1983-06-20,6205.45,,55.39,35.97,72867.27
1983-06-21,6205.46,,65.30,43.28,72897.58
1983-06-22,6205.46,,79.13,38.25,72897.58
1983-06-23,6205.44,,78.74,44.07,72835.59
1983-06-24,6205.40,,71.74,42.81,72711.78
1983-06-25,6205.40,,75.83,40.45,72711.78
1983-06-26,6205.36,,75.91,45.72,72588.11
1983-06-27,6205.36,,64.27,48.16,72588.11
1983-06-28,6205.35,,72.14,38.72,72558.00
1983-06-29,6205.33,,68.68,50.91,72496.30
1983-06-30,6205.33,,68.60,40.61,72496.30
1983-07-01,6205.28,,61.21,49.96,72341.46
1983-07-02,6205.22,,64.04,43.75,72158.59
1983-07-03,6205.20,,66.79,32.90,72097.23
1983-07-04,6205.17,,78.50,38.41,72004.54
1983-07-05,6205.15,,84.16,50.59,71943.31
1983-07-06,6205.11,,83.38,52.32,71820.95
1983-07-07,6205.04,,84.87,47.06,71608.11
1983-07-08,6204.94,,75.99,46.03,71304.18
1983-07-09,6204.88,,58.77,43.68,71122.45
1983-07-10,6204.84,,63.02,33.22,71001.48
1983-07-11,6204.81,,76.77,34.24,70931.97
1983-07-12,6204.75,,83.69,42.10,70752.05
1983-07-13,6204.69,,86.29,48.55,70572.60
1983-07-14,6204.58,,76.93,43.60,70245.46
1983-07-15,6204.52,,60.89,36.68,70067.29
1983-07-16,6204.45,,69.86,39.74,69857.52
1983-07-17,6204.40,,77.09,38.33,69705.85
1983-07-18,6204.29,,81.33,41.71,69375.78
1983-07-19,6204.21,,75.83,46.43,69136.29
1983-07-20,6204.11,,73.63,52.87,68837.93
1983-07-21,6204.01,,82.75,37.94,68540.85
1983-07-22,6203.92,,79.45,48.39,68276.96
1983-07-23,6203.82,,74.73,48.94,67984.45
1983-07-24,6203.73,,82.59,48.47,67722.88
1983-07-25,6203.64,,77.32,48.71,67462.40
1983-07-26,6203.53,,76.85,45.48,67143.72
1983-07-27,6203.42,,79.53,43.44,66822.91
1983-07-28,6203.32,,82.91,45.56,66530.41
1983-07-29,6203.20,,86.21,49.41,66182.36
1983-07-30,6203.09,,88.57,51.54,65862.88
1983-07-31,6202.95,,73.79,61.68,65461.98
1983-08-01,6202.82,,83.54,51.77,65091.64
1983-08-02,6202.72,,83.77,52.87,64810.11
1983-08-03,6202.58,,85.89,51.93,64416.12
1983-08-04,6202.48,,88.41,53.19,64134.88
1983-08-05,6202.33,,89.75,52.09,63708.65
1983-08-06,6202.18,,91.95,58.38,63285.25
1983-08-07,6202.03,,87.70,60.19,62863.28
1983-08-08,6201.91,,79.45,58.85,62531.85
1983-08-09,6201.78,,82.51,54.29,62173.40
1983-08-10,6201.72,,78.74,56.80,62010.26
1983-08-11,6201.61,,74.02,58.22,61709.21
1983-08-12,6201.47,,78.50,52.01,61328.57
1983-08-13,6201.34,,79.92,49.26,60969.11
1983-08-14,6201.22,,78.82,50.04,60641.13
1983-08-15,6201.07,,68.20,51.85,60231.34
1983-08-16,6200.96,,72.37,55.78,59934.64
1983-08-17,6200.83,,71.19,54.05,59587.67
1983-08-18,6200.72,,75.20,50.59,59295.84
1983-08-19,6200.62,,70.01,56.25,59031.11
1983-08-20,6200.55,,64.43,51.38,58845.90
1983-08-21,6200.45,,68.60,48.16,58581.50
1983-08-22,6200.36,,69.38,48.00,58340.04
1983-08-23,6200.27,,67.97,44.62,58100.89
1983-08-24,6200.21,,69.93,42.73,57941.54
1983-08-25,6200.15,,74.34,43.36,57782.67
1983-08-26,6200.12,,77.64,44.62,57704.03
1983-08-27,6200.11,,79.37,44.62,57677.02
1983-08-28,6200.09,,78.43,44.07,57624.18
1983-08-29,6200.08,,78.11,41.55,57598.52
1983-08-30,6200.08,,78.03,42.10,57598.52
1983-08-31,6200.06,,81.10,48.08,57545.81
1983-09-01,6200.04,,79.92,48.55,57493.15
1983-09-02,6200.01,,70.72,45.40,57413.65
1983-09-03,6200.00,,69.93,44.62,57387.98
1983-09-04,6200.00,,72.61,37.70,57387.98
1983-09-05,6199.98,,72.69,39.82,57335.30
1983-09-06,6199.98,,82.20,40.14,57335.30
1983-09-07,6199.97,,78.66,48.86,57309.55
1983-09-08,6199.95,,72.61,50.20,57256.89
1983-09-09,6199.91,,62.54,38.64,57151.71
1983-09-10,6199.91,,73.79,29.52,57151.71
1983-09-11,6199.89,,73.79,39.19,57099.19
1983-09-12,6199.87,,78.03,41.63,57046.66
1983-09-13,6199.81,,79.21,44.23,56889.54
1983-09-14,6199.74,,72.76,45.48,56707.38
1983-09-15,6199.66,,76.70,37.39,56499.28
1983-09-16,6199.57,,77.25,42.10,56265.33
1983-09-17,6199.48,,73.47,41.63,56033.63
1983-09-18,6199.45,,73.79,41.79,55957.05
1983-09-19,6199.31,,53.19,31.96,55598.05
1983-09-20,6199.26,,61.44,22.45,55469.82
1983-09-21,6199.21,,70.64,27.95,55343.06
1983-09-22,6199.16,,70.88,41.87,55216.59
1983-09-23,6199.12,,61.21,48.08,55115.16
1983-09-24,6199.07,,65.92,43.52,54988.05
1983-09-25,6199.02,,70.41,38.88,54862.39
1983-09-26,6198.98,,67.10,47.92,54760.67
1983-09-27,6198.94,,53.97,43.99,54658.25
1983-09-28,6198.94,,55.08,35.03,54658.25
1983-09-29,6198.94,,56.41,43.83,54658.25
1983-09-30,6198.92,,48.00,40.37,54607.14
1983-10-01,6198.89,,47.21,37.31,54531.11
1983-10-02,6198.86,,48.39,34.32,54453.98
1983-10-03,6198.83,,54.29,30.70,54378.22
1983-10-04,6198.81,,66.16,34.01,54327.32
1983-10-05,6198.78,,68.36,37.94,54250.48
1983-10-06,6198.75,,68.44,39.43,54174.95
1983-10-07,6198.72,,69.15,39.35,54099.57
1983-10-08,6198.68,,68.83,38.01,53998.39
1983-10-09,6198.65,,57.51,40.92,53921.97
1983-10-10,6198.61,,52.56,33.77,53821.12
1983-10-11,6198.58,,55.15,32.67,53746.23
1983-10-12,6198.57,,64.04,28.97,53720.45
1983-10-13,6198.55,,49.34,35.66,53670.22
1983-10-14,6198.55,,39.19,30.86,53670.22
1983-10-15,6198.54,,50.75,25.28,53645.71
1983-10-16,6198.52,,54.21,26.85,53595.49
1983-10-17,6198.53,,57.20,30.39,53619.98
1983-10-18,6198.52,,53.35,28.03,53595.49
1983-10-19,6198.53,,63.33,28.82,53619.98
1983-10-20,6198.54,,64.35,32.04,53645.71
1983-10-21,6198.54,,65.30,33.93,53645.71
1983-10-22,6198.53,,65.14,33.93,53619.98
1983-10-23,6198.53,,53.50,37.15,53619.98
1983-10-24,6198.54,,53.58,25.75,53645.71
1983-10-25,6198.56,,64.35,26.38,53695.92
1983-10-26,6198.56,,66.48,29.13,53695.92
1983-10-27,6198.57,,61.92,30.94,53720.45
1983-10-28,6198.57,,62.23,31.96,53720.45
1983-10-29,6198.57,,64.90,32.75,53720.45
1983-10-30,6198.60,,50.04,39.82,53796.54
1983-10-31,6198.62,,52.09,36.84,53846.94
1983-11-01,6198.64,,50.83,35.89,53897.39
1983-11-02,6198.66,,53.27,38.09,53947.84
1983-11-03,6198.69,,57.91,34.56,54023.06
1983-11-04,6198.68,,53.27,36.36,53998.39
1983-11-05,6198.69,,52.80,41.16,54023.06
1983-11-06,6198.69,,56.96,39.27,54023.06
1983-11-07,6198.69,,47.06,24.96,54023.06
1983-11-08,6198.71,,37.78,24.18,54073.63
1983-11-09,6198.72,,40.53,25.91,54099.57
1983-11-10,6198.73,,48.08,33.69,54124.29
1983-11-11,6198.73,,47.53,28.58,54124.29
1983-11-12,6198.75,,48.00,24.57,54174.95
1983-11-13,6198.72,,40.53,28.11,54099.57
1983-11-14,6198.76,,38.25,20.09,54199.70
1983-11-15,6198.79,,47.61,30.00,54276.46
1983-11-16,6198.77,,45.25,35.26,54225.71
1983-11-17,6198.83,,41.40,31.73,54378.22
1983-11-18,6198.85,,32.59,23.55,54429.11
1983-11-19,6198.92,,35.34,21.82,54607.14
1983-11-20,6198.94,,35.66,20.72,54658.25
1983-11-21,6198.94,,23.16,18.05,54658.25
1983-11-22,6198.96,,28.58,18.44,54709.46
1983-11-23,6198.99,,30.47,17.73,54786.95
1983-11-24,6199.03,,38.09,28.58,54886.99
1983-11-25,6199.05,,29.05,21.82,54937.47
1983-11-26,6199.08,,23.39,17.73,55013.96
1983-11-27,6199.10,,28.58,13.56,55064.51
1983-11-28,6199.11,,33.69,24.26,55089.20
1983-11-29,6199.12,,26.38,5.94,55115.16
1983-11-30,6199.20,,29.68,15.45,55318.26
1983-12-01,6199.26,,37.62,28.03,55469.82
1983-12-02,6199.28,,34.24,24.33,55520.84
1983-12-03,6199.37,,35.03,24.81,55751.65
1983-12-04,6199.36,,25.44,16.71,55725.39
1983-12-05,6199.39,,25.75,10.26,55802.93
1983-12-06,6199.46,,35.50,22.68,55982.19
1983-12-07,6199.49,,44.07,33.45,56060.03
1983-12-08,6199.54,,41.40,28.66,56188.43
1983-12-09,6199.57,,37.86,26.14,56265.33
1983-12-10,6199.59,,37.70,29.21,56317.13
1983-12-11,6199.66,,38.01,30.15,56499.28
1983-12-12,6199.66,,31.49,23.63,56499.28
1983-12-13,6199.72,,32.75,25.44,56655.32
1983-12-14,6199.80,,39.98,29.05,56862.75
1983-12-15,6199.82,,32.90,11.60,56915.05
1983-12-16,6199.82,,24.49,5.23,56915.05
1983-12-17,6199.86,,,,57022.96
1983-12-18,6199.90,,,,57130.88
1983-12-19,6199.94,,,,57238.79
1983-12-20,6199.98,,,,57346.70
1983-12-21,6200.03,,,,57454.61
1983-12-22,6200.07,,,,57562.53
1983-12-23,6200.11,,,,57670.44
1983-12-24,6200.15,,,,57778.35
1983-12-25,6200.19,,,,57886.26
1983-12-26,6200.23,,,,57994.18
1983-12-27,6200.27,,,,58102.09
1983-12-28,6200.31,,8.85,1.93,58210.00
1983-12-29,6200.36,,35.34,9.08,58355.00
1983-12-30,6200.42,,41.32,26.38,58500.00
1983-12-31,6200.41,,35.58,6.96,58474.00
1984-01-01,6200.39,,11.76,-3.10,58421.00
1984-01-02,6200.39,,12.62,-5.38,58421.00
1984-01-03,6200.42,,36.44,2.64,58500.43
1984-01-04,6200.43,,36.36,26.38,58527.84
1984-01-05,6200.42,,31.96,16.39,58500.43
1984-01-06,6200.41,,25.99,12.23,58474.33
1984-01-07,6200.42,,23.71,8.14,58500.43
1984-01-08,6200.41,,27.24,4.68,58474.33
1984-01-09,6200.40,,31.41,7.43,58446.96
1984-01-10,6200.41,,34.01,1.22,58474.33
1984-01-11,6200.42,,30.70,20.25,58500.43
1984-01-12,6200.41,,25.75,18.60,58474.33
1984-01-13,6200.40,,19.70,13.88,58446.96
1984-01-14,6200.38,,13.80,-8.76,58393.47
1984-01-15,6200.35,,6.88,-17.88,58314.00
1984-01-16,6200.36,,15.92,-22.44,58340.04
1984-01-17,6200.34,,13.56,-16.94,58286.65
1984-01-18,6200.32,,-2.24,-21.89,58233.31
1984-01-19,6200.32,,19.22,-10.65,58233.31
1984-01-20,6200.28,,6.96,-13.95,58126.83
1984-01-21,6200.32,,27.95,-6.25,58233.31
1984-01-22,6200.32,,31.17,18.20,58233.31
1984-01-23,6200.34,,38.80,23.08,58286.65
1984-01-24,6200.31,,40.92,33.22,58207.32
1984-01-25,6200.32,,39.82,25.04,58233.31
1984-01-26,6200.30,,28.27,16.08,58180.02
1984-01-27,6200.29,,34.32,13.25,58154.11
1984-01-28,6200.30,,27.64,5.78,58180.02
1984-01-29,6200.26,,22.68,-0.12,58073.64
1984-01-30,6200.25,,18.75,-3.18,58047.73
1984-01-31,6200.24,,19.62,-2.40,58021.82
1984-02-01,6200.23,,37.39,6.02,57994.61
1984-02-02,6200.22,,33.93,11.60,57968.73
1984-02-03,6200.20,,38.09,4.21,57915.74
1984-02-04,6200.19,,30.00,10.97,57888.57
1984-02-05,6200.18,,32.35,7.27,57862.74
1984-02-06,6200.16,,35.42,3.74,57809.73
1984-02-07,6200.12,,22.68,5.23,57704.03
1984-02-08,6200.12,,25.28,3.89,57704.03
1984-02-09,6200.10,,36.05,9.40,57651.23
1984-02-10,6200.07,,32.90,20.33,57571.50
1984-02-11,6200.01,,23.55,2.48,57413.65
1984-02-12,6199.97,,40.69,20.88,57309.55
1984-02-13,6199.98,,42.73,27.40,57335.30
1984-02-14,6199.89,,27.56,10.89,57099.19
1984-02-15,6199.87,,30.00,10.73,57046.66
1984-02-16,6199.87,,32.90,23.47,57046.66
1984-02-17,6199.81,,24.10,5.86,56889.54
1984-02-18,6199.74,,11.68,-16.47,56707.38
1984-02-19,6199.68,,11.60,-22.99,56551.20
1984-02-20,6199.66,,16.08,-20.71,56499.28
1984-02-21,6199.65,,30.31,6.57,56472.67
1984-02-22,6199.58,,25.59,-8.14,56291.84
1984-02-23,6199.55,,19.70,-14.11,56213.63
1984-02-24,6199.51,,36.99,3.89,56110.36
1984-02-25,6199.47,,25.20,21.11,56008.57
1984-02-26,6199.40,,21.74,-7.35,55828.00
1984-02-27,6199.36,,22.21,-13.09,55725.39
1984-02-28,6199.28,,28.66,-5.38,55520.84
1984-02-29,6199.25,,27.56,-2.40,55444.91
1984-03-01,6199.18,,42.26,17.26,55267.43
1984-03-02,6199.11,,34.48,16.08,55089.20
1984-03-03,6199.04,,28.89,7.67,54912.85
1984-03-04,6198.97,,26.38,6.09,54735.71
1984-03-05,6198.91,,21.50,-8.29,54582.20
1984-03-06,6198.84,,33.06,12.38,54403.01
1984-03-07,6198.77,,33.53,1.30,54225.71
1984-03-08,6198.69,,32.35,4.68,54023.06
1984-03-09,6198.62,,,,53870.00
1984-03-10,6198.58,,32.83,13.49,53746.23
1984-03-11,6198.53,,39.04,22.13,53619.98
1984-03-12,6198.48,,40.45,31.96,53495.25
1984-03-13,6198.43,,43.91,29.29,53370.86
1984-03-14,6198.33,,41.55,29.52,53121.64
1984-03-15,6198.23,,36.76,28.03,52873.57
1984-03-16,6198.17,,36.68,28.34,52725.29
1984-03-17,6198.08,,38.17,22.92,52504.25
1984-03-18,6198.00,,37.15,12.62,52308.04
1984-03-19,6197.93,,39.27,20.40,52134.43
1984-03-20,6197.86,,42.89,16.39,51960.16
1984-03-21,6197.81,,47.68,25.75,51837.16
1984-03-22,6197.74,,35.50,25.91,51665.12
1984-03-23,6197.70,,37.46,10.34,51566.71
1984-03-24,6197.63,,37.70,20.01,51394.39
1984-03-25,6197.57,,33.77,7.59,51247.66
1984-03-26,6197.55,,37.86,27.09,51198.81
1984-03-27,6197.46,,31.96,9.79,50980.29
1984-03-28,6197.38,,32.75,-0.82,50786.28
1984-03-29,6197.35,,31.57,24.73,50714.31
1984-03-30,6197.27,,36.99,11.13,50521.36
1984-03-31,6197.18,,36.52,6.57,50305.73
1984-04-01,6197.09,,35.97,29.84,50089.83
1984-04-02,6197.00,,36.13,20.72,49876.04
1984-04-03,6196.89,,35.50,7.27,49611.14
1984-04-04,6196.80,,43.28,14.19,49394.36
1984-04-05,6196.73,,40.53,32.28,49227.46
1984-04-06,6196.69,,34.87,25.04,49131.97
1984-04-07,6196.64,,39.90,12.54,49013.52
1984-04-08,6196.62,,44.07,25.75,48966.00
1984-04-09,6196.56,,34.79,22.53,48823.64
1984-04-10,6196.57,,39.27,26.77,48846.74
1984-04-11,6196.54,,34.24,19.38,48776.27
1984-04-12,6196.51,,45.88,20.01,48704.78
1984-04-13,6196.53,,42.42,16.47,48752.04
1984-04-14,6196.59,,50.44,17.81,48894.19
1984-04-15,6196.81,,52.17,25.99,49418.90
1984-04-16,6197.31,,55.78,27.24,50617.77
1984-04-17,6198.10,,53.19,31.88,52553.45
1984-04-18,6198.88,,41.40,26.22,54505.00
1984-04-19,6199.40,,36.68,29.05,55828.00
1984-04-20,6199.68,,37.07,25.59,56551.20
1984-04-21,6199.99,,45.01,31.73,57362.31
1984-04-22,6200.52,,49.96,25.51,58767.61
1984-04-23,6201.24,,47.45,28.89,60695.92
1984-04-24,6201.89,,45.25,21.27,62476.65
1984-04-25,6202.11,,26.61,19.15,63087.60
1984-04-26,6202.40,,32.75,20.17,63906.84
1984-04-27,6202.61,,35.58,21.90,64499.60
1984-04-28,6202.72,,39.59,14.98,64810.11
1984-04-29,6202.82,,40.14,26.30,65091.64
1984-04-30,6202.96,,40.53,26.54,65489.77
1984-05-01,6203.13,,42.57,27.32,65978.62
1984-05-02,6203.59,,50.67,33.53,67316.96
1984-05-03,6204.29,,49.73,35.50,69375.78
1984-05-04,6205.02,,44.30,34.32,71565.24
1984-05-05,6205.43,,38.49,28.58,72829.62
1984-05-06,6205.58,,37.15,23.55,73291.99
1984-05-07,6205.63,,53.58,20.09,73444.73
1984-05-08,6205.76,,66.08,27.24,73844.64
1984-05-09,6206.10,,62.39,38.80,74906.52
1984-05-10,6206.50,,60.11,33.77,76184.07
1984-05-11,6206.86,,56.57,44.54,77327.88
1984-05-12,6207.17,,66.63,41.63,78327.48
1984-05-13,6207.43,,77.09,38.96,79176.60
1984-05-14,6207.63,,63.80,42.42,79834.36
1984-05-15,6207.57,,42.57,31.10,79635.97
1984-05-16,6207.29,,48.08,25.51,78718.23
1984-05-17,6206.98,,51.46,36.21,77713.56
1984-05-18,6206.85,,61.21,32.59,77296.69
1984-05-19,6206.96,,70.80,37.62,77649.19
1984-05-20,6207.04,,64.90,45.64,77907.16
1984-05-21,6207.08,,58.53,38.64,78036.48
1984-05-22,6207.06,,66.87,33.14,77971.76
1984-05-23,6207.00,,65.22,43.12,77777.99
1984-05-24,6206.97,,55.15,38.80,77682.15
1984-05-25,6206.91,,61.92,31.88,77489.10
1984-05-26,6206.87,,57.83,42.42,77240.00
1984-05-27,6206.76,,,,77020.00
1984-05-28,6206.70,,,,76810.00
1984-05-29,6206.64,,81.96,59.64,76628.00
1984-05-30,6206.57,,73.63,52.40,76404.68
1984-05-31,6206.49,,57.67,37.07,76152.62
1984-06-01,6206.45,,60.89,28.19,76023.82
1984-06-02,6206.36,,65.69,33.85,75733.86
1984-06-03,6206.31,,58.06,41.32,75574.55
1984-06-04,6206.32,,52.95,40.77,75605.77
1984-06-05,6206.37,,55.08,36.84,75766.73
1984-06-06,6206.38,,51.93,38.33,75798.02
1984-06-07,6206.40,,42.65,34.01,75862.23
1984-06-08,6206.38,,48.24,34.56,75798.02
1984-06-09,6206.30,,52.32,28.58,75541.77
1984-06-10,6206.35,,45.25,32.67,75702.59
1984-06-11,6206.38,,50.75,33.38,75798.02
1984-06-12,6206.34,,55.86,36.84,75669.82
1984-06-13,6206.30,,60.97,43.68,75541.77
1984-06-14,6206.28,,60.89,42.50,75477.89
1984-06-15,6206.28,,64.75,43.28,75477.89
1984-06-16,6206.25,,65.37,42.89,75382.86
1984-06-17,6206.22,,72.06,36.44,75287.88
1984-06-18,6206.17,,70.56,49.18,75127.94
1984-06-19,6206.16,,74.57,43.60,75096.92
1984-06-20,6206.06,,70.64,45.01,74779.68
1984-06-21,6206.01,,59.87,36.21,74620.81
1984-06-22,6205.97,,65.92,35.34,74497.23
1984-06-23,6205.94,,77.56,39.98,74402.95
1984-06-24,6205.91,,80.71,45.72,74310.41
1984-06-25,6205.88,,77.17,47.45,74216.35
1984-06-26,6205.87,,80.15,47.21,74186.14
1984-06-27,6205.83,,81.10,47.92,74062.01
1984-06-28,6205.78,,86.13,47.29,73906.50
1984-06-29,6205.73,,78.66,54.13,73752.80
1984-06-30,6205.68,,71.11,43.91,73599.34
1984-07-01,6205.67,,78.19,38.33,73567.83
1984-07-02,6205.63,,79.84,43.52,73460.00
1984-07-03,6205.61,,79.53,45.33,73383.33
1984-07-04,6205.58,,83.61,43.99,73280.00
1984-07-05,6205.56,,87.70,47.21,73230.72
1984-07-06,6205.53,,82.67,56.73,73138.03
1984-07-07,6205.51,,81.18,50.12,73076.88
1984-07-08,6205.49,,79.21,48.00,73016.55
1984-07-09,6205.45,,69.62,43.52,72891.88
1984-07-10,6205.44,,77.88,40.29,72859.91
1984-07-11,6205.43,,85.58,43.28,72829.62
1984-07-12,6205.41,,79.84,51.46,72767.34
1984-07-13,6205.35,,79.68,48.79,72580.98
1984-07-14,6205.29,,82.83,46.19,72395.16
1984-07-15,6205.24,,85.34,45.80,72241.36
1984-07-16,6205.19,,85.50,48.86,72086.38
1984-07-17,6205.15,,84.95,50.04,71963.22
1984-07-18,6205.10,,84.40,53.82,71810.34
1984-07-19,6205.05,,80.78,59.24,71656.27
1984-07-20,6205.02,,76.46,56.96,71565.24
1984-07-21,6205.04,,68.13,53.97,71626.41
1984-07-22,6205.07,,69.23,53.66,71717.53
1984-07-23,6205.09,,76.30,53.11,71778.91
1984-07-24,6205.07,,83.61,49.89,71717.53
1984-07-25,6205.04,,84.16,52.72,71626.41
1984-07-26,6205.00,,78.19,57.43,71504.05
1984-07-27,6204.97,,75.52,57.83,71414.02
1984-07-28,6204.94,,71.43,55.94,71322.68
1984-07-29,6204.91,,75.12,48.71,71232.95
1984-07-30,6204.88,,75.99,48.55,71141.77
1984-07-31,6204.86,,70.01,55.63,71081.48
1984-08-01,6204.83,,75.12,51.85,70992.06
1984-08-02,6204.83,,75.44,47.92,70992.06
1984-08-03,6204.77,,79.05,47.84,70812.00
1984-08-04,6204.74,,79.45,49.89,70722.84
1984-08-05,6204.68,,81.33,54.21,70543.46
1984-08-06,6204.61,,78.66,44.46,70334.01
1984-08-07,6204.54,,80.94,46.74,70126.65
1984-08-08,6204.46,,84.32,46.43,69887.03
1984-08-09,6204.39,,86.84,46.82,69676.48
1984-08-10,6204.33,,81.57,53.35,69495.97
1984-08-11,6204.26,,77.25,49.73,69285.13
1984-08-12,6204.20,,82.51,52.17,69107.09
1984-08-13,6204.13,,71.59,53.90,68897.50
1984-08-14,6204.08,,78.90,48.08,68749.42
1984-08-15,6204.02,,75.75,55.31,68571.26
1984-08-16,6203.96,,77.64,56.73,68394.39
1984-08-17,6203.90,,79.29,55.00,68218.38
1984-08-18,6203.83,,79.92,51.22,68014.27
1984-08-19,6203.75,,77.25,53.35,67781.10
1984-08-20,6203.66,,75.91,44.70,67520.33
1984-08-21,6203.59,,78.43,41.87,67316.96
1984-08-22,6203.50,,75.99,51.46,67057.97
1984-08-23,6203.40,,77.64,56.49,66764.30
1984-08-24,6203.30,,79.60,46.90,66472.00
1984-08-25,6203.20,,74.26,48.94,66182.36
1984-08-26,6203.10,,78.43,50.28,65892.53
1984-08-27,6202.99,,78.50,48.63,65576.14
1984-08-28,6202.88,,77.72,48.08,65261.95
1984-08-29,6202.78,,79.76,48.55,64978.32
1984-08-30,6202.65,,82.83,55.08,64612.07
1984-08-31,6202.48,,59.16,44.85,64134.88
1984-09-01,6202.38,,68.20,37.07,63849.95
1984-09-02,6202.27,,75.67,36.36,63538.70
1984-09-03,6202.14,,79.13,43.68,63172.55
1984-09-04,6202.04,,83.54,44.46,62891.95
1984-09-05,6201.96,,74.81,53.97,62669.28
1984-09-06,6201.85,,62.15,47.61,62366.46
1984-09-07,6201.76,,64.35,36.68,62118.52
1984-09-08,6201.70,,75.60,39.43,61955.52
1984-09-09,6201.62,,79.05,46.43,61737.12
1984-09-10,6201.53,,75.28,42.81,61491.68
1984-09-11,6201.43,,73.24,47.61,61218.01
1984-09-12,6201.33,,69.38,38.09,60942.31
1984-09-13,6201.28,,73.32,37.46,60804.26
1984-09-14,6201.28,,76.54,41.63,60804.26
1984-09-15,6201.28,,75.52,51.54,60804.26
1984-09-16,6201.28,,76.54,39.82,60804.26
1984-09-17,6201.29,,80.23,42.02,60832.39
1984-09-18,6201.30,,79.84,46.19,60859.20
1984-09-19,6201.28,,77.40,46.43,60804.26
1984-09-20,6201.29,,65.61,47.53,60832.39
1984-09-21,6201.26,,49.49,33.69,60749.43
1984-09-22,6201.23,,61.60,25.44,60667.86
1984-09-23,6201.17,,46.27,34.24,60503.82
1984-09-24,6201.13,,41.24,24.33,60394.69
1984-09-25,6201.11,,59.71,18.12,60340.23
1984-09-26,6201.09,,62.47,26.54,60285.76
1984-09-27,6201.07,,62.15,30.00,60231.34
1984-09-28,6201.00,,62.70,29.68,60042.02
1984-09-29,6200.99,,67.97,28.03,60015.80
1984-09-30,6200.92,,65.37,35.42,59827.51
1984-10-01,6200.95,,49.26,40.84,59908.47
1984-10-02,6200.93,,57.98,39.19,59854.90
1984-10-03,6200.91,,60.03,31.17,59801.38
1984-10-04,6200.89,,61.21,34.87,59747.86
1984-10-05,6200.87,,62.39,35.18,59694.43
1984-10-06,6200.85,,64.98,32.28,59641.05
1984-10-07,6200.84,,70.72,35.50,59613.76
1984-10-08,6200.83,,72.37,37.39,59587.67
1984-10-09,6200.80,,68.83,41.24,59507.14
1984-10-10,6200.77,,68.44,33.38,59427.92
1984-10-11,6200.75,,55.23,32.43,59374.84
1984-10-12,6200.72,,43.60,24.26,59295.84
1984-10-13,6200.71,,49.65,34.08,59268.70
1984-10-14,6200.68,,34.87,25.51,59189.79
1984-10-15,6200.64,,31.88,24.26,59083.99
1984-10-16,6200.63,,31.49,16.32,59056.89
1984-10-17,6200.59,,27.32,24.26,58951.33
1984-10-18,6200.59,,30.55,19.93,58951.33
1984-10-19,6200.59,,34.40,24.49,58951.33
1984-10-20,6200.59,,35.66,28.34,58951.33
1984-10-21,6200.59,,36.05,20.48,58951.33
1984-10-22,6200.59,,38.57,23.47,58951.33
1984-10-23,6200.59,,42.10,16.39,58951.33
1984-10-24,6200.59,,42.97,30.15,58951.33
1984-10-25,6200.59,,51.38,22.29,58951.33
1984-10-26,6200.59,,48.86,24.73,58951.33
1984-10-27,6200.59,,33.93,20.40,58951.33
1984-10-28,6200.59,,40.22,18.99,58951.33
1984-10-29,6200.59,,43.75,28.27,58951.33
1984-10-30,6200.54,,46.51,24.10,58820.20
1984-10-31,6200.52,,34.48,21.50,58767.61
1984-11-01,6200.53,,51.54,19.15,58793.29
1984-11-02,6200.52,,55.39,40.84,58767.61
1984-11-03,6200.51,,43.05,34.95,58740.71
1984-11-04,6200.50,,47.13,24.41,58715.01
1984-11-05,6200.53,,51.46,23.63,58782.18
1984-11-06,6200.55,,45.01,34.16,58849.34
1984-11-07,6200.58,34.14,40.84,30.23,58916.51
1984-11-08,6200.60,32.31,35.42,28.34,58983.68
1984-11-09,6200.63,27.61,32.59,24.26,59050.84
1984-11-10,6200.65,31.32,36.52,25.99,59118.01
1984-11-11,6200.68,36.07,40.29,31.65,59185.17
1984-11-12,6200.70,41.10,45.09,37.39,59252.34
1984-11-13,6200.73,37.37,44.30,31.25,59319.51
1984-11-14,6200.75,27.65,36.21,17.18,59386.67
1984-11-15,6200.78,27.90,39.67,16.47,59453.84
1984-11-16,6200.80,31.08,41.95,21.58,59521.01
1984-11-17,6200.83,27.75,43.12,18.20,59588.17
1984-11-18,6200.85,30.46,35.18,25.12,59655.34
1984-11-19,6200.88,27.48,38.25,19.70,59722.51
1984-11-20,6200.90,34.01,38.96,29.05,59789.67
1984-11-21,6200.93,32.48,42.73,25.83,59856.84
1984-11-22,6200.95,29.99,46.19,19.54,59924.00
1984-11-23,6200.98,33.25,45.96,20.95,59991.17
1984-11-24,6201.00,31.38,37.39,23.71,60058.34
1984-11-25,6201.03,20.71,23.31,19.70,60125.50
1984-11-26,6201.05,16.33,25.44,2.64,60192.67
1984-11-27,6201.08,18.94,28.11,5.15,60259.84
1984-11-28,6201.10,30.31,33.69,25.67,60327.00
1984-11-29,6201.13,25.50,31.49,22.76,60394.17
1984-11-30,6201.15,28.12,35.26,22.53,60461.33
1984-12-01,6201.18,16.82,25.83,0.91,60528.50
1984-12-02,6201.20,9.14,20.56,-2.95,60595.67
1984-12-03,6201.23,18.38,33.69,10.50,60662.83
1984-12-04,6201.25,10.63,23.63,2.79,60730.00
1984-12-05,6201.25,10.47,25.04,2.09,60722.67
1984-12-06,6201.25,10.75,32.28,-2.71,60722.67
