date,af,fb,qd,qu,mm,mn,mx,pc,pp
2022-07-19,403218.66,2232.87,2956.00,908.66,68.54,50.48,82.83,36.14,0.00
2022-07-20,398950.00,2231.95,3017.00,914.15,71.22,59.11,83.54,36.14,0.00
2022-07-21,394330.00,2230.95,3110.00,841.70,70.28,59.29,80.61,36.14,0.00
2022-07-22,389316.69,2229.86,3265.00,797.98,66.95,62.33,74.14,36.14,0.00
2022-07-23,383386.00,2228.56,3332.00,826.87,65.38,57.91,73.76,36.14,0.00
2022-07-24,377500.00,2227.26,3311.00,848.52,69.99,50.16,89.40,36.14,0.00
2022-07-25,371660.00,2225.96,3290.00,807.32,75.55,61.31,92.95,36.14,0.00
2022-07-26,365804.00,2224.65,3401.00,765.43,76.67,55.77,96.12,36.14,0.00
2022-07-27,360040.00,2223.35,3457.00,722.33,79.57,67.03,92.23,36.14,0.00
2022-07-28,354300.00,2222.05,3535.00,771.57,81.37,67.00,96.80,36.14,0.00
2022-07-29,348595.00,2220.75,3580.00,756.83,80.47,59.70,97.90,36.14,0.00
2022-07-30,342925.00,2219.45,3592.00,777.86,79.23,67.04,91.46,36.14,0.00
2022-07-31,337304.00,2218.15,3593.00,803.84,79.63,66.07,93.55,36.14,0.00
2022-08-01,331672.00,2216.84,3583.00,790.78,76.26,69.45,86.00,36.14,0.00
2022-08-02,326112.00,2215.54,3562.00,804.18,70.62,58.82,77.72,36.14,0.00
2022-08-03,320251.59,2214.16,3542.00,627.11,68.71,58.27,79.16,36.14,0.00
2022-08-04,314015.78,2212.68,3510.00,410.75,59.13,56.41,62.07,36.14,0.00
2022-08-05,307978.00,2211.24,3412.00,407.17,62.36,45.50,78.12,36.14,0.00
2022-08-06,301990.00,2209.80,3336.00,361.52,65.88,45.73,82.60,36.14,0.00
2022-08-07,295995.50,2208.35,3348.00,367.24,71.64,49.19,91.81,36.14,0.00
2022-08-08,290008.91,2206.89,3327.00,345.38,73.37,51.99,92.04,36.14,0.00
2022-08-09,284170.00,2205.46,3273.00,371.43,70.77,61.82,83.62,36.29,0.15
2022-08-10,278320.00,2204.02,3241.00,328.77,69.73,56.84,88.82,36.44,0.15
2022-08-11,272500.00,2202.58,3209.00,312.96,70.85,58.66,89.95,36.44,0.00
2022-08-12,266648.19,2201.12,3254.00,342.41,69.38,53.77,85.90,36.44,0.00
2022-08-13,260678.19,2199.62,3255.00,281.96,64.15,59.43,71.02,36.44,0.00
2022-08-14,254709.09,2198.11,3278.00,301.21,67.86,55.00,81.45,36.44,0.00
2022-08-15,248634.00,2196.56,3290.00,253.50,70.97,50.91,88.69,36.44,0.00
2022-08-16,242648.00,2195.02,3291.00,308.21,73.61,61.17,87.16,36.44,0.00
2022-08-17,236534.00,2193.43,3348.00,296.79,75.49,53.38,97.47,36.44,0.00
2022-08-18,230444.28,2191.83,3338.00,289.32,76.36,63.95,89.06,36.44,0.00
2022-08-19,224442.00,2190.24,3295.00,296.85,74.43,69.27,81.49,36.44,0.00
2022-08-20,218565.72,2188.67,3230.00,287.16,72.26,66.83,81.05,36.44,0.00
2022-08-21,212740.00,2187.10,3165.00,251.06,72.69,61.75,86.34,36.44,0.00
2022-08-22,207109.00,2185.57,3089.00,271.31,72.49,61.80,83.23,36.44,0.00
2022-08-23,201560.00,2184.05,3020.00,240.19,72.54,63.77,87.68,36.44,0.00
2022-08-24,196135.00,2182.55,2982.00,265.31,72.93,63.57,88.24,36.44,0.00
2022-08-25,190822.00,2181.07,2894.00,231.83,72.28,54.74,87.49,36.44,0.00
2022-08-26,185764.58,2179.65,2737.00,195.79,69.13,64.00,76.69,36.44,0.00
2022-08-27,181010.00,2178.30,2609.00,220.92,58.76,53.87,64.12,36.44,0.00
2022-08-28,176470.00,2177.00,2511.00,235.82,63.50,51.66,76.05,36.44,0.00
2022-08-29,172170.00,2175.76,2393.00,233.42,67.64,47.98,87.39,36.44,0.00
2022-08-30,168075.00,2174.57,2269.00,210.64,71.93,49.59,92.62,36.44,0.00
2022-08-31,164342.00,2173.48,2064.00,184.55,74.63,56.88,94.97,36.44,0.00
2022-09-01,160976.00,2172.49,1895.00,194.79,75.25,61.34,92.67,36.44,0.00
2022-09-02,157868.00,2171.57,1744.00,169.41,72.05,50.89,93.96,36.44,0.00
2022-09-03,155052.00,2170.73,1584.00,144.85,66.92,61.89,70.95,36.44,0.00
2022-09-04,152644.00,2170.01,1424.00,188.49,65.19,54.49,77.18,36.44,0.00
2022-09-05,150389.23,2169.33,1269.00,107.61,63.84,55.25,73.12,36.44,0.00
2022-09-06,148574.00,2168.78,1080.00,132.01,63.81,41.57,85.20,36.44,0.00
2022-09-07,146924.00,2168.28,955.00,107.56,64.16,49.96,73.83,36.44,0.00
2022-09-08,145482.33,2167.84,852.00,121.54,62.86,52.73,74.32,36.44,0.00
2022-09-09,144337.00,2167.49,701.00,131.84,58.52,39.61,76.71,36.44,0.00
2022-09-10,143390.00,2167.20,587.00,125.63,62.09,41.52,79.05,36.44,0.00
2022-09-11,142707.00,2166.99,448.00,130.80,60.62,46.01,72.82,36.44,0.00
2022-09-12,142278.48,2166.86,364.00,138.96,65.17,57.33,72.34,36.59,0.15
2022-09-13,141920.00,2166.75,303.00,100.62,61.34,54.48,70.84,36.59,0.00
2022-09-14,141594.59,2166.65,284.00,89.69,61.03,55.41,69.09,36.59,0.00
2022-09-15,141270.00,2166.55,273.00,77.91,60.28,55.74,67.62,36.59,0.00
2022-09-16,140945.00,2166.45,265.00,67.33,55.94,52.16,59.59,36.59,0.00
2022-09-17,140652.47,2166.36,264.00,81.62,52.50,38.46,63.69,36.74,0.15
2022-09-18,140364.00,2166.27,260.00,79.92,57.21,46.84,71.87,36.74,0.00
2022-09-19,140106.92,2166.19,255.00,91.95,58.90,40.77,76.22,36.74,0.00
2022-09-20,139778.00,2166.09,247.00,66.18,59.43,47.13,72.89,36.74,0.00
2022-09-21,139424.00,2165.98,237.00,48.06,59.57,37.52,73.89,36.74,0.00
2022-09-22,139127.92,2165.89,230.00,70.25,59.06,55.75,63.69,36.74,0.00
2022-09-23,138840.00,2165.80,226.00,82.19,59.11,52.80,67.67,36.74,0.00
2022-09-24,138520.00,2165.70,226.00,65.17,61.42,50.93,77.10,36.74,0.00
2022-09-25,138256.16,2165.62,226.00,92.80,60.79,42.54,80.25,36.74,0.00
2022-09-26,137966.00,2165.53,223.00,76.71,61.35,42.43,81.81,36.74,0.00
2022-09-27,137678.00,2165.44,223.00,77.23,63.72,43.92,84.18,36.74,0.00
2022-09-28,137390.39,2165.35,219.00,74.50,59.61,48.28,68.80,36.74,0.00
2022-09-29,137032.00,2165.24,216.00,36.93,57.89,51.66,62.91,36.74,0.00
2022-09-30,136771.69,2165.16,216.00,84.76,61.03,51.57,76.37,36.74,0.00
2022-10-01,136484.00,2165.07,215.96,70.92,59.92,43.66,76.35,0.00,0.00
2022-10-02,136196.00,2164.98,215.43,70.23,60.80,42.48,81.32,0.00,0.00
2022-10-03,135940.00,2164.90,212.50,83.43,60.48,41.92,80.97,0.00,0.00
2022-10-04,135620.00,2164.80,209.00,47.67,59.71,40.99,79.09,0.00,0.00
2022-10-05,135332.00,2164.71,216.00,70.80,60.70,43.00,80.50,0.00,0.00
2022-10-06,135012.08,2164.61,216.00,54.71,60.41,42.12,80.92,0.00,0.00
2022-10-07,134660.00,2164.50,219.50,41.99,61.36,43.61,80.17,0.00,0.00
2022-10-08,134340.00,2164.40,219.50,58.17,59.29,42.16,78.79,0.00,0.00
2022-10-09,133988.00,2164.29,219.50,42.03,57.88,41.02,78.19,0.00,0.00
2022-10-10,133700.00,2164.20,219.50,74.30,61.06,51.69,71.21,0.00,0.00
2022-10-11,133316.00,2164.08,223.00,29.40,60.34,50.94,74.85,0.00,0.00
2022-10-12,132932.00,2163.96,223.00,29.40,57.20,38.69,75.91,0.00,0.00
2022-10-13,132612.47,2163.86,223.00,61.90,55.77,38.01,75.45,0.00,0.00
2022-10-14,132234.00,2163.74,223.00,32.19,54.07,37.06,79.62,0.00,0.00
2022-10-15,131885.45,2163.63,223.00,47.27,57.48,39.46,74.77,0.00,0.00
2022-10-16,131566.00,2163.53,223.00,61.94,58.18,47.98,74.95,0.00,0.00
2022-10-17,131182.00,2163.41,223.00,29.40,53.76,35.90,75.42,0.00,0.00
2022-10-18,130840.00,2163.30,223.00,50.57,52.36,34.74,73.88,0.00,0.00
2022-10-19,130487.92,2163.19,226.50,48.99,50.26,34.43,69.31,0.00,0.00
2022-10-20,130169.00,2163.09,226.50,65.71,54.47,41.25,65.54,0.00,0.00
2022-10-21,129762.00,2162.96,226.50,21.30,45.81,40.29,54.24,0.00,0.00
2022-10-22,129384.30,2162.84,223.00,32.58,42.40,39.54,45.82,0.00,0.00
2022-10-23,128972.00,2162.71,223.00,15.13,43.32,36.86,47.70,0.00,0.00
2022-10-24,129004.00,2162.72,209.00,225.13,42.32,37.02,48.11,0.45,0.45
2022-10-25,128843.77,2162.67,223.00,142.22,43.40,41.22,46.95,0.59,0.15
2022-10-26,128589.00,2162.59,223.00,94.55,41.26,38.73,43.56,0.59,0.00
2022-10-27,128310.00,2162.50,223.00,82.34,46.02,37.98,54.75,0.59,0.00
2022-10-28,128054.00,2162.42,226.50,97.43,44.28,36.15,50.38,0.74,0.15
2022-10-29,127773.23,2162.33,244.00,102.45,46.33,39.75,54.13,0.74,0.00
2022-10-30,127680.00,2162.30,247.50,200.50,46.97,41.91,53.85,0.89,0.15
2022-10-31,128496.00,2162.56,251.00,662.40,47.40,40.34,54.17,1.49,0.59
2022-11-01,129260.00,2162.80,251.00,636.18,39.57,33.67,42.94,1.49,0.00
2022-11-02,129538.92,2162.89,251.00,391.62,35.54,28.32,43.27,1.49,0.00
2022-11-03,129794.00,2162.97,251.00,379.60,31.74,26.15,38.59,1.78,0.30
2022-11-04,133444.16,2164.12,272.00,2112.29,35.83,31.44,53.66,5.80,4.01
2022-11-05,142868.00,2167.04,265.00,5016.19,36.96,32.46,50.83,6.25,0.45
2022-11-06,146330.00,2168.10,261.50,2006.93,32.85,29.93,35.79,6.39,0.15
2022-11-07,148144.59,2168.65,258.00,1172.86,34.99,31.57,38.13,6.39,0.00
2022-11-08,149267.00,2168.99,258.00,823.88,31.97,27.78,35.47,6.39,0.00
2022-11-09,150059.00,2169.23,261.50,660.80,33.63,27.24,40.68,6.39,0.00
2022-11-10,150586.92,2169.39,261.50,527.66,32.20,25.01,42.21,6.39,0.00
2022-11-11,151049.00,2169.53,261.50,494.47,28.86,24.18,32.99,6.39,0.00
2022-11-12,151348.17,2169.62,265.00,415.83,28.66,20.34,41.94,6.39,0.00
2022-11-13,151585.92,2169.69,261.50,381.37,30.78,22.86,44.68,6.39,0.00
2022-11-14,151785.00,2169.75,261.50,361.87,28.92,23.72,37.02,6.39,0.00
2022-11-15,151884.00,2169.78,265.00,314.91,27.49,21.57,40.00,6.39,0.00
2022-11-16,151983.08,2169.81,265.00,314.95,25.35,24.27,26.44,6.39,0.00
2022-11-17,152016.16,2169.82,265.00,281.68,29.02,22.97,37.27,6.39,0.00
2022-11-18,151983.08,2169.81,261.50,244.82,25.37,15.62,36.67,6.39,0.00
2022-11-19,151950.00,2169.80,265.00,248.32,20.96,11.35,34.39,6.39,0.00
2022-11-20,151917.00,2169.79,265.00,248.36,22.54,13.54,34.56,6.39,0.00
2022-11-21,151851.00,2169.77,265.00,231.72,27.36,22.78,35.05,6.39,0.00
2022-11-22,152049.23,2169.83,268.50,368.44,29.09,24.43,42.09,6.99,0.59
2022-11-23,152082.33,2169.84,265.00,281.69,37.72,28.98,44.42,6.99,0.00
2022-11-24,151950.00,2169.80,268.50,201.78,30.00,28.65,31.52,6.99,0.00
2022-11-25,151950.00,2169.80,261.50,261.50,33.19,28.67,40.67,6.99,0.00
2022-11-26,152016.16,2169.82,247.50,280.86,37.52,32.88,42.13,6.99,0.00
2022-11-27,152346.00,2169.92,240.50,406.79,34.01,28.75,42.11,7.73,0.74
2022-11-28,152412.00,2169.94,230.00,263.28,28.99,19.40,33.14,7.73,0.00
2022-11-29,152610.00,2170.00,226.50,326.33,18.66,14.85,21.62,8.18,0.45
2022-11-30,152950.00,2170.10,226.50,397.92,22.81,18.04,27.85,8.77,0.59
2022-12-01,153081.52,2170.14,226.50,292.81,25.80,20.24,33.02,8.77,0.00
2022-12-02,153114.59,2170.15,223.00,239.67,19.39,16.40,23.89,8.77,0.00
2022-12-03,153114.59,2170.15,223.00,223.00,20.53,13.45,29.73,8.77,0.00
2022-12-04,153081.52,2170.14,226.50,209.83,21.47,13.48,26.37,8.77,0.00
2022-12-05,153114.59,2170.15,223.00,239.67,24.72,22.13,28.60,8.77,0.00
2022-12-06,153016.16,2170.12,223.00,173.37,34.54,23.23,37.71,8.77,0.00
2022-12-07,152983.08,2170.11,223.00,206.32,28.20,21.82,36.93,8.77,0.00
2022-12-08,152916.00,2170.09,223.00,189.18,23.37,21.96,25.35,8.92,0.15
2022-12-09,152983.08,2170.11,223.00,256.82,23.64,16.54,28.25,9.07,0.15
2022-12-10,152950.00,2170.10,223.00,206.32,29.97,26.67,33.47,9.07,0.00
2022-12-11,152882.00,2170.08,219.50,185.22,31.86,29.61,35.44,9.22,0.15
2022-12-12,152814.00,2170.06,219.50,185.22,32.34,27.29,37.82,9.22,0.00
2022-12-13,152712.00,2170.03,219.50,168.07,28.24,19.67,36.32,9.22,0.00
2022-12-14,152610.00,2170.00,219.50,168.07,29.41,25.59,36.49,9.22,0.00
2022-12-15,152478.00,2169.96,219.50,152.95,27.88,19.50,36.66,9.22,0.00
2022-12-16,152412.00,2169.94,219.50,186.22,18.36,13.66,26.85,9.22,0.00
2022-12-17,152246.92,2169.89,219.50,136.27,24.22,13.32,36.82,9.22,0.00
2022-12-18,152181.56,2169.87,219.50,186.55,26.85,15.42,34.91,9.22,0.00
2022-12-19,151950.00,2169.80,216.00,99.26,18.09,9.49,28.67,9.52,0.30
2022-12-20,152280.00,2169.90,219.50,385.88,14.71,9.40,30.42,10.41,0.89
2022-12-21,152082.33,2169.84,216.00,116.34,13.10,2.59,27.62,10.41,0.00
2022-12-22,151917.00,2169.79,219.50,136.15,1.86,-0.65,4.49,10.41,0.00
2022-12-23,151884.00,2169.78,219.50,202.86,5.11,1.00,8.10,10.86,0.45
2022-12-24,152016.16,2169.82,216.00,282.63,12.30,8.19,22.35,11.30,0.44
2022-12-25,152313.00,2169.91,216.00,365.66,28.56,20.49,48.70,11.30,0.00
2022-12-26,153511.00,2170.27,219.50,823.49,30.78,26.70,35.20,11.90,0.60
2022-12-27,156358.17,2171.12,223.00,1658.45,36.22,32.03,40.16,12.64,0.74
2022-12-28,158708.17,2171.82,226.50,1411.29,35.13,31.57,38.06,12.64,0.00
2022-12-29,160340.00,2172.30,230.00,1052.71,30.42,27.71,33.78,12.79,0.15
2022-12-30,161724.00,2172.71,230.00,927.77,31.01,29.19,32.78,12.94,0.30
2022-12-31,162778.00,2173.02,230.00,761.39,37.65,31.82,41.39,13.09,0.15
2023-01-01,163628.00,2173.27,230.00,658.54,30.80,24.45,36.91,13.09,0.00
2023-01-02,164342.00,2173.48,233.50,593.48,26.38,22.27,29.40,13.09,0.00
2023-01-03,164959.66,2173.66,233.50,544.90,28.56,27.09,31.95,13.09,0.00
2023-01-04,165474.08,2173.81,230.00,489.35,29.14,27.14,31.56,13.09,0.00
2023-01-05,165984.00,2173.96,230.00,487.08,32.42,29.64,37.29,13.23,0.15
2023-01-06,166358.00,2174.07,226.50,415.06,31.52,29.09,35.85,13.23,0.00
2023-01-07,166697.75,2174.17,230.00,401.29,34.53,33.05,36.89,13.23,0.00
2023-01-08,167115.00,2174.29,226.50,436.86,34.81,32.38,37.63,13.38,0.15
2023-01-09,167524.00,2174.41,230.00,436.20,32.83,30.73,34.74,13.38,0.00
2023-01-10,167830.00,2174.50,230.00,384.28,32.60,29.97,35.93,13.38,0.00
2023-01-11,168110.00,2174.58,226.50,367.67,33.43,31.47,36.82,13.53,0.15
2023-01-12,168520.00,2174.70,230.00,436.71,34.37,33.31,36.14,13.68,0.15
2023-01-13,168930.17,2174.82,230.00,436.79,35.26,33.12,38.56,13.83,0.15
2023-01-14,169516.00,2174.99,233.50,528.86,34.34,32.09,37.02,13.83,0.00
2023-01-15,170205.92,2175.19,233.50,581.33,35.75,33.68,37.94,14.13,0.15
2023-01-16,170825.59,2175.37,237.00,549.42,32.80,29.24,39.55,14.13,0.00
2023-01-17,171410.00,2175.54,237.00,531.64,33.30,29.93,40.71,14.13,0.00
2023-01-18,171995.00,2175.71,237.00,531.94,33.47,31.48,36.65,14.28,0.15
2023-01-19,172485.42,2175.85,230.00,477.25,32.65,28.88,37.07,14.28,0.00
2023-01-20,172898.00,2175.97,233.50,441.51,29.94,23.59,36.83,14.28,0.00
2023-01-21,173384.08,2176.11,233.50,478.57,24.58,19.98,29.09,14.42,0.15
2023-01-22,173655.92,2176.19,230.00,367.05,32.90,27.74,36.78,14.42,0.00
2023-01-23,173900.00,2176.26,230.00,353.06,34.46,27.58,39.37,14.42,0.00
2023-01-24,174215.42,2176.35,230.00,389.02,38.33,32.61,40.41,14.42,0.00
2023-01-25,174424.00,2176.41,233.50,338.66,39.33,34.52,47.51,14.42,0.00
2023-01-26,174696.00,2176.49,233.50,370.63,41.11,32.93,48.59,14.42,0.00
2023-01-27,174940.00,2176.56,237.00,360.02,40.07,37.38,42.64,14.42,0.00
2023-01-28,175150.17,2176.62,240.50,346.46,31.77,24.30,37.85,14.42,0.00
2023-01-29,175324.75,2176.67,237.00,325.02,20.49,12.44,27.52,14.42,0.00
2023-01-30,175430.00,2176.70,237.00,290.06,16.45,4.99,30.23,14.57,0.15
2023-01-31,175570.00,2176.74,237.00,307.58,26.29,17.06,36.54,14.57,0.00
2023-02-01,175710.00,2176.78,237.00,307.58,22.45,15.25,31.94,14.57,0.00
2023-02-02,175814.08,2176.81,237.00,289.47,24.74,15.45,37.32,14.57,0.00
2023-02-03,175950.42,2176.85,237.00,305.74,28.62,23.50,35.33,14.57,0.00
2023-02-04,176155.00,2176.91,237.00,340.14,32.91,28.22,36.84,14.72,0.15
2023-02-05,176330.00,2176.96,237.00,325.23,37.28,32.25,42.56,14.87,0.15
2023-02-06,176505.00,2177.01,237.00,325.23,38.78,33.63,41.52,14.87,0.00
2023-02-07,176924.41,2177.13,240.50,451.95,34.73,31.85,40.87,15.61,0.74
2023-02-08,177205.00,2177.21,237.00,378.46,34.07,30.08,40.12,15.76,0.15
2023-02-09,177415.00,2177.27,226.50,332.38,33.71,28.79,43.85,15.76,0.00
2023-02-10,177622.25,2177.33,226.50,330.99,35.06,30.30,44.92,15.76,0.00
2023-02-11,177758.58,2177.37,226.50,295.23,34.77,28.54,46.38,15.76,0.00
2023-02-12,177895.00,2177.41,226.50,295.28,35.95,23.97,50.59,15.76,0.00
2023-02-13,178420.00,2177.56,226.50,491.19,34.37,29.19,43.06,16.06,0.30
2023-02-14,178630.17,2177.62,226.50,332.46,30.90,26.99,35.13,16.06,0.00
2023-02-15,178769.66,2177.66,226.50,296.83,29.82,21.65,39.47,16.06,0.00
2023-02-16,178910.00,2177.70,226.50,297.25,31.49,22.53,39.82,16.06,0.00
2023-02-17,179085.00,2177.75,226.50,314.73,34.89,31.65,40.67,16.21,0.15
2023-02-18,179260.00,2177.80,226.50,314.73,38.18,35.37,42.17,16.21,0.00
2023-02-19,179539.83,2177.88,223.00,364.08,40.01,37.03,42.21,16.21,0.00
2023-02-20,179785.00,2177.95,226.50,350.11,42.04,38.57,44.60,16.51,0.30
2023-02-21,180414.41,2178.13,230.00,547.33,33.47,30.29,37.87,16.66,0.15
2023-02-22,180695.00,2178.21,226.50,367.96,22.63,14.15,30.10,16.66,0.00
2023-02-23,180940.00,2178.28,219.50,343.02,13.61,9.01,18.35,16.66,0.00
2023-02-24,181080.17,2178.32,219.50,290.17,15.96,7.52,27.32,16.66,0.00
2023-02-25,181255.59,2178.37,219.50,307.94,20.33,7.23,34.04,16.66,0.00
2023-02-26,181570.00,2178.46,219.50,378.02,26.84,21.91,33.43,16.95,0.29
2023-02-27,181780.00,2178.52,223.00,328.88,25.74,20.98,30.69,16.95,0.00
2023-02-28,181955.00,2178.57,223.00,311.23,29.60,25.34,37.34,16.95,0.00
2023-03-01,181955.00,2178.57,219.50,219.50,29.46,20.51,35.18,16.95,0.00
2023-03-02,182239.56,2178.65,223.00,366.47,32.84,29.45,36.70,16.95,0.00
2023-03-03,182455.00,2178.71,219.50,328.12,32.00,27.94,36.35,17.10,0.15
2023-03-04,182560.00,2178.74,219.50,272.44,31.11,26.09,36.43,17.10,0.00
2023-03-05,182630.00,2178.76,219.50,254.79,29.76,18.25,41.43,17.25,0.15
2023-03-06,182700.00,2178.78,219.50,254.79,32.60,29.35,38.75,17.25,0.00
2023-03-07,182735.00,2178.79,219.50,237.15,33.47,29.48,39.27,17.25,0.00
2023-03-08,182805.08,2178.81,219.50,254.83,30.95,28.25,34.76,17.25,0.00
2023-03-09,182840.17,2178.82,219.50,237.19,30.82,27.60,34.47,17.25,0.00
2023-03-10,182875.25,2178.83,219.50,237.19,32.51,28.06,38.54,17.30,0.05
2023-03-11,182875.25,2178.83,219.50,219.50,35.20,25.54,46.05,17.45,0.15
2023-03-12,182840.17,2178.82,219.50,201.81,32.84,24.98,38.90,17.45,0.00
2023-03-13,182980.52,2178.86,219.50,290.26,35.71,30.37,41.90,17.60,0.15
2023-03-14,182980.52,2178.86,219.50,219.50,34.97,29.12,43.73,17.60,0.00
2023-03-15,182980.52,2178.86,216.00,216.00,34.98,30.54,40.32,17.75,0.15
2023-03-16,182945.42,2178.85,219.50,201.80,34.70,24.95,46.99,17.75,0.00
2023-03-17,182910.34,2178.84,219.50,201.81,37.37,27.97,50.21,17.75,0.00
2023-03-18,182910.34,2178.84,219.50,219.50,40.48,27.49,54.65,17.75,0.00
2023-03-19,182980.52,2178.86,219.50,254.88,39.84,27.77,52.55,17.75,0.00
2023-03-20,182980.52,2178.86,219.50,219.50,40.17,36.37,46.98,17.75,0.00
2023-03-21,183049.83,2178.88,219.50,254.44,41.84,34.99,55.01,17.75,0.00
2023-03-22,183155.00,2178.91,219.50,272.52,39.63,23.91,57.31,17.75,0.00
2023-03-23,183330.00,2178.96,219.50,307.73,38.75,33.53,43.82,17.75,0.00
2023-03-24,183400.00,2178.98,219.50,254.79,34.63,32.00,38.06,17.75,0.00
2023-03-25,183610.00,2179.04,219.50,325.38,34.94,31.22,40.48,17.75,0.00
2023-03-26,183715.00,2179.07,219.50,272.44,35.51,30.00,42.80,17.75,0.00
2023-03-27,183785.00,2179.09,219.50,254.79,35.77,24.02,46.48,17.75,0.00
2023-03-28,183999.56,2179.15,223.00,331.17,41.29,36.45,46.48,17.75,0.00
2023-03-29,184107.83,2179.18,219.50,274.09,40.07,33.83,49.73,17.75,0.00
2023-03-30,184285.00,2179.23,219.50,308.82,40.94,34.67,47.05,17.75,0.00
2023-03-31,184495.00,2179.29,219.50,325.38,38.07,32.54,43.43,17.90,0.15
2023-04-01,184809.83,2179.38,223.00,381.73,33.76,30.25,37.17,17.90,0.00
2023-04-02,184988.00,2179.43,223.00,312.83,30.66,22.29,36.59,17.90,0.00
2023-04-03,185096.00,2179.46,223.00,277.45,34.46,30.00,39.44,17.90,0.00
2023-04-04,185240.00,2179.50,223.00,295.60,36.15,30.89,43.38,17.90,0.00
2023-04-05,185345.00,2179.53,223.00,275.94,37.12,27.24,50.78,17.90,0.00
2023-04-06,185450.00,2179.56,223.00,275.94,38.38,32.01,43.67,17.90,0.00
2023-04-07,185694.41,2179.63,226.50,349.72,41.91,37.77,50.46,18.05,0.15
2023-04-08,185625.08,2179.61,384.50,349.55,38.44,28.32,47.80,18.05,0.00
2023-04-09,185310.00,2179.52,645.00,486.15,39.98,36.20,43.19,18.20,0.15
2023-04-10,185485.00,2179.57,731.00,819.23,41.44,38.98,45.62,18.65,0.45
2023-04-11,186264.00,2179.79,687.00,1079.75,37.04,27.76,39.38,18.65,0.00
2023-04-12,187150.00,2180.04,535.00,981.69,35.97,26.11,43.58,18.65,0.00
2023-04-13,188255.42,2180.35,320.00,877.32,38.66,32.15,45.50,18.65,0.00
2023-04-14,189355.64,2180.66,237.00,791.69,39.70,29.10,52.93,18.65,0.00
2023-04-15,190395.00,2180.95,233.50,757.51,41.49,28.82,52.11,18.65,0.00
2023-04-16,191360.00,2181.22,230.00,716.52,39.70,35.02,46.78,18.65,0.00
2023-04-17,192324.00,2181.49,230.00,716.02,36.51,26.12,45.42,18.65,0.00
2023-04-18,193188.00,2181.73,226.50,662.10,34.99,28.24,43.05,18.65,0.00
2023-04-19,194052.00,2181.97,226.50,662.10,35.17,28.10,43.70,18.65,0.00
2023-04-20,194870.00,2182.20,230.00,642.41,35.01,30.36,41.85,18.80,0.15
2023-04-21,195553.91,2182.39,230.00,574.80,39.23,32.00,44.86,18.95,0.15
2023-04-22,195914.00,2182.49,348.00,529.55,43.50,36.79,52.90,19.10,0.15
2023-04-23,195914.00,2182.49,595.00,595.00,43.65,40.15,52.54,19.10,0.00
2023-04-24,196135.00,2182.55,709.00,820.42,43.62,38.04,49.39,19.10,0.00
2023-04-25,196535.64,2182.66,714.50,916.49,47.76,36.77,59.33,19.10,0.00
2023-04-26,197688.00,2182.98,550.00,1130.98,51.77,37.23,66.17,19.25,0.15
2023-04-27,200768.27,2183.83,328.00,1880.97,55.75,41.96,71.48,19.40,0.15
2023-04-28,205427.09,2185.11,251.00,2599.82,54.84,37.73,74.92,19.40,0.00
2023-04-29,211334.00,2186.72,240.50,3218.57,57.51,38.55,80.53,19.40,0.00
2023-04-30,219124.19,2188.82,233.50,4161.06,53.25,47.35,62.01,19.40,0.00
2023-05-01,226624.19,2190.82,230.00,4011.25,46.71,44.45,49.14,19.40,0.00
2023-05-02,233322.00,2192.59,212.50,3589.31,57.35,40.97,81.24,19.40,0.00
2023-05-03,242882.00,2195.08,216.00,5035.84,62.52,46.46,81.61,19.40,0.00
2023-05-04,253646.38,2197.84,219.50,5646.54,55.31,48.69,65.50,19.55,0.15
2023-05-05,263100.00,2200.23,223.00,4989.20,46.80,44.18,49.04,19.55,0.00
2023-05-06,269370.00,2201.80,223.00,3384.13,47.85,44.45,53.91,19.55,0.00
2023-05-07,274150.00,2202.99,223.00,2632.92,48.97,41.91,56.11,19.55,0.00
2023-05-08,278480.00,2204.06,223.00,2406.04,47.02,41.38,57.99,19.55,0.00
2023-05-09,282500.00,2205.05,223.00,2249.75,48.96,40.26,56.82,19.55,0.00
2023-05-10,286370.00,2206.00,226.50,2177.63,50.37,32.80,66.70,19.55,0.00
2023-05-11,290296.00,2206.96,226.50,2205.86,53.89,40.69,71.52,19.70,0.15
2023-05-12,294806.00,2208.06,226.50,2500.29,58.70,39.71,77.31,19.70,0.00
2023-05-13,300576.00,2209.46,226.50,3135.54,63.13,44.49,82.70,19.70,0.00
2023-05-14,308020.00,2211.25,226.50,3979.52,65.61,49.88,80.56,19.70,0.00
2023-05-15,316704.22,2213.32,230.00,4608.30,62.96,50.09,80.46,19.70,0.00
2023-05-16,325433.78,2215.38,230.00,4631.16,62.24,52.75,74.66,19.70,0.00
2023-05-17,333908.63,2217.36,233.50,4506.24,63.86,49.98,81.19,19.70,0.00
2023-05-18,341884.00,2219.21,233.50,4254.42,63.70,51.03,83.15,19.70,0.00
2023-05-19,349514.00,2220.96,233.50,4080.29,66.64,52.88,85.26,19.70,0.00
2023-05-20,356983.56,2222.66,233.50,3999.41,66.53,56.29,84.71,19.70,0.00
2023-05-21,363898.00,2224.22,237.00,3723.03,57.46,47.19,63.19,19.70,0.00
2023-05-22,369240.00,2225.42,254.50,2947.76,48.48,45.29,52.17,19.70,0.00
