date,id,fb,qd,af
2017-07-25,40.01,3124.94,160.00,8243.00
2017-07-26,49.09,3124.56,159.00,8025.00
2017-07-27,43.55,3124.16,158.00,7798.00
2017-07-28,45.08,3123.77,156.00,7578.00
2017-07-29,51.66,3123.41,153.00,7377.00
2017-07-30,33.76,3123.09,123.00,7200.00
2017-07-31,24.81,3122.79,108.00,7035.00
2017-08-01,26.05,3122.37,141.00,6807.00
2017-08-02,25.06,3121.95,139.00,6581.00
2017-08-03,27.59,3121.54,138.00,6362.00
2017-08-04,27.10,3121.13,136.00,6146.00
2017-08-05,25.96,3120.65,152.00,5896.00
2017-08-06,32.54,3120.20,149.00,5665.00
2017-08-07,31.67,3119.81,132.00,5466.00
2017-08-08,43.85,3119.50,122.00,5311.00
2017-08-09,75.46,3119.24,141.00,5181.00
2017-08-10,84.55,3119.02,139.00,5073.00
2017-08-11,69.97,3118.76,134.00,4946.00
2017-08-12,68.10,3118.49,131.00,4821.24
2017-08-13,-145.48,3117.33,128.00,4278.81
2017-08-14,-59.45,3116.53,127.00,3909.00
2017-08-15,38.27,3116.13,127.00,3733.00
2017-08-16,27.69,3115.68,126.00,3538.00
2017-08-17,23.67,3115.21,124.00,3339.00
2017-08-18,13.60,3114.69,122.00,3124.00
2017-08-19,4.55,3114.12,119.00,2897.00
2017-08-20,8.09,3113.55,118.00,2679.00
2017-08-21,15.17,3113.00,116.00,2479.00
2017-08-22,39.38,3112.58,114.00,2331.00
2017-08-23,44.94,3112.18,113.00,2196.00
2017-08-24,38.90,3111.74,111.00,2053.00
2017-08-25,30.86,3111.25,108.00,1900.00
2017-08-26,16.26,3110.65,106.00,1722.00
2017-08-27,18.80,3110.05,103.00,1555.00
2017-08-28,15.80,3109.41,100.00,1388.00
2017-08-29,-20.98,3108.44,97.00,1154.00
2017-08-30,11.82,3107.70,94.00,991.00
2017-08-31,10.34,3106.91,90.00,833.00
2017-09-01,12.90,3106.12,85.00,690.00
2017-09-02,9.42,3105.25,80.00,550.00
2017-09-03,13.49,3104.37,75.00,428.00
2017-09-04,15.05,3103.48,69.00,321.00
2017-09-05,15.61,3102.55,63.00,227.00
2017-09-06,21.21,3101.70,56.00,158.00
2017-09-07,27.82,3101.03,50.00,114.00
2017-09-08,23.84,3100.25,43.00,76.00
2017-09-09,29.94,3099.88,37.00,62.00
2017-09-10,25.45,3099.56,31.00,51.00
2017-09-11,24.50,3099.53,25.00,50.00
2017-09-12,24.99,3099.45,26.00,48.00
2017-09-13,18.98,3099.32,21.00,44.00
2017-09-14,15.49,3099.22,17.00,41.00
2017-09-15,15.50,3099.17,16.00,40.00
2017-09-16,13.99,3099.09,15.00,38.00
2017-09-17,7.98,3098.93,10.00,34.00
2017-09-18,13.53,3099.19,10.00,41.00
2017-09-19,19.02,3099.36,17.00,45.00
2017-09-20,27.54,3099.63,23.00,54.00
2017-09-21,34.02,3099.77,32.00,58.00
2017-09-22,40.03,3099.99,36.00,66.00
2017-09-23,46.55,3100.32,40.00,79.00
2017-09-24,45.01,3100.37,44.00,81.00
2017-09-25,40.98,3100.27,43.00,77.00
2017-09-26,47.03,3100.47,43.00,85.00
2017-09-27,45.51,3100.53,44.00,88.00
2017-09-28,39.97,3100.39,43.00,82.00
2017-09-29,48.54,3100.59,44.00,91.00
2017-09-30,42.49,3100.52,44.00,88.00
2017-10-01,38.97,3100.40,42.00,82.00
2017-10-02,42.50,3100.41,42.00,83.00
2017-10-03,53.08,3100.82,43.00,103.00
2017-10-04,46.50,3100.85,46.00,104.00
2017-10-05,39.97,3100.69,44.00,96.00
2017-10-06,36.96,3100.49,42.00,86.00
2017-10-07,37.48,3100.37,40.00,81.00
2017-10-08,36.98,3100.27,39.00,77.00
2017-10-09,32.46,3100.06,37.00,68.00
2017-10-10,33.49,3099.97,35.00,65.00
2017-10-11,32.49,3099.88,34.00,62.00
2017-10-12,35.51,3099.97,34.00,65.00
2017-10-13,38.02,3100.07,36.00,69.00
2017-10-14,41.03,3100.23,38.00,75.00
2017-10-15,42.52,3100.36,40.00,80.00
2017-10-16,45.03,3100.53,41.00,88.00
2017-10-17,44.02,3100.62,42.00,92.00
2017-10-18,50.06,3100.88,43.00,106.00
2017-10-19,55.08,3101.19,46.00,124.00
2017-10-20,53.54,3101.34,49.00,133.00
2017-10-21,60.58,3101.61,51.00,152.00
2017-10-22,70.13,3102.04,54.00,184.00
2017-10-23,83.73,3102.68,56.00,239.00
2017-10-24,79.66,3103.08,60.00,278.00
2017-10-25,70.08,3103.27,60.00,298.00
2017-10-26,66.04,3103.36,61.00,308.00
2017-10-27,64.54,3103.45,60.00,317.00
2017-10-28,60.77,3102.93,88.00,263.00
2017-10-29,52.46,3101.34,118.00,133.00
2017-10-30,48.15,3099.45,91.00,48.00
2017-10-31,55.95,3099.02,62.00,36.00
2017-11-01,56.50,3098.96,57.00,35.00
2017-11-02,60.02,3099.11,58.00,39.00
2017-11-03,68.03,3099.43,64.00,47.00
2017-11-04,70.50,3099.46,70.00,48.00
2017-11-05,72.01,3099.51,71.00,50.00
2017-11-06,70.50,3099.49,71.00,49.00
2017-11-07,68.99,3099.43,70.00,47.00
2017-11-08,69.51,3099.53,68.00,50.00
2017-11-09,72.50,3099.54,72.00,51.00
2017-11-10,71.44,3099.02,79.00,36.00
2017-11-11,75.97,3098.68,80.00,28.00
2017-11-12,71.49,3098.50,73.00,25.00
2017-11-13,69.99,3098.42,71.00,23.00
2017-11-14,83.38,3101.01,38.00,113.00
2017-11-15,77.19,3102.95,0.56,265.00
2017-11-16,73.49,3104.23,0.39,410.00
2017-11-17,71.85,3105.26,0.26,552.00
2017-11-18,74.82,3106.18,0.20,700.00
2017-11-19,68.72,3106.93,0.15,836.00
2017-11-20,79.32,3107.71,0.17,993.00
2017-11-21,80.35,3108.43,0.19,1152.00
2017-11-22,105.05,3109.30,0.18,1360.00
2017-11-23,132.72,3110.30,0.12,1623.00
2017-11-24,151.87,3111.33,0.12,1924.00
2017-11-25,140.75,3112.20,0.09,2203.00
2017-11-26,121.06,3112.90,0.06,2443.00
2017-11-27,119.06,3113.55,0.08,2679.00
2017-11-28,119.55,3114.17,0.06,2916.00
2017-11-29,111.01,3114.72,0.09,3136.00
2017-11-30,104.42,3115.22,0.06,3343.00
2017-12-01,107.46,3115.72,0.07,3556.00
2017-12-02,104.95,3116.20,0.08,3764.00
2017-12-03,102.44,3116.66,0.09,3967.00
2017-12-04,100.39,3117.10,0.06,4166.00
2017-12-05,80.72,3117.45,0.05,4326.00
2017-12-06,65.59,3117.73,0.05,4456.00
2017-12-07,59.04,3117.98,0.05,4573.00
2017-12-08,64.58,3118.25,0.05,4701.00
2017-12-09,79.70,3118.58,0.04,4859.00
2017-12-10,83.23,3118.92,0.04,5024.00
2017-12-11,76.67,3119.23,0.04,5176.00
2017-12-12,52.98,3119.44,0.04,5281.00
2017-12-13,80.71,3119.76,0.04,5441.00
2017-12-14,94.82,3120.13,0.04,5629.00
2017-12-15,87.77,3120.47,0.04,5803.00
2017-12-16,93.82,3120.83,0.04,5989.00
2017-12-17,89.78,3121.17,0.04,6167.00
2017-12-18,90.29,3121.51,0.04,6346.00
2017-12-19,93.85,3121.86,0.07,6532.00
2017-12-20,89.35,3122.19,0.11,6709.00
2017-12-21,71.19,3122.45,0.10,6850.00
2017-12-22,74.22,3122.72,0.11,6997.00
2017-12-23,85.79,3123.03,0.08,7167.00
2017-12-24,53.02,3123.22,0.08,7272.00
2017-12-25,36.38,3123.35,0.08,7344.00
2017-12-26,81.29,3123.64,0.12,7505.00
2017-12-27,79.28,3123.92,0.13,7662.00
2017-12-28,82.80,3124.21,0.12,7826.00
2017-12-29,91.93,3124.53,0.17,8008.00
2017-12-30,89.93,3124.84,0.19,8186.00
2017-12-31,75.78,3125.10,0.15,8336.00
2018-01-01,67.18,3125.33,0.13,8469.00
2018-01-02,70.70,3125.57,0.12,8609.00
2018-01-03,73.76,3125.82,0.15,8755.00
2018-01-04,74.75,3126.07,0.13,8903.00
2018-01-05,83.85,3126.35,0.16,9069.00
2018-01-06,78.32,3126.61,0.17,9224.00
2018-01-07,87.40,3126.90,0.18,9397.00
2018-01-08,97.56,3127.22,0.26,9590.00
2018-01-09,98.72,3127.54,0.41,9785.00
2018-01-10,111.14,3127.90,0.22,10005.00
2018-01-11,99.59,3128.22,0.27,10202.00
2018-01-12,109.16,3128.57,0.26,10418.00
2018-01-13,120.20,3128.95,0.21,10656.00
2018-01-14,114.13,3129.31,0.19,10882.00
2018-01-15,108.58,3129.65,0.18,11097.00
2018-01-16,106.05,3129.98,0.17,11307.00
2018-01-17,110.04,3130.32,0.13,11525.00
2018-01-18,114.63,3130.67,0.18,11752.00
2018-01-19,121.65,3131.04,0.15,11993.00
2018-01-20,116.56,3131.39,0.10,12224.00
2018-01-21,106.96,3131.71,0.08,12436.00
2018-01-22,108.02,3132.03,0.13,12650.00
2018-01-23,108.48,3132.35,0.08,12865.00
2018-01-24,98.92,3132.64,0.10,13061.00
2018-01-25,106.99,3132.95,0.11,13273.00
2018-01-26,72.69,3133.16,0.09,13417.00
2018-01-27,111.56,3133.48,0.14,13638.00
2018-01-28,105.60,3133.78,0.23,13847.00
2018-01-29,121.23,3134.03,33.00,14022.00
2018-01-30,126.18,3134.09,105.00,14064.00
2018-01-31,131.53,3134.10,128.00,14071.00
2018-02-01,130.53,3134.11,127.00,14078.00
2018-02-02,124.47,3134.10,128.00,14071.00
2018-02-03,152.59,3134.13,142.00,14092.00
2018-02-04,171.68,3134.19,150.00,14135.00
2018-02-05,161.91,3134.16,173.00,14113.00
2018-02-06,157.94,3134.14,165.00,14099.00
2018-02-07,143.47,3134.13,147.00,14092.00
2018-02-08,129.94,3134.11,137.00,14078.00
2018-02-09,136.00,3134.11,136.00,14078.00
2018-02-10,117.94,3134.09,125.00,14064.00
2018-02-11,106.94,3134.07,114.00,14050.00
2018-02-12,106.94,3134.05,114.00,14036.00
2018-02-13,84.07,3134.04,87.60,14029.00
2018-02-14,117.55,3134.09,99.90,14064.00
2018-02-15,114.00,3134.09,114.00,14064.00
2018-02-16,120.53,3134.10,117.00,14071.00
2018-02-17,121.53,3134.11,118.00,14078.00
2018-02-18,105.94,3134.09,113.00,14064.00
2018-02-19,82.30,3134.02,107.00,14015.00
2018-02-20,49.41,3133.99,60.00,13994.00
2018-02-21,90.28,3134.05,69.10,14036.00
2018-02-22,93.30,3134.05,93.30,14036.00
2018-02-23,83.40,3134.05,83.40,14036.00
2018-02-24,104.86,3134.07,97.80,14050.00
2018-02-25,98.47,3134.06,102.00,14043.00
2018-02-26,96.80,3134.06,96.80,14043.00
2018-02-27,92.13,3134.07,88.60,14050.00
2018-02-28,102.76,3134.09,95.70,14064.00
2018-03-01,114.53,3134.10,111.00,14071.00
2018-03-02,115.53,3134.11,112.00,14078.00
2018-03-03,113.00,3134.11,113.00,14078.00
2018-03-04,109.00,3134.11,109.00,14078.00
2018-03-05,110.00,3134.11,110.00,14078.00
2018-03-06,109.00,3134.11,109.00,14078.00
2018-03-07,113.53,3134.12,110.00,14085.00
2018-03-08,123.06,3134.14,116.00,14099.00
2018-03-09,121.00,3134.14,121.00,14099.00
2018-03-10,122.00,3134.14,122.00,14099.00
2018-03-11,122.53,3134.15,119.00,14106.00
2018-03-12,94.82,3134.09,116.00,14064.00
2018-03-13,125.59,3134.12,115.00,14085.00
2018-03-14,203.33,3134.23,164.00,14163.00
2018-03-15,230.59,3134.26,220.00,14184.00
2018-03-16,191.88,3134.22,206.00,14156.00
2018-03-17,188.00,3134.22,188.00,14156.00
2018-03-18,157.88,3134.18,172.00,14128.00
2018-03-19,141.91,3134.15,153.00,14106.00
2018-03-20,136.47,3134.14,140.00,14099.00
2018-03-21,128.47,3134.13,132.00,14092.00
2018-03-22,173.21,3134.20,148.00,14142.00
2018-03-23,197.59,3134.23,187.00,14163.00
2018-03-24,182.94,3134.21,190.00,14149.00
2018-03-25,151.38,3134.17,166.00,14120.00
2018-03-26,144.00,3134.17,144.00,14120.00
2018-03-27,124.88,3134.13,139.00,14092.00
2018-03-28,120.41,3134.10,131.00,14071.00
2018-03-29,124.53,3134.11,121.00,14078.00
2018-03-30,121.00,3134.11,121.00,14078.00
2018-03-31,99.41,3134.08,110.00,14057.00
2018-04-01,108.06,3134.10,101.00,14071.00
2018-04-02,84.41,3134.07,95.00,14050.00
2018-04-03,83.07,3134.06,86.60,14043.00
2018-04-04,87.33,3134.07,83.80,14050.00
2018-04-05,87.23,3134.08,83.70,14057.00
2018-04-06,89.23,3134.09,85.70,14064.00
2018-04-07,96.53,3134.10,93.00,14071.00
2018-04-08,128.65,3134.15,111.00,14106.00
2018-04-09,127.00,3134.15,127.00,14106.00
2018-04-10,118.47,3134.14,122.00,14099.00
2018-04-11,126.00,3134.14,126.00,14099.00
2018-04-12,127.94,3134.12,135.00,14085.00
2018-04-13,124.00,3134.12,124.00,14085.00
2018-04-14,121.00,3134.12,121.00,14085.00
2018-04-15,107.47,3134.11,111.00,14078.00
2018-04-16,93.94,3134.09,101.00,14064.00
2018-04-17,87.54,3134.07,94.60,14050.00
2018-04-18,90.83,3134.08,87.30,14057.00
2018-04-19,76.58,3134.04,90.70,14029.00
2018-04-20,72.03,3134.05,68.50,14036.00
2018-04-21,56.58,3134.01,70.70,14008.00
2018-04-22,54.87,3134.00,58.40,14001.00
2018-04-23,38.24,3133.98,45.30,13987.00
2018-04-24,40.50,3133.98,40.50,13987.00
2018-04-25,38.10,3133.98,38.10,13987.00
2018-04-26,30.54,3133.96,37.60,13973.00
2018-04-27,30.11,3133.93,40.70,13952.00
2018-04-28,70.80,3134.00,46.10,14001.00
2018-04-29,99.05,3134.05,81.40,14036.00
2018-04-30,103.13,3134.06,99.60,14043.00
2018-05-01,69.68,3134.02,83.80,14015.00
2018-05-02,48.78,3133.98,62.90,13987.00
2018-05-03,40.82,3133.92,62.00,13945.00
2018-05-04,32.43,3133.83,64.70,13881.00
2018-05-05,53.67,3133.82,57.20,13874.00
2018-05-06,96.60,3133.92,60.80,13945.00
2018-05-07,191.58,3134.12,121.00,14085.00
2018-05-08,209.12,3134.16,195.00,14113.00
2018-05-09,266.27,3134.25,234.00,14177.00
2018-05-10,336.12,3134.29,322.00,14205.00
2018-05-11,243.24,3134.20,275.00,14142.00
2018-05-12,130.03,3134.04,187.00,14029.00
2018-05-13,124.00,3134.04,124.00,14029.00
2018-05-14,121.00,3134.04,121.00,14029.00
2018-05-15,137.12,3134.08,123.00,14057.00
2018-05-16,171.70,3134.15,147.00,14106.00
2018-05-17,227.21,3134.22,202.00,14156.00
2018-05-18,233.06,3134.24,226.00,14170.00
2018-05-19,217.53,3134.25,214.00,14177.00
2018-05-20,307.85,3134.37,265.00,14262.00
2018-05-21,404.80,3134.47,369.00,14333.00
2018-05-22,367.94,3134.45,375.00,14319.00
2018-05-23,337.94,3134.43,345.00,14305.00
2018-05-24,346.59,3134.46,336.00,14326.00
2018-05-25,378.59,3134.49,368.00,14347.00
2018-05-26,453.53,3134.50,450.00,14354.00
2018-05-27,508.35,3134.45,526.00,14319.00
2018-05-28,378.20,3134.35,414.00,14248.00
2018-05-29,260.09,3134.21,310.00,14149.00
2018-05-30,214.85,3134.16,233.00,14113.00
2018-05-31,189.94,3134.14,197.00,14099.00
2018-06-01,160.47,3134.13,164.00,14092.00
2018-06-02,112.35,3134.08,130.00,14057.00
2018-06-03,67.50,3134.01,92.20,14008.00
2018-06-04,46.37,3133.93,74.60,13952.00
2018-06-05,40.88,3133.89,55.00,13924.00
2018-06-06,43.67,3133.88,47.20,13917.00
2018-06-07,20.62,3133.82,42.30,13874.00
2018-06-08,24.16,3133.77,41.30,13840.00
2018-06-09,43.40,3133.77,43.40,13840.00
2018-06-10,104.90,3133.94,44.90,13959.00
2018-06-11,123.48,3134.07,77.60,14050.00
2018-06-12,100.96,3134.09,93.90,14064.00
2018-06-13,107.72,3134.13,93.60,14092.00
2018-06-14,31.64,3134.04,63.40,14029.00
2018-06-15,23.67,3133.96,51.90,13973.00
2018-06-16,28.82,3133.90,50.00,13931.00
2018-06-17,11.51,3133.80,46.80,13861.00
2018-06-18,67.67,3133.86,47.00,13902.00
2018-06-19,61.97,3133.85,65.50,13895.00
2018-06-20,320.10,3134.53,77.60,14376.00
2018-06-21,42.20,3134.43,78.00,14305.00
2018-06-22,78.00,3134.43,78.00,14305.00
2018-06-23,447.35,3135.45,78.30,15037.00
2018-06-24,573.38,3136.79,79.30,16017.00
2018-06-25,-1431.59,3132.58,79.40,13020.00
2018-06-26,2.32,3132.34,84.00,12858.00
2018-06-27,7.72,3132.10,89.40,12696.00
2018-06-28,1.45,3131.83,92.20,12516.00
2018-06-29,8.30,3131.58,92.50,12349.00
2018-06-30,5.78,3131.32,92.50,12177.00
2018-07-01,-3.19,3131.03,92.60,11987.00
2018-07-02,-25.91,3130.66,96.10,11745.00
2018-07-03,-1.23,3130.35,99.60,11545.00
2018-07-04,-6.88,3130.02,100.00,11333.00
2018-07-05,0.17,3129.71,100.00,11135.00
2018-07-06,20.34,3129.46,100.00,10977.00
2018-07-07,-17.98,3129.09,100.00,10743.00
2018-07-08,31.42,3128.87,101.00,10605.00
2018-07-09,-11.93,3128.51,101.00,10381.00
2018-07-10,15.80,3128.24,100.00,10214.00
2018-07-11,-10.93,3127.88,101.00,9992.00
2018-07-12,101.00,3127.88,101.00,9992.00
2018-07-13,-28.07,3127.46,101.00,9736.00
2018-07-14,69.25,3127.36,100.00,9675.00
2018-07-15,60.07,3127.23,99.90,9596.00
2018-07-16,-66.38,3126.68,100.00,9266.00
2018-07-17,-68.39,3126.12,100.00,8932.00
2018-07-18,4.62,3125.80,99.40,8744.00
2018-07-19,0.90,3125.47,98.20,8551.00
2018-07-20,-1.83,3125.13,98.00,8353.00
2018-07-21,52.74,3124.98,96.60,8266.00
2018-07-22,-20.16,3124.58,95.80,8036.00
2018-07-23,151.05,3124.77,96.10,8145.00
2018-07-24,-110.80,3124.05,95.40,7736.00
2018-07-25,-173.31,3123.10,94.40,7205.00
2018-07-26,9.75,3122.77,101.00,7024.00
2018-07-27,-2.40,3122.37,107.00,6807.00
2018-07-28,-20.03,3121.91,105.00,6559.00
2018-07-29,11.64,3121.52,116.00,6352.00
2018-07-30,1.40,3121.02,134.00,6089.00
2018-07-31,4.96,3120.54,131.00,5839.00
2018-08-01,-5.11,3120.02,129.00,5573.00
2018-08-02,-4.09,3119.50,128.00,5311.00
2018-08-03,-4.09,3118.97,128.00,5049.00
2018-08-04,-0.03,3118.46,125.00,4801.00
2018-08-05,6.53,3117.97,124.00,4568.00
2018-08-06,14.11,3117.51,122.00,4354.00
2018-08-07,13.10,3117.04,122.00,4138.00
2018-08-08,23.70,3116.61,121.00,3945.00
2018-08-09,-20.65,3115.98,119.00,3668.00
2018-08-10,-4.52,3115.41,119.00,3423.00
2018-08-11,7.60,3114.89,117.00,3206.00
2018-08-12,5.59,3114.35,116.00,2987.00
2018-08-13,13.16,3113.83,115.00,2785.00
2018-08-14,16.70,3113.32,113.00,2594.00
2018-08-15,10.17,3112.76,111.00,2394.00
2018-08-16,10.17,3112.18,110.00,2196.00
2018-08-17,21.80,3111.66,107.00,2027.00
2018-08-18,5.68,3111.02,105.00,1830.00
2018-08-19,22.84,3110.47,103.00,1671.00
2018-08-20,22.66,3109.91,99.80,1518.00
2018-08-21,15.82,3109.28,98.00,1355.00
2018-08-22,23.00,3108.69,95.10,1212.00
2018-08-23,21.31,3108.07,92.40,1071.00
2018-08-24,-17.28,3107.05,89.10,860.00
2018-08-25,6.14,3106.19,85.80,702.00
2018-08-26,1.94,3105.20,82.10,543.00
2018-08-27,6.71,3104.16,78.30,401.00
2018-08-28,6.14,3102.97,73.70,267.00
2018-08-29,-0.06,3101.33,67.50,133.00
2018-08-30,-5.50,3097.67,55.50,12.00
2018-08-31,7.10,3097.12,9.62,7.00
2018-09-01,4.29,3097.12,4.29,7.00
2018-09-02,2.95,3097.12,2.95,7.00
2018-09-03,2.49,3097.12,2.49,7.00
2018-09-04,2.95,3097.12,2.95,7.00
2018-09-05,2.20,3097.12,2.20,7.00
2018-09-06,1.64,3097.12,1.64,7.00
2018-09-07,1.36,3097.12,1.36,7.00
2018-09-08,1.38,3097.12,1.38,7.00
2018-09-09,1.68,3097.12,1.68,7.00
2018-09-10,1.53,3097.12,1.53,7.00
2018-09-11,1.35,3097.12,1.35,7.00
2018-09-12,1.33,3097.12,1.33,7.00
2018-09-13,1.63,3097.12,1.63,7.00
2018-09-14,2.50,3097.12,2.50,7.00
2018-09-15,3.00,3097.12,3.00,7.00
2018-09-16,3.00,3097.12,3.00,7.00
2018-09-17,3.90,3097.13,3.40,8.00
2018-09-18,3.20,3097.12,3.70,7.00
2018-09-19,4.60,3097.12,4.60,7.00
2018-09-20,5.00,3097.12,5.00,7.00
2018-09-21,4.40,3097.12,4.40,7.00
2018-09-22,4.50,3097.13,4.00,8.00
2018-09-23,3.90,3097.12,4.40,7.00
2018-09-24,6.00,3097.12,6.00,7.00
2018-09-25,7.00,3097.12,7.00,7.00
2018-09-26,6.50,3097.12,6.50,7.00
2018-09-27,6.00,3097.13,5.50,8.00
2018-09-28,4.00,3097.12,4.50,7.00
2018-09-29,4.00,3097.12,4.00,7.00
2018-09-30,4.00,3097.12,4.00,7.00
2018-10-01,4.00,3097.12,4.00,7.00
2018-10-02,4.50,3097.13,4.00,8.00
2018-10-03,4.00,3097.12,4.50,7.00
2018-10-04,9.03,3097.90,5.00,15.00
2018-10-05,13.06,3098.74,5.50,30.00
2018-10-06,15.58,3099.49,6.00,49.00
2018-10-07,16.08,3100.06,6.50,68.00
2018-10-08,16.58,3100.53,6.50,88.00
2018-10-09,27.17,3101.26,7.00,128.00
2018-10-10,28.68,3101.88,7.00,171.00
2018-10-11,29.18,3102.41,7.00,215.00
2018-10-12,34.73,3103.00,7.00,270.00
2018-10-13,30.70,3103.45,7.00,317.00
2018-10-14,26.16,3103.78,7.00,355.00
2018-10-15,24.65,3104.07,7.00,390.00
2018-10-16,28.68,3104.41,7.00,433.00
2018-10-17,32.71,3104.79,7.00,484.00
2018-10-18,30.70,3105.12,7.00,531.00
2018-10-19,34.23,3105.48,7.00,585.00
2018-10-20,31.20,3105.78,7.00,633.00
2018-10-21,33.22,3106.09,7.00,685.00
2018-10-22,30.19,3106.36,7.00,731.00
2018-10-23,32.71,3106.64,7.00,782.00
2018-10-24,31.70,3106.90,7.00,831.00
2018-10-25,32.21,3107.16,7.00,881.00
