date,gain,id,qu,fb,qd,qt,qsd,af
2018-01-05,,1012.80,1195.30,2977.04,251.00,251.38,6.72,91166.00
2018-01-06,,1017.84,1334.45,2977.92,251.00,250.59,6.35,92687.00
2018-01-07,,1013.80,1129.26,2978.79,251.00,251.00,6.35,94200.00
2018-01-08,,956.83,968.93,2979.59,251.00,250.66,6.54,95600.00
2018-01-09,,1066.75,1511.43,2980.51,250.00,250.03,5.92,97220.00
2018-01-10,,1109.59,1532.08,2981.47,252.00,251.50,6.81,98921.00
2018-01-11,,1070.26,1523.51,2982.38,252.00,251.50,6.77,100544.00
2018-01-12,,1092.96,1394.95,2983.31,251.00,251.13,6.37,102214.00
2018-01-13,,1035.48,1286.55,2984.17,252.00,251.56,7.01,103768.00
2018-01-14,,1057.16,1234.63,2985.05,251.00,251.31,6.49,105367.00
2018-01-15,,1007.75,1159.50,2985.87,252.00,251.69,7.06,106866.00
2018-01-16,,974.48,1170.60,2986.65,251.00,250.97,6.62,108301.00
2018-01-17,,902.39,1145.40,2987.35,250.00,249.84,23.29,109595.00
2018-01-18,,980.53,1076.32,2988.13,251.00,251.41,7.60,111042.00
2018-01-19,,1061.18,1466.53,2988.99,252.00,251.88,7.99,112646.98
2018-01-20,,1008.81,1114.68,2989.79,251.00,251.41,6.67,114150.07
2018-01-21,,1022.44,921.09,2990.60,251.00,250.84,7.10,115680.19
2018-01-22,,1064.58,1262.72,2991.45,251.00,251.34,7.72,117293.91
2018-01-23,,1232.63,1323.38,2992.47,251.00,250.97,7.52,119240.94
2018-01-24,,957.82,1048.07,2993.20,251.00,250.78,7.43,120642.90
2018-01-25,,1028.98,1196.87,2994.00,251.00,250.91,7.67,122186.00
2018-01-26,,1064.79,1182.26,2994.83,252.00,252.25,7.90,123798.15
2018-01-27,,1028.96,1243.24,2995.62,252.00,251.50,7.80,125339.23
2018-01-28,,1031.75,1127.04,2996.41,251.00,250.88,7.30,126887.82
2018-01-29,,1036.52,1148.95,2997.20,252.00,251.82,7.51,128443.90
2018-01-30,,1060.24,1036.04,2998.01,252.00,251.92,7.84,130047.02
2018-01-31,,1085.47,1105.13,2998.84,252.00,251.81,7.56,131700.18
2018-02-01,,1089.75,1106.90,2999.67,252.00,251.56,6.92,133361.84
2018-02-02,,1051.66,1122.75,3000.46,251.00,251.16,6.59,134949.92
2018-02-03,,1127.35,1683.45,3001.32,251.00,251.06,7.03,136688.14
2018-02-04,,1122.05,1699.82,3002.17,251.00,251.41,6.84,138415.84
2018-02-05,,1127.33,1949.13,3003.02,252.00,251.94,10.19,140152.04
2018-02-06,,1183.61,1773.99,3003.92,251.00,250.75,9.01,142001.84
2018-02-07,,1116.23,1514.02,3004.75,251.00,250.97,9.96,143718.00
2018-02-08,,1509.85,1635.38,3005.95,252.00,251.59,9.25,146212.90
2018-02-09,,1487.89,1430.41,3007.12,252.00,252.47,9.94,148664.25
2018-02-10,,1496.21,1395.88,3008.29,251.00,251.34,9.07,151134.08
2018-02-11,,1439.68,1177.01,3009.40,251.00,250.84,8.98,153491.79
2018-02-12,,1481.27,1336.07,3010.54,251.00,251.38,9.27,155932.00
2018-02-13,,1434.65,1158.37,3011.63,251.00,251.34,9.03,158279.74
2018-02-14,,1419.24,1250.85,3012.70,250.00,250.41,8.92,160598.90
2018-02-15,,1483.81,1360.79,3013.82,252.00,251.53,9.71,163042.15
2018-02-16,,1491.11,1083.24,3014.67,251.00,250.72,9.35,165501.87
2018-02-17,,1386.41,1199.87,3015.96,250.00,249.91,8.45,167755.91
2018-02-18,,1405.07,1106.61,3016.99,251.00,251.31,9.60,170044.98
2018-02-19,,1366.71,898.84,3017.98,251.00,250.91,9.04,172257.96
2018-02-20,,1407.07,933.66,3019.00,251.00,250.66,9.16,174551.00
2018-02-21,,1368.21,898.83,3019.98,251.00,251.45,8.65,176766.96
2018-02-22,,1376.82,1171.13,3020.86,251.00,251.19,8.40,179000.00
2018-02-23,,1328.07,875.33,3021.85,305.00,304.74,8.91,181029.22
2018-02-24,,1121.07,1144.76,3022.45,427.00,427.03,10.82,182405.89
2018-02-25,,1167.47,1182.09,3023.06,460.00,459.96,11.05,183809.13
2018-02-26,,1136.44,1079.46,3023.69,402.00,401.91,10.02,185265.87
2018-02-27,,1149.28,1119.54,3024.14,624.00,624.36,10.92,186307.75
2018-02-28,,991.80,1036.67,3024.26,851.00,850.78,11.42,186587.02
2018-03-01,,946.87,1303.31,3024.34,853.00,852.81,11.76,186773.20
2018-03-02,,924.87,1266.69,3024.40,855.00,855.00,13.06,186911.78
2018-03-03,,915.04,947.31,3024.45,856.00,855.84,11.93,187028.88
2018-03-04,,853.00,936.19,3024.45,853.00,853.39,13.22,187028.88
2018-03-05,,919.00,975.97,3024.45,919.00,918.89,11.81,187028.88
2018-03-06,,882.35,1021.50,3024.39,953.00,953.27,14.20,186888.75
2018-03-07,,894.74,1035.41,3024.34,953.00,952.83,12.43,186773.20
2018-03-08,,916.67,1097.67,3024.31,952.00,951.77,13.13,186703.13
2018-03-09,,915.18,1123.40,3024.28,950.00,950.35,10.28,186634.07
2018-03-10,,942.39,1056.33,3024.27,954.00,954.47,11.48,186611.04
2018-03-11,,940.89,1191.46,3024.26,953.00,952.58,13.33,186587.02
2018-03-12,,1116.73,1354.70,3024.40,953.00,952.84,11.38,186911.78
2018-03-13,,1222.70,1305.89,3024.63,953.00,952.51,13.20,187446.73
2018-03-14,,1622.11,2779.17,3025.20,953.00,953.36,13.41,188773.89
2018-03-15,,1730.12,2868.53,3025.86,952.00,952.39,13.92,190317.26
2018-03-16,,1652.59,2297.92,3026.45,954.00,953.67,13.62,191702.89
2018-03-17,,1675.61,2264.47,3027.06,952.00,951.63,10.59,193138.14
2018-03-18,,1607.98,1896.87,3027.61,952.00,951.76,13.93,194439.26
2018-03-19,,1644.09,3770.67,3028.29,831.00,830.78,11.72,196052.00
2018-03-20,,2339.25,2019.10,3029.61,752.00,751.85,12.97,199200.26
2018-03-21,,2775.90,2256.61,3031.01,1080.00,1077.02,14.27,202564.02
2018-03-22,,2861.65,4175.01,3032.06,1580.00,1584.46,10.58,205106.14
2018-03-23,,3295.03,5338.92,3033.05,2080.00,2083.20,9.68,207516.12
2018-03-24,,3111.47,4226.18,3033.74,2260.00,2256.25,10.83,209204.98
2018-03-25,,3091.36,3620.74,3034.42,2250.00,2254.78,9.96,210873.80
2018-03-26,,2954.75,3163.98,3034.73,2570.00,2570.15,12.52,211636.95
2018-03-27,,2930.93,2966.22,3034.61,3080.00,3084.90,15.53,211341.27
2018-03-28,,2943.68,3194.75,3034.25,3390.00,3385.85,15.51,210456.00
2018-03-29,,3051.02,3299.08,3033.92,3460.00,3459.30,17.97,209644.81
2018-03-30,,2993.82,3354.30,3033.64,3450.00,3453.58,15.06,208740.00
2018-03-31,,3065.21,3676.26,3033.23,3460.00,3462.29,13.52,207956.95
2018-04-01,,2859.65,3559.93,3032.75,3450.00,3453.72,14.44,206786.00
2018-04-02,,2817.30,4006.12,3032.08,3640.00,3644.35,16.14,205154.20
2018-04-03,,4190.71,3761.67,3032.17,4080.00,4082.23,17.49,205373.80
2018-04-04,,3841.33,2267.83,3031.50,4660.00,4659.96,21.58,203750.00
2018-04-05,,3867.44,3465.62,3030.66,4890.00,4893.88,21.08,201721.79
2018-04-06,,4637.71,4210.18,3030.18,5220.00,5224.99,25.35,200566.84
2018-04-07,,4974.56,5687.46,3029.82,5410.00,5410.88,24.67,199703.16
2018-04-08,,5082.17,7139.68,3029.54,5420.00,5415.34,23.48,199033.09
2018-04-09,,4872.36,5742.56,3028.82,5740.00,5738.71,25.57,197312.16
2018-04-10,,5762.46,5504.82,3028.68,5930.00,5925.99,27.13,196979.84
2018-04-11,,7259.29,5682.26,3029.80,5910.00,5906.78,21.96,199656.11
2018-04-12,,7294.19,6140.65,3030.86,6010.00,6008.37,25.69,202203.26
2018-04-13,,7154.84,5641.83,3031.75,6070.00,6074.65,30.63,204355.00
2018-04-14,,7086.50,5041.09,3032.58,6070.00,6065.65,25.43,206371.20
2018-04-15,,6970.51,4896.37,3033.32,6060.00,6063.38,22.49,208177.16
2018-04-16,,6674.49,5436.75,3033.81,6070.00,6072.71,26.76,209376.14
2018-04-17,,6021.71,5423.77,3034.03,5750.00,5749.45,24.51,209915.07
2018-04-18,,5892.68,4873.25,3034.29,5570.00,5572.93,22.78,210555.09
2018-04-19,,5038.85,4520.57,3034.12,5250.00,5253.75,26.49,210136.29
2018-04-20,,5181.73,4769.32,3034.21,5070.00,5072.28,24.34,210357.90
2018-04-21,,5419.52,5313.14,3034.50,5060.00,5061.46,23.13,211071.00
2018-04-22,,5444.25,6248.90,3034.81,5060.00,5062.16,20.39,211833.15
2018-04-23,,5484.38,6831.51,3035.40,4750.00,4751.53,19.03,213289.77
2018-04-24,,5459.19,6860.78,3036.12,4560.00,4562.96,22.59,215073.29
2018-04-25,,5425.58,7148.32,3036.81,4560.00,4562.24,22.73,216790.15
2018-04-26,,5452.06,7483.86,3037.78,4230.00,4233.02,16.17,219214.07
2018-04-27,,5440.02,8444.85,3038.87,4060.00,4055.13,19.46,221951.29
2018-04-28,,5537.61,9488.76,3040.03,4060.00,4062.89,19.67,224882.08
2018-04-29,,5521.94,9416.64,3041.17,4060.00,4062.74,17.73,227781.80
2018-04-30,,5463.11,8120.07,3042.25,4070.00,4069.41,19.37,230545.00
2018-05-01,,5395.58,7190.92,3043.28,4060.00,4059.53,20.82,233194.08
2018-05-02,,5324.41,6079.15,3044.25,4060.00,4056.65,21.54,235702.00
2018-05-03,,5330.96,6090.75,3045.22,4060.00,4063.86,23.39,238222.92
2018-05-04,,5861.36,6313.09,3046.11,4690.00,4687.75,24.16,240546.28
2018-05-05,,6453.50,7108.92,3046.68,5700.00,5638.68,27.64,242040.82
2018-05-06,,6477.48,8055.02,3046.95,6120.00,6021.46,33.06,242749.87
2018-05-07,,7140.73,9400.41,3047.47,6450.00,6040.38,35.72,244119.92
2018-05-08,,7724.60,9754.88,3048.06,6940.00,6032.45,32.36,245676.15
2018-05-09,,7955.32,9977.53,3048.88,6860.00,6010.83,31.28,247848.68
2018-05-10,,7471.44,9758.34,3049.76,6290.00,6014.63,32.07,250192.03
2018-05-11,,6769.94,8911.64,3050.25,6110.00,6014.35,32.15,251501.00
2018-05-12,,6619.78,7814.66,3050.62,6120.00,6003.75,31.28,252492.30
2018-05-13,,6605.84,7016.73,3050.98,6120.00,5990.72,32.65,253455.95
2018-05-14,,6541.06,6664.58,3051.29,6120.00,5979.14,35.36,254291.11
2018-05-15,,6309.92,6719.31,3051.43,6120.00,5977.90,29.13,254667.82
2018-05-16,,7074.92,7051.73,3052.14,6110.00,5964.10,28.70,256581.71
2018-05-17,,7419.29,7659.78,3052.85,6450.00,5946.35,33.52,258504.27
2018-05-18,,7254.58,8026.45,3053.08,6940.00,5914.53,30.97,259128.22
2018-05-19,,7024.11,7874.64,3053.01,7120.00,5909.90,28.38,258938.03
2018-05-20,,7037.74,7829.79,3052.95,7120.00,5914.09,30.56,258774.87
2018-05-21,,7311.87,8213.83,3052.90,7380.00,5913.68,32.58,258639.74
2018-05-22,,7790.82,8467.41,3052.82,7900.00,5914.96,33.24,258423.18
2018-05-23,,8103.25,9103.01,3052.80,8130.00,5910.93,32.90,258370.13
2018-05-24,,8092.25,8930.68,3052.78,8120.00,5901.30,30.76,258315.08
2018-05-25,,8553.24,8968.67,3052.68,8690.00,5911.19,28.78,258043.82
2018-05-26,,9157.25,9771.33,3052.70,9130.00,5922.79,25.77,258097.87
2018-05-27,,8706.92,9093.62,3052.39,9130.00,5928.29,32.81,257258.71
2018-05-28,,9157.25,8567.38,3052.41,9130.00,5925.63,29.14,257312.76
2018-05-29,,9239.51,8290.67,3052.49,9130.00,5923.51,29.29,257529.97
2018-05-30,,9157.25,7854.48,3052.51,9130.00,5922.91,31.74,257584.03
2018-05-31,,8977.31,7840.92,3052.64,8800.00,5907.99,23.80,257935.71
2018-06-01,,8764.46,6928.79,3052.98,8300.00,5924.14,34.51,258856.95
2018-06-02,,8682.52,5977.17,3053.39,8120.00,5919.90,27.88,259972.70
2018-06-03,,8614.23,5571.08,3053.75,8120.00,5901.28,27.00,260953.00
2018-06-04,,7916.97,5809.04,3054.01,7560.00,5908.04,32.44,261661.03
2018-06-05,,7296.76,5926.93,3054.37,6800.00,5900.24,32.04,262646.33
2018-06-06,,6274.31,5786.78,3054.46,6150.00,5866.90,27.78,262892.89
2018-06-07,,5282.06,5468.60,3054.36,5420.00,5416.95,26.15,262619.29
2018-06-08,,5234.31,5246.92,3054.45,5110.00,5108.04,21.95,262865.86
2018-06-09,,5423.47,4776.62,3054.67,5120.00,5119.27,23.98,263467.78
2018-06-10,,5212.77,5052.95,3054.73,5130.00,5126.39,25.32,263631.95
2018-06-11,,4999.48,4026.43,3054.65,5110.00,5113.93,23.36,263412.73
2018-06-12,,5137.75,3644.92,3054.67,5110.00,5110.90,21.66,263467.78
2018-06-13,,5175.01,3275.81,3054.71,5120.00,5120.75,22.88,263576.89
2018-06-14,,5257.77,3386.81,3054.81,5120.00,5118.17,25.67,263850.16
2018-06-15,,5203.27,3255.67,3054.87,5120.00,5118.10,25.27,264015.32
2018-06-16,,5040.86,3286.87,3054.82,5110.00,5113.26,25.33,263878.18
2018-06-17,,5092.75,3181.45,3054.80,5120.00,5116.45,24.09,263824.13
2018-06-18,,4666.73,3327.67,3054.74,4750.00,4752.54,20.49,263658.97
2018-06-19,,4449.48,3306.53,3054.66,4560.00,4561.85,21.70,263439.76
2018-06-20,,4088.43,2874.90,3054.55,4240.00,4238.04,19.52,263139.13
2018-06-21,,4117.08,2781.03,3054.70,3910.00,3908.48,21.74,263549.86
2018-06-22,,3918.28,2745.08,3054.80,3780.00,3784.35,19.14,263824.13
2018-06-23,,3783.12,2603.38,3054.81,3770.00,3765.42,19.42,263850.16
2018-06-24,,3787.76,2530.36,3054.83,3760.00,3762.78,23.11,263905.22
2018-06-25,,3746.37,2341.26,3054.82,3760.00,3764.34,18.48,263878.18
2018-06-26,,3775.87,2358.66,3054.81,3790.00,3788.78,15.72,263850.16
2018-06-27,,3761.37,2131.90,3054.76,3830.00,3830.78,20.22,263714.03
2018-06-28,,3760.86,2123.33,3054.71,3830.00,3834.75,19.98,263576.89
2018-06-29,,3893.27,1974.41,3054.77,3810.00,3807.92,21.97,263742.05
2018-06-30,,3927.77,1937.32,3054.87,3790.00,3787.91,20.05,264015.32
2018-07-01,,3720.86,1768.22,3054.82,3790.00,3789.16,18.14,263878.18
2018-07-02,,3693.61,1673.92,3054.75,3790.00,3785.94,22.19,263687.00
2018-07-03,,3859.14,1643.83,3054.80,3790.00,3789.66,20.65,263824.13
2018-07-04,,3927.44,1673.81,3054.90,3790.00,3785.92,20.28,264096.74
2018-07-05,,3711.19,1561.43,3054.85,3780.00,3784.61,19.52,263960.26
2018-07-06,,3697.24,1431.01,3054.79,3780.00,3781.91,21.14,263796.11
2018-07-07,,3851.38,1467.68,3054.82,3810.00,3808.66,17.44,263878.18
2018-07-08,,3833.63,1459.51,3054.83,3820.00,3815.96,19.16,263905.22
2018-07-09,,3802.24,1287.96,3054.81,3830.00,3827.22,19.23,263850.16
2018-07-10,,3757.74,1311.02,3054.75,3840.00,3840.56,19.11,263687.00
2018-07-11,,3919.14,1216.30,3054.80,3850.00,3849.38,17.25,263824.13
2018-07-12,,3977.44,1214.10,3054.90,3840.00,3836.66,19.72,264096.74
2018-07-13,,3914.65,1265.25,3054.99,3790.00,3792.89,18.88,264343.97
2018-07-14,,3807.76,1065.09,3055.01,3780.00,3779.95,24.44,264399.03
2018-07-15,,3696.73,1149.18,3054.95,3780.00,3779.67,18.49,264233.87
2018-07-16,,3782.25,1017.90,3054.93,3810.00,3808.32,19.29,264178.82
2018-07-17,,3816.37,1168.99,3054.92,3830.00,3825.66,21.38,264151.78
2018-07-18,,3754.49,1022.41,3054.88,3810.00,3813.15,17.70,264041.68
2018-07-19,,3837.76,1062.82,3054.90,3810.00,3807.40,14.65,264096.74
2018-07-20,,3922.40,902.95,3055.01,3770.00,3769.00,19.21,264399.03
2018-07-21,,3846.89,1018.52,3055.08,3750.00,3752.91,19.52,264591.21
2018-07-22,,3676.73,1009.69,3055.02,3760.00,3755.31,20.15,264426.05
2018-07-23,,3636.73,855.75,3054.96,3720.00,3717.34,19.05,264260.89
2018-07-24,,3616.19,879.07,3054.87,3740.00,3736.91,19.28,264015.32
2018-07-25,,3760.00,955.82,3054.87,3760.00,3760.22,110.38,264015.32
2018-07-26,,3921.57,890.52,3054.98,3770.00,3770.74,22.62,264315.95
2018-07-27,,3746.37,836.83,3054.97,3760.00,3764.23,18.20,264288.92
2018-07-28,,3635.35,832.69,3054.88,3760.00,3764.40,15.78,264041.68
2018-07-29,,3632.56,788.05,3054.78,3770.00,3768.84,17.96,263769.08
2018-07-30,,3783.63,762.16,3054.79,3770.00,3766.76,17.88,263796.11
2018-07-31,,3866.39,834.33,3054.86,3770.00,3768.35,20.97,263987.30
2018-08-01,,3854.31,808.13,3054.95,3730.00,3726.52,21.14,264233.87
2018-08-02,,3648.61,781.42,3054.92,3690.00,3693.66,16.27,264151.78
2018-08-03,,3527.93,696.03,3054.81,3680.00,3678.55,18.37,263850.16
2018-08-04,,3587.74,730.12,3054.75,3670.00,3665.72,19.52,263687.00
2018-08-05,,3917.96,765.91,3054.93,3670.00,3668.21,19.23,264178.82
2018-08-06,,3950.84,734.26,3055.14,3660.00,3660.20,17.51,264755.70
2018-08-07,,3642.58,765.81,3055.12,3670.00,3667.00,21.69,264701.32
2018-08-08,,3594.49,740.90,3055.08,3650.00,3651.38,18.10,264591.21
2018-08-09,,3618.62,695.46,3055.05,3660.00,3655.13,17.49,264509.13
2018-08-10,,3572.60,695.32,3054.98,3670.00,3671.72,18.74,264315.95
2018-08-11,,3392.04,640.80,3054.80,3640.00,3637.94,18.38,263824.13
2018-08-12,,3923.47,733.61,3055.02,3620.00,3623.47,20.01,264426.05
2018-08-13,,3699.14,664.05,3055.07,3630.00,3630.52,20.99,264563.19
2018-08-14,,3274.64,687.76,3054.82,3620.00,3622.75,19.06,263878.18
2018-08-15,,3089.62,690.29,3054.45,3600.00,3595.88,18.07,262865.86
2018-08-16,,3073.08,673.25,3054.09,3570.00,3567.96,19.17,261880.24
2018-08-17,,3045.27,749.29,3053.73,3540.00,3544.72,22.61,260898.95
2018-08-18,,3023.02,643.85,3053.39,3490.00,3491.77,15.67,259972.70
2018-08-19,,3016.99,688.24,3053.06,3470.00,3474.55,17.54,259074.16
2018-08-20,,2592.84,731.96,3052.44,3440.00,3442.61,19.97,257393.84
2018-08-21,,1882.45,791.94,3051.31,3420.00,3424.70,19.07,254344.16
2018-08-22,,1662.41,875.40,3050.01,3420.00,3416.71,19.74,250858.03
2018-08-23,,1211.47,746.63,3048.37,3410.00,3409.30,18.35,246497.32
2018-08-24,,1007.53,623.86,3046.60,3360.00,3364.49,21.00,241831.26
2018-08-25,,1109.59,761.72,3044.93,3310.00,3305.85,18.19,237466.82
2018-08-26,,1044.48,584.17,3043.21,3290.00,3294.30,20.15,233012.90
2018-08-27,,1119.75,737.08,3041.54,3280.00,3280.94,14.99,228728.10
2018-08-28,,1122.31,829.89,3039.89,3240.00,3236.69,15.59,224527.72
2018-08-29,,1125.41,787.11,3038.25,3210.00,3212.54,18.22,220393.00
2018-08-30,,1020.01,613.14,3036.52,3200.00,3195.05,15.46,216069.05
2018-08-31,,1632.31,666.33,3035.29,3170.00,3168.45,15.01,213019.09
2018-09-01,,1542.44,650.06,3034.02,3120.00,3119.46,15.86,209890.05
2018-09-02,,859.90,720.75,3032.20,3100.00,3100.81,17.63,205446.88
2018-09-03,,727.04,669.06,3030.26,3090.00,3085.08,14.81,200760.02
2018-09-04,,474.14,687.91,3028.13,3040.00,3041.07,15.38,195670.72
2018-09-05,,96.89,722.56,3025.67,3020.00,3023.04,15.40,189872.82
2018-09-06,,59.69,623.35,3023.16,3000.00,3002.61,14.75,184040.80
2018-09-07,,124.84,694.05,3020.68,2990.00,2990.85,17.38,178357.84
2018-09-08,,129.85,678.38,3018.17,2990.00,2988.17,15.88,172684.82
2018-09-09,,126.05,652.90,3015.62,2990.00,2993.26,15.55,167004.26
2018-09-10,,86.60,617.48,3012.97,3020.00,3023.73,24.78,161185.94
2018-09-11,,120.44,670.49,3010.29,3040.00,3041.32,28.16,155395.09
2018-09-12,,137.33,686.87,3007.61,3010.00,3013.11,29.50,149697.23
2018-09-13,,437.00,667.91,3005.22,2960.00,2964.94,29.32,144692.94
2018-09-14,,733.40,679.95,3003.10,2940.00,2944.00,30.47,140316.21
2018-09-15,,722.51,671.59,3000.94,2940.00,2944.01,31.29,135917.88
2018-09-16,,733.24,705.00,2998.75,2950.00,2945.73,32.34,131521.00
2018-09-17,,574.43,730.21,2996.39,2930.00,2933.29,33.79,126848.79
2018-09-18,,501.45,713.21,2993.92,2930.00,2932.31,29.01,122031.84
2018-09-19,,694.71,623.11,2991.61,2930.00,2926.91,31.05,117598.20
2018-09-20,,746.42,663.73,2989.32,2930.00,2930.34,28.91,113267.13
2018-09-21,,509.92,506.39,2986.74,2930.00,2932.83,30.28,108466.98
2018-09-22,,679.04,633.16,2984.31,2920.00,2924.09,30.03,104022.11
2018-09-23,,742.37,672.29,2981.91,2920.00,2919.78,27.90,99702.84
2018-09-24,,702.09,632.51,2979.41,2930.00,2933.01,30.47,95283.84
2018-09-25,,712.33,656.37,2976.90,2910.00,2911.09,28.90,90924.83
2018-09-26,,733.67,759.89,2974.39,2890.00,2887.47,30.41,86647.82
2018-09-27,,737.46,698.14,2971.85,2880.00,2877.65,29.08,82398.16
2018-09-28,,720.06,685.27,2969.24,2880.00,2882.64,28.43,78113.98
2018-09-29,,729.30,708.63,2966.59,2880.00,2881.71,28.85,73848.14
2018-09-30,,733.51,710.83,2963.88,2890.00,2885.32,28.40,69570.81
2018-10-01,,707.20,655.27,2961.09,2880.00,2879.55,29.87,65261.13
2018-10-02,,713.21,717.74,2958.27,2860.00,2858.83,30.36,61003.03
2018-10-03,,699.91,705.96,2955.42,2820.00,2824.83,31.18,56797.89
2018-10-04,,572.71,589.85,2952.60,2620.00,2619.74,27.88,52737.15
2018-10-05,,860.34,825.55,2950.46,2380.00,2375.82,23.26,49722.95
2018-10-06,,985.49,832.23,2948.62,2270.00,2269.22,25.78,47175.16
2018-10-07,,971.45,754.65,2946.77,2240.00,2238.90,22.27,44659.03
2018-10-08,,963.13,686.34,2944.92,2210.00,2207.84,24.81,42185.90
2018-10-09,,954.61,1216.28,2944.37,1320.00,1323.14,14.95,41461.16
2018-10-10,,481.89,996.14,2944.46,422.00,422.14,10.64,41579.95
2018-10-11,,374.30,841.16,2944.59,288.00,287.78,17.68,41751.12
2018-10-12,,292.63,795.29,2944.53,332.00,331.52,10.35,41673.04
2018-10-13,,45.08,732.26,2943.92,450.00,450.13,10.30,40869.90
2018-10-14,,70.45,700.16,2943.34,452.00,451.76,10.37,40113.11
2018-10-15,,381.39,769.09,2943.43,322.00,322.04,9.04,40230.91
2018-10-16,,421.92,705.26,2943.69,251.00,250.85,9.23,40569.92
2018-10-17,,310.05,730.52,2943.78,251.00,251.41,8.96,40687.04
2018-10-18,,304.48,760.25,2943.85,252.00,252.46,8.81,40791.14
2018-10-19,,291.71,686.47,2943.92,252.00,251.82,9.46,40869.90
2018-10-20,,297.92,719.91,2943.99,252.00,251.81,9.71,40960.99
2018-10-21,,303.99,735.05,2944.07,251.00,251.49,9.78,41066.09
2018-10-22,,301.27,737.88,2944.14,255.00,255.30,13.18,41157.86
2018-10-23,,297.93,703.79,2944.21,251.00,251.49,10.22,41250.95
2018-10-24,,291.87,767.80,2944.27,252.00,252.07,10.45,41330.03
2018-10-25,,338.13,748.53,2944.40,252.00,251.98,10.14,41500.87
2018-10-26,,305.49,685.13,2944.48,252.00,252.47,10.53,41606.97
2018-10-27,,311.55,829.33,2944.57,252.00,251.58,10.33,41725.09
2018-10-28,,278.75,611.50,2944.61,252.00,252.42,9.92,41778.14
2018-10-29,,316.45,762.64,2944.71,250.00,250.49,9.36,41909.95
2018-10-30,,298.43,687.14,2944.78,252.00,252.09,9.28,42002.04
2018-10-31,,303.99,727.99,2944.86,251.00,251.28,8.97,42107.14
2018-11-01,,294.77,747.01,2944.93,248.00,170.86,6.93,42199.90
2018-11-02,,298.43,701.77,2945.00,252.00,252.40,7.92,42292.00
2018-11-03,,272.19,919.03,2945.03,252.00,251.90,7.42,42332.04
2018-11-04,,253.00,783.38,2945.03,253.00,253.00,8.21,42332.04
2018-11-05,,259.56,784.40,2945.04,253.00,253.29,6.31,42345.05
2018-11-06,,291.37,766.80,2945.10,251.00,250.78,6.15,42425.13
2018-11-07,,251.00,675.51,2945.10,251.00,250.60,6.63,42425.13
2018-11-08,,277.58,688.48,2945.14,251.00,251.13,6.44,42477.86
2018-11-09,,251.00,681.05,2945.14,251.00,250.86,6.58,42477.86
2018-11-10,,259.06,594.84,2945.15,252.00,252.30,7.72,42491.86
2018-11-11,,265.13,698.71,2945.17,252.00,252.30,7.83,42517.90
2018-11-12,,258.06,537.37,2945.18,251.00,251.03,6.42,42531.90
2018-11-13,,265.13,594.35,2945.20,252.00,252.21,7.50,42557.94
2018-11-14,,272.18,694.68,2945.23,252.00,251.55,7.15,42597.97
2018-11-15,,319.12,713.38,2945.33,252.00,251.75,7.32,42731.11
2018-11-16,,264.62,716.86,2945.35,251.00,251.10,6.72,42758.13
2018-11-17,,285.64,767.13,2945.40,252.00,252.08,7.75,42824.86
2018-11-18,,257.57,659.39,2945.41,251.00,251.40,6.66,42837.89
2018-11-19,,257.56,579.72,2945.42,251.00,251.07,6.97,42850.90
2018-11-20,,251.00,570.14,2945.42,251.00,250.94,7.21,42850.90
2018-11-21,,237.87,571.13,2945.40,251.00,250.95,6.79,42824.86
2018-11-22,,311.57,888.33,2945.49,251.00,251.15,7.15,42944.99
2018-11-23,,284.31,827.30,2945.54,251.00,251.41,6.91,43011.05
2018-11-24,,326.02,971.85,2945.65,252.00,251.94,8.05,43157.86
2018-11-25,,277.75,675.03,2945.69,251.00,251.39,7.23,43210.92
2018-11-26,,252.00,536.85,2945.69,252.00,251.54,7.17,43210.92
2018-11-27,,238.81,740.46,2945.74,205.00,204.93,5.93,43277.99
2018-11-28,,284.93,910.10,2945.81,238.00,235.86,9.67,43371.08
2018-11-29,,268.12,780.36,2945.83,255.00,254.91,55.11,43397.11
2018-11-30,,312.39,811.52,2945.92,252.00,252.39,10.25,43516.90
2018-12-01,,305.00,1014.86,2946.00,251.00,251.47,9.50,43624.00
2018-12-02,,90.67,800.54,2945.76,252.00,251.90,9.73,43304.01
2018-12-03,,394.58,787.83,2945.96,260.00,109.04,23.52,43570.95
2018-12-04,,356.81,582.17,2946.09,269.00,21.13,21.13,43745.11
2018-12-05,,228.75,364.87,2946.05,256.00,10.93,10.93,43691.06
2018-12-06,,232.82,275.16,2946.02,253.00,126.28,11.89,43651.03
2018-12-07,,238.37,385.09,2946.00,252.00,251.74,11.80,43624.00
2018-12-08,,258.56,907.42,2946.01,252.00,251.56,11.10,43637.01
