date,id,qu,fb,af,qv,qd
2020-11-28,,,2469.26,1518.00,0.00,1170.00
2020-11-29,,,2466.88,946.00,0.00,1100.00
2020-11-30,,,2466.30,843.00,0.00,911.00
2020-12-01,,,2468.85,1399.00,0.00,674.00
2020-12-02,,,2472.87,3114.00,0.00,456.00
2020-12-03,,,2475.67,5436.00,0.00,467.00
2020-12-04,,,2478.12,8851.00,0.00,478.00
2020-12-05,,,2480.52,14270.00,0.00,428.00
2020-12-06,,,2482.41,17503.00,611.53,527.00
2020-12-07,,,2483.08,17847.00,591.36,762.00
2020-12-08,,,2483.46,18074.00,631.69,852.00
2020-12-09,,,2484.49,18740.00,618.59,744.00
2020-12-10,,,2485.63,19538.00,611.53,723.00
2020-12-11,,,2486.48,20180.00,598.42,697.00
2020-12-12,,,2487.48,20980.00,530.86,627.00
2020-12-13,,,2488.45,21800.00,477.42,582.00
2020-12-14,,,2489.84,22970.00,409.87,522.00
2020-12-15,,,2491.59,24527.00,423.48,535.00
2020-12-16,,,2492.95,25754.00,504.14,648.00
2020-12-17,,,2493.61,26405.00,679.08,873.00
2020-12-18,,,2494.04,26839.00,739.58,909.00
2020-12-19,,,2494.49,27285.00,699.25,854.00
2020-12-20,,,2495.32,28116.00,665.47,726.00
2020-12-21,,,2495.98,28780.00,826.80,925.00
2020-12-22,,,2496.73,29599.00,1088.95,1150.00
2020-12-23,,,2496.66,29521.00,1189.78,1220.00
2020-12-24,,,2496.66,29521.00,860.57,899.00
2020-12-25,,,2496.68,29543.00,732.52,778.00
2020-12-26,,,2497.44,30379.00,732.52,826.00
2020-12-27,,,2497.37,30302.00,1135.84,1180.00
2020-12-28,,,2497.31,30237.00,921.07,991.00
2020-12-29,,,2497.24,30160.00,759.75,818.00
2020-12-30,,,2497.38,30313.00,732.52,763.00
2020-12-31,,,2497.38,30313.00,1001.73,1040.00
2021-01-01,,,2497.21,30128.00,1115.67,1180.00
2021-01-02,,,2497.16,30073.00,1001.73,1080.00
2021-01-03,,,2497.29,30215.00,1035.01,1110.00
2021-01-04,,,2497.30,30226.00,1115.67,1180.00
2021-01-05,,,2497.17,30084.00,1458.49,1520.00
2021-01-06,,,2497.12,30030.00,1156.00,1210.00
2021-01-07,,,2497.21,30128.00,1021.90,1100.00
2021-01-08,,,2497.38,30313.00,947.79,1030.00
2021-01-09,,,2497.32,30248.00,1001.73,1070.00
2021-01-10,,,2497.28,30204.00,954.34,1030.00
2021-01-11,,,2497.17,30084.00,860.57,980.00
2021-01-12,,,2497.29,30215.00,786.47,931.00
2021-01-13,,,2497.50,30445.00,1284.06,1510.00
2021-01-14,,,2497.45,30390.00,1472.10,1650.00
2021-01-15,,,2497.39,30324.00,1290.61,1350.00
2021-01-16,,,2497.51,30456.00,1156.00,1230.00
2021-01-17,,,2497.39,30324.00,1216.50,1280.00
2021-01-18,,,2497.49,30434.00,1042.07,1140.00
2021-01-19,,,2497.45,30390.00,981.57,1090.00
2021-01-20,,,2497.44,30379.00,873.68,1000.00
2021-01-21,,,2497.53,30478.00,927.63,1040.00
2021-01-22,,,2497.48,30423.00,1082.40,1170.00
2021-01-23,,,2497.51,30456.00,974.51,1080.00
2021-01-24,,,2497.43,30368.00,887.29,1010.00
2021-01-25,,,2497.39,30324.00,779.91,928.00
2021-01-26,,,2497.58,30533.00,739.58,862.00
2021-01-27,,,2497.69,30655.00,820.24,967.00
2021-01-28,,,2497.66,30621.00,941.24,1050.00
2021-01-29,,,2497.75,30721.00,1055.17,1140.00
2021-01-30,,,2497.67,30633.00,1263.89,1320.00
2021-01-31,,,2497.52,30467.00,1115.67,1190.00
2021-02-01,,,2497.48,30423.00,1082.40,1140.00
2021-02-02,,,2497.58,30533.00,1068.79,1120.00
2021-02-03,,,2497.59,30544.00,1330.94,1340.00
2021-02-04,,,2497.60,30555.00,1156.00,1190.00
2021-02-05,,,2497.62,30577.00,1075.34,1130.00
2021-02-06,,,2497.52,30467.00,1142.90,1180.00
2021-02-07,,,2497.55,30500.00,1095.51,1150.00
2021-02-08,,,2497.58,30533.00,1035.01,1090.00
2021-02-09,,,2497.54,30489.00,1008.29,1070.00
2021-02-10,,,2497.53,30478.00,907.46,993.00
2021-02-11,,,2497.49,30434.00,887.29,979.00
2021-02-12,,,2497.53,30478.00,1035.01,1090.00
2021-02-13,,,2497.50,30445.00,1135.84,1170.00
2021-02-14,,,2497.53,30478.00,974.51,1040.00
2021-02-15,,,2497.53,30478.00,1068.79,1110.00
2021-02-16,,,2497.52,30467.00,1082.40,1130.00
2021-02-17,,,2497.51,30456.00,1075.34,1140.00
2021-02-18,,,2497.45,30390.00,1014.84,1090.00
2021-02-19,,,2497.53,30478.00,967.97,1050.00
2021-02-20,,,2497.55,30500.00,1055.17,1120.00
2021-02-21,,,2497.50,30445.00,1055.17,1130.00
2021-02-22,,,2497.51,30456.00,1008.29,1080.00
2021-02-23,,,2497.63,30588.00,1189.78,1230.00
2021-02-24,,,2497.52,30467.00,1276.99,1310.00
2021-02-25,,,2497.51,30456.00,1082.40,1140.00
2021-02-26,,,2497.59,30544.00,981.57,1060.00
2021-02-27,,,2497.46,30401.00,1163.06,1210.00
2021-02-28,,,2497.50,30445.00,967.96,1050.00
2021-03-01,,,2497.58,30533.00,914.01,1040.00
2021-03-02,,,2497.53,30478.00,1062.23,1160.00
2021-03-03,,,2497.49,30434.00,1135.84,1210.00
2021-03-04,,,2497.50,30445.00,1196.34,1270.00
2021-03-05,,,2497.59,30544.00,1337.49,1390.00
2021-03-06,,,2497.56,30511.00,1526.04,1750.00
2021-03-07,,,2497.52,30467.00,1539.15,1750.00
2021-03-08,,,2497.66,30621.00,470.37,1570.00
2021-03-09,,,2497.12,30030.00,0.00,1790.00
2021-03-10,,,2496.56,29411.00,0.00,1690.00
2021-03-11,,,2495.98,28780.00,0.00,1650.00
2021-03-12,,,2496.51,29356.00,416.93,1270.00
2021-03-13,,,2497.30,30226.00,1095.51,1180.00
2021-03-14,,,2497.68,30644.00,1290.61,1400.00
2021-03-15,,,2497.81,30788.00,1546.21,1640.00
2021-03-16,,,2497.77,30743.00,1532.60,1960.00
2021-03-17,,,2497.78,30755.00,1539.15,2030.00
2021-03-18,,,2497.78,30755.00,1526.04,2130.00
2021-03-19,,,2497.81,30788.00,1532.60,2480.00
2021-03-20,,,2497.78,30755.00,1518.99,3150.00
2021-03-21,,,2497.64,30599.00,1526.04,2720.00
2021-03-22,,,2497.76,30732.00,1539.15,2330.00
2021-03-23,,,2497.75,30721.00,1539.15,2200.00
2021-03-24,,,2497.78,30755.00,1546.21,2000.00
2021-03-25,,,2497.76,30732.00,1546.21,1990.00
2021-03-26,,,2497.75,30721.00,1546.21,1940.00
2021-03-27,,,2497.70,30666.00,1552.76,1810.00
2021-03-28,,,2497.78,30755.00,1564.21,1770.00
2021-03-29,,,2497.81,30788.00,1485.71,1950.00
2021-03-30,,,2497.76,30732.00,1552.76,2110.00
2021-03-31,,,2497.71,30677.00,1546.21,1970.00
2021-04-01,,,2497.74,30710.00,1552.76,1930.00
2021-04-02,,,2497.68,30644.00,1539.15,2290.00
2021-04-03,,,2497.79,30766.00,651.86,2900.00
2021-04-04,,,2497.82,30799.00,840.41,3570.00
2021-04-05,4561.91,6429.85,2497.75,30721.00,1397.99,4060.00
2021-04-06,4036.39,5203.03,2497.68,30644.00,1371.27,3570.00
2021-04-07,3732.40,5198.51,2497.74,30710.00,1371.27,3140.00
2021-04-08,3919.40,5314.93,2497.72,30688.00,1337.49,3270.00
2021-04-09,3544.91,4746.33,2497.79,30766.00,1337.49,2850.00
2021-04-10,3270.90,4436.53,2497.76,30732.00,1324.39,2620.00
2021-04-11,3072.27,3998.93,2497.70,30666.00,1263.89,2370.00
2021-04-12,2871.03,3817.86,2497.74,30710.00,1209.95,2000.00
2021-04-13,2788.08,3712.21,2497.75,30721.00,1163.06,1860.00
2021-04-14,2706.21,3681.77,2497.65,30610.00,1048.62,1770.00
2021-04-15,2629.87,3596.86,2497.79,30766.00,914.01,1510.00
2021-04-16,2605.76,3769.37,2497.74,30710.00,941.24,1570.00
2021-04-17,2679.33,4002.76,2497.75,30721.00,927.63,1580.00
2021-04-18,2830.71,4208.09,2497.81,30788.00,974.51,1650.00
2021-04-19,3125.88,4736.70,2497.78,30755.00,981.57,1920.00
2021-04-20,3280.22,4643.49,2497.72,30688.00,994.67,2090.00
2021-04-21,3323.19,4665.79,2497.80,30777.00,1001.73,2030.00
2021-04-22,3243.76,4687.19,2497.66,30621.00,965.77,2050.00
2021-04-23,3291.62,4577.24,2497.68,30644.00,929.81,1960.00
2021-04-24,3318.83,4912.00,2497.77,30743.00,893.85,1940.00
2021-04-25,3498.11,5454.28,2497.80,30777.00,893.85,2150.00
2021-04-26,3550.75,4985.10,2497.72,30688.00,941.01,2270.00
2021-04-27,3271.62,4267.35,2497.76,30732.00,1001.73,1930.00
2021-04-28,3158.80,4470.14,2497.81,30788.00,988.12,1820.00
2021-04-29,3212.67,5015.07,2497.72,30688.00,994.68,2000.00
2021-04-30,3726.11,5929.32,2497.77,30743.00,988.12,2440.00
2021-05-01,4460.14,7614.21,2497.74,30710.00,1485.71,3210.00
2021-05-02,5035.71,7590.33,2497.79,30766.00,1518.99,3730.00
2021-05-03,4772.89,7112.22,2497.74,30710.00,1539.15,3530.00
2021-05-04,4432.16,6779.06,2497.73,30699.00,1539.15,3160.00
2021-05-05,4199.53,6463.75,2497.78,30755.00,1546.21,2890.00
2021-05-06,4189.21,6657.61,2497.79,30766.00,1552.76,2880.00
2021-05-07,4561.43,8500.99,2497.82,30799.00,1546.21,3180.00
2021-05-08,4887.02,7475.92,2497.75,30721.00,1539.15,3560.00
2021-05-09,4476.56,7084.11,2497.72,30688.00,1552.76,3130.00
2021-05-10,4110.29,5965.63,2497.80,30777.00,1552.76,2710.00
2021-05-11,3702.57,5825.11,2497.70,30666.00,1566.38,2410.00
2021-05-12,3646.92,5748.79,2497.78,30755.00,1566.38,2250.00
2021-05-13,3545.47,6159.07,2497.73,30699.00,1559.32,2220.00
2021-05-14,3807.53,6775.56,2497.77,30743.00,1572.93,2430.00
2021-05-15,3900.03,6727.40,2497.74,30710.00,1566.38,2560.00
2021-05-16,4042.59,7459.83,2497.77,30743.00,1559.32,2670.00
2021-05-17,4333.67,8181.47,2497.81,30788.00,1566.38,2960.00
2021-05-18,4666.60,8355.59,2497.80,30777.00,1552.76,3320.00
2021-05-19,4745.90,8498.41,2497.66,30621.00,1552.76,3470.00
2021-05-20,4633.02,7344.93,2497.72,30688.00,1546.21,3240.00
2021-05-21,4178.97,6243.03,2497.75,30721.00,1559.32,2830.00
2021-05-22,3927.48,5364.86,2497.69,30655.00,1566.38,2650.00
2021-05-23,3642.01,5320.38,2497.72,30688.00,1572.93,2310.00
2021-05-24,3480.86,5093.18,2497.70,30666.00,1566.38,2190.00
2021-05-25,3442.66,5996.26,2497.73,30699.00,1579.48,2190.00
2021-05-26,3794.97,6437.82,2497.78,30755.00,1566.38,2600.00
2021-05-27,3643.91,5707.46,2497.83,30810.00,1572.93,2470.00
2021-05-28,3360.56,5787.12,2497.80,30777.00,1572.93,2270.00
2021-05-29,3343.49,5424.18,2497.81,30788.00,1579.48,2230.00
2021-05-30,3312.36,5344.16,2497.77,30743.00,1572.93,2200.00
2021-05-31,3330.22,5757.79,2497.69,30655.00,1579.48,2180.00
2021-06-01,3488.26,5849.27,2497.72,30688.00,1586.54,2180.00
2021-06-02,3695.39,6215.72,2497.78,30755.00,1566.38,2270.00
2021-06-03,3967.09,6530.77,2497.79,30766.00,1566.38,2520.00
2021-06-04,4107.82,6322.63,2497.78,30755.00,1559.32,2670.00
2021-06-05,4093.35,6447.30,2497.79,30766.00,1566.38,2640.00
2021-06-06,3761.01,5872.97,2497.73,30699.00,1566.38,2340.00
2021-06-07,3394.10,4464.44,2497.82,30799.00,1552.76,1870.00
2021-06-08,2969.00,3289.14,2497.80,30777.00,1304.22,1490.00
2021-06-09,2732.77,3786.48,2497.75,30721.00,1021.90,1260.00
2021-06-10,2848.25,4296.21,2497.84,30821.00,1035.01,1280.00
2021-06-11,2903.32,3857.20,2497.72,30688.00,1256.83,1450.00
2021-06-12,2641.84,3315.91,2497.69,30655.00,873.68,1140.00
2021-06-13,2399.77,2851.00,2497.72,30688.00,611.53,871.00
2021-06-14,2349.55,1899.33,2497.82,30799.00,524.31,790.00
2021-06-15,3192.60,2302.24,2497.87,30855.00,1310.78,1630.00
2021-06-16,3554.75,2472.31,2497.77,30743.00,1579.48,2070.00
2021-06-17,3540.76,2295.47,2497.80,30777.00,1586.54,1970.00
2021-06-18,3394.97,2000.44,2497.75,30721.00,1579.48,1880.00
2021-06-19,3339.15,2057.55,2497.82,30799.00,1532.60,1740.00
2021-06-20,3265.37,1778.58,2497.82,30799.00,1498.82,1690.00
2021-06-21,3203.19,1556.58,2497.81,30788.00,1458.49,1640.00
2021-06-22,3308.68,2376.47,2497.76,30732.00,1485.71,1770.00
2021-06-23,3588.45,1483.55,2497.85,30832.00,1566.38,1980.00
2021-06-24,3507.55,1579.61,2497.78,30755.00,1579.48,1980.00
2021-06-25,3617.41,1158.08,2497.83,30810.00,1572.93,2020.00
2021-06-26,3561.34,1208.90,2497.80,30777.00,1586.54,2010.00
2021-06-27,3490.96,1383.54,2497.83,30810.00,1586.54,1910.00
2021-06-28,3435.68,1167.43,2497.79,30766.00,1593.10,1910.00
2021-06-29,3418.27,1175.74,2497.83,30810.00,1579.48,1840.00
2021-06-30,3378.65,1327.70,2497.80,30777.00,1485.71,1840.00
2021-07-01,3511.84,949.16,2497.81,30788.00,1586.54,1950.00
2021-07-02,3626.54,1402.66,2497.78,30755.00,1586.54,2100.00
2021-07-03,3587.96,812.52,2497.80,30777.00,1579.48,2030.00
2021-07-04,3541.79,903.98,2497.81,30788.00,1593.90,1990.00
2021-07-05,3516.49,1175.14,2497.81,30788.00,1586.54,1970.00
2021-07-06,3473.86,498.27,2497.77,30743.00,1559.32,1950.00
2021-07-07,3467.36,897.62,2497.78,30755.00,1639.98,1920.00
2021-07-08,3426.81,1157.05,2497.73,30699.00,1458.50,1910.00
2021-07-09,3407.31,481.13,2497.78,30755.00,1579.48,1820.00
2021-07-10,3377.72,734.88,2497.80,30777.00,1586.54,1810.00
2021-07-11,3371.97,886.93,2497.78,30755.00,1579.48,1830.00
2021-07-12,3341.08,942.25,2497.75,30721.00,1586.54,1810.00
2021-07-13,3329.23,522.02,2497.76,30732.00,1566.37,1770.00
2021-07-14,3332.19,590.02,2497.80,30777.00,1552.76,1750.00
2021-07-15,3315.51,673.68,2497.80,30777.00,1539.15,1750.00
2021-07-16,3198.74,854.87,2497.80,30777.00,1465.55,1640.00
2021-07-17,2952.62,763.53,2497.78,30755.00,1196.33,1400.00
2021-07-18,2959.99,694.77,2497.82,30799.00,1183.23,1380.00
2021-07-19,2935.94,716.10,2497.79,30766.00,1230.11,1390.00
2021-07-20,2974.31,941.51,2497.83,30810.00,1189.78,1390.00
2021-07-21,2957.12,631.39,2497.79,30766.00,1230.11,1420.00
2021-07-22,2909.31,698.03,2497.76,30732.00,1169.61,1370.00
2021-07-23,2904.42,692.13,2497.80,30777.00,1109.12,1320.00
2021-07-24,2905.18,548.70,2497.78,30755.00,1135.84,1350.00
2021-07-25,2912.60,547.55,2497.80,30777.00,1176.17,1330.00
2021-07-26,2886.93,650.44,2497.78,30755.00,1068.79,1340.00
2021-07-27,2886.28,533.34,2497.74,30710.00,1122.73,1340.00
2021-07-28,2909.36,644.64,2497.76,30732.00,1122.73,1340.00
2021-07-29,2903.62,695.87,2497.80,30777.00,1109.12,1320.00
2021-07-30,2855.12,452.77,2497.79,30766.00,1102.56,1310.00
2021-07-31,2877.02,564.40,2497.82,30799.00,1075.34,1300.00
2021-08-01,3032.49,1209.42,2497.80,30777.00,1304.22,1480.00
2021-08-02,3028.57,1122.31,2497.78,30755.00,1304.22,1500.00
2021-08-03,2930.25,1001.81,2497.77,30743.00,1209.95,1430.00
2021-08-04,2906.42,-499.23,2497.77,30743.00,1209.95,1420.00
2021-08-05,2873.13,1852.19,2497.75,30721.00,1270.44,1430.00
2021-08-06,2933.76,386.71,2497.83,30810.00,1256.83,1420.00
2021-08-07,2910.70,641.95,2497.85,30832.00,1250.28,1430.00
2021-08-08,2856.24,632.86,2497.81,30788.00,1230.11,1400.00
2021-08-09,2840.94,483.45,2497.76,30732.00,1209.95,1400.00
2021-08-10,2844.13,625.29,2497.73,30699.00,1189.78,1380.00
2021-08-11,2815.54,580.07,2497.75,30721.00,1129.28,1340.00
2021-08-12,2824.55,406.06,2497.81,30788.00,1122.73,1320.00
2021-08-13,2800.40,497.36,2497.84,30821.00,1115.67,1320.00
2021-08-14,2769.16,539.73,2497.80,30777.00,1129.28,1330.00
2021-08-15,2777.80,444.01,2497.82,30799.00,1082.40,1300.00
2021-08-16,2785.68,694.40,2497.82,30799.00,1115.67,1320.00
2021-08-17,2757.63,626.01,2497.79,30766.00,1088.95,1300.00
2021-08-18,2803.06,230.30,2497.87,30855.00,1075.34,1290.00
2021-08-19,2710.32,542.91,2497.79,30766.00,1082.40,1300.00
2021-08-20,2626.61,723.38,2497.70,30666.00,1014.84,1250.00
2021-08-21,2695.52,606.25,2497.78,30755.00,981.57,1230.00
2021-08-22,2655.09,409.53,2497.74,30710.00,1035.01,1260.00
2021-08-23,2677.68,683.20,2497.79,30766.00,1021.90,1250.00
2021-08-24,2575.39,558.22,2497.77,30743.00,947.79,1200.00
2021-08-25,2482.15,573.88,2497.71,30677.00,,1140.00
2021-08-26,2486.72,299.64,2497.79,30766.00,,1080.00
2021-08-27,2564.93,600.70,2497.81,30788.00,,1220.00
2021-08-28,2618.93,483.28,2497.79,30766.00,,1320.00
2021-08-29,2633.66,377.01,2497.70,30666.00,,1390.00
2021-08-30,2673.00,504.58,2497.78,30755.00,,1370.00
2021-08-31,2586.79,1059.17,2497.74,30710.00,,1390.00
2021-09-01,2033.83,745.18,2497.76,30732.00,618.59,812.00
2021-09-02,1907.92,398.95,2497.82,30799.00,497.59,675.00
2021-09-03,1860.83,453.20,2497.69,30655.00,591.36,765.00
2021-09-04,1854.44,449.83,2497.71,30677.00,524.31,699.00
2021-09-05,1854.99,412.06,2497.80,30777.00,490.53,672.00
2021-09-06,1752.77,640.58,2497.78,30755.00,463.81,646.00
2021-09-07,1714.36,588.55,2497.73,30699.00,457.26,645.00
2021-09-08,1724.15,314.00,2497.72,30688.00,504.14,680.00
2021-09-09,1718.46,750.96,2497.80,30777.00,463.81,632.00
2021-09-10,1698.13,582.41,2497.80,30777.00,510.70,670.00
2021-09-11,1680.77,595.30,2497.76,30732.00,530.86,677.00
2021-09-12,1725.18,514.17,2497.81,30788.00,524.31,673.00
2021-09-13,1660.76,677.13,2497.78,30755.00,544.48,686.00
2021-09-14,1572.80,396.07,2497.70,30666.00,564.64,670.00
2021-09-15,1595.43,483.24,2497.81,30788.00,409.87,588.00
2021-09-16,1550.68,686.54,2497.81,30788.00,477.42,621.00
2021-09-17,1410.93,777.70,2497.81,30788.00,477.42,641.00
2021-09-18,1011.26,812.62,2497.78,30755.00,631.69,762.00
2021-09-19,867.05,652.27,2497.73,30699.00,564.64,694.00
2021-09-20,886.64,494.40,2497.75,30721.00,571.20,694.00
2021-09-21,887.32,697.75,2497.75,30721.00,631.69,711.00
2021-09-22,868.55,661.84,2497.80,30777.00,584.81,661.00
2021-09-23,817.93,441.82,2497.80,30777.00,558.09,639.00
2021-09-24,779.50,572.29,2497.78,30755.00,537.92,611.00
2021-09-25,787.06,490.11,2497.78,30755.00,517.76,607.00
2021-09-26,770.26,409.27,2497.75,30721.00,524.31,607.00
2021-09-27,769.77,281.23,2497.73,30699.00,504.14,596.00
2021-09-28,821.86,1365.35,2497.80,30777.00,483.98,597.00
2021-09-29,811.88,552.74,2497.78,30755.00,551.03,640.00
2021-09-30,800.82,557.31,2497.78,30755.00,530.86,621.00
2021-10-01,772.74,600.31,2497.79,30766.00,517.76,602.00
2021-10-02,780.79,460.14,2497.79,30766.00,544.48,623.00
2021-10-03,771.86,589.36,2497.78,30755.00,530.86,618.00
2021-10-04,816.62,454.12,2497.81,30788.00,551.03,636.00
2021-10-05,757.35,608.62,2497.79,30766.00,530.86,610.00
2021-10-06,781.08,681.26,2497.81,30788.00,551.03,617.00
2021-10-07,778.29,385.04,2497.83,30810.00,558.09,619.00
2021-10-08,783.83,1315.73,2497.82,30799.00,618.59,657.00
2021-10-09,768.06,358.68,2497.74,30710.00,645.30,682.00
2021-10-10,842.65,1178.43,2497.74,30710.00,665.47,714.00
2021-10-11,768.87,313.60,2497.81,30788.00,544.48,602.00
2021-10-12,775.30,282.23,2497.54,30489.00,725.97,800.00
2021-10-13,701.89,836.50,2497.02,29922.00,779.91,868.00
2021-10-14,662.36,732.94,2496.45,29290.00,772.85,868.00
2021-10-15,690.09,821.18,2495.98,28780.00,752.69,832.00
2021-10-16,688.51,642.63,2495.50,28296.00,725.97,817.00
2021-10-17,699.46,913.22,2495.04,27839.00,732.52,818.00
2021-10-18,685.42,1025.23,2494.47,27265.00,725.97,864.00
2021-10-19,671.67,549.16,2493.96,26759.00,658.92,805.00
2021-10-20,675.09,574.26,2493.54,26335.00,625.14,770.00
2021-10-21,662.59,978.20,2493.07,25869.00,618.59,778.00
2021-10-22,691.81,1275.13,2492.47,25319.00,665.47,851.00
2021-10-23,827.14,1121.57,2492.16,25042.00,658.92,855.00
2021-10-24,903.81,2189.94,2491.63,24563.00,766.30,1040.00
2021-10-25,1325.23,2952.18,2491.28,24249.00,1149.45,1390.00
2021-10-26,1605.51,2378.40,2490.13,23215.00,437.09,2030.00
2021-10-27,1107.96,1738.17,2489.33,22561.00,6.55,1350.00
2021-10-28,1135.52,994.36,2489.43,22641.00,356.43,1060.00
2021-10-29,989.51,1647.45,2489.01,22308.00,772.85,1150.00
2021-10-30,916.73,1244.95,2488.53,21872.00,947.79,1130.00
2021-10-31,965.82,1427.64,2487.97,21376.00,1014.84,1210.00
2021-11-01,933.92,1225.33,2487.50,20996.00,1008.29,1120.00
2021-11-02,958.24,1385.78,2486.98,20584.00,994.68,1160.00
2021-11-03,1018.72,1449.78,2486.52,20212.00,1008.29,1200.00
2021-11-04,960.40,1107.12,2486.03,19824.00,981.57,1150.00
2021-11-05,937.98,840.68,2485.48,19433.00,941.24,1130.00
2021-11-06,1016.94,2521.38,2485.00,19100.00,1001.73,1180.00
2021-11-07,841.58,1644.72,2483.54,18122.00,1183.23,1330.00
2021-11-08,949.91,1333.08,2481.96,17280.00,1135.84,1370.00
2021-11-09,-200.23,2011.05,2480.55,14355.00,1028.45,1270.00
2021-11-10,-155.56,1509.70,2479.40,11419.00,1001.71,1320.00
2021-11-11,1036.36,1588.93,2479.26,11105.00,840.41,1190.00
2021-11-12,1153.63,1231.27,2479.33,11261.00,806.63,1070.00
2021-11-13,1982.20,1401.90,2480.13,13204.00,766.30,997.00
2021-11-14,1163.50,1571.37,2480.06,13022.00,994.68,1250.00
2021-11-15,1216.15,2084.83,2480.06,13022.00,170.00,1210.00
2021-11-16,1317.02,1074.01,2480.16,13283.00,172.92,1180.00
2021-11-17,1227.37,1192.58,2480.23,13469.00,173.93,1130.00
2021-11-18,1003.01,832.09,2480.20,13389.00,173.93,1040.00
2021-11-19,963.48,2099.37,2480.11,13151.00,172.92,1080.00
2021-11-20,913.11,1202.00,2479.94,12714.00,171.91,1130.00
2021-11-21,1034.88,1376.20,2479.91,12638.00,171.91,1070.00
2021-11-22,1132.20,947.17,2480.02,12918.00,171.91,988.00
2021-11-23,902.09,1443.06,2479.95,12740.00,171.91,989.00
2021-11-24,1126.85,778.47,2480.10,13125.00,171.91,930.00
2021-11-25,864.45,1172.00,2480.00,12867.00,171.91,992.00
2021-11-26,1039.51,940.19,2480.11,13151.00,171.91,894.00
2021-11-27,1016.07,1100.77,2480.09,13099.00,171.91,1040.00
2021-11-28,934.21,1385.95,2480.03,12944.00,170.90,1010.00
2021-11-29,1002.19,1210.92,2480.03,12944.00,170.91,1000.00
2021-11-30,1221.90,1088.29,2480.21,13416.00,170.91,982.00
2021-12-01,534.12,1236.93,2479.85,12488.00,732.52,1000.00
2021-12-02,1214.79,1027.74,2480.04,12970.00,699.25,970.00
2021-12-03,1026.47,1055.21,2480.08,13073.00,712.36,973.00
2021-12-04,1009.74,1147.88,2480.11,13151.00,712.36,969.00
2021-12-05,1112.19,1167.65,2480.24,13496.00,672.02,937.00
2021-12-06,2540.90,962.35,2481.46,17030.00,571.20,758.00
2021-12-07,1366.47,276.97,2484.89,19022.00,228.38,361.00
2021-12-08,1353.00,700.61,2487.23,20781.00,322.65,465.00
2021-12-09,908.88,964.84,2487.01,20608.00,826.80,995.00
2021-12-10,892.80,913.97,2486.98,20584.00,732.52,904.00
2021-12-11,927.51,913.40,2487.09,20671.00,699.25,883.00
2021-12-12,965.49,1893.66,2487.06,20647.00,813.18,977.00
2021-12-13,1019.40,1198.38,2487.11,20686.00,860.57,999.00
2021-12-14,1211.15,2433.75,2487.06,20647.00,1088.95,1230.00
2021-12-15,1112.44,753.98,2486.94,20551.00,1021.90,1160.00
2021-12-16,949.32,1778.68,2486.79,20429.00,853.52,1010.00
2021-12-17,1072.67,1050.49,2487.04,20631.00,813.18,970.00
2021-12-18,970.50,1082.42,2486.94,20551.00,846.96,1010.00
2021-12-19,999.80,1605.80,2487.12,20694.00,759.75,927.00
2021-12-20,1034.30,1459.31,2487.21,20765.00,840.41,998.00
2021-12-21,1030.51,1101.09,2487.11,20686.00,873.68,1070.00
2021-12-22,,,2486.99,20592.00,867.13,1030.00
2021-12-23,,,2487.04,20631.00,880.74,1040.00
2021-12-24,1292.43,1080.18,2487.07,20655.00,1129.28,1280.00
2021-12-25,1158.60,1906.28,2486.99,20592.00,1035.01,1190.00
2021-12-26,1118.57,1211.33,2487.01,20608.00,961.40,1110.00
2021-12-27,1007.06,1416.44,2486.88,20502.00,887.29,1060.00
2021-12-28,931.33,848.15,2487.13,20702.00,625.14,830.00
2021-12-29,889.57,1541.96,2487.15,20718.00,685.64,881.00
2021-12-30,961.50,1271.57,2487.16,20726.00,779.91,957.00
2021-12-31,933.95,1308.55,2487.02,20616.00,813.18,989.00
2022-01-01,691.38,969.18,2486.70,20357.00,558.09,821.00
2022-01-02,805.96,385.99,2487.26,20805.00,403.32,579.00
2022-01-03,807.67,1000.76,2487.31,20845.00,631.69,786.00
2022-01-04,1215.45,1567.86,2487.79,21229.00,793.02,1020.00
2022-01-05,1594.14,1567.92,2489.58,22760.00,564.64,820.00
2022-01-06,1271.25,1515.27,2490.15,23233.00,840.41,1030.00
2022-01-07,1466.99,2492.97,2490.29,23358.00,1209.95,1400.00
2022-01-08,1640.28,1776.91,2490.01,23109.00,1337.49,1760.00
2022-01-09,1374.05,1340.77,2490.21,23286.00,1109.12,1280.00
2022-01-10,1089.91,1082.35,2490.20,23277.00,893.85,1090.00
