date,qt,qu,fb,mm,mx,mn,af,qj,qd
2008-04-02,30.78,107.04,2239.52,44.71,61.32,29.23,37844.94,0.00,30.78
2008-04-03,30.78,53.85,2239.58,47.50,64.71,31.30,37890.69,0.00,30.78
2008-04-04,30.78,61.38,2239.66,45.07,54.13,38.66,37951.38,0.00,30.78
2008-04-05,30.78,53.85,2239.72,40.59,45.12,34.20,37997.13,0.00,30.78
2008-04-06,30.82,61.42,2239.80,41.52,49.16,35.02,38057.81,0.00,30.82
2008-04-07,33.17,86.82,2239.94,41.86,51.81,31.79,38164.25,14.50,18.67
2008-04-08,33.80,96.55,2240.10,40.29,47.85,34.30,38288.71,21.65,12.15
2008-04-09,46.63,106.40,2240.25,44.90,55.12,37.26,38407.26,24.88,21.75
2008-04-10,56.50,120.18,2240.41,47.35,57.71,38.38,38533.58,27.34,29.16
2008-04-11,62.26,114.19,2240.54,54.30,78.02,33.76,38636.58,27.34,34.92
2008-04-12,74.36,74.36,2240.54,67.94,79.92,54.39,38636.58,27.34,47.02
2008-04-13,74.36,114.04,2240.64,59.39,73.69,45.63,38715.29,27.34,47.02
2008-04-14,99.77,203.13,2240.90,42.78,56.66,32.26,38920.32,27.34,72.43
2008-04-15,158.72,174.89,2240.94,38.50,46.72,31.31,38952.39,26.91,131.81
2008-04-16,185.61,185.61,2240.94,46.61,59.84,32.70,38952.39,26.67,158.94
2008-04-17,185.26,185.27,2240.94,51.63,68.62,36.27,38952.39,29.95,155.31
2008-04-18,168.01,183.69,2240.98,45.83,57.08,36.96,38983.48,37.28,130.73
2008-04-19,161.64,173.99,2241.01,35.57,43.91,30.29,39007.98,37.26,124.38
2008-04-20,185.13,177.19,2240.99,35.95,44.68,29.28,38992.23,37.11,148.02
2008-04-21,199.30,166.97,2240.91,39.79,48.15,28.65,38928.09,36.94,162.36
2008-04-22,181.48,181.49,2240.91,45.82,50.39,42.26,38928.09,37.16,144.32
2008-04-23,179.50,199.58,2240.96,41.76,47.09,36.72,38967.93,37.35,142.15
2008-04-24,192.29,152.60,2240.86,46.11,57.46,33.55,38889.23,37.32,154.97
2008-04-25,173.08,161.31,2240.83,48.38,59.68,34.11,38865.90,37.35,135.73
2008-04-26,163.82,119.73,2240.72,56.05,72.09,38.65,38778.45,37.35,126.47
2008-04-27,158.00,134.00,2240.66,59.80,72.90,45.64,38730.84,42.18,115.82
2008-04-28,144.94,165.03,2240.71,57.03,69.51,43.41,38770.68,51.26,93.68
2008-04-29,136.43,200.12,2240.87,41.31,48.03,33.15,38897.00,51.33,85.10
2008-04-30,131.73,199.76,2241.04,40.71,50.03,34.33,39031.92,51.73,80.00
2008-05-01,156.93,214.26,2241.18,46.89,59.60,32.11,39145.64,51.88,105.05
2008-05-02,227.01,235.05,2241.20,53.19,66.22,41.88,39161.60,58.48,168.53
2008-05-03,259.89,227.20,2241.12,52.85,65.52,39.34,39096.76,62.17,197.72
2008-05-04,243.72,215.05,2241.05,54.45,69.24,44.48,39039.90,62.17,181.55
2008-05-05,243.55,215.11,2240.98,59.62,75.21,43.09,38983.48,74.09,169.46
2008-05-06,242.66,214.73,2240.91,57.96,70.97,46.23,38928.09,85.11,157.55
2008-05-07,223.15,219.24,2240.90,50.51,59.63,41.67,38920.32,87.98,135.17
2008-05-08,205.41,205.42,2240.90,47.36,61.75,35.05,38920.32,88.40,117.01
2008-05-09,203.71,195.87,2240.88,49.10,63.34,34.16,38904.77,87.12,116.59
2008-05-10,204.02,196.18,2240.86,55.77,69.36,39.08,38889.23,88.04,115.98
2008-05-11,205.63,189.46,2240.82,50.15,57.92,41.42,38857.16,88.05,117.58
2008-05-12,191.94,184.09,2240.80,49.45,63.74,35.61,38841.61,91.03,100.91
2008-05-13,177.94,181.86,2240.81,58.57,72.28,42.14,38849.39,101.07,76.87
2008-05-14,172.12,188.29,2240.85,63.43,77.87,47.67,38881.45,103.75,68.37
2008-05-15,170.23,174.15,2240.86,75.35,94.46,51.42,38889.23,108.15,62.08
2008-05-16,177.71,177.71,2240.86,84.36,99.14,68.92,38889.23,110.08,67.63
2008-05-17,183.05,171.30,2240.83,76.21,93.49,60.61,38865.90,110.01,73.04
2008-05-18,184.53,164.44,2240.78,72.67,88.36,56.81,38826.06,110.03,74.50
2008-05-19,170.37,162.54,2240.76,72.08,88.29,55.79,38810.52,110.13,60.24
2008-05-20,161.11,165.03,2240.77,58.56,66.50,46.60,38818.29,107.22,53.89
2008-05-21,159.96,156.04,2240.76,48.17,58.12,42.77,38810.52,104.81,55.15
2008-05-22,157.38,173.06,2240.80,45.32,53.83,39.84,38841.61,101.88,55.50
2008-05-23,163.46,175.70,2240.83,44.96,49.68,39.67,38865.90,94.68,68.78
2008-05-24,167.64,175.48,2240.85,55.16,70.05,38.84,38881.45,91.43,76.21
2008-05-25,167.34,175.17,2240.87,53.55,60.93,48.35,38897.00,91.42,75.92
2008-05-26,167.23,187.32,2240.92,56.25,64.60,51.69,38936.84,91.45,75.78
2008-05-27,167.85,199.69,2241.00,54.34,62.84,50.81,39000.00,85.30,82.55
2008-05-28,249.79,343.83,2241.23,51.72,54.48,49.90,39186.54,67.50,182.29
2008-05-29,400.86,359.61,2241.13,53.55,59.62,49.06,39104.74,56.27,344.59
2008-05-30,304.86,248.14,2240.99,58.86,71.07,46.98,38992.23,57.46,247.40
2008-05-31,213.40,241.45,2241.06,56.66,66.59,46.97,39047.88,59.35,154.05
2008-06-01,221.32,229.87,2241.08,55.26,66.37,47.77,39064.84,59.38,161.94
2008-06-02,232.08,207.43,2241.02,56.78,68.17,41.62,39015.96,59.35,172.73
2008-06-03,235.22,199.25,2240.93,54.66,64.71,48.77,38944.61,59.36,175.86
2008-06-04,182.69,154.77,2240.86,50.82,60.18,43.39,38889.23,54.33,128.36
2008-06-05,126.89,119.05,2240.84,50.60,62.14,39.51,38873.68,50.36,76.53
2008-06-06,118.43,134.10,2240.88,51.62,58.95,45.01,38904.77,50.46,67.97
2008-06-07,118.96,107.19,2240.85,52.56,63.91,44.04,38881.45,50.56,68.40
2008-06-08,115.59,95.50,2240.80,57.55,74.24,39.46,38841.61,55.33,60.26
2008-06-09,101.83,114.08,2240.83,61.33,74.91,48.00,38865.90,63.49,38.34
2008-06-10,100.61,100.60,2240.83,50.65,59.53,42.29,38865.90,76.85,23.76
2008-06-11,97.06,97.06,2240.83,53.03,67.78,38.74,38865.90,80.47,16.59
2008-06-12,89.58,101.34,2240.86,59.52,79.15,38.04,38889.23,83.18,6.40
2008-06-13,96.02,84.26,2240.83,66.25,83.19,47.32,38865.90,93.09,2.93
2008-06-14,98.64,46.71,2240.70,65.49,80.56,48.78,38762.90,95.87,2.77
2008-06-15,98.57,42.72,2240.56,62.82,79.40,43.43,38652.13,95.83,2.74
2008-06-16,103.36,71.51,2240.48,64.32,80.23,46.53,38588.97,100.62,2.74
2008-06-17,111.56,55.70,2240.34,61.91,74.44,46.39,38478.19,107.14,4.42
2008-06-18,118.01,58.24,2240.19,61.08,75.46,44.16,38359.64,111.27,6.74
2008-06-19,117.58,49.97,2240.02,65.51,81.69,46.30,38225.55,110.84,6.74
2008-06-20,113.87,56.13,2239.87,71.05,87.09,53.14,38111.03,107.13,6.74
2008-06-21,112.27,31.77,2239.66,71.04,85.25,55.49,37951.38,105.53,6.74
2008-06-22,112.11,35.38,2239.46,63.25,78.87,45.30,37799.19,105.37,6.74
2008-06-23,111.81,39.31,2239.27,63.04,78.30,45.86,37655.41,105.07,6.74
2008-06-24,116.12,51.16,2239.10,64.07,78.40,45.84,37526.56,103.43,12.69
2008-06-25,127.38,43.66,2238.88,64.66,79.34,46.98,37360.52,104.20,23.18
2008-06-26,136.89,42.02,2238.63,64.96,79.30,47.74,37172.32,110.10,26.79
2008-06-27,139.73,49.04,2238.39,72.87,94.44,52.37,36992.43,112.94,26.79
2008-06-28,139.67,26.19,2238.09,77.71,95.46,63.42,36767.34,112.87,26.80
2008-06-29,139.66,30.19,2237.80,75.36,90.28,59.96,36550.20,112.87,26.79
2008-06-30,142.48,51.67,2237.56,75.27,90.94,60.97,36370.07,114.39,28.09
2008-07-01,165.83,49.06,2237.25,72.93,86.02,57.08,36138.48,117.70,48.13
2008-07-02,172.97,45.00,2236.91,74.25,87.39,59.24,35884.64,115.70,57.27
2008-07-03,178.47,51.51,2236.57,70.42,82.83,56.11,35632.82,117.64,60.83
2008-07-04,181.09,31.67,2236.17,67.42,77.97,59.32,35336.45,118.37,62.72
2008-07-05,176.03,38.27,2235.80,68.51,80.84,51.87,35063.20,118.47,57.56
2008-07-06,171.54,41.26,2235.45,71.67,85.18,62.32,34804.78,118.47,53.07
2008-07-07,177.02,57.71,2235.13,71.81,87.84,53.18,34568.12,118.10,58.92
2008-07-08,180.88,55.20,2234.79,76.37,95.93,56.13,34318.84,119.27,61.61
2008-07-09,186.14,46.15,2234.41,78.65,96.41,60.58,34041.16,121.82,64.32
2008-07-10,190.15,54.23,2234.04,73.69,88.00,57.73,33771.56,121.78,68.37
2008-07-11,196.16,57.52,2233.66,72.83,91.61,51.12,33496.57,121.31,74.85
2008-07-12,199.86,21.18,2233.17,75.34,93.49,56.22,33142.16,120.94,78.92
2008-07-13,199.95,19.03,2232.67,77.90,94.66,59.03,32783.30,120.91,79.04
2008-07-14,199.76,44.70,2232.24,78.70,93.28,63.09,32475.74,120.69,79.07
2008-07-15,194.80,37.12,2231.80,74.66,86.48,61.54,32162.97,120.79,74.01
2008-07-16,195.77,49.65,2231.39,72.46,85.85,57.76,31873.13,120.30,75.47
2008-07-17,197.79,55.68,2230.99,70.46,84.75,54.47,31591.26,119.94,77.85
2008-07-18,202.04,49.62,2230.55,68.72,83.33,51.69,31288.95,121.16,80.88
2008-07-19,204.44,13.39,2230.00,67.37,82.65,50.60,30910.00,121.91,82.53
2008-07-20,204.32,13.96,2229.44,71.62,89.36,52.35,30532.43,121.89,82.43
2008-07-21,195.34,52.47,2229.02,73.92,88.88,58.73,30249.04,121.87,73.47
2008-07-22,185.69,54.68,2228.63,67.32,80.02,55.34,29989.19,117.32,68.37
2008-07-23,180.98,57.06,2228.26,63.06,80.01,44.53,29743.37,112.61,68.37
2008-07-24,182.93,56.02,2227.88,65.83,81.87,48.79,29491.65,114.56,68.37
2008-07-25,188.02,56.21,2227.48,68.44,82.48,53.14,29230.21,119.65,68.37
2008-07-26,190.20,15.55,2226.95,69.35,83.93,51.71,28883.77,121.83,68.37
2008-07-27,190.16,18.56,2226.42,68.47,80.84,56.92,28543.41,121.79,68.37
2008-07-28,190.15,53.82,2226.00,68.62,83.21,52.44,28273.00,121.78,68.37
2008-07-29,191.93,58.11,2225.58,67.49,80.84,51.41,28007.57,121.93,70.00
2008-07-30,192.58,54.86,2225.15,67.69,82.57,50.38,27734.41,121.89,70.69
2008-07-31,192.46,47.45,2224.69,70.43,85.39,52.79,27446.79,121.81,70.65
2008-08-01,201.13,56.55,2224.23,70.15,83.59,52.09,27160.01,121.64,79.49
2008-08-02,203.93,14.47,2223.62,69.47,81.14,61.35,26784.22,121.11,82.82
2008-08-03,203.51,14.83,2223.01,67.04,82.82,49.83,26409.99,120.73,82.78
2008-08-04,201.93,52.59,2222.52,72.23,89.98,54.23,26113.79,120.52,81.41
2008-08-05,200.90,48.64,2222.02,77.21,97.02,58.69,25811.79,120.55,80.35
2008-08-06,200.60,47.59,2221.51,78.18,94.64,62.68,25508.30,120.30,80.30
2008-08-07,193.01,58.01,2221.06,73.13,87.86,61.77,25240.55,120.20,72.81
2008-08-08,185.45,52.42,2220.61,69.53,82.14,57.32,24976.71,120.09,65.36
2008-08-09,182.57,20.35,2220.06,65.17,77.60,50.17,24654.96,119.85,62.72
2008-08-10,183.41,12.45,2219.47,65.03,80.13,47.89,24315.87,120.94,62.47
2008-08-11,187.17,48.32,2218.99,71.37,88.55,52.89,24040.47,121.71,65.46
2008-08-12,195.60,41.00,2218.45,72.42,87.19,57.22,23733.84,122.57,73.03
2008-08-13,194.09,45.76,2217.93,73.75,91.90,55.50,23439.63,121.32,72.77
2008-08-14,193.17,44.29,2217.40,80.61,100.44,61.17,23144.34,120.64,72.53
2008-08-15,192.03,43.63,2216.87,84.09,101.96,67.30,22849.99,119.97,72.06
2008-08-16,190.23,9.53,2216.22,84.76,100.14,66.68,22491.58,118.32,71.91
2008-08-17,189.81,11.47,2215.57,80.07,90.44,69.38,22137.87,118.03,71.78
2008-08-18,188.50,43.74,2215.04,68.43,80.29,57.35,21850.73,117.59,70.91
2008-08-19,176.88,47.68,2214.56,63.35,76.00,50.14,21594.48,117.35,59.53
2008-08-20,170.46,46.33,2214.10,68.03,81.25,60.32,21348.27,117.39,53.07
2008-08-21,164.55,47.48,2213.66,67.24,76.66,58.14,21116.04,114.08,50.47
2008-08-22,158.90,42.25,2213.22,67.32,85.13,49.02,20884.68,109.90,49.00
2008-08-23,152.24,18.07,2212.71,72.18,88.29,55.50,20618.57,103.07,49.17
2008-08-24,149.52,19.09,2212.21,71.96,86.27,56.91,20359.89,100.40,49.12
2008-08-25,150.82,39.25,2211.78,63.53,73.24,53.21,20138.58,101.81,49.01
2008-08-26,150.42,40.18,2211.35,60.91,77.71,44.14,19919.90,101.39,49.03
2008-08-27,149.33,39.37,2210.92,65.19,80.04,48.89,19701.79,100.30,49.03
2008-08-28,149.06,42.79,2210.50,69.50,87.77,51.76,19491.00,100.04,49.02
2008-08-29,153.89,39.94,2210.05,73.04,89.12,58.70,19264.98,101.46,52.43
2008-08-30,163.11,11.61,2209.44,61.84,70.44,50.39,18964.48,104.66,58.45
2008-08-31,162.55,14.93,2208.84,53.20,62.26,45.62,18671.69,104.28,58.27
2008-09-01,151.87,18.53,2208.29,56.32,70.09,41.18,18407.22,99.49,52.38
2008-09-02,141.56,54.46,2207.93,60.32,76.87,44.61,18234.46,93.55,48.01
2008-09-03,140.53,51.63,2207.56,63.04,80.00,45.36,18058.12,92.51,48.02
2008-09-04,156.33,43.23,2207.09,66.04,81.91,49.26,17833.79,96.01,60.32
2008-09-05,161.19,40.07,2206.58,68.60,85.82,52.33,17593.55,93.88,67.31
2008-09-06,159.70,17.50,2205.98,69.97,87.66,54.66,17311.51,92.47,67.23
2008-09-07,161.85,18.07,2205.36,70.46,87.99,53.72,17026.32,94.81,67.04
2008-09-08,161.20,36.24,2204.82,75.89,96.16,57.77,16778.46,102.49,58.71
2008-09-09,157.90,32.65,2204.27,67.86,80.79,55.07,16530.03,103.81,54.09
2008-09-10,157.33,37.48,2203.74,65.24,82.11,49.11,16292.31,103.56,53.77
2008-09-11,157.17,31.57,2203.18,72.94,91.76,50.75,16043.18,103.57,53.60
2008-09-12,154.87,35.24,2202.64,70.53,86.27,52.84,15805.89,103.04,51.83
2008-09-13,147.56,17.85,2202.05,68.26,84.07,53.44,15548.62,96.54,51.02
2008-09-14,143.63,18.71,2201.47,71.60,90.47,56.06,15300.85,92.61,51.02
2008-09-15,146.07,23.58,2200.90,74.27,92.28,59.17,15057.90,97.05,49.02
2008-09-16,146.14,12.65,2200.27,75.31,90.78,58.74,14793.12,101.80,44.34
2008-09-17,144.71,15.99,2199.65,76.67,91.82,60.81,14537.80,101.55,43.16
2008-09-18,144.59,38.04,2199.13,67.17,87.50,48.37,14326.47,101.43,43.16
2008-09-19,142.22,39.33,2198.62,62.09,74.24,48.57,14122.39,100.82,41.40
2008-09-20,139.10,18.50,2198.02,59.70,69.26,47.76,13883.18,98.74,40.36
2008-09-21,134.68,13.68,2197.41,58.99,65.99,53.17,13643.18,95.20,39.48
2008-09-22,131.00,38.03,2196.94,56.01,68.27,44.72,13458.78,92.44,38.56
2008-09-23,123.46,45.96,2196.54,58.05,75.48,40.89,13305.06,87.93,35.53
2008-09-24,117.52,41.66,2196.15,63.30,77.77,48.43,13154.59,82.52,35.00
2008-09-25,112.98,43.89,2195.79,60.79,74.31,46.78,13017.55,80.89,32.09
2008-09-26,114.84,40.25,2195.40,60.36,79.62,42.63,12869.60,84.06,30.78
2008-09-27,116.64,17.90,2194.88,63.49,79.01,48.00,12673.75,85.86,30.78
2008-09-28,116.57,15.38,2194.34,66.51,83.57,48.66,12473.05,85.79,30.78
2008-09-29,114.35,41.71,2193.95,71.67,89.11,53.76,12328.97,85.58,28.77
2008-09-30,113.06,39.45,2193.55,76.90,90.31,57.68,12182.97,85.49,27.57
2008-10-01,109.19,28.04,2193.11,76.25,86.66,65.72,12022.02,81.62,27.57
2008-10-02,104.67,44.85,2192.78,61.43,74.30,53.31,11903.38,79.40,25.27
2008-10-03,90.12,43.34,2192.52,58.43,61.70,53.14,11810.59,69.78,20.34
2008-10-04,81.07,32.55,2192.25,55.77,60.54,51.73,11714.36,62.20,18.87
2008-10-05,81.09,23.69,2191.93,54.73,64.11,48.29,11600.50,62.22,18.87
2008-10-06,78.08,42.52,2191.73,56.98,72.89,44.76,11529.96,60.40,17.68
2008-10-07,75.97,37.22,2191.51,53.95,59.37,47.50,11453.09,59.06,16.91
2008-10-08,72.33,38.68,2191.32,51.21,60.45,41.36,11386.35,57.64,14.69
2008-10-09,65.72,37.39,2191.16,44.35,50.95,39.02,11330.18,54.11,11.61
2008-10-10,60.52,40.93,2191.05,41.54,48.62,36.75,11291.32,50.66,9.86
2008-10-11,59.01,27.77,2190.87,42.01,52.18,32.17,11229.35,49.49,9.52
2008-10-12,59.00,29.41,2190.70,42.37,56.27,30.22,11170.63,49.48,9.52
2008-10-13,57.51,31.65,2190.55,49.72,65.63,34.66,11119.37,49.46,8.05
2008-10-14,52.46,43.71,2190.50,52.85,66.33,40.56,11102.00,46.62,5.84
2008-10-15,20.97,59.12,2190.72,51.93,64.22,42.76,11177.66,14.81,6.16
2008-10-16,7.37,47.19,2190.95,54.62,69.23,40.95,11256.63,1.54,5.83
2008-10-17,7.84,51.94,2191.20,58.48,72.83,44.95,11344.12,3.27,4.57
2008-10-18,7.02,3.40,2191.18,55.80,66.93,44.53,11336.93,3.00,4.02
2008-10-19,6.86,5.15,2191.17,54.59,66.40,43.31,11333.56,2.84,4.02
2008-10-20,4.96,6.66,2191.18,51.14,59.71,41.93,11336.93,0.85,4.11
2008-10-21,4.02,4.02,2191.18,52.02,67.30,36.73,11336.93,0.00,4.02
2008-10-22,4.02,-4.71,2191.13,64.09,76.99,50.78,11319.62,0.00,4.02
2008-10-23,4.02,4.02,2191.13,54.69,70.59,37.72,11319.62,0.00,4.02
2008-10-24,4.02,58.74,2191.44,52.64,70.71,37.08,11428.17,0.00,4.02
2008-10-25,4.02,2.31,2191.43,55.06,71.77,42.54,11424.79,0.00,4.02
2008-10-26,4.02,-1.31,2191.40,67.65,82.74,48.57,11414.23,0.00,4.02
2008-10-27,4.02,28.93,2191.54,59.64,76.67,44.15,11463.65,0.00,4.02
2008-10-28,4.02,28.72,2191.68,55.99,66.53,45.55,11512.65,0.00,4.02
2008-10-29,4.02,48.31,2191.93,59.08,78.78,40.27,11600.50,0.00,4.02
2008-10-30,4.02,59.47,2192.24,66.99,74.08,59.43,11710.49,0.00,4.02
2008-10-31,4.02,61.63,2192.56,60.45,67.43,53.87,11824.77,0.00,4.02
2008-11-01,4.02,4.02,2192.56,58.65,63.32,52.92,11824.77,0.00,4.02
2008-11-02,4.02,4.02,2192.56,50.42,57.04,39.03,11824.77,0.00,4.02
2008-11-03,4.02,57.95,2192.86,48.02,52.91,44.18,11931.74,0.00,4.02
2008-11-04,4.02,66.16,2193.20,41.85,47.75,37.98,12055.00,0.00,4.02
2008-11-05,4.02,68.53,2193.55,42.55,46.39,38.43,12182.97,0.00,4.02
2008-11-06,4.02,59.22,2193.85,50.31,59.29,41.77,12292.47,0.00,4.02
2008-11-07,4.02,63.28,2194.17,50.15,59.16,42.22,12410.03,0.00,4.02
2008-11-08,4.02,45.26,2194.39,49.30,63.37,42.74,12491.82,0.00,4.02
2008-11-09,4.02,4.02,2194.39,44.76,48.55,41.18,12491.82,0.00,4.02
2008-11-10,4.02,52.69,2194.65,45.67,53.34,40.99,12588.37,0.00,4.02
2008-11-11,4.02,67.57,2194.99,47.30,50.44,43.04,12714.42,0.00,4.02
2008-11-12,4.02,67.06,2195.32,52.66,60.98,46.47,12839.46,0.00,4.02
2008-11-13,4.02,63.18,2195.63,52.25,58.59,44.90,12956.82,0.00,4.02
2008-11-14,4.02,67.10,2195.96,45.30,60.84,34.36,13081.93,0.00,4.02
2008-11-15,4.02,0.10,2195.94,58.39,71.37,42.23,13074.17,0.00,4.02
2008-11-16,4.02,4.02,2195.94,48.07,63.46,37.46,13074.17,0.00,4.02
2008-11-17,4.02,62.12,2196.24,48.86,72.62,39.48,13189.42,0.00,4.02
2008-11-18,4.02,62.32,2196.54,46.53,58.01,39.17,13305.06,0.00,4.02
2008-11-19,4.02,64.19,2196.85,44.47,58.83,35.80,13424.41,0.00,4.02
2008-11-20,4.02,68.66,2197.18,43.75,52.78,36.44,13552.64,0.00,4.02
2008-11-21,4.02,61.62,2197.47,43.02,54.53,33.63,13666.89,0.00,4.02
2008-11-22,4.02,7.84,2197.49,39.09,44.20,31.78,13674.47,0.00,4.02
2008-11-23,4.02,2.10,2197.48,46.56,58.07,29.56,13670.68,0.00,4.02
2008-11-24,4.02,65.44,2197.79,48.74,57.81,39.20,13792.51,0.00,4.02
2008-11-25,4.02,89.77,2198.22,42.85,53.00,37.26,13962.60,0.00,4.02
2008-11-26,4.02,20.27,2198.30,37.70,44.47,33.61,13994.84,0.00,4.02
2008-11-27,4.02,4.02,2198.30,35.30,40.63,30.53,13994.84,0.00,4.02
2008-11-28,4.02,1.83,2198.29,36.49,43.56,27.99,13990.51,0.00,4.02
2008-11-29,4.02,4.02,2198.29,39.44,48.91,32.86,13990.51,0.00,4.02
2008-11-30,4.02,4.02,2198.29,44.73,67.20,31.47,13990.51,0.00,4.02
2008-12-01,4.02,38.23,2198.46,41.97,56.67,30.60,14058.38,0.00,4.02
2008-12-02,4.02,26.10,2198.57,44.58,55.96,34.44,14102.17,0.00,4.02
2008-12-03,4.02,34.35,2198.72,33.93,42.90,26.55,14162.34,0.00,4.02
2008-12-04,4.02,54.25,2198.97,33.67,53.24,22.29,14261.97,0.00,4.02
2008-12-05,4.02,44.69,2199.17,47.91,59.15,34.18,14342.65,0.00,4.02
2008-12-06,4.02,6.24,2199.18,38.40,49.85,28.67,14347.06,0.00,4.02
2008-12-07,4.02,4.02,2199.18,37.64,45.04,26.36,14347.06,0.00,4.02
2008-12-08,4.02,55.19,2199.43,38.08,45.25,29.39,14448.56,0.00,4.02
2008-12-09,4.02,59.14,2199.70,42.49,54.93,29.78,14557.91,0.00,4.02
2008-12-10,4.02,69.66,2200.02,37.58,46.03,28.61,14688.12,0.00,4.02
2008-12-11,4.02,69.74,2200.33,37.51,45.81,30.13,14818.48,0.00,4.02
2008-12-12,4.02,61.30,2200.60,33.52,39.19,27.66,14932.10,0.00,4.02
2008-12-13,4.02,8.11,2200.62,32.55,35.47,29.64,14940.22,0.00,4.02
2008-12-14,4.02,4.02,2200.62,32.94,37.57,30.49,14940.22,0.00,4.02
2008-12-15,4.02,65.39,2200.91,31.04,34.78,28.19,15061.96,0.00,4.02
2008-12-16,4.02,70.57,2201.22,27.37,32.04,23.15,15193.97,0.00,4.02
2008-12-17,4.02,70.66,2201.53,25.91,32.26,20.50,15326.15,0.00,4.02
2008-12-18,4.02,79.51,2201.88,34.19,40.55,31.18,15475.88,0.00,4.02
2008-12-19,4.02,56.10,2202.12,31.47,36.17,28.46,15579.19,0.00,4.02
2008-12-20,4.02,8.53,2202.14,34.92,39.17,30.26,15588.16,0.00,4.02
2008-12-21,4.02,12.79,2202.18,40.23,46.35,33.05,15605.55,0.00,4.02
2008-12-22,4.02,78.71,2202.52,34.72,39.33,31.52,15753.70,0.00,4.02
2008-12-23,4.02,81.10,2202.87,33.86,38.05,30.21,15906.59,0.00,4.02
2008-12-24,4.02,79.66,2203.21,37.24,43.49,31.42,16056.63,0.00,4.02
2008-12-25,4.02,10.80,2203.24,32.63,37.15,26.88,16070.08,0.00,4.02
2008-12-26,4.02,6.19,2203.25,34.56,42.60,30.55,16074.38,0.00,4.02
2008-12-27,4.02,44.44,2203.43,42.31,47.37,36.94,16154.56,0.00,4.02
2008-12-28,4.02,93.54,2203.83,45.68,51.01,41.83,16332.13,0.00,4.02
2008-12-29,4.02,103.79,2204.27,46.94,55.32,37.93,16530.03,0.00,4.02
2008-12-30,3.81,74.44,2204.58,34.54,49.26,27.26,16670.12,0.00,3.81
2008-12-31,3.78,63.09,2204.84,37.81,45.75,31.37,16787.77,0.00,3.78
2009-01-01,3.72,77.27,2205.16,43.72,52.23,37.80,16933.67,0.00,3.72
2009-01-02,3.96,162.09,2205.84,38.50,54.23,31.28,17247.33,0.00,3.96
2009-01-03,3.71,31.56,2205.96,28.76,37.12,22.35,17302.58,0.00,3.71
2009-01-04,3.70,17.58,2206.02,33.72,39.19,22.40,17330.10,0.00,3.70
2009-01-05,3.68,77.12,2206.33,40.05,51.15,31.02,17475.77,0.00,3.68
2009-01-06,3.68,108.10,2206.77,43.78,48.76,39.99,17682.89,0.00,3.68
2009-01-07,3.68,125.52,2207.28,46.20,52.00,41.34,17924.56,0.00,3.68
2009-01-08,3.68,114.16,2207.74,42.14,48.79,37.13,18143.69,0.00,3.68
2009-01-09,3.68,80.74,2208.06,39.74,51.94,29.35,18296.54,0.00,3.68
2009-01-10,3.68,40.10,2208.21,33.93,44.96,24.91,18368.78,0.00,3.68
2009-01-11,3.68,73.87,2208.50,36.04,47.37,26.11,18508.00,0.00,3.68
2009-01-12,3.68,100.59,2208.90,39.02,49.91,29.12,18700.23,0.00,3.68
2009-01-13,3.68,92.40,2209.26,36.48,47.23,29.75,18876.22,0.00,3.68
2009-01-14,3.68,92.97,2209.62,34.02,47.03,26.28,19053.34,0.00,3.68
2009-01-15,3.68,85.46,2209.95,33.80,58.40,20.47,19215.55,0.00,3.68
2009-01-16,3.70,76.85,2210.24,45.37,65.00,26.69,19360.63,0.00,3.70
2009-01-17,3.68,31.32,2210.35,44.30,62.05,26.94,19415.46,0.00,3.68
2009-01-18,3.68,31.63,2210.46,56.76,62.97,51.25,19470.90,0.00,3.68
2009-01-19,3.68,94.90,2210.82,54.83,61.13,49.93,19651.84,0.00,3.68
2009-01-20,3.68,67.20,2211.07,42.50,54.25,29.06,19777.83,0.00,3.68
2009-01-21,3.68,78.11,2211.36,40.02,50.68,31.47,19925.46,0.00,3.68
2009-01-22,3.68,83.09,2211.67,45.63,50.52,39.84,20082.98,0.00,3.68
2009-01-23,3.68,72.81,2211.94,48.50,55.98,41.16,20220.11,0.00,3.68
2009-01-24,3.68,29.72,2212.04,42.89,47.85,36.14,20271.77,0.00,3.68
2009-01-25,3.68,42.71,2212.19,34.91,39.78,32.44,20349.19,0.00,3.68
2009-01-26,3.68,103.00,2212.57,34.26,41.50,26.95,20546.19,0.00,3.68
2009-01-27,3.68,82.06,2212.87,32.55,41.22,23.07,20701.65,0.00,3.68
2009-01-28,3.68,109.16,2213.27,37.89,42.79,31.68,20910.89,0.00,3.68
2009-01-29,3.68,115.17,2213.69,33.56,51.62,25.86,21132.02,0.00,3.68
2009-01-30,3.78,96.75,2214.04,43.46,53.14,27.53,21316.44,0.00,3.78
2009-01-31,3.79,33.27,2214.15,37.77,47.54,29.55,21374.90,0.00,3.79
2009-02-01,3.80,47.03,2214.31,36.08,48.07,28.05,21460.66,0.00,3.80
2009-02-02,3.68,111.43,2214.71,43.63,57.91,29.51,21674.39,0.00,3.68
2009-02-03,3.68,54.77,2214.90,59.49,69.74,52.69,21775.73,0.00,3.68
2009-02-04,3.68,87.97,2215.21,53.05,65.57,35.08,21942.93,0.00,3.68
2009-02-05,3.68,107.60,2215.59,47.98,56.64,38.38,22149.06,0.00,3.68
