date,computed flow(m3/d),inflow(m3/d),wse(m),storage(m3),power discharge (m3/d),outflow(m3/d)
1996-06-20,29825566.2231552,28482373.99296,761.2410480000001,37566928.554,3651092.0764416,25933658.112
1996-06-21,25403926.4464896,25819941.4677504,761.2319040000001,37526199.0444,3651092.0764416,21578760.8064
1996-06-22,21612817.0819584,22346005.635072,761.244096,37580496.834,3667141.5856128,17688712.0896
1996-06-23,19652721.8429952,20475968.69376,761.2501920000001,37607707.4028,3651092.0764416,15755920.5888
1996-06-24,19226308.8927744,22787073.5486976,761.247144,37594114.4532,3667141.5856128,15364469.1456
1996-06-25,18441546.6120192,20875395.9601152,761.2319040000001,37526199.0444,3667141.5856128,14630497.6896
1996-06-26,17139309.9890688,20640182.574182402,761.2319040000001,37526199.0444,3700439.424,13260417.6384
1996-06-27,17159249.5469568,19744835.2607232,761.247144,37594114.4532,3684414.380544,13211486.208
1996-06-28,17208841.5516672,18530185.8981888,761.2410480000001,37566928.554,3700439.424,13358280.4992
1996-06-29,17340418.1680128,18391979.073024,761.2319040000001,37526199.0444,3716464.467456,13505074.7904
1996-06-30,16932036.449894402,17542823.0298624,761.234952,37539754.9896,3733737.2623872,13040226.2016
1996-07-01,17046829.5856128,18863335.5420672,761.238,37553360.274,3765811.8150144,13162554.7776
1996-07-02,16913418.0406272,18009971.3958912,761.2410480000001,37566928.554,3765811.8150144,13113623.3472
1996-07-03,16700517.3869568,16947205.1933184,761.2410480000001,37566928.554,3765811.8150144,12844500.48
1996-07-04,17150564.2180608,18854625.747456,761.2410480000001,37566928.554,3765811.8150144,13284883.3536
1996-07-05,17111052.0880128,15528609.6288768,761.238,37553360.274,3765811.8150144,13260417.6384
1996-07-06,16301750.694912001,14564244.5328384,761.234952,37539754.9896,3799109.6534015997,12453049.036799999
1996-07-07,15173147.252736,13416313.1756544,761.2410480000001,37566928.554,3799109.6534015997,11278694.7072
1996-07-08,14397510.6837504,12953348.4469248,761.238,37553360.274,3768282.8522496,10544723.2512
1996-07-09,12958192.6585344,12631575.3606144,761.2410480000001,37566928.554,3501851.2137216,9076780.3392
1996-07-10,12159166.8658176,11140145.3620224,761.234952,37539754.9896,3308205.0779136,8318343.168
1996-07-11,11780364.197376,10264052.5664256,761.2410480000001,37566928.554,3568446.8904959997,7877960.2944
1996-07-12,11350672.8413184,9659137.7581056,761.26848,37689388.448400006,3765811.8150144,7339714.56
1996-07-13,10766211.370905599,9211439.6356608,761.26848,37689388.448400006,3716464.467456,6850400.256
1996-07-14,10338599.60064,8293290.275635201,761.2715280000001,37703043.072000004,3749786.7715584002,6410017.3824
1996-07-15,9928823.336755201,8251429.436928,761.2593360000001,37648523.256000005,3749786.7715584002,6067497.3696
1996-07-16,9720277.5803904,8636128.3427328,761.244096,37580496.834,3765811.8150144,5896237.3632
1996-07-17,9427887.8180352,7551661.0507776,761.234952,37539754.9896,3732513.9766272,5578183.0656
1996-07-18,9247551.031296,5768330.604134399,761.244096,37580496.834,3749786.7715584002,5309060.1984
1996-07-19,9495706.7805696,6171770.2477824,761.265432,37675770.8292,3765811.8150144,5504785.92
1996-07-20,9122041.91232,6369869.1437568,761.2410480000001,37566928.554,3765811.8150144,5333525.9136
1996-07-21,8961791.47776,6106666.9796352,761.247144,37594114.4532,3749786.7715584002,5039937.3312
1996-07-22,8726455.7632512,5510364.103065601,761.244096,37580496.834,3765811.8150144,4844211.6096
1996-07-23,8535305.1303936,4746715.7345280005,761.247144,37594114.4532,3749786.7715584002,4624020.1728
1996-07-24,8515977.2153856,4795108.9191936,761.234952,37539754.9896,3749786.7715584002,4672951.6032
1996-07-25,8972849.981030399,5167648.364544,761.244096,37580496.834,3765811.8150144,5039937.3312
1996-07-26,8525787.9671808,5074923.303936,761.2410480000001,37566928.554,3765811.8150144,4648485.888
1996-07-27,8403043.4740224,5033502.8481024,761.238,37553360.274,3749786.7715584002,4526157.312
1996-07-28,8450776.0843776,3813397.6310784,761.2410480000001,37566928.554,3765811.8150144,4550623.0272
1996-07-29,8630721.4196736,6131157.1605504,761.244096,37580496.834,3799109.6534015997,4721883.0336
1996-07-30,8959858.6862592,5110643.248128,761.228856,37512606.094799995,3749786.7715584002,5137800.192
1996-07-31,8703702.6481152,5606905.8152447995,761.244096,37580496.834,3815159.1625728,4746348.7488
1996-08-01,8516760.118271999,4175000.9017344,761.238,37553360.274,3749786.7715584002,4648485.888
1996-08-02,8244750.2966784,3634871.307264,761.238,37553360.274,3799109.6534015997,4354897.3056
1996-08-03,8380119.0988799995,3641623.8446592,761.244096,37580496.834,3783084.6099456,4452760.1663999995
1996-08-04,8379116.0045568,4570244.5307904,761.244096,37580496.834,3765811.8150144,4477225.8816
1996-08-05,8223856.5758976005,3423022.6793472,761.2410480000001,37566928.554,3783084.6099456,4330431.5904
1996-08-06,8230021.936128,3134107.0485504,761.244096,37580496.834,3684414.380544,4305965.8752
1996-08-07,8163254.999347201,3135893.04576,761.238,37553360.274,3783084.6099456,4281500.16
1996-08-08,7804171.697356801,3464932.4494848,761.2410480000001,37566928.554,3783084.6099456,3890048.7168
1996-08-09,7738040.869171199,3126204.6225408,761.244096,37580496.834,3783084.6099456,3816651.5712
1996-08-10,7617498.2903808,3212348.40576,761.238,37553360.274,3783084.6099456,3743254.4255999997
1996-08-11,7531672.5614591995,3556018.3071744,761.2410480000001,37566928.554,3799109.6534015997,3620925.8496
1996-08-12,7510656.5121024,2773555.803648,761.238,37553360.274,3799109.6534015997,3620925.8496
1996-08-13,7460501.7959424,2721345.9674112,761.2410480000001,37566928.554,3799109.6534015997,3547528.704
1996-08-14,7420867.3373184,3531625.98912,761.2501920000001,37607707.4028,3783084.6099456,3474131.5584
1996-08-15,7530400.3442688,3686493.966336,761.244096,37580496.834,3765811.8150144,3645391.5648
1996-08-16,7401955.3394688,3035412.3534336,761.2410480000001,37566928.554,3765811.8150144,3523062.9888
1996-08-17,7482105.022464,2961574.82496,761.244096,37580496.834,3765811.8150144,3571994.4192
1996-08-18,7567563.7656576,2928472.7122944,761.238,37553360.274,3799109.6534015997,3694322.9952
1996-08-19,7545936.073420799,1929243.9720959999,761.238,37553360.274,3781861.3241856,3645391.5648
1996-08-20,7523916.9297408,1896753.5023104,761.238,37553360.274,3716464.467456,3620925.8496
1996-08-21,7453822.6556928,1995032.2802688002,761.244096,37580496.834,3831184.2060288,3498597.2736
1996-08-22,7394444.3649023995,1959605.9246592,761.238,37553360.274,3765811.8150144,3498597.2736
1996-08-23,7467180.936191999,3632229.0100223995,761.238,37553360.274,3799109.6534015997,3547528.704
1996-08-24,7515720.9151488,2526721.2029951997,761.244096,37580496.834,3815159.1625728,3571994.4192
1996-08-25,7478704.2880512,2232716.7034368,761.247144,37594114.4532,3815159.1625728,3547528.704
1996-08-26,7371691.2497664,2314603.4522112,761.2319040000001,37526199.0444,3806596.1622528,3523062.9888
1996-08-27,7412035.2141312,2877021.3132288,761.228856,37512606.094799995,3536396.803584,3523062.9888
1996-08-28,7424708.454604799,2731181.1849216,761.244096,37580496.834,3314370.4381440002,3474131.5584
1996-08-29,7429552.666214399,2275091.3221632,761.244096,37580496.834,3398238.9098496,3547528.704
1996-08-30,7407142.071091199,3911823.2033280004,761.238,37553360.274,3047938.7996159997,3547528.704
1996-08-31,6323628.9420288,2245634.6010624,761.2319040000001,37526199.0444,2948020.8187392,2471037.2352
1996-09-01,5889313.5657984,2108504.2673664,761.238,37553360.274,2864592.7299071997,1971936.64512
1996-09-02,5925327.0985728,2844530.8434432,761.238,37553360.274,2649514.627584,2028207.79008
1996-09-03,5735864.600063999,2161619.3350656,761.234952,37539754.9896,2716134.7700736,1905879.21408
1996-09-04,5606710.0895232,3629170.7956223995,761.2410480000001,37566928.554,2688977.8262015996,1739512.35072
1996-09-05,5456515.0639104,2476101.6382464003,761.234952,37539754.9896,2614969.0377216,1639202.9184
1996-09-06,5516798.5861631995,2674543.0542336,761.2410480000001,37566928.554,2534794.8890112,1722386.35008
1996-09-07,5352070.9257216,2903811.2713728,761.238,37553360.274,2555762.0069376,1719939.77856
1996-09-08,5127940.5087744,2276877.3193727997,761.22276,37485506.5392,2468199.2122368,1600057.77408
1996-09-09,5300007.883776001,3134816.5542912,761.238,37553360.274,2580447.9135744,1739512.35072
1996-09-10,5091193.004543999,2617880.4578303997,761.244096,37580496.834,2399108.032512,1837375.21152
1996-09-11,4905571.623321599,2349026.7134976,761.234952,37539754.9896,2360892.5853696,1722386.35008
1996-09-12,4506046.4941056,3335533.281792,761.234952,37539754.9896,2453397.4545408,1286896.61952
1996-09-13,4497923.8766592,2505827.4822144,761.234952,37539754.9896,2568117.1931136,1277110.33344
1996-09-14,4513092.6200832,1593011.6481024,761.234952,37539754.9896,2827135.7199359997,1289343.19104
1996-09-15,4812601.9055616,5729919.4312704,761.265432,37675770.8292,2611274.7147263996,1441030.62528
1996-09-16,5199209.137151999,3814131.6025344,761.244096,37580496.834,2557009.7584128003,2179895.22432
1996-09-17,5139635.12064,3262087.2047615997,761.238,37553360.274,2633489.5841280003,2431892.09088
1996-09-18,4759070.920704,2343742.1190144,761.238,37553360.274,2549596.6467071995,2096711.7926399999
1996-09-19,4535062.8323328,2942100.1156607997,761.244096,37580496.834,2422546.1876736,1849608.06912
1996-09-20,4550500.698624,3231774.1836288,761.2410480000001,37566928.554,,2018421.504
1996-09-21,4328327.5388928,3595628.3000832,761.2319040000001,37526199.0444,,2082032.36352
1996-09-22,3867026.4787967997,2787305.5355904,761.2410480000001,37566928.554,,1538893.48608
1996-09-23,3787194.8500992,2442094.2941183997,761.238,37553360.274,,1600057.77408
1996-09-24,3756881.8289663997,2811355.333632,761.228856,37512606.094799995,,1580485.20192
1996-09-25,3620338.6724352,2887125.6536064,761.234952,37539754.9896,,1379866.33728
1996-09-26,3511882.1569536002,2141459.5857408,761.238,37553360.274,2001931.6119551999,1286896.61952
1996-09-27,3509900.4340223996,2700721.3694976,761.2319040000001,37526199.0444,2045113.5992832,1318702.04928
1996-09-28,3514769.1113472,2629208.083968,761.225808,37499062.4844,1971104.8108032,1326041.76384
1996-09-29,3498352.616448,3179001.6359423995,761.228856,37512606.094799995,1895848.270848,1269770.61888
1996-09-30,3407144.4301823997,2960082.4163328004,761.2197120000001,37471938.2592,,1228178.90304
1996-10-01,3475208.0498688,2599751.3628672,761.22276,37485506.5392,3716464.467456,1242858.33216
1996-10-02,3526414.7917823996,2892214.5223680004,761.238,37553360.274,1103403.75552,1233072.04608
1996-10-03,3626528.4983808,2511356.7338496,761.238,37553360.274,1328488.33536,1409225.19552
1996-10-04,3637709.3302271995,2533351.4118144,761.238,37553360.274,1313808.90624,1433690.91072
1996-10-05,3657966.9424128,2553633.4897152,761.238,37553360.274,1335828.04992,1448370.33984
1996-10-06,3611115.0978048,2397468.8295936,761.238,37553360.274,1279556.90496,1401885.48096
1996-10-07,3580679.748096,2835111.5430912,761.234952,37539754.9896,1118768.2246655999,1384759.48032
1996-10-08,3602429.7689088,2477863.1697408,761.2410480000001,37566928.554,1036123.03872,1362740.3366399999
1996-10-09,3559737.0958848,2745591.4911744,761.228856,37512606.094799995,1150842.7772928,1404332.05248
1996-10-10,3451549.7032704,2718923.8616064,761.216664,37458394.6488,1052148.082176,1304022.62016
1996-10-11,3503930.7995136003,2362018.0082688,761.216664,37458394.6488,1052148.082176,1306469.19168
1996-10-12,3498523.8764544,2807832.2706432003,761.2136160000001,37444875.708,1052148.082176,1316255.47776
1996-10-13,3574783.5107328002,2833056.4230144,761.225808,37499062.4844,1052148.082176,1323595.19232
1996-10-14,3677123.5974144,2958345.3505536,761.244096,37580496.834,1118768.2246655999,1389652.62336
1996-10-15,3716758.0560384,2986872.3744767997,761.244096,37580496.834,1316133.149184,1580485.20192
1996-10-16,3495074.2106112,2976082.9940736,761.210568,37431307.427999996,1677540.6941183999,1900986.07104
1996-10-17,2959764.3620352,3401394.9871104,761.210568,37431307.427999996,1529523.1171584,1808016.35328
1996-10-18,2631214.2726144,2901364.6998528,761.20752,37417788.4872,2269611.0019584,2495502.9504
1996-10-19,2859454.9297152,3055205.1170304,761.228856,37512606.094799995,2713663.7328384,2764625.8176
1996-10-20,2843699.0091263996,2696195.2121856,761.2136160000001,37444875.708,2894979.1481856,2911420.1088
1996-10-21,2696488.800768,2219015.9029248,761.225808,37499062.4844,2483000.9699328,2642297.2416
1996-10-22,2582894.4850944,2165093.466624,761.2014240000001,37390725.936000004,2598943.9942656,2691228.672
1996-10-23,3604117.9032576,3604289.163264,761.247144,37594114.4532,3321759.0841344,3400734.4128
1996-10-24,4637745.4390271995,6005721.43872,761.22276,37485506.5392,3783084.6099456,4746348.7488
1996-10-25,3597291.9687167997,4561216.6818816,761.1953280000001,37364008.7592,3420429.313536,3718788.7103999997
1996-10-26,3194928.8165376,2777984.0980992,761.1709440000001,37256066.9244,3388379.226624,3302871.552
1996-10-27,2847980.5092864,2854463.9238144,761.134368,37094752.410000004,3059021.7686015996,3009282.9696
1996-10-28,2864886.3184896,3279824.8482815996,761.140464,37121605.269600004,2433653.6223744,2838022.9632
1996-10-29,2980046.439936,3333013.3131263996,761.1892320000001,37337020.2168,2038948.2390528,2764625.8176
1996-10-30,2965122.353664,2218428.72576,761.2014240000001,37390725.936000004,1858856.1094656,2911420.1088
1996-10-31,3280999.2026112,1521229.2397055998,761.20752,37417788.4872,2664316.38528,3253940.1215999997
1996-11-01,4461445.495296,3270503.4107904,761.198376,37377552.3696,3759426.2633471997,4501691.5967999995
1996-11-02,3762606.8063232,4054898.7058176002,761.186184,37323501.276,3469776.6610944,3816651.5712
1996-11-03,2870953.8158592,2528409.337344,761.1770400000001,37283030.7972,2845631.8006272,2911420.1088
1996-11-04,2872323.8959104,3487832.3589119995,761.2014240000001,37390725.936000004,2614969.0377216,2764625.8176
1996-11-05,2813557.248,2120565.86496,761.2014240000001,37390725.936000004,2483000.9699328,2813557.248
1996-11-06,2710923.5727359997,2918197.1119104,761.1892320000001,37337020.2168,2170916.3068416,2764625.8176
1996-11-07,2702164.8466944,2570930.7503616,761.186184,37323501.276,2170916.3068416,2715694.3871999998
1996-11-08,2812603.0851072,3229401.0092544,761.2136160000001,37444875.708,,2691228.672
1996-11-09,2725113.687552,2855491.4838528,761.1770400000001,37283030.7972,,2886954.3936
1996-11-10,2730324.8848896,2816639.9281152,761.152656,37175323.3236,,2838022.9632
1996-11-11,2731572.6363648,2183247.0273024,761.1618000000001,37215670.454399996,,2691228.672
1996-11-12,2893339.9452671995,2598087.6942336,761.20752,37417788.4872,,2691228.672
1996-11-13,2802621.0733056,3129311.7683711997,761.210568,37431307.427999996,,2789091.5328
1996-11-14,2824493.4226944,3808284.2966015995,761.20752,37417788.4872,,2838022.9632
1996-11-15,2801128.6646784,2966100.9822719996,761.1770400000001,37283030.7972,,2935885.824
1996-11-16,2749995.3199104,1875321.5357952,761.140464,37121605.269600004,,2911420.1088
1996-11-17,2742533.2767744,2860800.5440511997,761.14656,37148433.4596,2648291.3418240002,2715694.3871999998
1996-11-18,2949366.4330752,10805380.9809408,761.1496080000001,37161903.0612,2253561.4927872,2935885.824
1996-11-19,9716754.5174016,31936345.8020352,761.1892320000001,37337020.2168,2022898.7298816,9541628.928
1996-11-20,16133842.4914944,29490630.582067203,761.186184,37323501.276,1348183.2360959998,16147372.032
1996-11-21,9210094.021324798,14556072.983961599,761.1831360000001,37310019.339600004,1594895.5081727998,9223574.6304
1996-11-22,6428611.325952,10321424.668569598,761.198376,37377552.3696,3536396.803584,6361085.952
1996-11-23,5822840.2176,8086334.7907584,761.198376,37377552.3696,3848457.00096,5822840.2176
1996-11-24,5163097.741516801,8431815.1550976,761.1709440000001,37256066.9244,3848457.00096,5284594.4832
1996-11-25,5093884.233216001,7483719.7596672,761.1831360000001,37310019.339600004,3783084.6099456,5039937.3312
1996-11-26,4560286.984704,6159439.527321599,761.14656,37148433.4596,3848457.00096,4721883.0336
1996-11-27,4005257.7696768,5593058.220441599,761.128272,37067924.22,3832431.957504,4085774.4384
1996-11-28,4159147.1182848,7444183.163903999,761.1892320000001,37337020.2168,3749786.7715584002,3890048.7168
1996-11-29,4150779.8436864,4732892.60544,761.198376,37377552.3696,3864506.5101312,4110240.1536
1996-11-30,3544617.2838911996,3918013.0292736003,761.0703599999999,36811927.7808,3799109.6534015997,4110240.1536
1996-12-01,3843759.5836416,5382726.4668672,761.137416,37108160.3376,3700439.424,3547528.704
1996-12-02,3918135.3578496,5400659.8361088,761.1770400000001,37283030.7972,3749786.7715584002,3743254.4255999997
1996-12-03,3624546.7754496,7253644.1739264,761.155704,37188792.9252,3700439.424,3718788.7103999997
1996-12-04,2670824.2655232004,4200029.328384,761.0246400000001,36605677.59,3223088.8547328003,3253940.1215999997
