date,canal discharge (m3/d),outflow(m3/d)
1984-07-21,,2568900.096
1984-07-22,,2642297.2416
1984-07-23,,2764625.8176
1984-07-24,,2666762.9568
1984-07-25,,2519968.6656
1984-07-26,,2593365.8112
1984-07-27,,2471037.2352
1984-07-28,,2568900.096
1984-07-29,,2544434.3808
1984-07-30,,2519968.6656
1984-07-31,,2444124.94848
1984-08-01,,2444124.94848
1984-08-02,,2444124.94848
1984-08-03,,2368281.23136
1984-08-04,,2289990.94272
1984-08-05,,2238612.9408
1984-08-06,,2187234.93888
1984-08-07,,2135856.93696
1984-08-08,,2060013.21984
1984-08-09,,2033100.93312
1984-08-10,,2008635.21792
1984-08-11,,1981722.9312
1984-08-12,,2033100.93312
1984-08-13,,1959703.78752
1984-08-14,,1974383.21664
1984-08-15,,1947470.92992
1984-08-16,,2365834.65984
1984-08-17,,2275311.5136
1984-08-18,,2101604.93568
1984-08-19,,2072246.07744
1984-08-20,,2209254.08256
1984-08-21,,2020868.07552
1984-08-22,,2033100.93312
1984-08-23,,2072246.07744
1984-08-24,,2214147.2256
1984-08-25,,2138303.50848
1984-08-26,,2157876.08064
1984-08-27,,2082032.36352
1984-08-28,,2050226.93376
1984-08-29,,2113837.79328
1984-08-30,,2133410.36544
1984-08-31,,2223933.51168
1984-09-01,,2329136.08704
1984-09-02,,2167662.36672
1984-09-03,,2108944.65024
1984-09-04,,2074692.64896
1984-09-05,,2045333.79072
1984-09-06,,2089372.07808
1984-09-07,,2040440.64768
1984-09-08,,1800676.63872
1984-09-09,,1839821.78304
1984-09-10,,1756638.35136
1984-09-11,,1729726.06464
1984-09-12,,1710153.49248
1984-09-13,,1666115.20512
1984-09-14,,1639202.9184
1984-09-15,,1626970.0607999999
1984-09-16,,1648989.20448
1984-09-17,,1604950.9171199999
1984-09-18,,1575592.05888
1984-09-19,,1560912.62976
1984-09-20,,1556019.48672
1984-09-21,,1810462.9248
1984-09-22,,1881413.49888
1984-09-23,,1842268.35456
1984-09-24,,1768871.20896
1984-09-25,,1666115.20512
1984-09-26,,1607397.4886399999
1984-09-27,,1575592.05888
1984-09-28,,1521767.48544
1984-09-29,,1472836.05504
1984-09-30,,1433690.91072
1984-10-01,,1421458.05312
1984-10-02,,1401885.48096
1984-10-03,,1392099.19488
1984-10-04,,1392099.19488
1984-10-05,,1392099.19488
1984-10-06,,1392099.19488
1984-10-07,,1401885.48096
1984-10-08,,1394545.7664
1984-10-09,,1409225.19552
1984-10-10,,1433690.91072
1984-10-11,,1416564.91008
1984-10-12,,1524214.05696
1984-10-13,,1622076.9177599999
1984-10-14,,1766424.63744
1984-10-15,,1543786.62912
1984-10-16,,1472836.05504
1984-10-17,,1436137.48224
1984-10-18,,1419011.4816
1984-10-19,,1448370.33984
1984-10-20,,1423904.62464
1984-10-21,,1382312.9088
1984-10-22,,1362740.3366399999
1984-10-23,,1343167.76448
1984-10-24,,1411671.76704
1984-10-25,,1372526.6227199999
1984-10-26,,1411671.76704
1984-10-27,,1470389.48352
1984-10-28,,1411671.76704
1984-10-29,,1411671.76704
1984-10-30,,1372526.6227199999
1984-10-31,,1372526.6227199999
1984-11-01,,1352954.05056
1984-11-02,,1392099.19488
1984-11-03,,1489962.05568
1984-11-04,,1392099.19488
1984-11-05,,1333381.4784
1984-11-06,,1333381.4784
1984-11-07,,1392099.19488
1984-11-08,,1352954.05056
1984-11-09,,1411671.76704
1984-11-10,,1352954.05056
1984-11-11,,1372526.6227199999
1984-11-12,,1333381.4784
1984-11-13,,1365186.9081599999
1984-11-14,,1360293.7651199999
1984-11-15,,1289343.19104
1984-11-16,,1284450.048
1984-11-17,,1274663.76192
1984-11-18,,1262430.90432
1984-11-19,,1272217.1904
1984-11-20,,1279556.90496
1984-11-21,,1279556.90496
1984-11-22,,1242858.33216
1984-11-23,,1225732.33152
1984-11-24,,1284450.048
1984-11-25,,1345614.336
1984-11-26,,1206159.75936
1984-11-27,,1252644.61824
1984-11-28,,1304022.62016
1984-11-29,,1267324.04736
1984-11-30,,1282003.47648
1984-12-01,,1218392.61696
1984-12-02,,1255091.18976
1984-12-03,,1198820.0448
1984-12-04,,1167014.61504
1984-12-05,,1135209.18528
1984-12-06,,1203713.18784
1984-12-07,,1262430.90432
1984-12-08,,1304022.62016
1984-12-09,,1316255.47776
1984-12-10,,1296682.9056
1984-12-11,,1352954.05056
1984-12-12,,1296682.9056
1984-12-13,,1242858.33216
1984-12-14,,1186587.1872
1984-12-15,,1242858.33216
1984-12-16,,1259984.3328
1984-12-17,,1174354.3296
1984-12-18,,1186587.1872
1984-12-19,,1223285.76
1984-12-20,,1272217.1904
1984-12-21,,1223285.76
1984-12-22,,1321148.6208
1984-12-23,,1443477.1968
1984-12-24,,1272217.1904
1984-12-25,,1211052.9024
1984-12-26,,1198820.0448
1984-12-27,,1296682.9056
1984-12-28,,1272217.1904
1984-12-29,,1223285.76
1984-12-30,,1272217.1904
1984-12-31,,1247751.4752
1985-01-01,,1223285.76
1985-01-02,,1247751.4752
1985-01-03,,1262430.90432
1985-01-04,,1211052.9024
1985-01-05,,1198820.0448
1985-01-06,,1230625.47456
1985-01-07,,1242858.33216
1985-01-08,,1211052.9024
1985-01-09,,1206159.75936
1985-01-10,,1184140.61568
1985-01-11,,1169461.18656
1985-01-12,,1125422.8991999999
1985-01-13,,1052025.7536
1985-01-14,,1088724.3264
1985-01-15,,1076491.4688
1985-01-16,,1088724.3264
1985-01-17,,1076491.4688
1985-01-18,,1091170.89792
1985-01-19,,1110743.4700799999
1985-01-20,,1130316.04224
1985-01-21,,1115636.6131199999
1985-01-22,,1081384.61184
1985-01-23,,1100957.184
1985-01-24,,1076491.4688
1985-01-25,,1113190.0415999999
1985-01-26,,1076491.4688
1985-01-27,,1066705.18272
1985-01-28,,1120529.7561599999
1985-01-29,,1071598.32576
1985-01-30,,1022666.89536
1985-01-31,,954162.8928
1985-02-01,,1003094.3232
1985-02-02,,1042239.46752
1985-02-03,,1056918.89664
1985-02-04,,990861.4656
1985-02-05,,1052025.7536
1985-02-06,,1100957.184
1985-02-07,,1064258.6112
1985-02-08,,1113190.0415999999
1985-02-09,,1162121.472
1985-02-10,,1149888.6144
1985-02-11,,1211052.9024
1985-02-12,,1272217.1904
1985-02-13,,1321148.6208
1985-02-14,,1345614.336
1985-02-15,,1370080.0511999999
1985-02-16,,1345614.336
1985-02-17,,1321148.6208
1985-02-18,,1345614.336
1985-02-19,,1411671.76704
1985-02-20,,1308915.7632
1985-02-21,,1272217.1904
1985-02-22,,1284450.048
1985-02-23,,1308915.7632
1985-02-24,,1333381.4784
1985-02-25,,1316255.47776
1985-02-26,,1169461.18656
1985-02-27,,1113190.0415999999
1985-02-28,,1096064.04096
1985-03-01,,1149888.6144
1985-03-02,,1186587.1872
1985-03-03,,1132762.61376
1985-03-04,,1096064.04096
1985-03-05,,1076491.4688
1985-03-06,,1096064.04096
1985-03-07,,1096064.04096
1985-03-08,,1096064.04096
1985-03-09,,1076491.4688
1985-03-10,,1076491.4688
1985-03-11,,1076491.4688
1985-03-12,,1076491.4688
1985-03-13,,1076491.4688
1985-03-14,,1076491.4688
1985-03-15,,1076491.4688
1985-03-16,,1096064.04096
1985-03-17,,1113190.0415999999
1985-03-18,,1113190.0415999999
1985-03-19,,1132762.61376
1985-03-20,,1132762.61376
1985-03-21,,1149888.6144
1985-03-22,,1132762.61376
1985-03-23,,1076491.4688
1985-03-24,,1076491.4688
1985-03-25,,1169461.18656
1985-03-26,,1132762.61376
1985-03-27,,1113190.0415999999
1985-03-28,,1076491.4688
1985-03-29,,1039792.896
1985-03-30,,1039792.896
1985-03-31,,1059365.46816
1985-04-01,,1059365.46816
1985-04-02,,1105850.32704
1985-04-03,,1242858.33216
1985-04-04,,1206159.75936
1985-04-05,,1186587.1872
1985-04-06,,1169461.18656
1985-04-07,,1206159.75936
1985-04-08,,1279556.90496
1985-04-09,,1392099.19488
1985-04-10,,1509534.62784
1985-04-11,,1727279.49312
1985-04-12,,1661222.06208
1985-04-13,,1820249.21088
1985-04-14,,2008635.21792
1985-04-15,,2392746.94656
1985-04-16,,2789091.5328
1985-04-17,,3351802.9824
1985-04-18,,3474131.5584
1985-04-19,,3890048.7168
1985-04-20,,3449665.8432
1985-04-21,,3009282.9696
1985-04-22,,2666762.9568
1985-04-23,,2419659.23328
1985-04-24,,2289990.94272
1985-04-25,,2135856.93696
1985-04-26,,2060013.21984
1985-04-27,,2111391.22176
1985-04-28,,2392746.94656
1985-04-29,,2911420.1088
1985-04-30,,3792185.856
1985-05-01,,4770814.464
1985-05-02,,5382457.344
1985-05-03,,6605743.104
1985-05-04,,7682234.5728
1985-05-05,,6777003.1104
1985-05-06,,6018565.9392
1985-05-07,,5969634.5088
1985-05-08,,6874865.9712
1985-05-09,,6654674.5344
1985-05-10,,6654674.5344
1985-05-11,,8391740.3136
1985-05-12,,5920703.0784
1985-05-13,,4942074.4704
1985-05-14,,4770814.464
1985-05-15,,4917608.7552
1985-05-16,,4624020.1728
1985-05-17,,5211197.3376
1985-05-18,,5357991.6288
1985-05-19,,5529251.6352
1985-05-20,,5920703.0784
1985-05-21,,6263223.0912
1985-05-22,,6654674.5344
1985-05-23,,7046125.9776
1985-05-24,,7388645.9904
1985-05-25,,8196014.592
1985-05-26,,8269411.7376
1985-05-27,,9125711.7696
1985-05-28,,8367274.5984
1985-05-29,,7241851.6992
1985-05-30,,6385551.6672
1985-05-31,,5578183.0656
1985-06-01,,5113334.4768
1985-06-02,,4942074.4704
1985-06-03,,4648485.888
1985-06-04,,4770814.464
1985-06-05,,5357991.6288
1985-06-06,,5504785.92
1985-06-07,,5847305.9328
1985-06-08,,6703605.9648
1985-06-09,,7217385.984
1985-06-10,,6630208.8192
1985-06-11,,5920703.0784
1985-06-12,,5406923.0592
1985-06-13,,5211197.3376
1985-06-14,,4991005.9008
1985-06-15,,4844211.6096
1985-06-16,,4942074.4704
1985-06-17,,4893143.04
1985-06-18,,4526157.312
1985-06-19,,4232568.7296
1985-06-20,,4183637.2992
1985-06-21,,3914514.432
1985-06-22,,3498597.2736
1985-06-23,,3327337.2672
1985-06-24,,3156077.2608
1985-06-25,,2764625.8176
1985-06-26,,2407426.37568
1985-06-27,,2187234.93888
1985-06-28,,2101604.93568
1985-06-29,,2175002.08128
1985-06-30,,2245952.6553599997
1985-07-01,,2072246.07744
1985-07-02,,1974383.21664
1985-07-03,,1935238.07232
1985-07-04,,1923005.21472
1985-07-05,,1918112.07168
1985-07-06,,1891199.78496
1985-07-07,,1825142.35392
1985-07-08,,1778657.49504
1985-07-09,,1715046.63552
1985-07-10,,1729726.06464
1985-07-11,,1710153.49248
1985-07-12,,1702813.77792
1985-07-13,,1700367.2064
1985-07-14,,1648989.20448
1985-07-15,,1607397.4886399999
1985-07-16,,1573145.48736
1985-07-17,,1685687.77728
1985-07-18,,1631863.20384
1985-07-19,,1541340.0576
1985-07-20,,1516874.3424
1985-07-21,,1514427.77088
1985-07-22,,1494855.19872
1985-07-23,,1785997.2096
1985-07-24,,1724832.9216
1985-07-25,,1587824.91648
1985-07-26,,1502194.91328
1985-07-27,,1487515.48416
1985-07-28,,1489962.05568
1985-07-29,,1536446.91456
1985-07-30,,1600057.77408
1985-07-31,,1920558.6432
1985-08-01,,1693027.49184
1985-08-02,,1639202.9184
1985-08-03,,1693027.49184
1985-08-04,,1661222.06208
1985-08-05,,1587824.91648
1985-08-06,,1534000.34304
1985-08-07,,1467942.912
1985-08-08,,1438584.05376
1985-08-09,,1421458.05312
1985-08-10,,1392099.19488
1985-08-11,,1384759.48032
1985-08-12,,1404332.05248
1985-08-13,,1409225.19552
1985-08-14,,1377419.7657599999
1985-08-15,,1367633.4796799999
1985-08-16,,1360293.7651199999
1985-08-17,,1365186.9081599999
1985-08-18,,1372526.6227199999
1985-08-19,,1370080.0511999999
1985-08-20,,1360293.7651199999
1985-08-21,,1335828.04992
1985-08-22,,1330934.90688
1985-08-23,,1345614.336
1985-08-24,,1348060.90752
1985-08-25,,1335828.04992
1985-08-26,,1335828.04992
1985-08-27,,1328488.33536
1985-08-28,,1335828.04992
1985-08-29,,1335828.04992
1985-08-30,,1338274.62144
1985-08-31,,1423904.62464
1985-09-01,,1511981.19936
1985-09-02,,1521767.48544
1985-09-03,,1553572.9152
1985-09-04,,1482622.34112
1985-09-05,,1504641.4848
1985-09-06,,1573145.48736
1985-09-07,,1570698.91584
1985-09-08,,1570698.91584
1985-09-09,,1749298.6368
1985-09-10,,1668561.77664
1985-09-11,,1626970.0607999999
1985-09-12,,2130963.79392
1985-09-13,,1668561.77664
1985-09-14,,1644096.06144
1985-09-15,,1529107.2
1985-09-16,,1401885.48096
1985-09-17,,1345614.336
1985-09-18,,1663668.6336
1985-09-19,,1671008.34816
1985-09-20,,1504641.4848
1985-09-21,,1433690.91072
1985-09-22,,1433690.91072
1985-09-23,,1355400.62208
1985-09-24,,1330934.90688
1985-09-25,,1301576.04864
1985-09-26,,1286896.61952
1985-09-27,,1279556.90496
1985-09-28,,1255091.18976
1985-09-29,,1223285.76
1985-09-30,,1228178.90304
1985-10-01,,1428797.76768
1985-10-02,,1433690.91072
1985-10-03,,1433690.91072
1985-10-04,,1384759.48032
1985-10-05,,1193926.90176
1985-10-06,,1186587.1872
1985-10-07,,1487515.48416
1985-10-08,,1433715.3764352
1985-10-09,,1313808.90624
1985-10-10,,1255091.18976
1985-10-11,,1259984.3328
1985-10-12,,1330934.90688
1985-10-13,,1277110.33344
1985-10-14,,1250198.04672
1985-10-15,,1240411.76064
1985-10-16,,1233072.04608
1985-10-17,,1218392.61696
1985-10-18,,1198820.0448
1985-10-19,,1181694.04416
1985-10-20,,1196373.47328
1985-10-21,,1201266.61632
1985-10-22,,1343167.76448
1985-10-23,,1396992.33792
1985-10-24,,1568252.34432
1985-10-25,,1626970.0607999999
1985-10-26,,1590271.488
1985-10-27,,1485068.91264
1985-10-28,,1409225.19552
1985-10-29,,1370080.0511999999
1985-10-30,,1335828.04992
1985-10-31,,1333381.4784
1985-11-01,,1326041.76384
1985-11-02,,1282003.47648
1985-11-03,,1301576.04864
1985-11-04,,1311362.33472
1985-11-05,,1286896.61952
1985-11-06,,1333381.4784
1985-11-07,,1296682.9056
1985-11-08,,1289343.19104
1985-11-09,,1377419.7657599999
1985-11-10,,1306469.19168
1985-11-11,,1269770.61888
1985-11-12,,1289343.19104
1985-11-13,,1277110.33344
1985-11-14,,1237965.18912
1985-11-15,,1206159.75936
1985-11-16,,1179247.47264
1985-11-17,,1242858.33216
1985-11-18,,1247751.4752
1985-11-19,,1198820.0448
1985-11-20,,1137655.7568
1985-11-21,,1100957.184
1985-11-22,,1076491.4688
1985-11-23,,1100957.184
1985-11-24,,1237965.18912
1985-11-25,,1274663.76192
1985-11-26,,1213499.47392
1985-11-27,,1176800.90112
1985-11-28,,1235518.6176
1985-11-29,,1269770.61888
1985-11-30,,1198820.0448
1985-12-01,,1174354.3296
1985-12-02,,1247751.4752
1985-12-03,,1272217.1904
1985-12-04,,1186587.1872
1985-12-05,,1125422.8991999999
1985-12-06,,1174354.3296
1985-12-07,,1198820.0448
1985-12-08,,1149888.6144
1985-12-09,,1076491.4688
1985-12-10,,1015327.1808
1985-12-11,,978628.608
1985-12-12,,1015327.1808
1985-12-13,,1052025.7536
1985-12-14,,1088724.3264
1985-12-15,,1125422.8991999999
1985-12-16,,1149888.6144
1985-12-17,,1100957.184
1985-12-18,,1027560.0384
1985-12-19,,1003094.3232
1985-12-20,,1052025.7536
1985-12-21,,1076491.4688
1985-12-22,,1125422.8991999999
1985-12-23,,1169461.18656
1985-12-24,,1213499.47392
1985-12-25,,1294236.33408
1985-12-26,,1272217.1904
1985-12-27,,1247751.4752
1985-12-28,,1211052.9024
1985-12-29,,1235518.6176
1985-12-30,,1247751.4752
1985-12-31,,1272217.1904
1986-01-01,,1296682.9056
1986-01-02,,1279556.90496
1986-01-03,,1223285.76
1986-01-04,,1169461.18656
1986-01-05,,1149888.6144
1986-01-06,,1186587.1872
1986-01-07,,1162121.472
1986-01-08,,1125422.8991999999
1986-01-09,,1137655.7568
1986-01-10,,1149888.6144
1986-01-11,,1096064.04096
1986-01-12,,1096064.04096
1986-01-13,,1076491.4688
1986-01-14,,1059365.46816
1986-01-15,,1059365.46816
1986-01-16,,1113190.0415999999
1986-01-17,,1096064.04096
1986-01-18,,1003094.3232
1986-01-19,,985968.32256
1986-01-20,,1022666.89536
1986-01-21,,985968.32256
1986-01-22,,966395.7504
1986-01-23,,1003094.3232
1986-01-24,,961502.60736
1986-01-25,,937036.8921599999
1986-01-26,,917464.32
1986-01-27,,905231.4624
1986-01-28,,917464.32
1986-01-29,,954162.8928
1986-01-30,,990861.4656
1986-01-31,,1010434.03776
1986-02-01,,1003094.3232
1986-02-02,,993308.03712
1986-02-03,,1027560.0384
1986-02-04,,990861.4656
1986-02-05,,985968.32256
1986-02-06,,973735.46496
1986-02-07,,934590.3206399999
1986-02-08,,919910.89152
1986-02-09,,927250.6060799999
1986-02-10,,912571.17696
1986-02-11,,934590.3206399999
1986-02-12,,944376.60672
1986-02-13,,1010434.03776
1986-02-14,,1005540.89472
1986-02-15,,1103403.75552
1986-02-16,,1027560.0384
1986-02-17,,1000647.75168
1986-02-18,,1056918.89664
1986-02-19,,1108296.89856
1986-02-20,,1030006.60992
1986-02-21,,998201.18016
1986-02-22,,1039792.896
1986-02-23,,1032453.18144
1986-02-24,,1100957.184
1986-02-25,,1169461.18656
1986-02-26,,1186587.1872
1986-02-27,,1198820.0448
1986-02-28,,1186587.1872
1986-03-01,,1193926.90176
1986-03-02,,1186587.1872
1986-03-03,,1203713.18784
1986-03-04,,1201266.61632
1986-03-05,,1176800.90112
1986-03-06,,1169461.18656
1986-03-07,,1211052.9024
1986-03-08,,1800676.63872
1986-03-09,,1749298.6368
1986-03-10,,1600057.77408
1986-03-11,,1519320.91392
1986-03-12,,1524214.05696
1986-03-13,,1463049.76896
1986-03-14,,1372526.6227199999
1986-03-15,,1340721.19296
1986-03-16,,1296682.9056
1986-03-17,,1277110.33344
1986-03-18,,1235518.6176
1986-03-19,,1206159.75936
1986-03-20,,1206159.75936
1986-03-21,,1206159.75936
1986-03-22,,1272217.1904
1986-03-23,,1301576.04864
1986-03-24,,1384759.48032
1986-03-25,,1396992.33792
1986-03-26,,1343167.76448
1986-03-27,,1419011.4816
1986-03-28,,1622076.9177599999
1986-03-29,,1964596.93056
1986-03-30,,2248399.22688
1986-03-31,,2471037.2352
1986-04-01,,2424552.37632
1986-04-02,,2292437.51424
1986-04-03,,2162769.22368
1986-04-04,,2285097.79968
1986-04-05,,2282651.22816
1986-04-06,,2544434.3808
1986-04-07,,2984817.2544
1986-04-08,,3229474.4063999997
1986-04-09,,3376268.6976
1986-04-10,,3474131.5584
1986-04-11,,3645391.5648
1986-04-12,,3743254.4255999997
1986-04-13,,3376268.6976
1986-04-14,,2911420.1088
1986-04-15,,2764625.8176
1986-04-16,,2886954.3936
1986-04-17,,2789091.5328
1986-04-18,,2666762.9568
1986-04-19,,2568900.096
1986-04-20,,2568900.096
1986-04-21,,3205008.6912
1986-04-22,,4281500.16
1986-04-23,,4893143.04
1986-04-24,,4697417.3184
1986-04-25,,4036843.008
1986-04-26,,3498597.2736
1986-04-27,,3082680.1152
1986-04-28,,3009282.9696
1986-04-29,,3033748.6848
1986-04-30,,2740160.1023999997
1986-05-01,,2911420.1088
1986-05-02,,3767720.1408
1986-05-03,,5088868.7616
1986-05-04,,6018565.9392
1986-05-05,,4868677.3248
1986-05-06,,4183637.2992
1986-05-07,,3841117.2864
1986-05-08,,3376268.6976
1986-05-09,,3082680.1152
1986-05-10,,3033748.6848
1986-05-11,,3009282.9696
1986-05-12,,2715694.3871999998
1986-05-13,,2666762.9568
1986-05-14,,2813557.248
1986-05-15,,2838022.9632
1986-05-16,,3033748.6848
1986-05-17,,3376268.6976
1986-05-18,,3841117.2864
1986-05-19,,4501691.5967999995
1986-05-20,,5749443.072
1986-05-21,,6972728.8319999995
1986-05-22,,6703605.9648
1986-05-23,,5211197.3376
1986-05-24,,4917608.7552
1986-05-25,,5333525.9136
1986-05-26,,6752537.3952
1986-05-27,,8538534.6048
1986-05-28,,9443766.0672
1986-05-29,,9688423.2192
1986-05-30,,9541628.928
1986-05-31,,9835217.5104
1986-06-01,,10397928.959999999
1986-06-02,,11156366.1312
1986-06-03,,10911708.9792
1986-06-04,,10300066.0992
1986-06-05,,10593654.6816
1986-06-06,,10226668.9536
1986-06-07,,9468231.782399999
1986-06-08,,9566094.6432
1986-06-09,,8832123.1872
1986-06-10,,8685328.896
1986-06-11,,8611931.7504
1986-06-12,,8587466.0352
1986-06-13,,8465137.4592
1986-06-14,,8244946.0224
1986-06-15,,8465137.4592
1986-06-16,,8636397.4656
1986-06-17,,8440671.743999999
1986-06-18,,8220480.3072
1986-06-19,,7706700.288
1986-06-20,,7143988.8384
1986-06-21,,6703605.9648
1986-06-22,,6091963.0848
1986-06-23,,5676045.9264
1986-06-24,,5627114.496
1986-06-25,,5773908.7872
1986-06-26,,5749443.072
1986-06-27,,5651580.2112
1986-06-28,,5260128.768
1986-06-29,,4991005.9008
1986-06-30,,4917608.7552
1986-07-01,,4501691.5967999995
1986-07-02,,4061308.7232
1986-07-03,,3914514.432
1986-07-04,,3890048.7168
1986-07-05,,3596460.1344
1986-07-06,,3033748.6848
1986-07-07,,2813557.248
1986-07-08,,2715694.3871999998
1986-07-09,,2715694.3871999998
1986-07-10,,2715694.3871999998
1986-07-11,,2813557.248
1986-07-12,,2886954.3936
1986-07-13,,2544434.3808
1986-07-14,,2439231.80544
1986-07-15,,2321796.37248
1986-07-16,,2395193.51808
1986-07-17,,2715694.3871999998
1986-07-18,,2356048.37376
1986-07-19,,2192128.08192
1986-07-20,,2126070.65088
1986-07-21,,2096711.7926399999
1986-07-22,,2067352.9344
1986-07-23,,2072246.07744
1986-07-24,,2023314.64704
1986-07-25,,2086925.50656
1986-07-26,,2495502.9504
1986-07-27,,2471037.2352
1986-07-28,,2346262.08768
1986-07-29,,2219040.36864
1986-07-30,,2145643.22304
1986-07-31,,2079585.792
1986-08-01,,2035547.50464
1986-08-02,,1996402.36032
1986-08-03,,1959703.78752
1986-08-04,,1913218.92864
1986-08-05,,1888753.21344
1986-08-06,,1869180.6412799999
1986-08-07,,1827588.92544
1986-08-08,,1832482.06848
1986-08-09,,1822695.7824
1986-08-10,,1817802.63936
1986-08-11,,1781104.06656
1986-08-12,,1773764.352
1986-08-13,,1751745.20832
1986-08-14,,1749298.6368
1986-08-15,,1705260.34944
1986-08-16,,1722386.35008
1986-08-17,,1693027.49184
1986-08-18,,1683241.20576
1986-08-19,,1651435.776
1986-08-20,,1668561.77664
1986-08-21,,1788443.78112
1986-08-22,,1925451.78624
1986-08-23,,1776210.92352
1986-08-24,,1805569.78176
1986-08-25,,1785997.2096
1986-08-26,,1768871.20896
1986-08-27,,1710153.49248
1986-08-28,,1820249.21088
1986-08-29,,1822695.7824
1986-08-30,,1903432.64256
1986-08-31,,1913218.92864
1986-09-01,,1871627.2127999999
1986-09-02,,1915665.50016
1986-09-03,,1869180.6412799999
1986-09-04,,1839821.78304
1986-09-05,,1820249.21088
1986-09-06,,1812909.49632
1986-09-07,,1798230.0672
1986-09-08,,1805569.78176
1986-09-09,,1847161.4976
1986-09-10,,1847161.4976
1986-09-11,,1820249.21088
1986-09-12,,1746852.06528
1986-09-13,,1695474.06336
1986-09-14,,1685687.77728
1986-09-15,,1695474.06336
1986-09-16,,1534000.34304
1986-09-17,,1514427.77088
1986-09-18,,1614737.2031999999
1986-09-19,,1624523.4892799999
1986-09-20,,1883860.0704
1986-09-21,,1729726.06464
1986-09-22,,1609844.0601599999
1986-09-23,,1531553.77152
1986-09-24,,1521767.48544
1986-09-25,,1534000.34304
1986-09-26,,1519320.91392
1986-09-27,,1529107.2
1986-09-28,,1531553.77152
1986-09-29,,1516874.3424
1986-09-30,,1548679.77216
1986-10-01,,1587824.91648
1986-10-02,,1551126.34368
1986-10-03,,1504641.4848
1986-10-04,,1472836.05504
1986-10-05,,1516874.3424
1986-10-06,,1526660.62848
1986-10-07,,1524214.05696
1986-10-08,,1514427.77088
1986-10-09,,1504641.4848
1986-10-10,,1492408.6272
