date,inflow(m3/d),power discharge (m3/d),wse(m),storage(m3)
1987-06-30,,,1084.929504,4261488378.0
1987-07-01,,,1084.9356,4262073047.52
1987-07-02,,,1084.926456,4261196043.2400002
1987-07-03,,,1084.959984,4264412959.08
1987-07-04,,,1084.993512,4267629874.92
1987-07-05,,,1085.0239920000001,4270554456.0
1987-07-06,,,1085.054472,4273479037.08
1987-07-07,,,1085.0819040000001,4276111283.4
1987-07-08,,,1085.112384,4279045732.32
1987-07-09,,,1085.094096,4277283089.4
1987-07-10,,,1085.084952,4276403618.16
1987-07-11,,,1085.07276,4275233045.64
1987-07-12,,,1085.097144,4277576657.64
1987-07-13,,,1085.084952,4276403618.16
1987-07-14,,,1085.066664,4274648376.12
1987-07-15,,,1085.0453280000002,4272602032.8
1987-07-16,,,1085.020944,4270262121.2400002
1987-07-17,,,1085.030088,4271139125.52
1987-07-18,,,1085.060568,4274063706.6
1987-07-19,,,1085.106288,4278458595.84
1987-07-20,,,1085.106288,4278458595.84
1987-07-21,,,1085.1032400000001,4278165027.6
1987-07-22,,,1085.158104,4283449255.92
1987-07-23,,,1085.155056,4283155687.68
1987-07-24,,,1085.173344,4284917097.12
1987-07-25,,,1085.197728,4287265643.04
1987-07-26,,,1085.170296,4284623528.88
1987-07-27,,,1085.1276240000002,4280513573.52
1987-07-28,,,1085.139816,4281687846.48
1987-07-29,,,1085.13372,4281100710.0
1987-07-30,,,1085.158104,4283449255.92
1987-07-31,,,1085.136768,4281394278.2400002
1987-08-01,,,1085.0910480000002,4276989521.16
1987-08-02,,,1085.078856,4275818948.64
1987-08-03,,,1085.075808,4275526613.88
1987-08-04,,,1085.05752,4273771371.84
1987-08-05,,,1085.036184,4271723795.04
1987-08-06,,,1085.020944,4270262121.2400002
1987-08-07,,,1084.99656,4267922209.68
1987-08-08,,,1084.99656,4267922209.68
1987-08-09,,,1084.990464,4267337540.16
1987-08-10,,,1084.96608,4264997628.6
1987-08-11,,,1084.9447440000001,4262950051.8
1987-08-12,,,1084.8258720000001,4251544062.2400002
1987-08-13,,,1084.7283360000001,4242204151.68
1987-08-14,,,1084.618608,4231713404.28
1987-08-15,,,1084.627752,4232587941.6
1987-08-16,,,1084.6490880000001,4234628117.52
1987-08-17,,,1084.460112,4216567503.36
1987-08-18,,,1084.2498,4196540722.08
1987-08-19,,,1084.0394880000001,4176566980.44
1987-08-20,,,1083.820032,4155777908.52
1987-08-21,,,1083.600576,4135061611.92
1987-08-22,,,1083.585336,4133623374.2400002
1987-08-23,,,1083.5731440000002,4132472537.4
1987-08-24,,,1083.38112,4114424258.04
1987-08-25,,,1083.170808,4094703379.8
1987-08-26,,,1082.945256,4073614572.2400002
1987-08-27,,,1082.7258000000002,4053189376.92
1987-08-28,,,1082.5063440000001,4032828322.56
1987-08-29,,,1082.485008,4030852287.6
1987-08-30,,,1082.472816,4029722419.92
1987-08-31,,,1082.259456,4009996607.76
1987-09-01,,,1082.04,3989762601.84
1987-09-02,,,1081.802256,3967942340.64
1987-09-03,,,1081.570608,3946748687.28
1987-09-04,,,1081.33896,3925620408.36
1987-09-05,,,1081.104264,3904281204.36
1987-09-06,,,1080.86652,3882754511.4
1987-09-07,,,1080.631824,3861580593.7200003
1987-09-08,,,1080.391032,3839928085.8
1987-09-09,,,1080.1502400000002,3818348353.2000003
1987-09-10,,,1079.9124960000001,3797115228.48
1987-09-11,,,1079.665608,3775165451.88
1987-09-12,,,1079.4187200000001,3753292151.04
1987-09-13,,,1079.1657360000002,3730961229.12
1987-09-14,,,1078.918848,3709249514.16
1987-09-15,,,1078.665864,3687085112.04
1987-09-16,,,1078.4159280000001,3665283353.04
1987-09-17,,,1078.1690400000002,3643836836.28
1987-09-18,,,1077.90996,3621418337.28
1987-09-19,,,1077.6539280000002,3599352613.56
1987-09-20,,,1077.397896,3577375700.4
1987-09-21,,,1077.1388160000001,3555227333.52
1987-09-22,,,1076.876688,3532919847.7200003
1987-09-23,,,1076.61456,3510713507.28
1987-09-24,,,1076.349384,3488344347.48
1987-09-25,,,1076.08116,3465811134.84
1987-09-26,,,1075.815984,3443629464.0
1987-09-27,,,1075.559952,3422298894.36
1987-09-28,,,1075.294776,3400296078.12
1987-09-29,,,1075.032648,3378637402.8
1987-09-30,,,1074.761376,3356328683.52
1987-10-01,,,1074.490104,3334113708.7200003
1987-10-02,,,1074.2096880000001,3311248689.96
1987-10-03,,,1073.929272,3288484816.56
1987-10-04,,,1073.64276,3265329930.0
1987-10-05,,,1073.435496,3248640945.6
1987-10-06,,,1073.1459360000001,3225421918.08
1987-10-07,,,1072.86552,3203036723.04
1987-10-08,,,1072.572912,3179789325.48
1987-10-09,,,1072.2803040000001,3156649240.68
1987-10-10,,,1071.9816,3133140345.36
1987-10-11,,,1071.688992,3110223520.44
1987-10-12,,,1071.384192,3086461761.7200003
1987-10-13,,,1071.091584,3063762029.28
1987-10-14,,,1070.7867840000001,3040230931.32
1987-10-15,,,1070.494176,3017755692.2400002
1987-10-16,,,1070.3539680000001,3007033050.6
1987-10-17,,,1070.271672,3000747236.52
1987-10-18,,,1070.189376,2994462655.92
1987-10-19,,,1070.10708,2988196577.52
1987-10-20,,,1070.0217360000001,2981713406.64
1987-10-21,,,1069.9424880000001,2975694024.2400002
1987-10-22,,,1069.857144,2969212086.84
1987-10-23,,,1069.7718,2962762219.92
1987-10-24,,,1069.68036,2955855965.4
1987-10-25,,,1069.579776,2948257728.6
1987-10-26,,,1069.49748,2942061958.56
1987-10-27,,,1069.402992,2934966981.6
1987-10-28,,,1069.323744,2929015440.6
1987-10-29,,,1069.232304,2922152357.88
1987-10-30,,,1069.140864,2915326279.56
1987-10-31,,,1069.046376,2908272007.44
1987-11-01,,,1068.9579840000001,2901674122.92
1987-11-02,,,1068.8604480000001,2894426194.44
1987-11-03,,,1068.772056,2887866547.8
1987-11-04,,,1068.677568,2880856680.96
1987-11-05,,,1068.5861280000001,2874091043.16
1987-11-06,,,1068.4916400000002,2867123114.64
1987-11-07,,,1068.4002,2860379679.48
1987-11-08,,,1068.30876,2853643645.2
1987-11-09,,,1068.208176,2846273602.2
1987-11-10,,,1068.119784,2839795365.2400002
1987-11-11,,,1068.0222480000002,2832648582.12
1987-11-12,,,1067.930808,2825989023.6
1987-11-13,,,1067.8424160000002,2819553958.44
1987-11-14,,,1067.750976,2812896866.88
1987-11-15,,,1067.662584,2806484004.36
1987-11-16,,,1067.5833360000001,2800755723.2400002
1987-11-17,,,1067.513232,2795684886.96
1987-11-18,,,1067.437032,2790173698.32
1987-11-19,,,1067.376072,2785781276.04
1987-11-20,,,1067.293776,2779870439.88
1987-11-21,,,1067.2267200000001,2775052467.0
1987-11-22,,,1067.156616,2770017401.64
1987-11-23,,,1067.086512,2764990970.64
1987-11-24,,,1067.016408,2759990442.7200003
1987-11-25,,,1066.943256,2754771588.84
1987-11-26,,,1066.867056,2749336875.96
1987-11-27,,,1066.790856,2743905863.52
1987-11-28,,,1066.711608,2738293529.52
1987-11-29,,,1066.635408,2732897054.52
1987-11-30,,,1066.55616,2727285954.0
1987-12-01,,,1066.4952,2722968774.0
1987-12-02,,,1066.43424,2718684897.96
1987-12-03,,,1066.3641360000001,2713759612.32
1987-12-04,,,1066.28184,2707977058.08
1987-12-05,,,1066.214784,2703265164.48
1987-12-06,,,1066.1660160000001,2699852125.32
1987-12-07,,,1066.09896,2695178469.6
1987-12-08,,,1066.038,2690930364.48
1987-12-09,,,1066.004472,2688594153.36
1987-12-10,,,1065.903888,2681584286.52
1987-12-11,,,1065.8551200000002,2678203317.84
1987-12-12,,,1065.797208,2674201908.7200003
1987-12-13,,,1065.727104,2669358032.76
1987-12-14,,,1065.644808,2663671689.96
1987-12-15,,,1065.56556,2658204906.6
1987-12-16,,,1065.48936,2652984819.2400002
1987-12-17,,,1065.41316,2647765965.36
1987-12-18,,,1065.343056,2642964027.7200003
1987-12-19,,,1065.26076,2637335658.48
1987-12-20,,,1065.190656,2632575659.16
1987-12-21,,,1065.111408,2627195219.4
1987-12-22,,,1065.044352,2622642444.7200003
1987-12-23,,,1064.9712,2617675220.76
1987-12-24,,,1064.87976,2611518922.08
1987-12-25,,,1064.791368,2605568614.56
1987-12-26,,,1064.706024,2599824298.2
1987-12-27,,,1064.614584,2593697603.04
1987-12-28,,,1064.520096,2587388352.84
1987-12-29,,,1064.431704,2581487384.52
1987-12-30,,,1064.340264,2575393993.32
1987-12-31,,,1064.251872,2569539897.2400002
1988-01-01,,,1064.16348,2563683334.2
1988-01-02,,,1064.075088,2557829238.12
1988-01-03,,,1063.986696,2552005979.04
1988-01-04,,,1063.895256,2545992764.04
1988-01-05,,,1063.794672,2539377610.8
1988-01-06,,,1063.70628,2533582721.76
1988-01-07,,,1063.5996,2526611092.8
1988-01-08,,,1063.450248,2516850565.56
1988-01-09,,,1063.300896,2507143077.96
1988-01-10,,,1063.160688,2498032594.68
1988-01-11,,,1063.0204800000001,2488959115.8
1988-01-12,,,1062.874176,2479499557.68
1988-01-13,,,1062.733968,2470461849.7200003
1988-01-14,,,1062.6486240000002,2464967929.8
1988-01-15,,,1062.584616,2460846873.12
1988-01-16,,,1062.51756,2456534627.04
1988-01-17,,,1062.4505040000001,2452234715.76
1988-01-18,,,1062.3804,2447739914.64
1988-01-19,,,1062.28896,2441877184.2
1988-01-20,,,1062.21276,2436995070.36
1988-01-21,,,1062.12132,2431154542.56
1988-01-22,,,1062.042072,2426092340.64
1988-01-23,,,1061.950632,2420251812.84
1988-01-24,,,1061.868336,2415008289.36
1988-01-25,,,1061.776896,2409188730.7200003
1988-01-26,,,1061.685456,2403370405.56
1988-01-27,,,1061.597064,2397749437.2
1988-01-28,,,1061.517816,2392725473.16
1988-01-29,,,1061.4294240000002,2387120540.04
1988-01-30,,,1061.337984,2381323184.04
1988-01-31,,,1061.258736,2376312788.28
1988-02-01,,,1061.158152,2369960366.28
1988-02-02,,,1061.051472,2363223098.52
1988-02-03,,,1060.9600320000002,2357460279.96
1988-02-04,,,1060.862496,2351326183.92
1988-02-05,,,1060.768008,2345383277.28
1988-02-06,,,1060.670472,2339259049.08
1988-02-07,,,1060.591224,2334296759.04
1988-02-08,,,1060.3992,2322272796.0
1988-02-09,,,1059.978576,2296079848.2
1988-02-10,,,1059.57624,2271153684.36
1988-02-11,,,1059.143424,2244490780.68
1988-02-12,,,1058.70756,2217818009.16
1988-02-13,,,1058.271696,2191317924.84
1988-02-14,,,1057.82364,2164330615.92
1988-02-15,,,1057.369488,2137232293.8
1988-02-16,,,1056.930576,2111399522.16
1988-02-17,,,1056.46728,2084507191.2
1988-02-18,,,1056.0070320000002,2058266137.68
1988-02-19,,,1055.534592,2031763586.4
1988-02-20,,,1055.053008,2005259801.64
1988-02-21,,,1054.57752,1979480069.64
1988-02-22,,,1054.08984,1953431439.0
1988-02-23,,,1053.599112,1927540693.8
1988-02-24,,,1053.1114320000001,1902095234.88
1988-02-25,,,1052.608512,1876151450.04
1988-02-26,,,1052.114736,1850929251.0
1988-02-27,,,1051.608768,1825353043.2
1988-02-28,,,1051.1058480000002,1800203619.48
1988-02-29,,,1050.602928,1775302125.24
1988-03-01,,,1050.09696,1750504243.32
1988-03-02,,,1049.5940400000002,1726098608.04
1988-03-03,,,1049.115504,1703081871.24
1988-03-04,,,1048.621728,1678129804.32
1988-03-05,,,1048.088328,1654435887.0
1988-03-06,,,1047.579312,1630692630.48
1988-03-07,,,1047.058104,1606655805.72
1988-03-08,,,1046.5308,1582601712.24
1988-03-09,,,1046.015688,1559355548.16
1988-03-10,,,1045.4853360000002,1535683833.48
1988-03-11,,,1044.96108,1512548682.6
1988-03-12,,,1044.4185360000001,1488862166.16
1988-03-13,,,1043.8729440000002,1465301464.68
1988-03-14,,,1043.327352,1441998560.52
1988-03-15,,,1042.769568,1418455127.76
1988-03-16,,,1042.21788,1395438390.96
1988-03-17,,,1041.650952,1372066411.92
1988-03-18,,,1041.080976,1348860952.68
1988-03-19,,,1040.5262400000001,1326554700.3600001
1988-03-20,,,1039.9593120000002,1304042456.88
1988-03-21,,,1039.41372,1282645279.32
1988-03-22,,,1038.877272,1261848806.52
1988-03-23,,,1038.343872,1241390307.24
1988-03-24,,,1037.79828,1220683878.48
1988-03-25,,,1037.2404960000001,1199743088.52
1988-03-26,,,1036.7162400000002,1180276307.16
1988-03-27,,,1036.249896,1163122300.8
1988-03-28,,,1035.7317360000002,1144241422.44
1988-03-29,,,1035.1952880000001,1124895522.1200001
1988-03-30,,,1034.6436,1105196846.52
1988-03-31,,,1034.076672,1085168831.76
1988-04-01,,,1033.5066960000001,1065262931.52
1988-04-02,,,1033.168368,1053567074.16
1988-04-03,,,1033.168368,1053567074.16
1988-04-04,,,1032.766032,1039780468.2
1988-04-05,,,1032.3271200000001,1024897298.52
1988-04-06,,,1031.769336,1006247080.92
1988-04-07,,,1031.299944,990789109.5600001
1988-04-08,,,1030.81836,975130080.96
1988-04-09,,,1030.95552,979573075.92
1988-04-10,,,1031.114016,984714220.5600001
1988-04-11,,,1031.2816559999999,990190871.76
1988-04-12,,,1031.5224480000002,998092544.64
1988-04-13,,,1031.85468,1009087785.36
1988-04-14,,,1032.293592,1023771131.28
1988-04-15,,,1032.826992,1041861348.96
1988-04-16,,,1033.5006,1065052006.44
1988-04-17,,,1034.299176,1093002663.24
1988-04-18,,,1035.11604,1122048650.28
1988-04-19,,,1035.84756,1148450056.2
1988-04-20,,,1036.4998320000002,1172299392.0
1988-04-21,,,1037.039328,1192254631.44
1988-04-22,,,1037.4782400000001,1208643880.2
1988-04-23,,,1037.868384,1223329693.08
1988-04-24,,,1038.2219519999999,1236742554.6
1988-04-25,,,1038.5298,1248493918.56
1988-04-26,,,1038.801072,1258908190.2
1988-04-27,,,1039.041864,1268199995.04
1988-04-28,,,1039.300944,1278255324.0
1988-04-29,,,1039.630128,1291103251.68
1988-04-30,,,1040.00808,1305969152.64
1988-05-01,,,1040.3677440000001,1320235582.32
1988-05-02,,,1040.669496,1332289148.88
1988-05-03,,,1040.940768,1343193112.08
1988-05-04,,,1041.1968,1353542009.28
1988-05-05,,,1041.461976,1364333725.8
1988-05-06,,,1041.8216400000001,1379063943.96
1988-05-07,,,1042.24836,1396703941.44
1988-05-08,,,1042.678128,1414620238.44
1988-05-09,,,1043.1231360000002,1433353099.2
1988-05-10,,,1043.613864,1454201378.16
1988-05-11,,,1044.2204160000001,1480269744.48
1988-05-12,,,1044.985464,1513620576.72
1988-05-13,,,1045.8968160000002,1554031848.48
1988-05-14,,,1046.695392,1590072900.6
1988-05-15,,,1047.283656,1617020738.16
1988-05-16,,,1047.8262,1642178796.24
1988-05-17,,,1048.536384,1675528395.0
1988-05-18,,,1049.1612240000002,1705274998.68
1988-05-19,,,1049.658048,1729189708.92
1988-05-20,,,1050.087816,1750058957.04
1988-05-21,,,1050.499296,1770209086.32
1988-05-22,,,1050.968688,1793380008.1200001
1988-05-23,,,1051.553904,1822590048.0
1988-05-24,,,1052.2640880000001,1858532421.72
1988-05-25,,,1052.891976,1890744751.92
1988-05-26,,,1053.4680480000002,1920675144.1200001
1988-05-27,,,1054.0746000000001,1952621042.64
1988-05-28,,,1054.580568,1979642889.0
1988-05-29,,,1055.074344,2006425440.24
1988-05-30,,,1055.577264,2034146669.76
1988-05-31,,,1056.01008,2058437591.4
1988-06-01,,,1056.378888,2079436354.92
1988-06-02,,,1056.720264,2099128863.1200001
1988-06-03,,,1057.03116,2117274587.4
1988-06-04,,,1057.4274,2140677403.44
1988-06-05,,,1057.9608,2172552993.6
1988-06-06,,,1058.4271440000002,2200752813.36
1988-06-07,,,1058.90568,2229914747.52
1988-06-08,,,1059.3476400000002,2257055007.96
1988-06-09,,,1059.695112,2278503991.68
1988-06-10,,,1059.981624,2296268570.64
1988-06-11,,,1060.2559440000002,2313341167.32
1988-06-12,,,1060.499784,2328570944.88
1988-06-13,,,1060.682664,2340022573.2
1988-06-14,,,1060.8838320000002,2352668210.16
1988-06-15,,,1061.075856,2364762481.56
1988-06-16,,,1061.255688,2376120365.4
1988-06-17,,,1061.453808,2388667323.96
1988-06-18,,,1061.636688,2400266969.88
1988-06-19,,,1061.813472,2411516307.48
1988-06-20,,,1061.96892,2421419918.4
1988-06-21,,,1062.10608,2430180093.36
1988-06-22,,,1062.2340960000001,2438359299.2400002
1988-06-23,,,1062.36516,2446762998.48
1988-06-24,,,1062.480984,2454189781.56
1988-06-25,,,1062.56328,2459472776.4
1988-06-26,,,1062.605952,2462220969.84
1988-06-27,,,1062.691296,2467714889.76
1988-06-28,,,1062.773592,2473012686.36
1988-06-29,,,1062.889416,2480485108.2
1988-06-30,,,1062.977808,2486199821.04
1988-07-01,,,1063.057056,2491324930.44
1988-07-02,,,1063.121064,2495464489.32
1988-07-03,,,1063.18812,2499814973.28
1988-07-04,,,1063.246032,2503578320.76
1988-07-05,,,1063.303944,2507341668.2400002
1988-07-06,,,1063.358808,2510907658.92
1988-07-07,,,1063.4167200000002,2514669772.92
1988-07-08,,,1063.444152,2516453385.0
1988-07-09,,,1063.4929200000001,2519639463.84
1988-07-10,,,1063.5325440000001,2522228538.36
1988-07-11,,,1063.56912,2524619022.6
1988-07-12,,,1063.6148400000002,2527606511.16
1988-07-13,,,1063.654464,2530196819.16
1988-07-14,,,1063.712376,2533981135.8
1988-07-15,,,1063.752,2536570210.32
1988-07-16,,,1063.788576,2538976729.8
1988-07-17,,,1063.819056,2540981134.8
1988-07-18,,,1063.837344,2542183777.8
1988-07-19,,,1063.855632,2543386420.8
1988-07-20,,,1063.876968,2544782720.16
1988-07-21,,,1063.752,2536570210.32
1988-07-22,,,1063.50816,2520634882.2
1988-07-23,,,1063.499016,2520037877.88
1988-07-24,,,1063.495968,2519838054.12
1988-07-25,,,1063.2399360000002,2503182373.68
1988-07-26,,,1062.86808,2479104844.08
1988-07-27,,,1062.496224,2455166697.7200003
1988-07-28,,,1062.109128,2430376216.68
1988-07-29,,,1061.7708,2408800184.52
1988-07-30,,,1061.715936,2405309436.12
1988-07-31,,,1061.667168,2402206000.44
1988-08-01,,,1061.6184,2399102564.76
1988-08-02,,,1061.6062080000002,2398329172.8
1988-08-03,,,1061.5879200000002,2397169701.6
1988-08-04,,,1061.55744,2395236838.44
1988-08-05,,,1061.49648,2391372345.6
1988-08-06,,,1061.462952,2389247059.56
1988-08-07,,,1061.4263760000001,2386928117.16
1988-08-08,,,1061.395896,2384995254.0
1988-08-09,,,1061.35932,2382676311.6
1988-08-10,,,1061.319696,2380163712.84
1988-08-11,,,1061.280072,2377659748.44
1988-08-12,,,1061.246544,2375543096.76
1988-08-13,,,1061.179488,2371307326.44
1988-08-14,,,1061.121576,2367650058.2400002
1988-08-15,,,1061.0545200000001,2363415521.4
1988-08-16,,,1060.999656,2359951909.56
1988-08-17,,,1060.950888,2356885478.28
1988-08-18,,,1060.892976,2353243011.84
1988-08-19,,,1060.84116,2349984157.68
1988-08-20,,,1060.7984880000001,2347300105.2
1988-08-21,,,1060.7436240000002,2343850061.64
1988-08-22,,,1060.694856,2340786097.32
1988-08-23,,,1060.6430400000002,2337540811.44
1988-08-24,,,1060.5820800000001,2333723190.84
1988-08-25,,,1060.487592,2327807420.76
1988-08-26,,,1060.420536,2323608654.84
1988-08-27,,,1060.33824,2318472444.12
1988-08-28,,,1060.271184,2314292180.4
1988-08-29,,,1060.198032,2309730771.36
1988-08-30,,,1060.04868,2300431565.64
1988-08-31,,,1059.8993280000002,2291159496.48
1988-09-01,,,1059.8139840000001,2285860466.4
1988-09-02,,,1059.72864,2280577471.56
1988-09-03,,,1059.6402480000002,2274618529.68
1988-09-04,,,1059.554904,2269835094.2400002
1988-09-05,,,1059.46956,2264561967.2400002
1988-09-06,,,1059.375072,2258743642.08
1988-09-07,,,1059.280584,2252926550.4
1988-09-08,,,1059.1891440000002,2247295714.2
1988-09-09,,,1059.109896,2242434569.52
1988-09-10,,,1059.0276000000001,2237389636.32
1988-09-11,,,1058.945304,2232344703.12
1988-09-12,,,1058.85996,2227117214.88
1988-09-13,,,1058.7746160000002,2221909462.32
1988-09-14,,,1058.686224,2216516687.76
1988-09-15,,,1058.5947840000001,2210937657.7200003
1988-09-16,,,1058.4942,2204823297.36
1988-09-17,,,1058.4210480000002,2200382769.36
1988-09-18,,,1058.32656,2194647087.36
1988-09-19,,,1058.229024,2188741185.12
1988-09-20,,,1058.1436800000001,2183590172.64
1988-09-21,,,1058.0644320000001,2178807970.68
1988-09-22,,,1057.9668960000001,2172921804.12
1988-09-23,,,1057.8876480000001,2168167972.2
1988-09-24,,,1057.784016,2161954933.44
1988-09-25,,,1057.7139120000002,2157751233.6
1988-09-26,,,1057.62552,2152465771.8
1988-09-27,,,1057.5737040000001,2149383305.28
1988-09-28,,,1057.4975040000002,2144849032.8
1988-09-29,,,1057.439592,2141403923.16
1988-09-30,,,1057.36644,2137050972.24
1988-10-01,,,1057.296336,2132907712.92
1988-10-02,,,1057.2201360000001,2128412911.8
1988-10-03,,,1057.1439360000002,2123918110.68
1988-10-04,,,1057.064688,2119244454.96
1988-10-05,,,1056.9823920000001,2114426482.08
1988-10-06,,,1056.894,2109263134.8
1988-10-07,,,1056.808656,2104278642.1200001
1988-10-08,,,1056.723312,2099305250.76
1988-10-09,,,1056.637968,2094372564.24
1988-10-10,,,1056.5495760000001,2089263490.08
1988-10-11,,,1056.461184,2084155649.4
1988-10-12,,,1056.369744,2078914592.88
1988-10-13,,,1056.250872,2072120585.04
1988-10-14,,,1056.122856,2064809749.08
1988-10-15,,,1056.0618960000002,2061365872.92
1988-10-16,,,1056.113712,2064292920.96
1988-10-17,,,1056.357552,2077773623.88
1988-10-18,,,1056.5312880000001,2088207631.2
1988-10-19,,,1056.6654,2095957586.04
1988-10-20,,,1056.77208,2102142254.76
1988-10-21,,,1056.84828,2106592650.6000001
1988-10-22,,,1056.9092400000002,2110153707.3600001
1988-10-23,,,1056.95496,2112824191.56
1988-10-24,,,1056.988488,2114782957.8
1988-10-25,,,1056.997632,2115317054.64
1988-10-26,,,1057.009824,2116028772.6000001
1988-10-27,,,1057.01592,2116384014.84
1988-10-28,,,1057.01592,2116384014.84
1988-10-29,,,1057.01592,2116384014.84
1988-10-30,,,1056.997632,2115317054.64
1988-10-31,,,1056.9823920000001,2114426482.08
1988-11-01,,,1056.967152,2113535909.52
1988-11-02,,,1056.951912,2112646570.44
1988-11-03,,,1056.976296,2114070006.3600001
1988-11-04,,,1057.012872,2116207627.2
1988-11-05,,,1057.055544,2118705424.2
1988-11-06,,,1057.1195519999999,2122479873.0
1988-11-07,,,1057.1988000000001,2127153528.72
