date,total avg discharge (m3/d),wse(m),storage(m3)
1995-03-23,10275.600384,945.038496,24726068.714399997
1995-03-24,10275.600384,945.178704,25149645.746400002
1995-03-25,10520.257536,945.44388,25573222.778400004
1995-03-26,10520.257536,946.001664,25996812.145200003
1995-03-27,10520.257536,946.422288,26420389.1772
1995-03-28,10764.914688,946.522872,26716239.355200004
1995-03-29,10764.914688,946.614312,26988246.3648
1995-03-30,10764.914688,946.6966080000001,27235411.0872
1995-03-31,10789.3804032,946.772808,27463173.169200003
1995-04-01,10764.914688,946.84596,27683053.314
1995-04-02,11009.57184,946.919112,27904685.0004
1995-04-03,11254.228991999998,946.9800720000001,28090706.119200002
1995-04-04,11523.3518592,947.04408,28285990.6728
1995-04-05,11768.009011199998,947.1111360000001,28489995.93
1995-04-06,11768.009011199998,947.184288,28714217.924399998
1995-04-07,11768.009011199998,947.2696320000001,28978071.6312
1995-04-08,11768.009011199998,947.3184,29129851.345200002
1995-04-09,11768.009011199998,947.4128880000001,29422223.1096
1995-04-10,12232.8576,947.495184,29679231.002400003
1995-04-11,12232.8576,947.601864,30015551.6592
1995-04-12,12722.171904,947.678064,30255340.1712
1995-04-13,12966.829055999999,947.754264,30495893.4408
1995-04-14,70877.17693439999,947.83656,30757884.592800003
1995-04-15,71121.8340864,947.918856,31022120.678400002
1995-04-16,74449.1713536,947.98896,31245750.6024
1995-04-17,74449.1713536,948.052968,31450927.6656
1995-04-18,85752.33177599999,948.104784,31618150.549200002
1995-04-19,77507.3857536,948.1809840000001,31865487.958800003
1995-04-20,80590.0658688,948.226704,32014751.3736
1995-04-21,83428.08883200001,948.29376,32232041.2104
1995-04-22,89079.66904319999,948.345576,32400941.6268
1995-04-23,103196.3867136,948.3943440000002,32560455.2604
1995-04-24,56271.14496,948.4126320000001,32620575.075600002
1995-04-25,107159.83257599999,948.4309200000001,32680546.8732
1995-04-26,107159.83257599999,948.443112,32720758.3212
1995-04-27,109606.404096,948.4644480000001,32791251.7032
1995-04-28,112052.975616,948.4857840000001,32861893.1028
1995-04-29,114744.204288,948.531504,33013524.799200002
1995-04-30,114499.547136,948.571128,33143989.978800002
1995-05-01,92235.746304,948.6229440000001,33314666.6064
1995-05-02,57739.087872000004,948.6930480000001,33547115.912400004
1995-05-03,26178.315263999997,948.7753440000001,33822058.6044
1995-05-04,25248.6180864,948.8637360000001,34118722.879200004
1995-05-05,38827.0900224,948.94908,34403977.464
1995-05-06,43769.1644928,949.0344240000001,34691378.304
1995-05-07,43793.630207999995,949.128912,35012662.839600004
1995-05-08,28037.709619200003,949.2234000000001,35333268.9612
1995-05-09,16147.372032,949.3117920000001,35634978.1692
1995-05-10,16392.029184,949.4093280000001,35970953.4516
1995-05-11,16147.372032,949.5099120000001,36317450.3184
1995-05-12,16636.686336,949.6165920000001,36686519.8692
1995-05-13,16881.343488000002,949.7080320000001,37005793.8324
1995-05-14,30582.144,949.7964240000001,37314731.2332
1995-05-15,70950.57408,949.8512880000001,37506549.708
1995-05-16,78290.28864,949.9031040000001,37688352.3252
1995-05-17,107649.14688,949.945776,37838935.5636
1995-05-18,254443.43808,949.9366320000001,37806630.7224
1995-05-19,178599.72096,949.9549200000001,37871030.7132
1995-05-20,296035.15392,949.9122480000001,37720558.488
1995-05-21,430596.58752,949.8330000000001,37442532.096
1995-05-22,479528.01792,949.729368,37080468.7116
1995-05-23,450169.15968,949.6501200000001,36803071.3944
1995-05-24,457508.87424,949.5678240000001,36517212.4044
1995-05-25,481974.58944,949.485528,36233808.0396
1995-05-26,499100.59008,949.36056,35802435.414
1995-05-27,501547.1616,949.2416880000001,35395510.362
1995-05-28,501547.1616,949.13196,35023085.7456
1995-05-29,499100.59008,949.0039440000002,34588543.076400004
1995-05-30,501547.1616,948.875928,34159390.7148
1995-05-31,423256.87296,948.7662,33791394.2916
1995-06-01,440382.8736,948.65952,33435621.6552
1995-06-02,491760.87552,948.52236,32983094.847599998
1995-06-03,489314.304,948.3943440000002,32560455.2604
1995-06-04,489314.304,948.2541360000001,32103734.6208
1995-06-05,376772.01408,948.1505040000001,31766254.4928
1995-06-06,313161.15456,948.0895440000002,31568860.688400004
1995-06-07,234870.86592,948.077352,31529512.676400002
1995-06-08,234870.86592,948.0438240000001,31421484.498
1995-06-09,239764.00896,948.0011519999999,31284777.9096
1995-06-10,215298.29376,947.95848,31148675.7264
1995-06-11,203065.43615999998,947.909712,30992603.502000004
1995-06-12,222638.00832,947.873136,30875126.8668
1995-06-13,261783.15264,947.8030320000001,30651015.8856
1995-06-14,242210.58048,947.7695040000001,30544282.861199997
1995-06-15,183492.864,947.7573120000001,30505576.258800004
1995-06-16,159027.1488,947.735976,30438166.5768
1995-06-17,149240.86272,947.72988,30418850.28
1995-06-18,151687.43424,947.705496,30341794.784399997
1995-06-19,151687.43424,947.693304,30303347.2128
1995-06-20,178599.72096,947.6689200000001,30226550.748
1995-06-21,232424.29439999998,947.6323440000001,30111972.790799998
1995-06-22,227531.15136,947.5713840000001,29919142.862400003
1995-06-23,225084.57984,947.5226160000001,29765216.8932
1995-06-24,217744.86528,947.4738480000001,29612302.3776
1995-06-25,215298.29376,947.4220320000001,29450667.158400003
1995-06-26,222638.00832,947.34888,29223904.195200004
1995-06-27,239764.00896,947.278776,29006528.014799997
1995-06-28,276462.58176,947.2056240000001,28779765.051599998
1995-06-29,276462.58176,947.12028,28517934.252000004
1995-06-30,296035.15392,947.025792,28230545.7468
1995-07-01,313161.15456,946.9313040000001,27941825.0832
1995-07-02,318054.2976,946.8124320000001,27582179.3196
1995-07-03,325394.01216,946.727088,27326737.9464
1995-07-04,325394.01216,946.61736,26997374.1168
1995-07-05,335180.29824,946.4954400000001,26635323.0672
1995-07-06,366985.728,946.385712,26312533.686
1995-07-07,342520.01279999997,946.309512,26087460.5904
1995-07-08,313161.15456,946.169304,25678413.952800002
1995-07-09,305821.44,946.074816,25405050.1152
1995-07-10,303374.86848,945.9772800000001,25122398.1732
1995-07-11,300928.29696,945.8858400000001,24860110.986
1995-07-12,305821.44,945.7974480000001,24609147.145200003
1995-07-13,293588.5824,945.699912,24329899.608
1995-07-14,300928.29696,945.590184,24019531.3704
1995-07-15,298481.72544,945.5048400000001,23780741.9772
1995-07-16,300928.29696,945.4012080000001,23489381.6664
1995-07-17,320500.86912,945.2945280000001,23192544.7044
1995-07-18,320500.86912,945.1878480000001,22913013.4668
1995-07-19,298481.72544,945.081168,22633482.2292
1995-07-20,251996.86656,944.9744880000001,22353963.3264
1995-07-21,212851.72224,944.8678080000001,22074432.088800002
1995-07-22,212851.72224,944.7611280000001,21794913.186
1995-07-23,212851.72224,944.6544480000001,21515394.2832
1995-07-24,212851.72224,944.547768,21235863.0456
1995-07-25,217744.86528,944.4441360000001,20956344.1428
1995-07-26,291142.01088,944.337456,20676812.9052
1995-07-27,300928.29696,944.230776,20397294.002400003
1995-07-28,286248.86784,944.124096,20117762.7648
1995-07-29,320500.86912,944.017416,19838243.862
1995-07-30,318054.2976,943.910736,19558712.6244
1995-07-31,325394.01216,943.804056,19279193.7216
