date,avg gain (m3/d),computed flow(m3/d),wse(m),storage(m3)
2001-03-08,4123353.7769472,5079963.241267201,1696.6570080000001,629456019.3288
2001-03-09,3912459.3119232003,4869068.7762432005,1696.711872,631658323.86
2001-03-10,4015386.5757696,4971996.0400896,1696.769784,633988022.2056
2001-03-11,4521288.6346752,5475451.527475201,1696.8398880000002,636821165.4132
2001-03-12,3971764.205568,4918587.383808,1696.894752,639048521.9232
2001-03-13,4201179.2169984,5145555.8237184,1696.955712,641527323.3312
2001-03-14,4089199.638528,5033576.245248,1697.0136240000002,643894137.09
2001-03-15,4225669.3979136,5170046.0046336,1697.074584,646397410.7412
2001-03-16,4057541.0030592,5001917.6097792,1697.1324960000002,648781493.22
2001-03-17,4067033.7005568,5011410.3072768,1697.1904080000002,651175061.16
2001-03-18,4229486.0494848,5173862.656204799,1697.251368,653706630.8424001
2001-03-19,4324877.8730496,5259468.1936896,1697.315376,656372711.5188
2001-03-20,4640240.941977601,5574831.2626176,1697.3854800000001,659305236.21
2001-03-21,5399950.330368,6334540.651008,1697.4738720000003,663021945.8111999
2001-03-22,5806839.6398592,6741429.9604992,1697.571408,667145543.46
2001-03-23,5940716.033433599,6875306.3540736,1697.671992,671427495.2712
2001-03-24,6150534.0069888,7087570.8991488,1697.7786720000001,675897244.4124
2001-03-25,6029575.51104,6964165.83168,1697.885352,680243559.21
2001-03-26,6176834.6508288,7113871.5429888,1697.9950800000001,684739593.8100001
2001-03-27,6458679.6899328,7395716.582092799,1698.110904,689517478.59
2001-03-28,6117138.3057408,7051728.6263808,1698.217584,693951382.8024
2001-03-29,6245460.9819648,7180051.302604799,1698.327312,698538078.1824
2001-03-30,5658895.460044799,6593485.780684799,1698.4218,702513732.24
2001-03-31,5941523.4020352,6876113.722675201,1698.522384,706772013.57
2001-04-01,6251846.533632,7186436.854272,1698.6290640000002,711316153.89
2001-04-02,6906744.7981056,7843781.690265601,1698.750984,716542100.28
2001-04-03,6530168.509747201,7464758.8303872,1698.86376,721413495.1788001
2001-04-04,6451486.769664,7386077.090303999,1698.9734880000003,726181746.48
2001-04-05,6133848.389222399,7068438.7098624,1699.0740720000001,730583419.86
2001-04-06,6132527.2406016,7069564.1327615995,1699.16856,734741554.9488001
2001-04-07,6584286.6717696,7521323.5639296,1699.2752400000002,739424856.4824001
2001-04-08,6303738.3155712,7245668.3507712,1699.3788720000002,743808027.6624
2001-04-09,5422434.3226368,6359471.2147968,1699.461168,747305017.4712
2001-04-10,5567516.0137728,6502106.334412799,1699.546512,750944634.5724
2001-04-11,5568176.588083199,6502766.9087232,1699.6318560000002,754609377.6611999
2001-04-12,5554965.101875201,6489555.4225152,1699.7172,758285382.4224
2001-04-13,5178144.1563647995,6112734.477004799,1699.7934,761584546.7088001
2001-04-14,5483158.227763199,6417748.5484032,1699.8756960000003,765164266.0212
2001-04-15,4990394.25792,5924984.57856,1699.9458000000002,768226762.5
2001-04-16,5246623.6932096,6181214.0138496,1700.0220000000002,771569962.0224
2001-04-17,5530107.9352319995,6464698.255872,1700.1042960000002,775196615.2488
2001-04-18,7172026.5480192,8109063.4401792,1700.223168,780467670.0024
2001-04-19,7977658.0838399995,8922034.69056,1700.3572800000002,786453822.4511999
2001-04-20,8017953.1167744,8967222.866534399,1700.4822480000003,792069240.1511999
2001-04-21,7404426.376703999,8348802.9834239995,1700.5919760000002,797041780.41
2001-04-22,6873936.274022399,7815866.309222399,1700.689512,801481383.3
2001-04-23,6634196.7307776,7573680.1944576,1700.765712,804969282.3612
2001-04-24,7009843.3219584,8088781.3622784,1700.823624,807553262.6088
2001-04-25,7646636.957183999,8906621.289983999,1700.835816,808092601.7388
2001-04-26,8473822.788096,9980910.844416,1700.823624,807553262.6088
2001-04-27,9789026.2401024,11523645.4477824,1700.8114320000002,807015317.3111999
2001-04-28,10978475.9159808,13006683.706060799,1700.832768,807960397.3524001
2001-04-29,13188121.449984,15480558.964224,1700.908968,811330412.73
2001-04-30,12329766.2979072,14631990.0982272,1700.939448,812677533.2424
2001-05-01,13790687.5496448,16432984.7912448,1701.009552,815801160.99
2001-05-02,12901260.939264,16081803.915264,1701.0552720000003,817839647.0424
2001-05-03,11347051.915468799,15212634.917068798,1701.0278400000002,816611322.9888
2001-05-04,10285851.518668799,14763077.400268799,1700.933352,812413482.1788001
2001-05-05,9885078.6379776,14949481.6843776,1700.7748560000002,805392748.38
2001-05-06,10145956.5591552,15773071.0551552,1700.6285520000001,798706287.6611999
2001-05-07,10257324.4947456,16275890.4339456,1700.46396,791250443.7924
2001-05-08,10847217.3539328,16939180.4387328,1700.29632,783723896.85
2001-05-09,12543156.2658816,18561722.2050816,1700.146968,777085924.23
2001-05-10,14739198.8622336,20757764.8014336,1700.046384,772644014.7324001
2001-05-11,15064201.4229504,21180630.2229504,1699.954944,768624942.1788001
2001-05-12,15332688.1815552,21473582.6967552,1699.8696,764898833.46
2001-05-13,17174711.8789632,23340072.1093632,1699.826928,763039214.3424001
2001-05-14,19125461.21472,25315287.16032,1699.8238800000001,762910155.33
2001-05-15,24906073.6078848,31120365.2686848,1699.942752,768096864.7212
2001-05-16,36528095.6964864,42791318.7876864,1700.323752,784954527.5112
2001-05-17,34746575.712767996,41034264.519168004,1700.6742720000002,800789092.65
2001-05-18,27204749.879500803,33492438.6859008,1700.869344,809571161.88
2001-05-19,23565988.52352,29853677.32992,1700.985168,814714465.11
2001-05-20,21547860.6081024,27835549.4145024,1701.0552720000003,817839647.0424
2001-05-21,19233991.127347197,25521679.933747202,1701.046128,817427664.7224001
2001-05-22,16794172.1447424,23081860.9511424,1700.98212,814575858.9624
2001-05-23,16104067.716096,22367290.807295997,1700.8906800000002,810520176.7224001
2001-05-24,16558542.841651201,22821765.9328512,1700.7870480000001,805940339.4912
2001-05-25,18249759.870566398,24512982.9617664,1700.7078000000001,802317756.7488
2001-05-26,20089459.3250304,26328216.7010304,1700.6681760000001,800510400.1788001
2001-05-27,21062289.558528,27301046.934527997,1700.6498880000001,799675876.95
2001-05-28,21451881.607372798,27715104.6985728,1700.640744,799255420.6224
2001-05-29,20447172.5469696,26710395.638169598,1700.6255039999999,798564203.1
2001-05-30,18320196.664627198,24558954.0406272,1700.5736880000002,796210883.6124
2001-05-31,16948501.876224,23187259.252224002,1700.4913920000001,792485848.0212
2001-06-01,16143653.2432896,22382410.6192896,1700.390808,787955966.73
2001-06-02,16902677.5916544,23141434.9676544,1700.290224,783451149.7524
2001-06-03,16769339.4438144,22983631.1046144,1700.1744,778299212.1624
2001-06-04,15370561.108684799,21584852.7694848,1700.03724,772237805.0988001
2001-06-05,13477648.7236608,19838734.6756608,1699.8756960000003,765164266.0212
2001-06-06,12061132.745011201,18715807.2794112,1699.68672,756967791.4211999
2001-06-07,11101122.5462784,17927057.0870784,1699.4886000000001,748471889.5511999
2001-06-08,10538288.7681024,17388689.0241024,1699.281336,739682259.0888001
2001-06-09,10895145.6900096,17745545.9460096,1699.089312,731249499.0600001
2001-06-10,11499350.9925888,18325285.533388797,1698.9094800000003,723396474.6312
2001-06-11,11601054.9706752,18402523.7962752,1698.7296480000002,715620690.72
2001-06-12,13067309.748326398,19917710.0043264,1698.583344,709360088.9712
2001-06-13,12904050.0307968,19754450.2867968,1698.4492320000002,703670193.7488
2001-06-14,11435544.407347199,18310410.3785472,1698.302928,697514906.5224
2001-06-15,10613471.910912002,17488337.882112,1698.141384,690782177.9688001
2001-06-16,10098933.4545408,16949333.7105408,1697.9646,683485995.7512
2001-06-17,9806372.4321792,16656772.6881792,1697.7786720000001,675897244.4124
2001-06-18,9161554.042368,16011954.298368,1697.5836000000002,667663679.0688001
2001-06-19,9210118.48704,16036053.02784,1697.388528,659429743.6811999
2001-06-20,9207916.572672,16033851.113472,1697.1446880000003,649285295.7911999
2001-06-21,9230327.1677952,16056261.7085952,1696.885608,638673938.7168
2001-06-22,9622855.102464,16473255.358463999,1696.632624,628479571.8912001
2001-06-23,9806274.5693184,16656674.8253184,1696.3613520000001,617734653.6024001
2001-06-24,9556112.6313984,16406512.8873984,1696.0870320000001,606739560.9
2001-06-25,10898888.9444352,17724823.4852352,1695.8492880000001,597062799.2868
2001-06-26,10177810.920345599,17028211.176345598,1695.590208,586689417.5088
2001-06-27,10070969.1420672,17092629.4044672,1695.3280800000002,576380460.3912001
2001-06-28,10075593.16224,17317444.86144,1695.041568,565317686.6412001
2001-06-29,9610720.107724799,16877037.5221248,1694.724576,553325177.3412
2001-06-30,8746664.4440064,16086379.004006399,1694.3862480000003,540052698.1800001
2001-07-01,8542865.0363904,15858113.8811904,1694.035728,526551951.21
2001-07-02,8862778.7283456,16178027.5731456,1693.6516800000002,512147840.4924
2001-07-03,8681389.9158528,16021104.4758528,1693.252392,497586794.1144
2001-07-04,7603357.106995201,14943071.6669952,1692.840912,482192383.9788
2001-07-05,7581851.7433344,14897100.5881344,1692.4141920000002,466507341.28559995
2001-07-06,8306208.1732608,15621457.0180608,1691.993568,451546659.7224
2001-07-07,8011616.4965376,15351331.0565376,1691.557704,436315833.70440006
2001-07-08,7542119.4218496,14881833.9818496,1691.127936,420860181.28679997
2001-07-09,7070860.8156672,14386109.660467198,1690.689024,405642775.5312
2001-07-10,8144000.4814848,15606043.617484799,1690.292784,392379276.10440004
2001-07-11,7945852.65408,15701484.37248,1689.927024,379945180.96440005
2001-07-12,6560505.9965952,14536329.151795201,1689.55212,367079910.5556
2001-07-13,6692327.270092799,14937273.292492801,1689.198552,355349552.76
2001-07-14,6722248.8397824,15016126.2925824,1688.8358400000002,343698063.6756
2001-07-15,6849690.7502592,15119102.4878592,1688.4761760000001,332149533.16679996
2001-07-16,6473603.776204799,14743015.513804799,1688.131752,320714248.4568
2001-07-17,6100526.08512,14590129.25952,1687.7934240000002,309860043.84000003
2001-07-18,5865875.4106368,14600135.7370368,1687.4672880000003,299749800.35040003
2001-07-19,6538780.4414976,15517697.9198976,1687.1990640000001,291682557.45
2001-07-20,5814057.025843199,15013165.9410432,1686.9674160000002,284529779.6172
2001-07-21,5674529.052057601,14971500.8280576,1686.7632,277971440.466
2001-07-22,5519587.677696001,14767628.023296,1686.5711760000002,271943214.0144
2001-07-23,5519783.4034176,14718892.318617601,1686.4126800000001,267065071.98
2001-07-24,5593425.2061696,14841465.5517696,1686.272472,262823294.6124
2001-07-25,5372817.8522112,14841049.6346112,1686.129216,258556600.9488
2001-07-26,5250538.2076416,14963427.1420416,1685.98596,254363373.354
2001-07-27,5061222.503423999,15018768.589823999,1685.845752,250323331.64040002
2001-07-28,5099242.224844799,15105719.7416448,1685.729928,247030828.14600003
2001-07-29,5233828.12416,15240305.64096,1685.617152,243872934.324
2001-07-30,4651446.2395392,14657923.7563392,1685.501328,240499637.88959998
2001-07-31,4748795.32032,14926532.84352,1685.4220800000003,238031037.3612
2001-08-01,4770618.7382784,15217479.1286784,1685.379408,236709684.24600002
2001-08-02,4612692.5466624,15279744.373862399,1685.3519760000001,235866526.6572
2001-08-03,4724549.7965568,15440533.0541568,1685.3306400000001,235208625.4296
2001-08-04,4618026.072575999,15358475.045376,1685.303208,234370796.4744
2001-08-05,4897351.1430144,15662265.8310144,1685.28492,233812301.4
2001-08-06,4343080.3651584005,15107995.0531584,1685.248344,232699529.7528
2001-08-07,4512383.1143424,15252832.087142399,1685.2178640000002,231780525.4788
2001-08-08,4332217.5876096,15048200.845209599,1685.1782400000002,230583494.8128
2001-08-09,4086973.2584448,14851887.9464448,1685.1325199999999,229214615.7132
2001-08-10,4639384.6419456,15404299.3299456,1685.1050880000003,228398150.63160002
2001-08-11,4256055.816192,15020970.504192,1685.0654640000002,227222816.8788
2001-08-12,3941549.0472959997,14706463.735296,1685.0166960000001,225781902.54720002
2001-08-13,4480357.4931456,15245272.1811456,1684.9892640000003,224977673.58720002
2001-08-14,3857925.2327424,14622839.9207424,1684.9404960000002,223551005.94959998
2001-08-15,4342982.5022976,15107897.1902976,1684.90392,222487067.77560002
2001-08-16,4340168.9450496,15129549.3482496,1684.870392,221518169.2356
2001-08-17,4242501.809971199,15007416.497971201,1684.830768,220378224.024
2001-08-18,3851172.6953471997,14616087.383347198,1684.7789520000001,218895864.7644
2001-08-19,3930245.8868736,14695160.5748736,1684.727136,217419179.51279998
2001-08-20,4140675.5033088,14905590.191308798,1684.6814160000001,216128478.3756
2001-08-21,3937634.532864,14702549.220864,1684.657032,215442108.4296
2001-08-22,4110851.79648,14851300.76928,1684.638744,214928931.4104
2001-08-23,3897535.2256512,14491189.907251202,1684.6082640000002,214080124.4832
2001-08-24,3885375.7651967998,14234373.2947968,1684.5686400000002,212974507.02
2001-08-25,3913755.9948288,14018096.372428799,1684.519872,211628126.5956
2001-08-26,3824187.0114816,13855130.243481599,1684.4650080000001,210118791.1284
2001-08-27,3705405.9641855997,13736349.1961856,1684.4070960000001,208539603.6888
2001-08-28,3828713.1687936,13688396.3943936,1684.346136,206887998.6384
2001-08-29,3788467.0672896,13403493.140889598,1684.272984,204927012.1344
2001-08-30,3830230.0431359997,13225064.679936001,1684.1358240000002,201295202.9616
2001-08-31,4115671.5423744,13412643.318374401,1683.98952,197361659.91120002
2001-09-01,3744771.2999424,13041743.075942399,1683.8462640000002,193106153.91120002
2001-09-02,3807941.7765888,13129379.2677888,1683.7030080000002,188938261.99560001
2001-09-03,3666799.0656,12963770.841599999,1683.550608,184604775.39000002
2001-09-04,3876617.0391552,13149123.099955201,1683.401256,180456643.824
2001-09-05,4025368.5875712,13322340.3635712,1683.254952,176481729.8544
2001-09-06,4775854.401331199,13974963.3165312,1683.1330320000002,173232842.2128
2001-09-07,4175514.6817536,13276760.7361536,1683.008064,169970793.3396
2001-09-08,4625855.10144,13629238.29504,1683.023304,170364076.10279998
2001-09-09,4464283.5182592,13345338.1358592,1683.0294000000001,170522405.5956
2001-09-10,4428294.4512,13187020.4928,1683.0294000000001,170522405.5956
2001-09-11,4356438.6456576,12821576.1048576,1683.017208,170205906.96240002
2001-09-12,4093799.1929856,12191950.924185598,1682.9806320000002,169259766.1284
2001-09-13,4626344.415744,12430907.564544,1682.9501520000001,168479182.98
2001-09-14,4666101.202944,12250472.914943999,1682.9135760000001,167542626.2856
2001-09-15,4718286.5734656,12229261.1398656,1682.873952,166535933.9184
2001-09-16,4669942.3202304,12058588.310630402,1682.83128,165456441.56160003
2001-09-17,4646626.4936448,11937409.6232448,1682.782512,164231312.22120002
2001-09-18,4626515.6757504,11819435.9445504,1682.727648,162863728.27560002
2001-09-19,4464356.9154048,11534948.608204799,1682.6605920000002,161211666.8376
2001-09-20,4626711.4014719995,11599440.233472,1682.5965840000001,159648551.6424
2001-09-21,4446301.2175872,11321167.1887872,1682.5203840000001,157807175.694
2001-09-22,4372855.1405568,11149858.2509568,1682.4472320000002,155794469.3736
2001-09-23,3955983.8192640003,10610658.353664,1682.35884,153242584.27560002
2001-09-24,3977024.334336,10533836.007936,1682.264352,150564933.5568
2001-09-25,3988229.6318976004,10153589.8622976,1682.154624,147507025.6236
2001-09-26,4287812.3145216,9865995.3801216,1682.032704,144185991.73680001
2001-09-27,4137299.2346111997,9299565.1418112,1681.8864,140298543.834
2001-09-28,4051375.6428288002,9017915.8284288,1681.7248560000003,136129443.108
2001-09-29,4423841.6910336,9365916.1614336,1681.572456,132308344.0944
2001-09-30,4405737.0617856,9347811.532185601,1681.4444400000002,129178647.6252
2001-10-01,4276778.2769663995,9218852.7473664,1681.3408080000002,126702880.57800001
2001-10-02,4607799.4036224,8815902.4180224,1681.249368,124558154.8932
2001-10-03,4885999.051161599,8042076.3119616,1681.1213520000001,121615120.95240001
2001-10-04,4856371.0700544,7547599.742054399,1681.005528,119009468.4612
2001-10-05,4453836.6578688,6645964.7397888005,1680.877512,115526626.66800001
2001-10-06,4218598.8062208,5928752.2987008,1680.7281600000001,111326577.9288
2001-10-07,4384867.80672,5649745.28256,1680.563568,106871988.25680001
2001-10-08,4726727.2452096,5573240.9911295995,1680.426408,103295056.6092
2001-10-09,4931309.555712,5618796.152832,1680.3166800000001,100522107.2256
2001-10-10,4680413.6463359995,5367900.243456,1680.2618160000002,99161936.4948
2001-10-11,5007275.601408,5694762.198528,1680.246576,98789191.1736
2001-10-12,5197080.6199296,5884567.2170496,1680.274008,99462560.2404
2001-10-13,4899137.140224,5586623.737344,1680.319728,100596412.06080002
2001-10-14,5145237.7694208,5832724.3665408,1680.3745920000001,101976380.1456
2001-10-15,5320852.6731264,6010785.8417664,1680.4538400000001,103999250.34120001
2001-10-16,4886684.0911872,5574170.688307201,1680.5148000000002,105585517.956
2001-10-17,5078324.0383488005,5760917.4924288,1680.5818560000002,107358522.10800001
2001-10-18,4975714.8288,5658308.28288,1680.6550080000002,109322518.30319999
2001-10-19,5042701.957017601,5722848.8395776,1680.7281600000001,111326577.9288
2001-10-20,4930746.8442624,5608447.1553024,1680.7952160000002,113191772.376
