date,avg gain (m3/d),inflow(m3/d),max discharge (m3/d),outflow(m3/d)
2001-03-05,1577671.644672,2708085.5497728004,,8660863.1808
2001-03-06,1682287.0428672,2736857.2308480004,,8685328.896
2001-03-07,1624180.9692672,2817961.076736,,8538534.6048
2001-03-08,1689504.4288511998,2646309.6188928,,8563000.32
2001-03-09,1712404.3382783998,2894636.6281728004,,8587466.0352
2001-03-10,1722092.7614976,2903884.6685184003,,8587466.0352
2001-03-11,1676268.4769279999,3080086.7493888,,8538534.6048
2001-03-12,1656377.8504704,3282565.008384,,8514068.8896
2001-03-13,1769360.5232640002,4222293.1292159995,,8611931.7504
2001-03-14,2065664.8000511997,3605243.3261567997,,8611931.7504
2001-03-15,1926357.0177024,3725688.0420863996,,8514068.8896
2001-03-16,1800138.3929855998,3299128.2975744,,8489603.1744
2001-03-17,1732808.7447551999,3052513.8883584,,8440671.743999999
2001-03-18,1683510.3286272,2651643.1448064,,8440671.743999999
2001-03-19,1827075.1454208,4278417.4798848,,8611931.7504
2001-03-20,2074741.5803904,4081982.2525440003,,8611931.7504
2001-03-21,2030972.4158976,3837545.2919807998,,8563000.32
2001-03-22,1978199.8682111998,3797250.2590464,,8514068.8896
2001-03-23,1932669.172224,3775231.1153663998,,8489603.1744
2001-03-24,1884765.3018624,3994810.9092864,,8489603.1744
2001-03-25,1942137.4040064001,4868310.339071999,,8538534.6048
2001-03-26,2127122.6766335997,4512970.291507199,,8587466.0352
2001-03-27,2158781.3121023998,5107707.362303999,,8563000.32
2001-03-28,2224667.4831359996,4951567.1678976,,8611931.7504
2001-03-29,2180873.852928,4685453.5836672,,8538534.6048
2001-03-30,2178525.1442688,4666688.3801088,,8514068.8896
2001-03-31,2145692.1544704,4672388.8917504,,8514068.8896
2001-04-01,2240643.5951616,5354199.442944,,8587466.0352
2001-04-02,2206978.7710464,4707497.1930623995,,8538534.6048
2001-04-03,2280718.4366592,5188248.496742399,,8611931.7504
2001-04-04,2116406.693376,4262612.6278655995,,8489603.1744
2001-04-05,2068062.4401407999,4022041.250304,,8440671.743999999
2001-04-06,2081249.4606336,3926233.5095808,,8538534.6048
2001-04-07,2068111.3715711997,3910110.6032640003,,8514068.8896
2001-04-08,2239738.3636992,5016034.3274496,,8611931.7504
2001-04-09,2430668.80512,4864371.3589248,,8660863.1808
2001-04-10,2438987.148288,5113285.5453696,,8709794.6112
2001-04-11,2383034.0576255997,4254759.1332864,,8636397.4656
2001-04-12,2215199.2513536,4486865.3733888,,8465137.4592
2001-04-13,2231713.6091135996,4370286.2404608,,8538534.6048
2001-04-14,2149117.3545983997,4118607.4281984,,8489603.1744
2001-04-15,2106326.8187136,4101701.6189952,,8465137.4592
2001-04-16,2112859.164672,3960363.1822848,,8514068.8896
2001-04-17,2279079.2337408,4209595.4230272,,8563000.32
2001-04-18,2562465.6129023996,5476992.8675328,,8636397.4656
2001-04-19,3012194.3897088002,7126153.3320192,,8709794.6112
2001-04-20,3337270.3475711998,7403080.762368,,8783191.7568
2001-04-21,3366776.0001024,7229814.567321599,,8611931.7504
2001-04-22,3349625.5337472,6388830.0730368,,8563000.32
2001-04-23,3467623.6781567996,7406872.948224,,8587466.0352
2001-04-24,3676609.8173952,8415202.9344768,,8611931.7504
2001-04-25,4338334.0164096,10406345.1660288,,8832123.1872
2001-04-26,6574206.7971072,15792986.147327999,,9272506.0608
2001-04-27,9977583.5071488,26643530.838528,,11205297.5616
2001-04-28,18326802.4077312,41409960.0417792,,19719366.4512
2001-04-29,25092453.4262784,48545997.522739194,,26912286.72
2001-04-30,23657147.7783552,42993992.772403196,,25444343.808
2001-05-01,21235898.2735872,38384554.165862404,,22753115.136
2001-05-02,18048088.9801728,31620371.0902272,,19376846.4384
2001-05-03,15664296.485376,27857372.832460802,,16783480.6272
2001-05-04,14728213.756108798,26626673.9607552,,15706989.1584
2001-05-05,16297713.851904,31243305.4875648,,17370657.792
2001-05-06,19183249.2340224,33296027.9242752,,20379940.7616
2001-05-07,18603852.166656,32747604.452352002,,19768297.8816
2001-05-08,18615522.312806398,34328407.7085696,,19792763.5968
2001-05-09,21496776.1947648,38721765.118464,,22826512.2816
2001-05-10,25317513.5404032,46326957.154099196,,26912286.72
2001-05-11,25739718.387609597,45453898.107187204,,27401601.024
2001-05-12,26867098.5440256,49608543.5338752,,28624886.783999998
2001-05-13,32821588.7751168,65726336.5161984,,34741315.584
2001-05-14,47698847.668224,89399313.612288,,49910059.008
2001-05-15,50500954.9615104,92113686.8508672,,52601287.68
2001-05-16,44846536.7273472,81257221.4565888,,46974173.184
2001-05-17,37791113.7779712,65569119.8303232,,39879115.776
2001-05-18,32195144.137420803,56903339.040768005,,34252001.28
2001-05-19,29013059.8213632,51996421.8031104,,30826801.152
2001-05-20,27885801.9935232,47170119.0970368,,29603515.392
2001-05-21,26064207.1683072,45514450.7523072,,27646258.176
2001-05-22,25285879.3706496,44864054.1794304,,26912286.72
2001-05-23,30943013.2992,59260096.9202688,,32784058.368
2001-05-24,43081261.9785216,79925772.7696896,,45261573.12
2001-05-25,51965154.619084805,96142945.4871552,,54069230.592
2001-05-26,57120007.4145792,104060515.774464,,59451687.936
2001-05-27,55493673.462374404,100084470.068736,,57739087.872
2001-05-28,54175680.91883519,94320616.69048321,,56271144.96
2001-05-29,50964751.5245568,88479769.706496,,53090601.984
2001-05-30,42384453.9439104,70979272.3639296,,44527601.664
2001-05-31,34571401.191936,57820583.1693312,,36453915.648
2001-06-01,31261336.7196672,53718318.838886395,,33273372.672
2001-06-02,33256271.1370752,58778391.453696,,35230629.888
2001-06-03,34027773.000192,59360332.955443196,,35964601.344
2001-06-04,33790675.7541888,54939109.095936,,35719944.192
2001-06-05,38764262.0657664,56562409.299456,,40857744.383999996
2001-06-06,35059394.3473152,52699517.526528,,37187887.104
2001-06-07,32190813.7058304,49814813.9787264,,34252001.28
2001-06-08,29378039.3607168,46918611.5447808,,31071458.304
2001-06-09,27947724.718694396,46784784.0826368,,29848172.544
2001-06-10,27397710.975283198,47402396.597145595,,29114201.088
2001-06-11,25612325.4085632,41350288.1624064,,27156943.872
2001-06-12,23508738.749952,42579935.0083584,,24955029.504
2001-06-13,24586184.3816448,40203286.502399996,,26178315.264
2001-06-14,25224690.616934396,42236778.886963196,,27646258.176
2001-06-15,26938513.9666944,44303960.5613568,,28624886.783999998
2001-06-16,26734616.696217597,42267361.0309632,,28380229.632
2001-06-17,25194132.9386496,34277886.0066816,,26667629.568
2001-06-18,24235737.47712,44906624.523878396,,25689000.96
2001-06-19,23517081.5588352,36835287.216537595,,24955029.504
2001-06-20,22256852.5688832,35805867.7837824,,23633880.8832
2001-06-21,21300928.144588802,34291806.9986304,,22630786.56
2001-06-22,21089544.365260802,32981521.1553792,,22337197.9776
2001-06-23,21235090.904985603,36367943.124787204,,22532923.6992
2001-06-24,20413091.805696,32900074.7894784,,21676623.6672
2001-06-25,19604035.0697472,30426664.379904002,,20820323.6352
2001-06-26,18330325.47072,28635969.7529856,,19523640.7296
2001-06-27,17046022.217011202,27530364.0830976,,18129094.9632
2001-06-28,16605639.343411202,25450900.6196736,,17664246.3744
2001-06-29,16098465.0673152,23900483.7817344,,17174932.0704
2001-06-30,15331171.3072128,23887981.8012672,,16343097.7536
2001-07-01,14911535.3601024,23503625.4154752,,15951646.3104
2001-07-02,14285580.0367104,20732834.2376448,,16147372.032
2001-07-03,13930778.23488,20167798.5451008,,16122906.3168
2001-07-04,13264478.9471232,19544632.3132416,,15486797.7216
2001-07-05,12835350.302515201,19087808.4790272,,15021949.1328
2001-07-06,12256467.015167998,17829536.7462912,,14850689.1264
2001-07-07,12103849.883750401,16330473.4445568,,14973017.702399999
2001-07-08,11701046.3486976,16248684.5586432,,12722171.904
2001-07-09,10611783.7765632,14819103.8880768,,11572283.2896
2001-07-10,10183609.294847999,14237700.632064,,11254228.992
2001-07-11,9819339.2612352,13618277.6546304,,10911708.9792
2001-07-12,9105356.2945536,14472033.252249599,,10667051.8272
2001-07-13,8432940.5779968,11647613.2267008,,11376557.568
2001-07-14,8902462.1184,12281789.0304,,12281789.0304
2001-07-15,8826373.744128,11451887.5051008,,11180831.8464
2001-07-16,8248689.2768256,10893506.4870912,,10618120.3968
2001-07-17,7924347.2904192,11162164.505702399,,10348997.5296
2001-07-18,7486557.7826304,10569042.1721088,,10030943.232
2001-07-19,7227001.010073599,10284089.987174401,,9737354.6496
2001-07-20,6751754.492313599,9419300.352,,9419300.352
2001-07-21,6161690.37312,9343652.3606016,,9615026.0736
2001-07-22,6864272.3165184,10318268.591308799,,10593654.6816
2001-07-23,7013390.8506624,9443912.8614912,,9982011.8016
2001-07-24,6734090.2459392,9370368.9216,,9370368.9216
2001-07-25,6353012.265984,9027848.9088,,9027848.9088
2001-07-26,6170865.0163199995,8881054.6176,,8881054.6176
2001-07-27,5933229.5245824,8438738.9524992,,8709794.6112
2001-07-28,5733662.685696,7449981.5384064,,8538534.6048
2001-07-29,5634062.7591168005,8440671.743999999,,8440671.743999999
2001-07-30,5323690.6960896,7874094.7113984,,8416206.0288
2001-07-31,5323054.587494399,8563000.32,,8563000.32
2001-08-01,5022468.8105472,7744181.7636864,,8832123.1872
2001-08-02,5172908.493311999,7669169.880883199,,9027848.9088
2001-08-03,5088403.9130112,6763987.3499136,,8929986.048
2001-08-04,4902097.4917632,6909020.1096192,,8807657.472
2001-08-05,4774019.4726912,7918622.3130624,,8734260.3264
2001-08-06,4726947.4366464,7034211.1742976,,8660863.1808
2001-08-07,4584214.4541696,6396389.9790336,,8563000.32
2001-08-08,4471843.424256,6058420.5892608,,8489603.1744
2001-08-09,4425089.4425088,6812478.3974399995,,8440671.743999999
2001-08-10,4131818.9144063997,5697306.6329088,,8416206.0288
2001-08-11,4106252.2420224,5858291.038924799,,8563000.32
2001-08-12,3995495.9493119996,5554133.2675584005,,8538534.6048
2001-08-13,3820786.2770688003,5222011.1837184,,8465137.4592
2001-08-14,3789152.1073152,4777151.0842368,,8563000.32
2001-08-15,3816504.7769088,6384254.9842944,,8538534.6048
2001-08-16,3796638.6161664,5543221.5585792,,8514068.8896
2001-08-17,3701809.5040511996,4992987.6237312,,8489603.1744
2001-08-18,3648963.5592192,4094410.8358656,,8416206.0288
2001-08-19,3549485.961216,5429529.380044799,,8391740.3136
2001-08-20,3506328.4396032,4633439.4731519995,,8416206.0288
2001-08-21,3424857.6079872,4892360.1371136,,8391740.3136
2001-08-22,3459305.3349888,3430925.1053568,,8807657.472
2001-08-23,3494364.7048704,5018994.6789888,,8514068.8896
2001-08-24,3148199.3005056,5300546.1295104,,8514068.8896
2001-08-25,3154217.8664448,4677330.9662208,,8440671.743999999
2001-08-26,2909585.18016,4170156.6901248,,8465137.4592
2001-08-27,2938454.7240959997,3970638.7826688,,8538534.6048
2001-08-28,2894538.7653119997,4229265.858048,,8514068.8896
2001-08-29,2825349.7227264,4213754.5946112,,8489603.1744
2001-08-30,2846879.5521023995,3995006.6350080003,,8538534.6048
2001-08-31,2808761.9678208,2858672.0268288,,8465137.4592
2001-09-01,2753322.6571776,2270393.9048448,,8416206.0288
2001-09-02,2684060.2174464,5505299.7000192,,8440671.743999999
2001-09-03,2647386.1103616,3156346.3836672,,8489603.1744
2001-09-04,2590821.3768192,4214243.9089152,,8465137.4592
2001-09-05,2607017.6802816,3202390.8596736,,8514068.8896
2001-09-06,2807979.0649344,4016903.4501119996,,8538534.6048
2001-09-07,2802963.5933184,4762324.8608256,,8489603.1744
2001-09-08,2972853.5196672,3973819.3256448,,8489603.1744
2001-09-09,2795501.5501824,4220115.6805632,,8465137.4592
2001-09-10,2619568.5921792,3389455.7180928,,8416206.0288
2001-09-11,2533571.6032511997,3974333.105664,,8465137.4592
2001-09-12,2456602.463232,3411156.8074752,,8440671.743999999
2001-09-13,2455697.2317696,3459158.5406976,,8489603.1744
2001-09-14,2413542.80448,3976192.5000192,,8465137.4592
2001-09-15,2384281.8091007997,3722703.2248319997,,8465137.4592
2001-09-16,2333270.7929088003,3466155.7352448,,8465137.4592
2001-09-17,2319839.115264,3194782.0222464,,8465137.4592
2001-09-18,2355461.1965952,3174010.6300415997,,8440671.743999999
2001-09-19,2290455.7913088,2944693.4814719995,,8465137.4592
2001-09-20,2288033.685504,2671386.9769728,,8440671.743999999
2001-09-21,2234943.08352,2945207.2614912,,8440671.743999999
2001-09-22,2199100.810752,3247309.9127808,,8489603.1744
2001-09-23,2163625.523712,3169606.8013056,,8416206.0288
2001-09-24,2135783.5398144,3258417.3474815995,,8489603.1744
2001-09-25,2130058.5624576,1707315.4695168,,8489603.1744
2001-09-26,2135881.4026752,3829618.400256,,8514068.8896
2001-09-27,2137789.7284608,3271066.12224,,8489603.1744
2001-09-28,2199100.810752,2783317.6240128004,,8514068.8896
2001-09-29,2177081.667072,3875785.2048384002,,8563000.32
2001-09-30,2220190.2572544,3277427.2081919997,,8465137.4592
2001-10-01,2160371.5835904,2624828.7209471995,8316385.910784,8587466.0352
2001-10-02,2162059.7179392,3322957.9041792,8276017.480703999,8514068.8896
2001-10-03,2057884.7026175999,3001331.61216,8195623.1405568,8440671.743999999
2001-10-04,2035009.2589055998,2255494.284288,8195623.1405568,8465137.4592
2001-10-05,2072074.8174335998,3299005.9689984,8235771.3792,8465137.4592
2001-10-06,1955128.6987776,1729921.7903616,8235771.3792,8440671.743999999
2001-10-07,1990775.245824,2833276.6144512,8235771.3792,8514068.8896
2001-10-08,1981796.3283455998,3312878.0295168,8235771.3792,8465137.4592
2001-10-09,1894820.7108096,3348769.2337152,8195623.1405568,8489603.1744
2001-10-10,1943189.42976,3384635.9721984,8235771.3792,8514068.8896
2001-10-11,2098424.392704,3723950.9763072,8397465.2909568,8611931.7504
2001-10-12,2261561.7816576,3966234.9539328003,8397465.2909568,8587466.0352
2001-10-13,2301416.4317183997,3899003.1685632,8316385.910784,8514068.8896
2001-10-14,2153080.8004608,4066642.2491136002,8115620.251852799,8416206.0288
2001-10-15,2123232.6279168,3582294.4852992,8115620.251852799,8440671.743999999
2001-10-16,2069016.6030336,2379975.8432255997,8478960.588288,8514068.8896
2001-10-17,2115697.1876352,3450228.5546496,8438151.7753344,8563000.32
2001-10-18,2189975.0989824,3969831.4140672,8316385.910784,8563000.32
2001-10-19,2039706.676224,2936375.1383040003,8397465.2909568,8538534.6048
2001-10-20,2109605.2245504,3958626.1165056,8356876.66944,8538534.6048
2001-10-21,2030972.4158976,3406116.8701440003,8276017.480703999,8489603.1744
2001-10-22,2137202.551296,5354199.442944,8438151.7753344,8660863.1808
2001-10-23,2522464.1685504,5219368.8864768,8684619.3902592,8783191.7568
2001-10-24,2644034.3073792,4648877.3394432,8560896.2684928,8709794.6112
2001-10-25,2421494.16192,4181680.0419840002,8316385.910784,8489603.1744
2001-10-26,2308340.22912,3169606.8013056,8195623.1405568,8489603.1744
2001-10-27,2188238.0332032,4095829.8473472,8115620.251852799,8391740.3136
2001-10-28,2196727.6363776,5345783.2369152,8478960.588288,8636397.4656
2001-10-29,2621770.5065471996,4910048.8492032,8519867.2641024,8709794.6112
2001-10-30,2652621.7734144,6846192.152985601,8316385.910784,8611931.7504
2001-10-31,2957464.5848064,8479865.8197504,8726088.7775232,8734260.3264
2001-11-01,4016487.5329536,7583442.014822399,8977155.9469056,9101246.0544
2001-11-02,4172407.5359232,7746041.1580416,8851133.0479104,8758726.0416
2001-11-03,3762117.4920192,7251295.4652672,8276017.480703999,8514068.8896
2001-11-04,3621708.7524864,6473163.3933312,8195623.1405568,8489603.1744
2001-11-05,3609500.3606016,6491170.1597184,8195623.1405568,8514068.8896
2001-11-06,3526855.174656,5711178.6934272,8235771.3792,8489603.1744
2001-11-07,3503245.759488,6501641.485823999,8235771.3792,8514068.8896
2001-11-08,3427279.7137919995,5437554.1346304,8195623.1405568,8465137.4592
2001-11-09,3300767.5004928,5921583.8441472,8115620.251852799,8440671.743999999
2001-11-10,3149031.1348224,5580433.911398401,8036082.2117376,8342808.8832
2001-11-11,2979141.2084736,4772111.1469056,8316385.910784,8538534.6048
2001-11-12,3015497.2612608,4789775.3932799995,8316385.910784,8563000.32
2001-11-13,2920032.0405504,4244679.2586240005,8235771.3792,8514068.8896
2001-11-14,2821215.0168576003,5497274.9454336,8316385.910784,8514068.8896
2001-11-15,2828163.2799744,3622613.9839488002,8397465.2909568,8636397.4656
2001-11-16,2912521.065984,5257804.525056001,8643272.331571199,8758726.0416
2001-11-17,3409884.5902848,5825506.9805568,8643272.331571199,8832123.1872
2001-11-18,3979813.4258688,6726579.2713728,9061709.4586368,8978917.4784
2001-11-19,4591945.6201728005,6577240.545791999,9189396.0262656,9321437.4912
2001-11-20,4854878.6614272,6707226.8906496,8977155.9469056,8709794.6112
2001-11-21,4175857.2017663997,7387373.7732096,8155572.7647744,8391740.3136
2001-11-22,4168468.555776,7471878.3535104,8155572.7647744,8465137.4592
2001-11-23,4275139.074048,8312911.7792256,8356876.66944,8563000.32
2001-11-24,4328156.2788864,6333904.5424128,8356876.66944,8587466.0352
2001-11-25,4037356.7880192,6413956.3625472,8235771.3792,8416206.0288
2001-11-26,3699632.0553984,5747265.6233472,8195623.1405568,8489603.1744
2001-11-27,3632791.721472,5770189.9984896,8276017.480703999,8514068.8896
2001-11-28,3459574.457856,5152014.7725312,8115620.251852799,8391740.3136
2001-11-29,3510169.5568896,6721930.785484799,8195623.1405568,8465137.4592
2001-11-30,3458718.157824,5972888.448921599,8155572.7647744,8465137.4592
2001-12-01,3440711.3914368,5484748.4992512,8155572.7647744,8465137.4592
2001-12-02,3462852.8636928,5749125.0177024,8195623.1405568,8489603.1744
2001-12-03,3441885.7457664,5458105.3353984,8115620.251852799,8440671.743999999
2001-12-04,3348842.6308608,5404549.8848256,8115620.251852799,8391740.3136
2001-12-05,3149226.8605440003,5686810.841088,8115620.251852799,8416206.0288
2001-12-06,3099952.9101311998,5507672.874393599,8195623.1405568,8489603.1744
2001-12-07,3047645.2110336,5019508.459008,8195623.1405568,8489603.1744
2001-12-08,2959470.7734528002,3311874.9351936,8235771.3792,8514068.8896
2001-12-09,2960376.0049151997,5295922.1093376,8195623.1405568,8514068.8896
2001-12-10,2866721.2471296,4725748.616601599,8155572.7647744,8440671.743999999
2001-12-11,2651716.5419519995,4255272.9133056,8276017.480703999,8465137.4592
2001-12-12,2697956.74368,4759144.3178496,8276017.480703999,8465137.4592
2001-12-13,2613550.02624,5524015.9721472,8276017.480703999,8489603.1744
2001-12-14,2984841.7201152,5383191.315456,8356876.66944,8587466.0352
2001-12-15,2987606.3459328003,5067730.3836672,8276017.480703999,8514068.8896
2001-12-16,2714104.1157119996,4494156.1565184,8155572.7647744,8440671.743999999
2001-12-17,2935983.6868608,5138044.849152,8356876.66944,8587466.0352
2001-12-18,3032745.5904767998,5134644.1147392,8356876.66944,8587466.0352
