date,avg water temperature (C),min_temp(C),max_temp(C),outflow(m3/d)
1997-07-04,,,,21774.486528
1997-07-05,,,,20306.543616000003
1997-07-06,,,,18104.629248
1997-07-07,,,,17126.00064
1997-07-08,,,,17126.00064
1997-07-09,,,,16636.686336
1997-07-10,,,,21285.172223999998
1997-07-11,,,,24221.058048
1997-07-12,,,,22997.772288
1997-07-13,,,,20306.543616000003
1997-07-14,,,,18104.629248
1997-07-15,,,,15902.71488
1997-07-16,,,,10275.600384
1997-07-17,,,,8318.343168
1997-07-18,,,,7829.028864
1997-07-19,,,,7339.71456
1997-07-20,,,,7829.028864
1997-07-21,,,,7339.71456
1997-07-22,,,,7339.71456
1997-07-23,,,,7339.71456
1997-07-24,,,,7584.371712
1997-07-25,,,,7339.71456
1997-07-26,,,,7339.71456
1997-07-27,,,,6850.400256
1997-07-28,,,,6850.400256
1997-07-29,,,,6361.085952
1997-07-30,,,,6850.400256
1997-07-31,,,,7095.057408
1997-08-01,,,,7095.057408
1997-08-02,,,,7584.371712
1997-08-03,,,,7095.057408
1997-08-04,,,,6605.743104
1997-08-05,,,,6116.4288
1997-08-06,,,,5871.771648
1997-08-07,,,,5627.114495999999
1997-08-08,,,,5627.114495999999
1997-08-09,,,,5627.114495999999
1997-08-10,,,,5382.457344
1997-08-11,,,,4893.14304
1997-08-12,,,,4893.14304
1997-08-13,,,,4648.485888
1997-08-14,,,,4159.171584
1997-08-15,,,,4159.171584
1997-08-16,,,,3914.514432
1997-08-17,,,,3669.85728
1997-08-18,,,,3669.85728
1997-08-19,,,,3425.200128
1997-08-20,,,,3669.85728
1997-08-21,,,,3669.85728
1997-08-22,,,,3669.85728
1997-08-23,,,,3914.514432
1997-08-24,,,,3914.514432
1997-08-25,,,,4159.171584
1997-08-26,,,,4648.485888
1997-08-27,,,,4893.14304
1997-08-28,,,,5137.800192
1997-08-29,,,,4893.14304
1997-08-30,,,,5137.800192
1997-08-31,,,,4893.14304
1997-09-01,,,,4648.485888
1997-09-02,,,,4893.14304
1997-09-03,,,,5382.457344
1997-09-04,,,,5627.114495999999
1997-09-05,,,,5871.771648
1997-09-06,,,,5627.114495999999
1997-09-07,,,,5627.114495999999
1997-09-08,,,,5871.771648
1997-09-09,,,,6605.743104
1997-09-10,,,,6116.4288
1997-09-11,,,,6361.085952
1997-09-12,,,,6361.085952
1997-09-13,,,,6361.085952
1997-09-14,,,,6605.743104
1997-09-15,,,,6361.085952
1997-09-16,,,,6116.4288
1997-09-17,,,,6361.085952
1997-09-18,,,,6850.400256
1997-09-19,,,,6850.400256
1997-09-20,,,,6850.400256
1997-09-21,,,,6850.400256
1997-09-22,,,,6605.743104
1997-09-23,,,,6605.743104
1997-09-24,,,,6361.085952
1997-09-25,,,,6116.4288
1997-09-26,,,,6850.400256
1997-09-27,,,,7584.371712
1997-09-28,,,,7829.028864
1997-09-29,,,,7829.028864
1997-09-30,,,,7584.371712
1997-10-01,,,,7584.371712
1997-10-02,,,,7829.028864
1997-10-03,,,,8563.00032
1997-10-04,,,,8807.657472
1997-10-05,,,,8563.00032
1997-10-06,,,,9052.314624
1997-10-07,,,,9296.971776
1997-10-08,,,,9786.28608
1997-10-09,,,,9541.628928
1997-10-10,,,,9541.628928
1997-10-11,,,,9052.314624
1997-10-12,,,,9786.28608
1997-10-13,,,,9541.628928
1997-10-14,,,,8807.657472
1997-10-15,,,,8318.343168
1997-10-16,,,,8318.343168
1997-10-17,,,,9052.314624
1997-10-18,,,,9786.28608
1997-10-19,,,,9786.28608
1997-10-20,,,,9786.28608
1997-10-21,,,,9786.28608
1997-10-22,,,,9786.28608
1997-10-23,,,,10520.257536
1997-10-24,,,,11498.886144
1997-10-25,,,,13456.14336
1997-10-26,,,,16636.686336
1997-10-27,,,,16147.372032
1997-10-28,,,,16636.686336
1997-10-29,,,,20551.200768
1997-10-30,,,,31805.42976
1997-10-31,,,,58717.71648
1997-11-01,,,,53824.57344
1997-11-02,,,,44038.28736
1997-11-03,,,,39145.14432
1997-11-04,,,,34252.00128
1997-11-05,,,,31805.42976
1997-11-06,,,,31805.42976
1997-11-07,,,,39145.14432
1997-11-08,,,,56271.14496
1997-11-09,,,,61164.288
1997-11-10,,,,58717.71648
1997-11-11,,,,56271.14496
1997-11-12,,,,53824.57344
1997-11-13,,,,48931.4304
1997-11-14,,,,41591.71584
1997-11-15,,,,36698.5728
1997-11-16,,,,34252.00128
1997-11-17,,,,31805.42976
1997-11-18,,,,29358.85824
1997-11-19,,,,29358.85824
1997-11-20,,,,29358.85824
1997-11-21,,,,31805.42976
1997-11-22,,,,44038.28736
1997-11-23,,,,48931.4304
1997-11-24,,,,51378.00192
1997-11-25,,,,61164.288
1997-11-26,,,,70950.57408
1997-11-27,,,,70950.57408
1997-11-28,,,,63610.85952
1997-11-29,,,,58717.71648
1997-11-30,,,,56271.14496
1997-12-01,,,,53824.57344
1997-12-02,,,,51378.00192
1997-12-03,,,,48931.4304
1997-12-04,,,,46484.85888
1997-12-05,,,,44038.28736
1997-12-06,,,,41591.71584
1997-12-07,,,,39145.14432
1997-12-08,,,,41591.71584
1997-12-09,,,,39145.14432
1997-12-10,,,,39145.14432
1997-12-11,,,,39145.14432
1997-12-12,,,,39145.14432
1997-12-13,,,,39145.14432
1997-12-14,,,,41591.71584
1997-12-15,,,,48931.4304
1997-12-16,,,,359646.01344
1997-12-17,,,,548032.02048
1997-12-18,,,,447722.58816
1997-12-19,,,,315607.72608
1997-12-20,,,,247103.72352
1997-12-21,,,,207958.5792
1997-12-22,,,,173706.57792
1997-12-23,,,,151687.43424
1997-12-24,,,,137008.00512
1997-12-25,,,,124775.14752
1997-12-26,,,,112542.28992
1997-12-27,,,,105202.57536
1997-12-28,,,,102756.00384
1997-12-29,,,,102756.00384
1997-12-30,,,,117435.43296
1997-12-31,,,,134561.4336
1998-01-01,,,,144347.71968
1998-01-02,,,,159027.1488
1998-01-03,,,,168813.43488
1998-01-04,,,,171260.00639999998
1998-01-05,,,,168813.43488
1998-01-06,,,,163920.29184
1998-01-07,,,,161473.72032
1998-01-08,,,,154134.00576
1998-01-09,,,,146794.2912
1998-01-10,,,,134561.4336
1998-01-11,,,,122328.576
1998-01-12,,,,122328.576
1998-01-13,,,,132114.86208
1998-01-14,,,,269122.8672
1998-01-15,,,,516226.59072
1998-01-16,,,,430596.58752
1998-01-17,,,,785349.45792
1998-01-18,,,,978628.608
1998-01-19,,,,1470389.48352
1998-01-20,,,,1184140.61568
1998-01-21,,,,790242.60096
1998-01-22,,,,714398.88384
1998-01-23,,,,741311.17056
1998-01-24,,,,790242.60096
1998-01-25,,,,672807.168
1998-01-26,,,,618982.59456
1998-01-27,,,,915017.74848
1998-01-28,,,,929697.1775999999
1998-01-29,,,,817154.88768
1998-01-30,,,,733971.456
1998-01-31,,,,623875.7376
1998-02-01,,,,528459.44832
1998-02-02,,,,442829.44512
1998-02-03,,,,393898.01472
1998-02-04,,,,467295.16031999997
1998-02-05,,,,503993.73312
1998-02-06,,,,447722.58816
1998-02-07,,,,408577.44384
1998-02-08,,,,391451.4432
1998-02-09,,,,354752.8704
1998-02-10,,,,315607.72608
1998-02-11,,,,281355.72479999997
1998-02-12,,,,261783.15264
1998-02-13,,,,254443.43808
1998-02-14,,,,239764.00896
1998-02-15,,,,271569.43872
1998-02-16,,,,303374.86848
1998-02-17,,,,318054.2976
1998-02-18,,,,308268.01152
1998-02-19,,,,300928.29696
1998-02-20,,,,296035.15392
1998-02-21,,,,298481.72544
1998-02-22,,,,293588.5824
1998-02-23,,,,276462.58176
1998-02-24,,,,266676.29568
1998-02-25,,,,254443.43808
1998-02-26,,,,239764.00896
1998-02-27,,,,222638.00832
1998-02-28,,,,212851.72224
1998-03-01,,,,217744.86528
1998-03-02,,,,271569.43872
1998-03-03,,,,538245.7344
1998-03-04,,,,694826.31168
1998-03-05,,,,704612.59776
1998-03-06,,,,660574.3104
1998-03-07,,,,562711.4495999999
1998-03-08,,,,533352.59136
1998-03-09,,,,572497.73568
1998-03-10,,,,702166.02624
1998-03-11,,,,861193.17504
1998-03-12,,,,998201.18016
1998-03-13,,,,1047132.61056
1998-03-14,,,,993308.03712
1998-03-15,,,,932143.7491199999
1998-03-16,,,,853853.46048
1998-03-17,,,,726631.74144
1998-03-18,,,,611642.88
1998-03-19,,,,538245.7344
1998-03-20,,,,506440.30464
1998-03-21,,,,550478.592
1998-03-22,,,,704612.59776
1998-03-23,,,,1017773.75232
1998-03-24,,,,1120529.7561599999
1998-03-25,,,,1113190.0415999999
1998-03-26,,,,983521.75104
1998-03-27,,,,817154.88768
1998-03-28,,,,692379.74016
1998-03-29,,,,589623.73632
1998-03-30,,,,511333.44768
1998-03-31,,,,452615.7312
1998-04-01,,,,411024.01536
1998-04-02,,,,374325.44256
1998-04-03,,,,344966.58432
1998-04-04,,,,357199.44192
1998-04-05,,,,362092.58496
1998-04-06,,,,357199.44192
1998-04-07,,,,349859.72736
1998-04-08,,,,332733.72672
1998-04-09,,,,315607.72608
1998-04-10,,,,303374.86848
1998-04-11,,,,308268.01152
1998-04-12,,,,315607.72608
1998-04-13,,,,298481.72544
1998-04-14,,,,286248.86784
1998-04-15,,,,276462.58176
1998-04-16,,,,271569.43872
1998-04-17,,,,266676.29568
1998-04-18,,,,259336.58112
1998-04-19,,,,256890.0096
1998-04-20,,,,264229.72416
1998-04-21,,,,274016.01024
1998-04-22,,,,286248.86784
1998-04-23,,,,288695.43936
1998-04-24,,,,303374.86848
1998-04-25,,,,256890.0096
1998-04-26,,,,229977.72288
1998-04-27,,,,205512.00768
1998-04-28,,,,188386.00704
1998-04-29,,,,173706.57792
1998-04-30,,,,159027.1488
1998-05-01,,,,149240.86272
1998-05-02,,,,137008.00512
1998-05-03,,,,132114.86208
1998-05-04,,,,119882.00448
1998-05-05,,,,122328.576
1998-05-06,,,,114988.86144
1998-05-07,,,,102756.00384
1998-05-08,,,,95416.28928
1998-05-09,,,,139454.57663999998
1998-05-10,,,,141901.14816
1998-05-11,,,,127221.71904
1998-05-12,,,,119882.00448
1998-05-13,,,,119882.00448
1998-05-14,,,,141901.14816
1998-05-15,,,,166366.86336
1998-05-16,,,,190832.57856
1998-05-17,,,,305821.44
1998-05-18,,,,1438584.05376
1998-05-19,,,,1049579.18208
1998-05-20,,,,778009.74336
1998-05-21,,,,643448.30976
1998-05-22,,,,601856.59392
1998-05-23,,,,579837.45024
1998-05-24,,,,518673.16224
1998-05-25,,,,790242.60096
1998-05-26,,,,1174354.3296
1998-05-27,,,,1556019.48672
1998-05-28,,,,1360293.7651199999
1998-05-29,,,,1078938.04032
1998-05-30,,,,848960.31744
1998-05-31,,,,675253.73952
1998-06-01,,,,538245.7344
1998-06-02,,,,423256.87296
1998-06-03,,,,359646.01344
1998-06-04,,,,300928.29696
1998-06-05,,,,261783.15264
1998-06-06,,,,244657.152
1998-06-07,,,,220191.4368
1998-06-08,,,,200618.86463999999
1998-06-09,,,,178599.72096
1998-06-10,,,,159027.1488
1998-06-11,,,,146794.2912
1998-06-12,,,,124775.14752
1998-06-13,,,,107649.14688
1998-06-14,,,,95416.28928
1998-06-15,,,,88076.57472
1998-06-16,,,,92969.71776
1998-06-17,,,,85630.00319999999
1998-06-18,,,,73397.1456
1998-06-19,,,,68504.00256
1998-06-20,,,,63610.85952
1998-06-21,,,,53824.57344
1998-06-22,,,,51378.00192
1998-06-23,,,,46484.85888
1998-06-24,,,,44038.28736
1998-06-25,,,,48931.4304
1998-06-26,,,,46484.85888
1998-06-27,,,,44038.28736
1998-06-28,,,,36698.5728
1998-06-29,,,,36698.5728
1998-06-30,,,,31805.42976
1998-07-01,,,,31805.42976
1998-07-02,,,,29358.85824
1998-07-03,,,,26912.28672
1998-07-04,,,,22508.457983999997
1998-07-05,,,,20061.886464
1998-07-06,,,,19572.57216
1998-07-07,,,,19572.57216
1998-07-08,,,,18349.2864
1998-07-09,,,,17615.314944
1998-07-10,,,,18104.629248
1998-07-11,,,,18593.943552
1998-07-12,,,,16881.343488000002
1998-07-13,,,,14924.086271999999
1998-07-14,,,,14434.771968000001
1998-07-15,,,,11254.228991999998
1998-07-16,,,,5871.771648
1998-07-17,,,,5382.457344
1998-07-18,,,,4893.14304
1998-07-19,,,,4159.171584
1998-07-20,,,,4648.485888
1998-07-21,,,,4403.828736
1998-07-22,,,,3914.514432
1998-07-23,,,,3669.85728
1998-07-24,,,,3914.514432
1998-07-25,,,,3914.514432
1998-07-26,,,,3425.200128
1998-07-27,,,,2935.885824
1998-07-28,,,,2446.57152
1998-07-29,,,,2691.228672
1998-07-30,,,,2691.228672
1998-07-31,,,,3180.542976
1998-08-01,,,,3669.85728
1998-08-02,,,,3914.514432
1998-08-03,,,,3425.200128
1998-08-04,,,,2691.228672
1998-08-05,,,,2299.7772287999996
1998-08-06,,,,2250.8457984
1998-08-07,,,,2152.9829376
1998-08-08,,,,2104.0515072
1998-08-09,,,,1981.7229312000002
1998-08-10,,,,1883.8600704
1998-08-11,,,,1957.257216
1998-08-12,,,,1614.7372032
1998-08-13,,,,1541.3400576
1998-08-14,,,,1443.4771968
1998-08-15,,,,1296.6829056000001
1998-08-16,,,,1370.0800512
1998-08-17,,,,1370.0800512
1998-08-18,,,,1565.8057728
1998-08-19,,,,1541.3400576
1998-08-20,,,,1516.8743424
1998-08-21,,,,1688.1343487999998
1998-08-22,,,,1785.9972096
1998-08-23,,,,1247.7514752
1998-08-24,,,,905.2314623999999
1998-08-25,,,,709.5057407999999
1998-08-26,,,,587.1771648
1998-08-27,,,,538.2457344
1998-08-28,,,,709.5057407999999
1998-08-29,,,,856.300032
1998-08-30,,,,929.6971776
1998-08-31,,,,782.9028864
1998-09-01,,,,709.5057407999999
1998-09-02,,,,587.1771648
1998-09-03,,,,513.7800192
1998-09-04,,,,538.2457344
1998-09-05,,,,538.2457344
1998-09-06,,,,562.7114496
1998-09-07,,,,856.300032
1998-09-08,,,,1027.5600384
1998-09-09,,,,1125.4228992
1998-09-10,,,,1149.8886143999998
1998-09-11,,,,1443.4771968
1998-09-12,,,,1467.942912
1998-09-13,,,,1467.942912
1998-09-14,,,,1467.942912
1998-09-15,,,,1541.3400576
1998-09-16,,,,1590.271488
1998-09-17,,,,1565.8057728
1998-09-18,,,,1981.7229312000002
1998-09-19,,,,2691.228672
1998-09-20,,,,4893.14304
1998-09-21,,,,6361.085952
1998-09-22,,,,7095.057408
1998-09-23,,,,6116.4288
1998-09-24,,,,2935.885824
1998-09-25,,,,3425.200128
1998-09-26,,,,5382.457344
1998-09-27,,,,6361.085952
1998-09-28,,,,6116.4288
1998-09-29,,,,5871.771648
1998-09-30,,,,5627.114495999999
1998-10-01,,,,5871.771648
1998-10-02,,,,6116.4288
1998-10-03,,,,6605.743104
1998-10-04,,,,7095.057408
1998-10-05,,,,7584.371712
1998-10-06,,,,7584.371712
1998-10-07,,,,7339.71456
1998-10-08,,,,7584.371712
1998-10-09,,,,8318.343168
1998-10-10,,,,8318.343168
1998-10-11,,,,8318.343168
1998-10-12,,,,8318.343168
1998-10-13,,,,8318.343168
1998-10-14,,,,8318.343168
1998-10-15,,,,8807.657472
1998-10-16,,,,9541.628928
1998-10-17,,,,9786.28608
1998-10-18,,,,10030.943232
1998-10-19,,,,10520.257536
1998-10-20,,,,11009.57184
1998-10-21,,,,11254.228991999998
1998-10-22,,,,11498.886144
1998-10-23,,,,11988.200448000001
1998-10-24,,,,12722.171904
1998-10-25,,,,10520.257536
1998-10-26,,,,10520.257536
1998-10-27,,,,11254.228991999998
1998-10-28,,,,11743.543296
1998-10-29,,,,11988.200448000001
1998-10-30,,,,11743.543296
1998-10-31,,,,11743.543296
1998-11-01,,,,13211.486208
1998-11-02,,,,13700.800512
1998-11-03,,,,13945.457664
1998-11-04,,,,13700.800512
1998-11-05,,,,15168.743424
1998-11-06,,,,29358.85824
1998-11-07,,,,31805.42976
1998-11-08,,,,44038.28736
1998-11-09,,,,44038.28736
1998-11-10,,,,63610.85952
1998-11-11,,,,73397.1456
1998-11-12,,,,75843.71712
1998-11-13,,,,75843.71712
1998-11-14,,,,80736.86016
1998-11-15,,,,83183.43168
1998-11-16,,,,83183.43168
1998-11-17,,,,92969.71776
1998-11-18,,,,137008.00512
1998-11-19,,,,188386.00704
1998-11-20,,,,212851.72224
1998-11-21,,,,244657.152
1998-11-22,,,,278909.15327999997
1998-11-23,,,,244657.152
1998-11-24,,,,251996.86656
1998-11-25,,,,293588.5824
1998-11-26,,,,286248.86784
1998-11-27,,,,254443.43808
1998-11-28,,,,256890.0096
1998-11-29,,,,281355.72479999997
1998-11-30,,,,315607.72608
1998-12-01,,,,472188.30336
1998-12-02,,,,572497.73568
1998-12-03,,,,787796.02944
1998-12-04,,,,555371.7350399999
1998-12-05,,,,430596.58752
1998-12-06,,,,352306.29888
1998-12-07,,,,293588.5824
1998-12-08,,,,259336.58112
1998-12-09,,,,227531.15136
1998-12-10,,,,207958.5792
1998-12-11,,,,225084.57984
1998-12-12,,,,570051.16416
1998-12-13,,,,685040.0255999999
1998-12-14,,,,582284.02176
1998-12-15,,,,447722.58816
1998-12-16,,,,362092.58496
1998-12-17,,,,313161.15456
1998-12-18,,,,286248.86784
1998-12-19,,,,251996.86656
1998-12-20,,,,195725.7216
1998-12-21,,,,146794.2912
1998-12-22,,,,141901.14816
1998-12-23,,,,122328.576
1998-12-24,,,,107649.14688
1998-12-25,,,,105202.57536
1998-12-26,,,,122328.576
1998-12-27,,,,144347.71968
1998-12-28,,,,330287.1552
1998-12-29,,,,1438584.05376
1998-12-30,,,,2617831.5264
1998-12-31,,,,2074692.64896
1999-01-01,,,,1470389.48352
1999-01-02,,,,1015327.1808
1999-01-03,,,,724185.16992
1999-01-04,,,,579837.45024
1999-01-05,,,,499100.59008
1999-01-06,,,,433043.15904
1999-01-07,,,,384111.72864
1999-01-08,,,,337626.86976
1999-01-09,,,,303374.86848
1999-01-10,,,,296035.15392
1999-01-11,,,,310714.58304
1999-01-12,,,,305821.44
1999-01-13,,,,305821.44
1999-01-14,,,,300928.29696
1999-01-15,,,,861193.17504
1999-01-16,,,,1122976.3276799999
1999-01-17,,,,976182.03648
1999-01-18,,,,861193.17504
1999-01-19,,,,758437.1712
1999-01-20,,,,797582.31552
1999-01-21,,,,819601.4592
1999-01-22,,,,743757.74208
1999-01-23,,,,672807.168
1999-01-24,,,,599410.0224
1999-01-25,,,,535799.16288
1999-01-26,,,,479528.01792
1999-01-27,,,,408577.44384
1999-01-28,,,,364539.15648
1999-01-29,,,,332733.72672
1999-01-30,,,,300928.29696
1999-01-31,,,,274016.01024
1999-02-01,,,,251996.86656
1999-02-02,,,,239764.00896
1999-02-03,,,,232424.29439999998
1999-02-04,,,,225084.57984
1999-02-05,,,,217744.86528
1999-02-06,,,,210405.15072
1999-02-07,,,,207958.5792
1999-02-08,,,,207958.5792
1999-02-09,,,,217744.86528
1999-02-10,,,,203065.43615999998
1999-02-11,,,,188386.00704
1999-02-12,,,,183492.864
1999-02-13,,,,181046.29248
1999-02-14,,,,207958.5792
1999-02-15,,,,225084.57984
1999-02-16,,,,259336.58112
1999-02-17,,,,389004.87168
1999-02-18,,,,484421.16096
1999-02-19,,,,435489.73056
1999-02-20,,,,386558.30016
1999-02-21,,,,364539.15648
1999-02-22,,,,354752.8704
1999-02-23,,,,437936.30208
1999-02-24,,,,721738.5984
1999-02-25,,,,1032453.18144
1999-02-26,,,,993308.03712
1999-02-27,,,,995754.60864
1999-02-28,,,,1707706.92096
1999-03-01,,,,2329136.08704
1999-03-02,,,,1604950.9171199999
1999-03-03,,,,1171907.75808
1999-03-04,,,,922357.46304
1999-03-05,,,,716845.45536
1999-03-06,,,,611642.88
1999-03-07,,,,548032.02048
1999-03-08,,,,494207.44704
1999-03-09,,,,462402.01728
1999-03-10,,,,420810.30144
1999-03-11,,,,396344.58624
1999-03-12,,,,371878.87104
1999-03-13,,,,386558.30016
1999-03-14,,,,464848.58879999997
1999-03-15,,,,567604.59264
1999-03-16,,,,643448.30976
1999-03-17,,,,614089.45152
1999-03-18,,,,611642.88
1999-03-19,,,,638555.16672
1999-03-20,,,,819601.4592
1999-03-21,,,,1149888.6144
1999-03-22,,,,1152335.18592
1999-03-23,,,,1059365.46816
1999-03-24,,,,1022666.89536
1999-03-25,,,,1030006.60992
1999-03-26,,,,1179247.47264
1999-03-27,,,,995754.60864
1999-03-28,,,,768223.45728
1999-03-29,,,,638555.16672
1999-03-30,,,,574944.3072
1999-03-31,,,,518673.16224
1999-04-01,,,,469741.73184
1999-04-02,,,,430596.58752
1999-04-03,,,,411024.01536
1999-04-04,,,,401237.72927999997
1999-04-05,,,,376772.01408
1999-04-06,,,,369432.29952
1999-04-07,,,,376772.01408
1999-04-08,,,,420810.30144
1999-04-09,,,,472188.30336
1999-04-10,,,,503993.73312
1999-04-11,,,,555371.7350399999
1999-04-12,,,,582284.02176
1999-04-13,,,,599410.0224
1999-04-14,,,,636108.5952
1999-04-15,,,,636108.5952
1999-04-16,,,,650788.02432
1999-04-17,,,,707059.16928
1999-04-18,,,,755990.59968
1999-04-19,,,,770670.0288
1999-04-20,,,,711952.31232
1999-04-21,,,,606749.73696
1999-04-22,,,,516226.59072
1999-04-23,,,,430596.58752
1999-04-24,,,,376772.01408
1999-04-25,,,,362092.58496
1999-04-26,,,,342520.01279999997
1999-04-27,,,,305821.44
1999-04-28,,,,278909.15327999997
1999-04-29,,,,264229.72416
1999-04-30,,,,239764.00896
1999-05-01,,,,217744.86528
1999-05-02,,,,225084.57984
1999-05-03,,,,310714.58304
1999-05-04,,,,415917.1584
1999-05-05,,,,415917.1584
1999-05-06,,,,379218.5856
1999-05-07,,,,462402.01728
1999-05-08,,,,447722.58816
1999-05-09,,,,430596.58752
1999-05-10,,,,393898.01472
1999-05-11,,,,354752.8704
1999-05-12,,,,327840.58368
1999-05-13,,,,296035.15392
1999-05-14,,,,269122.8672
1999-05-15,,,,247103.72352
1999-05-16,,,,222638.00832
1999-05-17,,,,210405.15072
1999-05-18,,,,254443.43808
1999-05-19,,,,232424.29439999998
1999-05-20,,,,217744.86528
1999-05-21,,,,200618.86463999999
1999-05-22,,,,185939.43552
1999-05-23,,,,176153.14944
1999-05-24,,,,159027.1488
1999-05-25,,,,141901.14816
1999-05-26,,,,127221.71904
1999-05-27,,,,112542.28992
1999-05-28,,,,100309.43231999999
1999-05-29,,,,90523.14624
1999-05-30,,,,80736.86016
1999-05-31,,,,70950.57408
1999-06-01,,,,68504.00256
1999-06-02,,,,68504.00256
1999-06-03,,,,66057.43104
1999-06-04,,,,58717.71648
1999-06-05,,,,53824.57344
1999-06-06,,,,51378.00192
1999-06-07,,,,48931.4304
1999-06-08,,,,44038.28736
1999-06-09,,,,41591.71584
1999-06-10,,,,36698.5728
1999-06-11,,,,23242.42944
1999-06-12,,,,17370.657791999998
1999-06-13,,,,15168.743424
1999-06-14,,,,12477.514752
1999-06-15,,,,10275.600384
1999-06-16,,,,10275.600384
1999-06-17,,,,9541.628928
1999-06-18,,,,8563.00032
1999-06-19,,,,8073.686016
1999-06-20,,,,7829.028864
1999-06-21,,,,8073.686016
1999-06-22,,,,8563.00032
1999-06-23,,,,7829.028864
1999-06-24,,,,19327.915008
1999-06-25,,,,24465.7152
1999-06-26,,,,19572.57216
1999-06-27,,,,14190.114816
1999-06-28,,,,11498.886144
1999-06-29,,,,9052.314624
1999-06-30,,,,6605.743104
1999-07-01,,,,5871.771648
1999-07-02,,,,4648.485888
1999-07-03,,,,4159.171584
1999-07-04,,,,3669.85728
1999-07-05,,,,3180.542976
1999-07-06,,,,2691.228672
1999-07-07,,,,1785.9972096
1999-07-08,,,,1614.7372032
1999-07-09,,,,1321.1486208000001
1999-07-10,,,,1125.4228992
1999-07-11,,,,807.3686016
1999-07-12,,,,562.7114496
1999-07-13,,,,415.9171584
1999-07-14,,,,293.5885824
1999-07-15,,,,220.1914368
1999-07-16,,,,97.8628608
1999-07-17,,,,24.4657152
1999-07-18,,,,0.0
1999-07-19,,,,0.0
1999-07-20,,,,24.4657152
1999-07-21,,,,0.0
1999-07-22,,,,24.4657152
1999-07-23,,,,0.0
1999-07-24,,,,0.0
1999-07-25,,,,0.0
1999-07-26,,,,0.0
1999-07-27,,,,0.0
1999-07-28,,,,0.0
1999-07-29,,,,0.0
1999-07-30,,,,0.0
1999-07-31,,,,0.0
1999-08-01,,,,0.0
1999-08-02,,,,24.4657152
1999-08-03,,,,24.4657152
1999-08-04,,,,48.9314304
1999-08-05,,,,24.4657152
1999-08-06,,,,146.7942912
1999-08-07,,,,97.8628608
1999-08-08,,,,73.3971456
1999-08-09,,,,73.3971456
1999-08-10,,,,73.3971456
1999-08-11,,,,171.2600064
1999-08-12,,,,269.1228672
1999-08-13,,,,318.0542976
1999-08-14,,,,318.0542976
1999-08-15,,,,366.985728
1999-08-16,,,,366.985728
1999-08-17,,,,415.9171584
1999-08-18,,,,440.3828736
1999-08-19,,,,440.3828736
1999-08-20,,,,464.8485888
1999-08-21,,,,513.7800192
1999-08-22,,,,611.64288
1999-08-23,,,,611.64288
1999-08-24,,,,587.1771648
1999-08-25,,,,587.1771648
1999-08-26,,,,587.1771648
1999-08-27,,,,709.5057407999999
1999-08-28,,,,709.5057407999999
1999-08-29,,,,709.5057407999999
1999-08-30,,,,1052.0257536
1999-08-31,,,,1027.5600384
1999-09-01,,,,1052.0257536
1999-09-02,,,,1076.4914688
1999-09-03,,,,1174.3543296
1999-09-04,,,,1198.8200448
1999-09-05,,,,1223.28576
1999-09-06,,,,1223.28576
1999-09-07,,,,1296.6829056000001
1999-09-08,,,,1247.7514752
1999-09-09,,,,1076.4914688
1999-09-10,,,,1100.957184
1999-09-11,,,,1100.957184
1999-09-12,,,,1100.957184
1999-09-13,,,,1076.4914688
1999-09-14,,,,1052.0257536
1999-09-15,,,,1052.0257536
1999-09-16,,,,1052.0257536
1999-09-17,,,,1100.957184
1999-09-18,,,,1100.957184
1999-09-19,,,,1125.4228992
1999-09-20,,,,929.6971776
1999-09-21,,,,905.2314623999999
1999-09-22,,,,905.2314623999999
1999-09-23,,,,905.2314623999999
1999-09-24,,,,1027.5600384
1999-09-25,,,,1003.0943232
1999-09-26,,,,1174.3543296
